name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
3f3u,-9.897,-220.993,53.988,6,5.856,4.74
2xn3,-7.966,-163.064,54.018,3,5.485,5.92
2isw,-5.033,-88.928,69.036,4,5.142,7.43
3ny3,-6.459,-162.728,112.455,20,6.262,4.71
1utj,-5.676,-90.094,25.600,1,4.683,3.84
3ccw,-8.851,-216.251,95.677,13,6.209,7.87
3sv2,-9.303,-218.025,76.443,8,5.867,4.19
2r2b,-6.840,-176.676,147.044,15,6.577,4.2
4aji,-6.563,-156.364,114.813,6,5.538,3.55
1rql,-4.437,-48.651,20.475,1,4.682,2.75
1d7i,-4.455,-43.511,11.917,2,4.820,3.6
2qi7,-10.777,-288.886,107.383,17,6.277,10.21
2rkg,-11.749,-339.810,152.576,17,6.443,8.09
3sha,-9.026,-211.358,83.926,8,5.959,5.59
1det,-6.040,-102.026,66.311,4,5.911,4.3
2wky,-7.305,-150.600,68.937,3,5.477,8.59
1y3x,-10.057,-237.571,89.585,5,6.110,5.14
3n3j,-6.894,-129.520,56.486,6,5.808,8.48
3hfb,-10.534,-264.396,100.115,8,6.085,7.52
1m2r,-8.710,-191.878,79.796,0,5.599,6.46
1oss,-6.048,-101.241,29.377,1,4.796,4.79
4dbm,-9.166,-211.460,90.760,4,5.972,7.62
2wk6,-5.351,-69.291,41.653,0,5.472,3.32
3fee,-6.344,-121.208,60.714,3,5.247,6.64
1ugp,-4.391,-48.547,10.999,2,4.478,2.89
2bpy,-12.189,-327.596,117.246,15,6.589,7.4
2vwc,-9.180,-205.683,90.076,5,6.325,6.62
3n8k,-5.915,-97.411,40.119,1,5.044,4.05
1a99,-5.795,-97.401,17.668,3,4.501,5.7
2c3l,-8.527,-183.797,65.922,1,5.456,5.07
3dnt,-9.169,-229.063,119.711,8,6.229,4.74
1tog,-5.573,-88.364,34.675,3,5.011,3.22
2fqx,-8.661,-193.281,80.928,2,5.667,7.15
2xej,-8.981,-251.456,107.441,28,6.386,8.87
3n7o,-9.426,-214.721,79.352,6,6.089,7.14
3m3o,-5.050,-118.480,149.844,9,6.225,3.6
3bf1,-7.253,-137.259,60.186,6,6.057,2.52
1g98,-6.191,-132.858,91.301,6,5.505,5.7
3myq,-8.162,-175.103,81.861,5,6.068,7.52
2qi5,-11.514,-309.506,106.978,17,6.377,10.85
4g8n,-6.022,-124.020,81.654,3,5.171,7.2
2a5c,-8.028,-156.250,46.350,2,5.610,4.62
2haw,-5.171,-72.781,39.372,2,5.176,4.92
2v2v,-8.096,-160.914,52.559,6,5.994,4.07
4g0p,-5.436,-91.638,77.064,4,5.787,3.01
2o4k,-13.468,-400.815,153.033,22,6.557,10.46
4fsl,-9.132,-225.756,106.894,10,6.189,7.7
1b3l,-8.436,-207.242,79.591,15,5.812,5.89
1kug,-9.013,-211.914,79.235,11,6.062,3.8
2hah,-9.016,-219.783,81.845,15,6.121,8
2i4x,-12.361,-347.016,122.092,21,6.591,11.72
1k4g,-7.478,-143.696,53.620,3,5.663,5.85
3u7n,-6.495,-165.091,126.384,13,5.935,7.95
1f5k,-5.989,-99.978,30.421,1,4.796,3.74
1c5s,-6.482,-107.655,31.589,1,5.176,6
3q1x,-4.798,-69.160,33.368,2,4.664,5.33
2hmv,-8.830,-189.549,65.774,6,6.057,7.7
1tsy,-7.568,-158.347,74.877,4,5.730,4.96
2bok,-10.379,-241.258,69.304,6,5.992,6.55
2r0h,-5.608,-124.684,123.435,13,6.441,3.51
2q55,-12.690,-364.299,148.721,16,6.485,8.69
1kv5,-4.670,-65.140,45.613,3,5.050,4.22
1i1e,-7.005,-220.478,243.746,5,6.303,5.03
1hih,-11.160,-304.650,110.383,19,6.352,8.05
1c3x,-5.980,-92.395,55.224,0,5.645,3.68
3f1a,-6.508,-122.511,54.316,5,5.438,7.21
3s0e,-7.480,-147.507,37.501,3,5.100,6.55
1nfu,-9.873,-220.698,69.984,5,6.138,7.74
4dhl,-4.732,-54.293,39.238,2,5.389,4.48
4erf,-9.078,-217.889,105.191,7,6.168,9.4
1uwu,-7.237,-161.196,87.512,2,5.263,5.98
3zv7,-8.294,-159.459,29.345,0,5.253,5.92
2wva,-9.569,-234.750,98.060,8,6.011,10.7
1ew9,-3.391,-21.460,37.734,1,4.852,3.22
3c2r,-5.682,-97.323,52.776,2,5.112,3.11
3ioe,-9.416,-212.172,64.515,7,5.917,3.27
2h5a,-6.639,-129.292,69.996,2,5.438,5.1
2aqu,-12.119,-375.454,184.382,22,6.557,9.32
1yds,-8.694,-191.428,61.372,5,5.584,5.92
1pkx,-9.050,-207.686,87.875,4,5.908,6.92
3qx5,-10.223,-242.671,74.198,8,5.999,4.2
2qbw,-12.356,-390.504,181.269,30,6.830,7.25
2b9a,-7.309,-163.386,95.305,2,5.456,8.05
1e2k,-7.901,-158.142,53.991,2,5.530,4.94
1nli,-5.697,-94.572,45.434,0,4.906,3.59
2c97,-7.444,-145.923,50.431,6,5.697,6.14
2rkf,-11.907,-342.073,147.568,17,6.443,9.08
1siv,-10.515,-298.975,130.640,21,6.360,8.08
1v2k,-11.061,-256.702,70.995,5,6.213,6.19
1hsh,-13.232,-356.631,107.226,14,6.421,9.42
1afl,-4.990,-116.802,153.947,8,6.229,6.28
3fvh,-6.721,-178.739,125.087,23,6.474,6.35
2r0z,-10.873,-336.567,156.618,31,6.662,5.47
2qi6,-11.467,-300.891,109.021,12,6.316,10.57
1hyo,-5.346,-80.519,37.204,4,5.193,4.07
1cbx,-6.819,-140.296,65.219,5,5.338,6.35
2xyd,-11.743,-350.595,171.011,19,6.567,6.82
3veh,-6.836,-141.039,75.438,4,5.489,4.96
1c5c,-7.817,-170.861,88.421,4,5.844,6.96
3uu1,-6.119,-100.569,36.668,1,5.106,5.2
2xdx,-7.163,-139.679,59.750,2,5.460,6.46
1ghz,-7.165,-135.798,55.549,2,5.538,4.8
4e7r,-10.856,-287.350,126.492,11,6.402,7.7
2jdk,-6.168,-129.384,106.119,8,6.166,6.54
1add,-9.007,-193.890,58.424,2,5.584,6.74
3gt9,-7.537,-165.973,93.372,9,6.225,3.96
3nzk,-10.527,-265.747,102.887,8,6.080,9.27
2xda,-8.816,-195.298,69.733,4,5.697,6.22
3u15,-11.037,-255.309,67.950,3,5.994,7.11
4fk6,-10.152,-225.128,55.109,4,5.884,9.7
2fx6,-6.120,-100.497,31.248,0,4.891,3.7
3a1e,-9.084,-220.029,107.644,8,6.225,2.66
1fzm,-11.916,-390.435,183.196,37,6.864,7.7
1qhc,-8.607,-223.425,139.055,14,6.681,7.57
1c5p,-5.835,-98.877,37.391,1,4.796,4.68
1w9v,-7.547,-203.615,164.408,12,6.518,6.34
3ldp,-7.454,-171.940,116.408,5,6.048,5.62
2hhn,-9.359,-271.943,168.641,15,6.349,7.49
3u81,-9.289,-208.647,66.855,7,5.954,4.44
2pql,-7.458,-143.396,33.949,2,5.082,7.28
3elc,-6.337,-104.141,46.055,2,5.569,2.69
3iqu,-6.037,-175.954,141.482,30,6.638,4.77
3rdv,-5.635,-193.615,186.504,36,6.882,4.91
2epn,-7.824,-155.900,52.097,1,5.389,7.22
1j01,-7.324,-151.881,77.763,2,5.573,6.47
3rlb,-9.436,-209.393,55.038,4,5.580,9.92
2e7f,-7.479,-169.666,96.166,10,6.129,6.1
3ryz,-6.870,-135.028,70.218,7,5.945,8.62
3h1x,-5.323,-139.144,172.552,5,5.878,5.89
4aq4,-5.417,-93.689,55.771,4,5.148,6.17
3lzu,-11.424,-309.560,123.711,13,6.305,10.06
2ya6,-7.399,-169.526,96.168,6,5.674,5.7
1mmq,-8.178,-176.272,74.606,8,6.123,7.52
3lpk,-12.391,-344.381,141.428,13,6.528,9.1
2ha6,-9.350,-208.747,37.572,11,5.671,4.32
1ai5,-6.142,-121.440,71.175,3,5.204,3.72
3i4b,-10.399,-269.071,114.225,8,6.024,8.15
2f7p,-7.797,-181.248,98.934,4,5.599,6.6
1d6w,-10.887,-282.511,121.177,8,6.275,5.96
1c5n,-6.828,-106.590,31.470,1,5.714,4.7
1a4k,-8.803,-193.643,68.084,8,6.062,8
4dko,-8.119,-171.270,70.874,5,5.914,6.52
1drj,-6.324,-121.741,63.935,0,5.011,7.4
1ocq,-8.305,-191.878,94.821,4,5.737,5.19
3d7b,-6.269,-98.709,41.578,3,5.698,3.69
1nvr,-12.227,-308.103,106.908,2,6.147,8.11
3kgt,-8.381,-173.154,60.439,1,5.599,5.51
1b58,-10.551,-282.071,100.097,17,6.087,6.59
1hxw,-12.625,-350.830,109.782,22,6.580,10.82
3bra,-5.473,-79.230,23.612,2,4.928,2.7
1uw6,-7.820,-150.467,30.115,1,5.095,7.34
2wec,-9.689,-249.819,105.704,15,6.292,3.96
2rkm,-7.600,-163.229,49.220,12,5.625,3.9
3fl5,-8.851,-205.048,96.417,0,5.606,7.28
1mjj,-9.941,-255.526,92.923,16,6.166,8.74
2w47,-5.618,-97.266,80.129,4,5.864,4.98
1jak,-7.350,-159.025,75.767,3,5.324,5.57
1k4h,-7.317,-141.785,52.315,4,5.576,5.11
3k99,-8.709,-179.403,47.075,2,5.542,7.22
3ie3,-6.582,-113.350,32.804,8,5.697,6.68
1o2q,-8.331,-195.547,107.395,4,5.914,7.68
2g72,-9.338,-200.285,56.461,3,5.802,6.5
2zkj,-8.628,-192.876,83.757,6,6.057,5.48
4av4,-6.962,-153.979,103.920,3,5.687,7.03
4a7i,-8.692,-185.086,55.072,8,5.977,8.7
2zq0,-12.333,-341.230,150.874,9,6.471,6.82
1ele,-6.846,-143.826,78.328,11,6.057,6.85
1e1v,-7.306,-160.851,89.414,3,5.510,4.92
3nu4,-11.716,-303.218,91.534,13,6.225,8.82
1hwr,-10.874,-270.359,88.226,8,6.007,8.33
1gvw,-10.050,-271.527,105.170,23,6.502,6.96
2g5u,-7.767,-146.814,54.284,1,5.774,8.49
1e4h,-6.333,-86.934,46.389,0,6.181,8.41
2wvz,-7.045,-142.766,75.445,1,5.447,4.02
2pk5,-13.566,-411.035,186.081,18,6.689,10.7
2jkp,-8.029,-168.391,61.227,0,5.248,4.23
4eoh,-5.586,-87.251,50.977,0,5.215,4.3
3ejq,-8.725,-209.657,106.513,3,5.724,8.57
1b38,-9.377,-232.252,113.497,8,6.229,6.6
3t0d,-6.684,-135.641,72.338,1,5.182,2.37
3fuc,-8.592,-195.327,81.474,6,5.838,9.72
2e91,-5.779,-93.202,53.132,4,5.621,6.59
2q63,-11.754,-310.792,111.831,12,6.343,7.18
2on6,-7.259,-168.867,114.632,2,5.606,6.76
1zdp,-6.560,-127.084,56.549,7,5.534,5.74
2qfu,-5.557,-99.494,57.973,4,5.136,4.18
1zog,-7.359,-126.173,55.582,1,6.165,7.15
3sxf,-11.708,-275.740,57.455,4,5.850,8.6
3qto,-9.893,-233.334,72.425,8,5.911,4.13
2e94,-9.115,-216.960,101.272,6,6.080,8
2usn,-7.854,-180.048,89.445,10,6.026,6.51
3o7u,-5.238,-71.730,33.054,0,4.991,7.28
3vdb,-6.364,-137.198,93.881,1,5.182,2.52
2cf8,-11.448,-276.375,81.098,5,6.114,8.1
4er2,-9.998,-283.624,117.690,27,6.530,9.3
2pbw,-7.995,-184.541,89.251,7,5.756,8.25
3pd8,-6.778,-128.912,55.868,1,5.221,6.46
2i2c,-10.314,-255.168,109.561,7,6.335,4.7
1elr,-6.259,-172.272,126.706,27,6.500,4.96
6std,-9.317,-197.739,54.643,5,6.018,8.64
3uj9,-5.596,-93.537,47.818,4,5.215,4.63
2wqp,-8.027,-209.003,123.915,12,5.969,5.51
2p3a,-12.319,-418.798,231.955,31,6.812,7.96
2xpc,-7.772,-192.098,133.701,8,6.266,3.9
3ai8,-4.676,-114.545,153.020,1,5.253,3.81
1fao,-6.601,-146.953,115.658,8,6.214,7.37
1qyg,-8.088,-178.420,79.560,4,5.670,6.85
2o4s,-13.064,-375.408,142.298,17,6.443,10.51
3f34,-6.639,-119.627,34.439,2,5.011,3.16
3ao1,-6.782,-111.808,15.209,0,4.927,2.26
1hsl,-6.424,-116.261,38.767,3,5.050,7.19
1xug,-7.810,-165.382,77.257,4,5.812,7.05
2azr,-7.448,-145.994,51.102,4,5.541,3.64
1ebz,-12.819,-366.894,137.452,18,6.451,9.4
3b3c,-5.116,-69.384,30.604,3,5.124,3.98
1b32,-9.402,-245.208,91.646,18,6.012,7.1
3exh,-8.736,-205.918,94.523,8,6.052,4.88
1ppm,-9.797,-269.592,123.123,20,6.406,5.8
2q7q,-6.003,-93.036,23.239,1,4.956,5.3
1ppi,-12.955,-395.402,214.239,12,6.695,5.01
1y1z,-5.469,-91.976,44.139,1,4.754,3.08
3kjd,-8.330,-170.125,50.225,2,5.502,8.54
1oz0,-10.219,-338.430,246.400,18,6.703,7.7
1fki,-9.097,-191.237,75.744,0,6.081,7
1lrh,-7.199,-137.856,44.609,2,5.226,6.82
3f37,-6.154,-100.199,25.140,0,4.805,2.62
1j16,-6.099,-103.436,30.511,1,4.796,3.84
4djq,-11.424,-306.962,106.640,17,6.357,10.32
2ccc,-6.833,-128.311,68.885,0,5.557,7.76
4flp,-8.587,-177.682,64.094,5,6.123,6.72
2ov4,-8.332,-261.326,227.665,10,6.375,4.74
3cl0,-6.131,-114.061,62.195,7,5.653,7.07
2vuk,-8.394,-169.132,40.006,3,5.477,3.9
1xr9,-13.187,-443.580,227.319,31,6.805,7.15
3r4p,-9.709,-224.879,76.950,9,6.233,7.96
2jh0,-9.170,-203.626,71.776,7,6.134,8.7
3rv8,-6.834,-145.665,84.178,5,5.576,4.92
1d2e,-7.441,-172.171,116.461,6,6.107,6
1x8d,-5.878,-94.397,42.059,0,5.088,2.21
1kv1,-8.829,-183.690,44.832,5,5.724,5.94
2zdn,-8.782,-206.464,83.709,9,5.917,6.25
1yqy,-7.951,-172.467,76.538,6,5.847,7.62
2qrq,-8.210,-172.929,71.960,2,5.734,5.1
3fed,-7.026,-151.849,73.364,10,5.740,7.46
3lzz,-5.594,-138.368,161.136,6,6.107,3.84
4dds,-6.463,-125.791,79.437,5,5.838,5.01
4do5,-6.234,-116.735,59.944,1,5.100,5.83
4dju,-8.248,-173.111,64.108,2,5.588,5.44
1fcz,-13.390,-339.218,79.537,4,5.892,9.22
4do4,-6.621,-132.577,68.934,3,5.324,7.29
1oe8,-5.242,-104.514,85.130,11,5.730,5.52
1h1s,-9.564,-229.595,95.250,6,5.997,8.22
3gpo,-9.017,-228.799,128.509,9,6.326,5.3
1m0q,-7.966,-192.249,113.809,6,5.875,3.89
1b9j,-9.519,-245.871,87.788,17,5.967,5.96
2qrl,-4.399,-61.399,48.423,4,4.991,4
2erz,-9.015,-187.462,51.977,2,5.730,5.66
3ga5,-8.556,-205.675,94.149,5,5.538,5.49
2pvk,-10.030,-238.385,85.301,5,5.930,8.3
4g90,-5.742,-120.758,115.911,4,5.844,4.51
3nex,-9.415,-220.367,80.429,7,5.930,6
3juo,-8.059,-166.993,64.756,3,5.701,5.07
1bxr,-8.996,-247.676,164.489,8,6.227,3.4
1lst,-6.214,-115.246,39.819,5,4.998,7.85
2ovv,-9.917,-226.539,72.541,5,5.997,7.92
3d7z,-11.354,-275.866,63.676,8,5.841,7.92
2j95,-9.466,-201.249,53.659,7,6.221,8.4
3o56,-9.700,-213.923,56.767,7,6.053,9.1
2xib,-6.713,-131.712,59.312,0,4.998,7.26
3f5l,-8.437,-244.361,189.127,4,5.835,3.72
2bza,-5.620,-88.864,26.594,1,4.683,2.8
1br6,-7.684,-170.645,91.756,4,5.747,3.22
3ttn,-7.684,-158.323,27.356,7,4.998,7.84
3vhd,-8.990,-186.215,67.438,0,5.954,9.28
4dkr,-8.703,-190.848,68.471,7,5.969,6.52
1b7h,-9.516,-247.423,87.243,18,5.967,8.02
2v95,-9.057,-202.815,84.823,2,5.892,8.3
3a9i,-5.505,-88.845,31.889,5,4.998,4.15
1ec1,-13.647,-401.655,144.658,23,6.657,8.92
1amk,-3.890,-63.239,87.587,3,5.050,4.3
3gsm,-5.604,-107.669,80.781,6,5.561,6.48
4g8v,-5.394,-124.555,141.116,4,5.790,5.8
1g1d,-7.100,-133.834,52.892,5,5.730,9.44
3pn4,-8.042,-196.213,91.383,14,5.954,6.85
1hk4,-7.180,-127.706,74.734,5,6.656,5.31
2gv6,-8.658,-210.693,104.437,12,6.314,7.34
3dx3,-6.749,-138.189,69.836,0,5.011,6.52
3ctt,-7.651,-179.469,103.747,1,5.328,6.35
3cyz,-6.870,-119.757,11.749,7,5.216,7.22
3obx,-7.936,-249.837,166.576,33,6.848,3.89
4ajl,-7.703,-159.343,54.361,8,5.724,3.8
2bfr,-8.625,-178.406,56.921,6,6.057,5.25
1gyx,-5.385,-79.807,28.348,1,4.804,2.48
2glp,-8.323,-187.150,96.633,4,6.023,5.01
3rf5,-7.387,-148.887,53.449,4,5.380,5.63
3lq2,-9.216,-208.792,71.859,8,6.052,5.22
3igp,-6.611,-118.283,54.431,3,5.606,7.02
2bvr,-7.402,-151.582,61.978,10,6.009,3.7
1g52,-7.298,-138.168,51.760,5,5.787,9.54
2weo,-5.811,-84.312,26.717,1,5.165,6.93
1qk4,-8.093,-186.939,103.389,4,5.870,4.21
2xpk,-10.056,-255.155,106.449,8,5.979,11.3
1c5o,-5.887,-100.690,37.717,1,4.796,3.49
3rlp,-7.625,-142.136,44.954,2,5.646,7.08
2bmk,-6.641,-146.922,99.031,7,5.781,5.62
2y80,-11.168,-268.035,84.655,5,6.182,8.05
2gsu,-8.246,-167.749,57.797,4,5.850,3.59
2f8g,-11.735,-309.598,105.597,13,6.305,8.7
1jzs,-10.182,-242.839,53.598,17,6.215,6.6
2qrk,-7.576,-142.790,50.289,4,5.850,4.26
1nki,-4.007,-35.758,27.819,1,4.836,6.7
3e5u,-6.091,-117.753,71.745,2,5.226,5.85
2qrh,-8.253,-173.659,68.929,2,5.687,4.71
2hu6,-9.729,-240.092,99.704,7,5.948,3.81
3s8n,-7.291,-184.724,123.080,15,6.268,6.21
2yme,-8.337,-172.443,60.621,3,5.747,7.66
1zvx,-9.967,-229.598,67.852,7,5.989,9.22
1ezq,-10.432,-275.444,117.906,11,6.132,9.05
1v1j,-6.241,-116.144,64.873,1,5.258,4.82
2qry,-8.915,-209.945,90.194,6,5.844,8.64
3iw6,-10.495,-255.066,80.960,8,5.987,5.48
2xg9,-7.415,-152.209,74.734,4,5.787,4.15
3lk8,-7.134,-144.405,60.072,6,5.561,7.71
3fqe,-8.982,-211.657,92.552,5,5.832,8.3
2e2p,-8.102,-159.139,51.500,6,6.057,4.74
3gy3,-8.760,-206.749,78.580,10,5.835,5.63
2oxd,-7.105,-119.453,58.738,0,6.100,6.82
1t7j,-11.203,-275.978,70.610,13,6.225,8.7
3bgc,-13.338,-368.084,121.105,14,6.387,5.02
3q7q,-6.558,-147.562,121.507,8,6.269,5.65
