name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
3d8y,-2.8426,0.1590,-0.8941,-5.6605,2.3598,1.1932,3.4
1ex8,-13.6181,-3.4012,-7.9512,-18.7983,12.0581,4.4745,6.33
4k7o,-4.7816,-0.2578,-1.6827,-4.9881,1.2522,0.8949,4.3
2ha5,-3.4844,-1.0516,-0.0001,-4.7708,1.1449,1.1932,4.34
4jz1,-11.1364,-0.4138,-3.6207,-16.1189,5.7357,3.2813,6.7
2hb3,-9.8704,-0.3064,-1.7174,-15.6717,3.3507,4.4745,11.35
3ryy,-4.6470,-0.1121,-0.9945,-6.5702,1.5384,1.4915,7.42
2jdm,-3.1334,0.2068,-2.7109,-4.7392,2.9167,1.1932,5.4
4b2i,-4.3485,-0.0135,-0.5882,-4.8318,1.0851,0.0000,3
4a6b,-11.2757,-0.4655,-1.9595,-18.1602,4.2383,5.0711,8.38
1wdn,-9.8568,-3.1071,-5.0369,-7.2275,4.0232,1.4915,6.3
1qji,-6.6229,-0.6273,-1.8276,-14.4090,3.9768,6.2643,4.85
1x8j,-7.0101,-0.0732,-0.0060,-6.7012,-0.5280,0.2983,6.96
1fh7,-8.8311,-2.6928,-3.6402,-9.2982,4.7120,2.0881,5.24
2cgf,-6.6631,-0.3548,-0.4919,-8.6697,2.2567,0.5966,6.41
2yi7,-6.7779,-0.3822,-1.1601,-10.1056,3.0802,1.7898,8.32
4qjx,-5.4080,-0.1741,-1.7764,-9.2101,3.0680,2.6847,7.28
4att,-7.0394,-1.5773,-4.0122,-8.2782,3.8452,2.9830,6.98
1ch8,-12.3974,-3.9657,-5.0490,-14.3304,8.8596,2.0881,7
3ms9,-4.5240,-0.0108,-0.0568,-6.5152,1.1639,0.8949,5.22
1wur,-14.1088,-4.9426,-6.8623,-15.4517,8.9716,4.1762,6.66
4ijh,-8.1235,-1.8839,-1.6820,-8.6410,3.1885,0.8949,4.33
4cwo,-6.9910,-0.6187,-0.9388,-10.0811,3.1560,1.4915,5.21
1jsv,6.2459,-0.0752,-1.4345,3.6095,2.6546,1.4915,5.7
3zbx,-5.6905,0.2873,-0.0622,-10.7313,3.9208,0.8949,8.22
4z93,-7.2862,-0.0731,-0.6378,-9.1916,1.4231,1.1932,7.35
1mtr,-13.0484,-2.2407,-2.9265,-15.9105,4.4497,3.5796,8.4
2j4i,-10.5590,-0.2215,-0.7913,-15.5218,2.9926,2.9830,9
3vd9,-5.5405,-0.4569,-3.0081,-7.2003,3.0366,2.0881,4
4c6u,-7.3647,-0.1324,-0.9215,-9.0150,1.5110,1.1932,4.59
4uoh,-6.0702,-2.3545,-2.4550,-9.1022,5.1568,2.6847,4.77
3si4,-8.5948,-0.3111,-1.6626,-11.4921,2.7829,2.0881,3.88
1owe,-7.2599,-0.3324,-2.3848,-9.3156,3.5797,1.1932,6.2
3sur,-8.8131,-1.1003,-3.2975,-9.0635,3.4550,1.1932,4.15
1dud,-6.3230,-0.9054,-3.8666,-8.5517,4.0178,2.9830,4.82
2f6t,-10.7568,-1.9980,-3.5620,-10.0495,3.3613,1.4915,4.62
2olb,-14.4584,-6.7472,-5.8057,-15.9886,7.8187,6.2643,5.54
1bn4,-5.1450,-0.1583,-0.9406,-7.6143,1.4801,2.0881,9.31
3v7t,-10.7960,-2.2012,-2.0707,-11.9988,3.3866,2.0881,7.21
4e4l,-8.0108,-0.1396,-0.7801,-10.8772,3.1895,0.5966,8.77
2cen,-13.3577,-0.4567,-2.8546,-19.5310,4.7119,4.7728,8.3
1egh,-4.9368,-0.3085,-4.0229,-6.1210,4.0241,1.4915,5.7
1bq4,-9.9413,-8.7844,-2.0784,-6.6536,5.7853,1.7898,5.22
2ojg,10.0477,0.0797,-1.4411,7.9087,2.6055,0.8949,5.64
4nja,-11.6908,-4.0577,-2.8126,-9.6614,3.6477,1.1932,6.22
3hvi,-11.8736,-0.5870,-3.5065,-19.1436,7.7839,3.5796,8.3
1ogg,-7.9561,-0.5802,-3.3975,-14.1097,5.3585,4.7728,5.19
3iae,-13.0171,-0.9164,-6.2797,-19.8794,9.8822,4.1762,3.89
2nmx,-4.6213,-0.1191,-1.2148,-6.4133,1.6344,1.4915,5.57
3djv,0.7485,-2.1786,-2.4743,-1.1406,4.4539,2.0881,4.55
1gz4,-6.4552,-0.8138,-3.1380,-13.0473,7.5608,2.9830,3.7
1lnm,-10.3815,0.0091,-0.5841,-11.8376,1.1362,0.8949,8.7
3d83,-11.6398,-0.2018,-1.4771,-14.7145,2.6654,2.0881,8.36
4s1g,-11.8657,-2.4694,-2.4709,-11.9503,3.2351,1.7898,9.22
4qf7,-6.8178,0.0094,-0.4912,-7.8506,0.6196,0.8949,8.6
4dff,-5.8434,-0.0888,-0.7094,-7.0308,1.0907,0.8949,7.46
3zsq,-7.5577,-0.8143,-1.9481,-12.0164,3.3433,3.8779,4.96
2j7d,-8.4386,-1.1246,-4.6972,-9.9927,4.9894,2.3864,7.13
3zps,-10.6909,-0.5290,-3.0849,-17.4681,4.4251,5.9660,8.3
1ppk,-6.6096,0.7173,-3.4776,-12.9586,4.0382,5.0711,7.66
2pwg,-7.7309,-3.8472,-1.7789,-7.2958,3.9978,1.1932,4.82
1ecq,-3.4171,-0.2111,-3.5835,-7.7706,5.7617,2.3864,3
2bys,-12.4838,-0.9032,-0.8369,-14.9191,2.0873,2.0881,9.52
3mxd,-10.8999,-0.5408,-2.1646,-16.9175,4.5468,4.1762,8.83
1w11,-10.7945,-0.6267,-4.9047,-13.7592,4.6182,3.8779,8.22
3d2e,-8.0226,-1.7784,-6.0149,-13.3190,10.1067,2.9830,6.42
4llj,-2.6606,0.0006,-0.2217,-4.4965,1.4604,0.5966,3.42
1b5i,-12.1508,-5.2661,-5.0970,-14.5218,7.3646,5.3694,7.05
2z94,-1.2406,0.0083,-0.0049,-1.9586,0.4163,0.2983,5.85
2nmz,-11.2685,-0.8396,-2.2409,-17.5398,4.8773,4.4745,8.37
1mh5,-8.7855,-1.5358,-1.6959,-13.3219,3.2936,4.4745,9.21
1fkf,-11.0844,-0.2917,-2.1047,-14.2692,2.5983,2.9830,9.4
187l,-4.5577,-0.0005,0.0000,-4.3728,-0.1843,0.0000,3.37
3tfu,-8.5733,-0.8948,-2.9395,-13.5477,6.1240,2.6847,3.28
1zoh,-7.3139,0.1019,-0.0009,-8.5157,1.1008,0.0000,7
1jys,-2.8655,-0.0645,-0.7392,-5.3454,2.9853,0.2983,3.52
4i7k,-4.5050,-0.0020,0.0000,-4.3551,-0.1478,0.0000,3.04
4ury,-7.0612,-0.1283,-1.6431,-9.1864,2.7035,1.1932,2.22
1g36,-8.4012,-0.3168,-2.2002,-12.0098,4.0375,2.0881,7.17
3ipq,-15.1763,-0.7044,-1.6499,-19.3112,2.3129,4.1762,7.57
4np2,-4.7791,-1.1153,-0.6406,-5.9863,2.3665,0.5966,2.26
4omc,-16.2680,-6.2315,-7.6407,-19.1806,9.6256,7.1592,10.78
3ok9,-9.5708,-0.4571,-0.7576,-16.1093,3.5770,4.1762,11.23
3acl,-9.3590,-0.1407,-0.0133,-13.3296,2.0364,2.0881,6.22
2q5k,-11.9686,-0.4093,-2.4953,-18.1610,4.3241,4.7728,11.3
4az5,-8.8324,-2.8997,-2.2394,-8.2340,3.3474,1.1932,5.99
1om1,-9.2603,-1.1023,-0.8047,-9.9334,1.9836,0.5966,6.77
2a4m,-1.6981,0.1815,-0.4930,-5.0962,2.5164,1.1932,4.52
4xy8,-5.8329,0.0536,-1.1391,-8.7557,3.1133,0.8949,6.4
3p3s,-5.0065,-0.0924,-1.2109,-7.6473,2.7509,1.1932,7.59
1m7d,-6.8629,-0.7496,-3.3217,-11.9398,5.2704,3.8779,6.23
4pp0,-12.1404,-3.4968,-5.4466,-12.3609,6.7775,2.3864,4.4
3qwc,-8.9585,-0.2780,-1.6442,-12.0210,2.8966,2.0881,4.26
1x38,-9.7652,-1.4527,-3.9394,-10.9729,4.8100,1.7898,8.77
1c5t,-5.8748,-0.2294,-2.1029,-7.2545,3.1154,0.5966,4.1
5cqu,-5.2784,0.6015,-0.0584,-10.5642,2.3562,2.3864,6.54
4rqv,-6.5959,-0.0377,-0.4823,-8.0388,1.0680,0.8949,5.05
2zmm,-10.9432,-3.0233,-2.6837,-11.3686,4.0442,2.0881,7.6
1nfy,-9.9355,-0.1906,-0.6064,-14.5045,3.5761,1.7898,8.89
4q09,-6.9002,-0.4101,-2.1399,-9.8890,3.1523,2.3864,8.17
1a9m,-8.5167,-0.0814,-3.4660,-16.1995,5.2642,5.9660,6.92
2vpn,-6.8379,-0.1636,-2.6342,-7.0824,2.7440,0.2983,6.72
3aqt,-3.7343,-0.2906,-0.5883,-4.9294,1.4774,0.5966,6.72
1fkb,-11.3929,-0.3243,-2.4628,-13.2709,1.9804,2.6847,9.7
4us3,-9.8836,-1.1126,-3.3039,-10.7883,4.1280,1.1932,5.32
3ekt,-11.0391,-0.4431,-3.1079,-15.7451,4.0808,4.1762,10.59
3p3t,8.6164,0.3361,-0.5144,5.6254,1.6779,1.4915,7.24
4tkh,-4.8535,-1.3483,-1.2538,-6.4837,0.6528,3.5796,5.74
2uxi,-1.6002,-0.4452,1.2516,-6.6449,1.8519,2.3864,7.3
1bai,-8.1786,-0.2363,-4.9006,-18.5824,6.8900,8.6507,7.7
2ves,-8.2761,-0.1141,-1.3690,-11.3645,2.4834,2.0881,7.7
2a5s,-6.9862,-2.3854,-4.1311,-6.8045,4.2467,2.0881,6.7
3a1s,-8.6864,-3.2679,-4.6055,-9.3556,5.8578,2.6847,4.83
1m5w,1.2927,-0.4784,1.1021,-6.2699,4.2542,2.6847,4.27
3r6c,-8.4719,-1.2025,-1.4400,-11.0915,3.7705,1.4915,4.72
3pbb,-4.7668,-0.1036,-0.6597,-8.9723,2.5823,2.3864,7.02
3ttp,-9.4617,-0.2761,-2.3238,-14.8235,3.7855,4.1762,9.12
4lm0,-2.7394,0.5017,-0.5190,-3.9390,0.9186,0.2983,3.25
1z71,-10.6245,-0.1417,-1.5510,-15.2193,3.6027,2.6847,9.18
3jy0,-7.7633,-1.1971,-1.0913,-8.2757,1.9059,0.8949,8.3
4n8q,-4.2980,-0.8487,-0.9256,-5.4142,2.2939,0.5966,3.42
2ces,-8.1966,-1.2260,-4.2840,-8.4412,4.2631,1.4915,7.25
1ogd,-4.3349,-0.5630,-2.3444,-5.7864,3.1658,1.1932,3.03
3uxd,-4.1287,-0.2100,-0.1000,-5.3108,1.4921,0.0000,4.41
4bb9,-6.5597,-1.6785,-4.6423,-8.4854,5.5619,2.6847,6
2xm2,-7.9155,-1.3153,-3.9170,-8.8681,4.3950,1.7898,4.62
1hos,-8.9247,0.7076,-3.3876,-16.7205,4.2115,6.2643,8.55
3fx6,-6.9038,-2.1104,-3.5722,-7.7866,3.8807,2.6847,6.8
3ekw,-12.2051,-0.4132,-3.6742,-18.5085,4.7232,5.6677,7.96
2v3u,-7.3784,-3.0542,-3.6496,-5.6503,3.7825,1.1932,3
1dgm,-0.7760,0.1293,-1.0526,-5.8097,4.1673,1.7898,5.05
4qp2,-3.6466,-0.0164,-0.9994,-4.6003,1.6712,0.2983,3.03
1c5y,-6.3696,-0.2688,-2.3059,-7.6614,3.2699,0.5966,4.2
2qv7,-3.5602,-0.7230,-3.7230,-8.1776,6.6770,2.3864,3.66
3w5n,-6.4190,-1.1696,-2.4511,-7.2399,3.2484,1.1932,3.87
2fu8,-3.0805,-0.0522,-0.5554,-4.7434,1.3755,0.8949,4.7
3b92,-6.9858,-0.0513,-0.6006,-9.9036,1.4817,2.0881,8
1fzo,-15.5936,-3.2893,-5.5626,-21.1278,6.9285,7.4575,7.89
1sr7,-14.1582,-0.1932,-1.0072,-15.5998,0.8523,1.7898,10.1
2qg2,-7.7386,-0.7938,-0.6074,-10.7459,3.2154,1.1932,5.4
1fzq,-12.5096,-4.4145,-5.3563,-11.9681,6.8428,2.3864,7.62
1utl,-4.2296,-1.3200,-0.7587,-5.2165,1.8725,1.1932,2.47
1jvu,-4.0749,-1.7611,-3.2676,-6.0287,4.8944,2.0881,5.15
5e2r,-6.0649,-0.1048,-1.0458,-8.3476,1.6435,1.7898,7.06
3vfb,-11.1780,-0.4296,-1.8429,-16.7198,3.6381,4.1762,9.04
1f8c,-7.8347,-4.1608,-3.8856,-7.7480,5.2750,2.6847,7.4
3g08,-8.7997,-0.9939,-2.6730,-17.6328,0.8662,11.6337,8.16
3s54,-4.7935,-0.5903,2.5093,-14.3285,3.4399,4.1762,9.64
1ik4,-6.7252,-1.6950,-4.2907,-6.6410,4.1117,1.7898,7.41
3kmc,-7.7266,-0.8874,-3.1865,-10.7353,2.9064,4.1762,6.4
3k1j,-8.2198,-3.0533,-4.8081,-10.5338,7.7891,2.3864,6.4
3djx,-1.5159,-1.1432,-1.1882,-5.2595,3.9869,2.0881,2.81
2qrm,-7.7847,0.0053,-3.3464,-11.9671,5.4353,2.0881,4.03
1tcw,-5.5213,-0.0236,-1.7413,-11.4646,3.2337,4.4745,6.02
3n0n,-4.9520,-0.1397,-0.8676,-7.2908,2.1530,1.1932,7.3
1e2l,-7.3016,-0.3883,-1.9805,-9.0908,2.9648,1.1932,4.29
4ibe,-6.1477,-0.7414,-0.5193,-8.3067,1.3318,2.0881,4.15
1bm7,-5.8777,-1.1809,-0.6642,-7.3235,2.0977,1.1932,7.52
3jzg,-2.1204,-0.6374,-1.0052,-8.5849,2.4394,5.6677,4.4
4qge,-8.5575,-1.0473,-2.2758,-9.9190,2.8948,1.7898,9.3
4j44,-6.9285,-2.6800,-2.3878,-8.0938,2.9519,3.2813,5.73
4gu9,-4.0054,0.0139,-0.6706,-6.7521,2.8068,0.5966,4.37
3eeb,-14.7194,-10.1664,-8.5618,-11.0003,8.7449,6.2643,5.89
2y8c,-6.1577,-0.0315,-1.7087,-10.9463,2.6510,3.8779,6.4
1nfx,-10.0503,-0.1756,-0.4526,-14.6398,3.1296,2.0881,8.52
1xow,-12.2615,-0.2950,-1.4406,-10.7029,-0.1212,0.2983,9.28
2i2b,-6.3542,-0.8744,-3.2824,-7.7142,4.3236,1.1932,2.44
2pqb,-13.9005,-6.1701,-7.6222,-13.3867,9.4007,3.8779,7.2
1a4w,-6.3544,-0.9039,-2.3806,-11.4045,4.4567,3.8779,5.92
1lcp,-2.3702,-0.0474,-1.7833,-4.8873,3.1546,1.1932,6.64
1g48,-4.9454,-0.1205,-1.3786,-6.5645,1.6267,1.4915,8.41
1loq,-7.7636,-1.6817,-4.6792,-8.5537,4.7646,2.3864,3.7
4p6w,-12.1139,-0.1978,-1.1478,-14.6240,1.7677,2.0881,9.15
3cow,-8.1701,-0.3347,-4.9319,-12.5685,6.6819,2.9830,6.9
3oim,-6.5980,-0.1288,-0.9643,-7.6799,0.6834,1.4915,6.74
1bp0,-6.9872,-1.2105,-4.3938,-7.9806,4.5097,2.0881,5.4
4ffs,-10.2943,-1.8033,-2.3523,-13.4452,4.6218,2.6847,10.44
4lzr,-5.9162,-0.0068,-0.6912,-7.4001,0.6905,1.4915,4.7
3zq9,-7.3725,-3.7515,-3.3088,-8.2545,4.6610,3.2813,6.02
2oxy,-5.9692,0.0102,-0.0018,-6.7461,0.7685,0.0000,6.52
2iko,-10.1713,-2.7469,-2.5417,-10.5475,3.8749,1.7898,5.45
3mna,-3.4604,-0.2160,-0.8149,-7.2833,2.4674,2.3864,7.39
2bt9,-6.1903,-0.8016,-3.1590,-5.9592,2.5363,1.1932,6.19
3ts4,-7.5527,1.5205,-1.1190,-15.7361,3.3073,4.4745,8.72
2zgx,-8.8955,-0.4979,-3.3357,-11.3515,3.9033,2.3864,6.74
3kdm,-10.0085,-0.1182,-0.5971,-10.0031,0.4117,0.2983,7
1o5e,5.4328,-0.3756,12.2685,-12.1145,4.1628,1.4915,5.74
2yhw,-8.3443,-1.5232,-4.9394,-8.3525,4.6810,1.7898,5.6
4fzj,-2.0322,-0.0746,-0.0287,-3.5898,1.3626,0.2983,3.15
2v2h,-5.5842,-1.5656,-3.3990,-5.4927,3.3816,1.4915,3.77
3hl7,-5.6857,0.0771,-0.0914,-9.5868,2.7222,1.1932,7.64
4yhq,-9.5827,-0.3183,-3.2489,-14.6790,4.4873,4.1762,8.77
4i8n,-7.3733,-1.2407,-2.2665,-10.1865,3.9340,2.3864,4.46
1ypg,-10.8267,-0.4405,-2.1956,-14.1159,4.1355,1.7898,8
1pdz,-1.4624,0.2537,-2.2161,-4.0368,3.0452,1.4915,3.7
2evl,-6.0432,-0.9691,-2.9431,-15.2833,1.5185,11.6337,6.7
3juq,-7.7689,-2.3776,-1.3545,-8.0226,3.0910,0.8949,4.91
4wa9,-4.3809,0.0033,-1.3894,-6.9548,2.4684,1.4915,8.42
1z4o,-6.5292,-1.3455,-3.8308,-9.8180,5.7805,2.6847,4.52
3kdd,-12.4049,-0.3780,-1.8334,-18.9889,5.2159,3.5796,8.46
3c2o,-6.2467,-2.4933,-1.7940,-5.9936,3.4376,0.5966,3.35
2ypp,-6.1400,-1.5714,-2.6961,-6.3543,2.9903,1.4915,4.41
1o3i,-8.1864,-0.3488,-3.0320,-9.9341,3.9353,1.1932,7.3
1pme,-6.2121,0.0590,-0.0791,-9.5988,2.2136,1.1932,9.4
2h4n,-3.9108,-0.0341,-1.4550,-5.3366,2.0200,0.8949,8.7
3vvy,-7.8176,-0.1224,-0.3515,-10.0510,1.5142,1.1932,4.84
3hmo,-8.7572,-0.5274,-1.1698,-10.5147,2.2615,1.1932,7.52
1laf,-10.4034,-3.8171,-4.8992,-8.8728,5.3960,1.7898,7.85
3cm2,-8.3595,-2.3322,-1.9846,-10.2679,3.2421,2.9830,6.47
3iob,-3.4700,-0.0684,-2.7371,-7.8072,5.6513,1.4915,3.42
2pvj,-6.4824,1.0231,-0.7188,-11.8112,3.5329,1.4915,8.1
1hvr,-14.7418,-0.3970,-2.4546,-18.6357,3.7626,2.9830,9.51
2xn5,-7.1109,-0.8477,-0.7859,-10.0895,2.8223,1.7898,6.69
4ovh,-6.2282,-1.0387,-1.1215,-7.7232,2.1637,1.4915,4.85
4g4p,-9.6440,-3.1277,-4.8569,-7.2445,4.0935,1.4915,6.89
3g2k,-9.7391,-0.3238,-3.2037,-14.0494,5.7497,2.0881,4.79
2zwz,-11.1059,-5.2043,-3.7969,-7.7954,4.1991,1.4915,7.79
2nsl,-7.5538,-1.4157,-5.5157,-9.7963,6.4892,2.6847,4.68
3m96,-7.1556,-0.1711,-1.2085,-9.8882,2.3224,1.7898,7.22
2obf,-11.8750,-1.7969,-1.3316,-13.2386,3.0006,1.4915,8.85
1ghw,-4.9498,-0.3544,-1.2397,-8.3708,4.1201,0.8949,4.2
1ft7,0.2086,1.7808,-0.0524,-5.2798,2.5669,1.1932,5.18
4c1y,-4.9038,-0.7944,-2.7470,-4.5372,1.9815,1.1932,3.6
1hmt,-5.3932,-1.3307,-1.3385,-8.0523,0.5555,4.7728,5.79
4ibf,-4.8541,-2.1475,1.6939,-8.3700,1.5830,2.3864,4.43
186l,-5.2729,-0.0011,0.0000,-5.6953,-0.4714,0.8949,4.85
1ndv,-10.3903,-3.7077,-1.5940,-10.1994,3.9176,1.1932,5.92
1w13,-11.5676,-1.7360,-4.8114,-14.0512,5.4514,3.5796,8.7
1ajv,-13.5815,-0.6602,-2.7468,-17.8556,4.1015,3.5796,7.72
2o4z,-2.9510,-0.1442,-1.5846,-3.5610,1.4439,0.8949,6.25
3t3c,-9.5255,-0.2906,-2.4260,-14.8985,3.9134,4.1762,10.23
3s5y,-8.3971,-3.8857,-3.4431,-6.6687,4.1088,1.4915,7.41
4zls,-10.8252,-0.3890,-1.2208,-17.7183,3.4318,5.0711,9.09
2clh,-10.0221,-0.7237,-2.4120,-11.3980,2.1252,2.3864,4.06
1lbk,-8.2279,-3.0129,-4.5348,-8.2544,4.2928,3.2813,3.18
3ffg,-13.4934,-0.5294,-1.9537,-18.8391,5.4423,2.3864,9.08
2oiq,-10.4910,-1.1330,-1.6349,-14.0337,4.2225,2.0881,5
2zq2,-10.4140,-0.3429,-3.1244,-13.1954,3.8623,2.3864,6.56
1b6k,-13.9762,-2.3865,-4.0962,-16.6256,4.9560,4.1762,8.74
4kwf,-8.3557,-0.0928,-0.5781,-9.6679,1.3865,0.5966,4.82
1koj,-5.6159,-1.1542,-4.7904,-8.7878,5.5370,3.5796,6.7
1lah,-9.5870,-4.1663,-4.6020,-6.6922,4.0836,1.7898,7.52
1oxr,-2.2600,1.0257,-0.5476,-5.1786,1.5457,0.8949,5.19
3b26,-6.3213,-0.7665,-0.6261,-8.4936,2.9683,0.5966,6.64
1atl,-4.3178,1.1513,-0.9478,-10.3512,2.8469,2.9830,6.28
1sdt,-12.5330,-1.1234,-1.7591,-18.6522,4.8255,4.1762,9.27
3ibl,-2.6656,-0.1618,-1.1386,-6.3650,1.1219,3.8779,7.84
5caq,-6.3074,-0.1830,-0.8914,-10.4946,3.7701,1.4915,8.57
3hub,-10.3499,-0.1454,-0.6536,-13.7037,2.6613,1.4915,8.09
1uml,-3.3214,-0.5945,-1.6536,-8.2896,3.9350,3.2813,7.52
1t32,-12.6465,-1.2563,-2.0406,-15.5322,3.4979,2.6847,7.42
3b24,-3.4086,-0.7863,-0.6948,-5.1739,2.6499,0.5966,4.38
3p9l,-13.0637,-3.4465,-6.6299,-22.1519,8.4258,10.7388,5.3
1i2s,-3.2725,-2.4240,-1.5162,-4.9522,3.8300,1.7898,3.31
3zlr,-13.8607,-0.9064,-1.3744,-19.1011,4.2399,3.2813,9.26
3cd5,-13.0166,-3.5282,-3.5757,-14.5598,4.7692,3.8779,7.9
4abh,-6.5696,-1.5951,-1.4707,-6.9305,2.5319,0.8949,4.15
4mrg,-4.6493,-1.0829,-0.6485,-5.2806,2.0644,0.2983,2.96
1f3e,-5.9886,-0.5282,-2.3793,-6.9967,3.3190,0.5966,6.7
1c88,-10.7857,-3.0314,-3.6875,-9.6044,4.6427,0.8949,5.29
2pou,-7.7792,-0.2331,-2.8078,-8.0507,2.1192,1.1932,7.42
3tzm,-8.2415,0.2542,-0.6238,-12.7227,3.9559,0.8949,7.77
1j4r,-7.6757,-0.2223,-1.5121,-12.9403,2.2261,4.7728,7.72
3c8a,-7.8521,-4.1427,-4.7373,-11.1875,6.5477,5.6677,6.18
2wq5,-6.1577,-0.1138,-1.0053,-9.8697,2.7431,2.0881,3.74
3ove,-9.5564,-1.9162,-5.4619,-11.3897,4.7369,4.4745,6.57
2yaz,-10.0403,-1.7228,-4.3728,-10.9249,4.8921,2.0881,5.14
2pqc,-9.7493,-3.9070,-5.8644,-11.8258,8.5666,3.2813,5.74
4jc1,-2.9661,-0.8922,-3.4814,-5.2765,3.1044,3.5796,4.3
4r76,-4.9033,0.2765,-1.5007,-10.0547,4.2875,2.0881,7.85
1b55,-7.7028,-7.1791,-1.6468,-10.4887,6.8390,4.7728,7.4
3qps,-5.4585,-0.2254,-0.1425,-8.2601,1.0814,2.0881,5.6
4qrh,-15.0871,-5.4936,-7.2374,-16.9688,10.1382,4.4745,5.15
456c,-11.0556,-0.2618,-1.9581,-13.5590,2.6351,2.0881,9.77
4rfd,-3.3536,-0.1620,-0.8361,-6.6234,1.8816,2.3864,8.05
4wrb,-7.6599,0.2088,-1.1789,-11.2817,2.5038,2.0881,6.19
1msn,-13.0780,-0.5794,-1.8621,-18.0517,4.1338,3.2813,9.09
4abe,-6.1801,-1.7112,-1.4152,-6.8486,2.8999,0.8949,3.4
3v78,-12.5785,-0.1348,-1.6845,-14.6446,2.6922,1.1932,5.54
3qfy,-6.3738,-2.3739,-2.6845,-5.8294,3.3208,1.1932,6.12
3f5j,-6.1948,-1.4392,-4.0199,-16.4522,8.5573,7.1592,4.28
4n7u,-0.7160,-2.1710,-1.4159,-2.6142,2.2037,3.2813,6.29
2qdt,-2.3832,-0.2153,-0.6198,-4.2008,1.4595,1.1932,5.19
1o2h,-1.4334,-0.4135,3.8029,-10.6988,4.0863,1.7898,7.17
4xu1,-13.0424,-0.8303,-4.4610,-19.2934,8.5593,2.9830,9.49
3ckz,-8.8137,-3.2469,-4.8007,-10.4860,7.0353,2.6847,8.72
2qrp,-10.7784,-0.5913,-3.6074,-13.6871,5.3176,1.7898,6.2
4n3l,-6.8556,-0.3414,-0.8372,-15.5877,4.5412,5.3694,7
1h2t,-13.3247,-3.1041,-7.0018,-18.6673,10.0791,5.3694,7.89
1oar,-9.6332,-1.6696,-0.5715,-10.9841,2.6970,0.8949,7.4
4elf,-11.7223,-1.5298,-2.1979,-15.9693,4.6933,3.2813,8.03
2pyi,-7.0936,-0.2380,-3.0824,-12.1696,5.7118,2.6847,3.75
2ccb,-4.3722,-0.5238,-1.1601,-7.9468,2.5737,2.6847,7.45
1yc4,-6.1136,-0.3499,-1.4543,-9.2671,3.7645,1.1932,6.55
4oag,8.3474,-3.5988,5.8975,-2.8193,6.4816,2.3864,6.3
2v77,-6.0018,0.0308,-4.2943,-9.5059,4.7846,2.9830,5.06
1pzo,-3.8213,0.2165,-0.3448,-7.1763,1.9918,1.4915,3.32
2ce9,-6.6583,-2.2699,-2.2108,-11.7500,3.6064,5.9660,6.03
3wq6,-13.0181,-1.3817,-6.1292,-17.3384,6.4618,5.3694,4.59
2zjw,-3.7233,-0.2483,-0.1845,-8.0078,2.9274,1.7898,7.7
3vfa,-10.8505,-0.4607,-2.0317,-16.3033,3.7690,4.1762,9.19
4hwo,-5.8848,-0.5871,-3.8043,-11.0149,7.1352,2.3864,8.54
3gs6,-3.4681,-1.0704,-2.1163,-6.2727,3.0084,2.9830,6.59
4ew2,-6.8203,-1.2225,-4.2346,-9.6085,4.3674,3.8779,6.68
2mas,-7.8438,-1.8770,-2.9489,-9.3425,4.5348,1.7898,7.52
3lvw,-7.2385,-2.9538,-4.0255,-8.4205,4.8800,3.2813,2.67
4ase,-8.3957,-0.1397,-1.4723,-11.9376,3.3642,1.7898,11
1ai4,-4.7286,-0.9231,-1.1195,-6.2469,2.3677,1.1932,2.5
2qhd,-2.9851,-0.3909,-0.6572,-5.5983,0.6783,2.9830,5.38
3i51,-4.3693,0.1433,-0.1136,-6.9904,1.9948,0.5966,7.7
3lpi,-13.2671,-2.0007,-2.4012,-18.0061,4.9647,4.1762,8.52
4dv8,-8.2030,-1.4073,-1.4837,-12.8947,3.7048,3.8779,9.24
2w9h,-7.1091,-1.4040,-2.2174,-8.6599,3.3825,1.7898,6.37
4xxh,-8.4699,-2.1999,-6.5401,-11.5507,7.3463,4.4745,5
3ouj,-3.9970,-1.2162,-1.7108,-4.6999,2.4367,1.1932,6.05
4r75,-9.9383,-2.0468,-7.2716,-10.7437,6.5443,3.5796,7.24
4ibg,-7.8545,-1.8522,-0.9818,-9.5865,2.1796,2.3864,3.97
4lj5,-5.9756,-1.5199,-2.9076,-9.9142,5.9798,2.3864,6.29
3dnd,-4.5716,-0.0207,-0.6650,-6.0424,1.5599,0.5966,4.8
3e6y,-4.1801,-0.8497,-1.4773,-8.0880,2.0587,4.1762,5.6
2ojj,-7.6445,-0.2538,-1.8403,-11.2841,3.6456,2.0881,8.7
3b4p,-7.9755,-0.5916,-1.9121,-7.8447,1.4780,0.8949,5.4
3gvb,-6.9058,-1.2686,-1.4051,-8.5126,3.3856,0.8949,2.59
4j22,-10.0103,-0.2126,-1.4225,-12.2509,2.3842,1.4915,7.74
2vwl,-11.1854,-0.1422,-0.9889,-15.9214,3.4806,2.3864,7.02
2yz3,-2.7045,0.9947,-0.0035,-6.8450,1.3595,1.7898,6.66
4btk,-4.7726,-0.3224,-0.4154,-8.1605,2.6342,1.4915,6.62
3o99,-10.4636,-0.3327,-2.4875,-16.1168,3.9989,4.4745,10.82
