name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
2ax9,-7.337,-177.617,124.876,6,5.916,9.52
1qbu,-13.013,-347.625,112.720,11,6.391,10.24
2j77,-7.256,-153.244,68.467,1,5.100,4.89
2xm1,-7.032,-146.478,73.412,3,5.385,5.07
3ibi,-5.781,-90.353,22.022,8,5.343,8.59
3qin,-4.973,-70.358,67.751,4,5.869,6.87
4b7j,-6.031,-111.182,62.926,7,5.660,7.95
4b8y,-7.808,-224.766,178.634,15,6.534,8.05
2afw,-6.187,-103.594,24.554,4,5.031,4.77
1o33,-6.733,-144.143,96.544,2,5.542,5.74
3n9r,-5.893,-120.744,78.428,8,5.493,7.15
2c92,-9.589,-260.639,136.905,12,6.157,5.68
4cst,-7.530,-173.871,115.919,4,5.969,8.89
1drk,-6.311,-123.516,67.976,0,5.011,6.82
2jh5,-9.235,-197.871,56.003,7,6.103,6.44
2wc3,-10.078,-243.883,78.657,7,5.760,6.08
1o86,-8.691,-205.304,76.369,13,6.009,9.57
3qyy,-9.067,-210.787,126.339,2,6.554,5.08
1mmr,-8.494,-178.837,66.012,7,6.160,5.4
3aho,-9.886,-291.972,164.451,19,6.433,7.05
1zgi,-10.534,-238.830,56.049,7,6.087,5.34
3o84,-9.416,-213.772,73.424,4,5.799,7.24
1i80,-5.889,-94.770,36.407,0,4.949,6.41
3nu9,-11.417,-293.186,90.230,13,6.225,9.05
1kzk,-12.174,-329.019,121.904,12,6.355,10.39
4fl1,-8.422,-170.260,53.396,8,6.227,3.28
3rv4,-8.551,-190.681,84.165,6,6.057,2.3
4io5,-4.541,-61.380,30.738,1,4.500,5.03
5am6,-9.526,-215.647,84.830,2,5.974,6.73
1k1y,-12.808,-346.898,133.750,9,6.471,3.22
2jh6,-9.078,-195.076,56.541,8,6.107,7.77
4q1w,-11.640,-307.347,106.965,13,6.305,11.7
5e2p,-9.675,-253.873,131.459,11,6.367,8.8
2pmk,-6.385,-149.558,139.750,9,6.463,5.92
1w7g,-9.250,-218.995,74.987,14,6.235,5.1
1tnh,-5.804,-92.288,28.543,1,4.837,3.37
2vk6,-7.561,-170.152,87.889,6,5.674,5.3
4ts1,-6.022,-116.933,69.805,3,5.204,4.94
3fj7,-5.174,-83.996,54.971,3,5.136,3.71
4iif,-6.724,-146.877,97.228,0,5.248,5.18
3s8o,-7.396,-188.250,124.596,15,6.294,6.85
3ljz,-11.918,-303.303,91.554,9,6.162,8.14
3td4,-5.480,-92.080,46.507,6,5.258,5.66
2fqt,-6.694,-147.717,82.645,9,5.595,6.14
4cpy,-5.879,-108.176,65.884,7,5.653,6.31
4yc0,-6.837,-129.459,53.848,2,5.318,4.13
3lxe,-8.555,-166.814,40.632,3,5.826,6.6
4kp8,-6.454,-118.270,61.646,5,5.733,5.48
3n1c,-7.259,-145.894,62.754,4,5.561,5.22
1b8y,-11.196,-269.094,70.822,6,5.925,7.85
4arb,-10.799,-262.312,71.685,8,5.864,5.89
2qci,-12.053,-316.127,101.371,13,6.356,8.34
4nxu,-7.292,-147.368,76.783,6,6.057,5.54
4b73,-8.005,-181.892,86.060,8,5.900,7.21
4n6g,-5.519,-79.817,35.538,0,5.082,5.47
3hky,-9.931,-239.752,107.935,6,6.365,7.1
3t70,-9.208,-206.285,73.001,6,6.009,6.3
3lmk,-5.533,-98.820,52.965,4,5.011,5.94
3bxe,-5.526,-92.426,46.568,4,5.136,5.48
4r3w,-7.236,-154.405,93.150,6,6.057,3
3vjc,-11.483,-346.090,176.545,19,6.537,7.72
3efs,-9.028,-214.853,101.384,8,6.229,5.34
1t5f,-4.736,-81.965,67.891,6,5.182,4.22
2vfk,-6.179,-101.648,54.985,4,5.850,3.71
4kzb,-5.613,-89.153,50.059,4,5.493,2.89
3d51,-6.982,-154.728,93.679,1,5.258,4.15
3t2q,-6.867,-137.738,65.534,1,5.182,3.66
4m2v,-6.927,-115.834,31.232,7,5.951,7.44
3mi2,-7.779,-170.539,85.712,5,5.826,7.77
7upj,-10.318,-243.775,84.964,6,6.172,8.49
4bup,-10.335,-249.715,84.090,7,5.992,4.95
4hu1,-6.693,-123.151,63.942,4,5.820,7.54
3mz6,-6.161,-112.443,45.873,11,5.721,7.2
4knn,-6.238,-124.579,90.281,5,5.838,7.78
3lcu,-10.367,-248.003,77.451,7,5.954,3.52
4wop,-7.278,-161.369,101.662,8,6.180,4.76
4ban,-10.277,-263.206,99.091,12,6.096,8.61
1i9n,-6.886,-127.057,55.012,5,5.787,8.66
4pf5,-5.990,-100.678,56.058,3,5.565,5.48
3bva,-10.999,-339.616,140.170,35,6.650,6.52
4cu7,-6.401,-125.056,61.498,1,4.998,7.59
3hmp,-7.403,-142.000,46.148,3,5.451,5.49
4whs,-5.135,-64.590,20.069,0,4.852,4.12
1efy,-8.352,-172.484,53.266,3,5.588,8.22
4c1u,-10.307,-260.145,113.733,5,6.026,7.09
3m8u,-10.151,-303.353,148.261,25,6.420,4.89
4u6z,-4.979,-76.200,50.767,4,5.199,5.41
4ks4,-6.373,-150.737,119.143,10,5.977,7.14
1m1b,-4.879,-65.820,37.702,3,5.124,4.66
2vnt,-7.679,-177.562,111.367,5,5.989,8
5byi,-7.241,-135.534,47.199,4,5.628,7.51
1tlp,-7.635,-196.479,136.948,12,6.299,7.55
2q89,-6.866,-135.150,56.160,1,5.069,6.3
4h3g,-11.207,-267.914,86.679,3,6.118,8.22
4ceb,-8.830,-248.569,156.238,15,6.358,2.97
2f7i,-7.936,-167.820,67.012,2,5.456,7.1
4cfl,-9.055,-189.470,53.300,2,5.727,5.88
2vrj,-8.422,-227.591,139.579,9,5.806,6.3
4loo,-10.469,-243.682,72.513,3,5.827,8.15
4tun,-3.629,-65.703,109.115,6,5.352,5.41
1ajn,-5.616,-115.496,90.799,3,5.204,2.63
2y7p,-6.182,-108.469,40.432,1,4.927,5.47
4tkj,-7.032,-135.573,23.615,13,5.538,6.04
3ibn,-6.217,-109.556,33.571,13,5.805,7.61
4zx1,-5.860,-128.256,123.042,7,6.105,6.14
2qm9,-9.006,-230.149,136.255,5,6.089,7.77
1kmy,-7.465,-150.653,56.565,1,5.226,5.1
2q7y,-12.107,-317.440,51.585,27,6.379,4.3
1j14,-6.016,-101.870,32.426,1,4.796,4.49
4ruy,-6.487,-108.839,30.816,4,5.371,7.89
4qfl,-7.850,-171.413,64.938,6,5.469,5.11
3mzc,-6.664,-117.777,44.833,5,5.646,6.65
3r24,-9.816,-229.908,77.345,7,5.992,5.25
2qwc,-6.610,-138.093,83.538,6,5.674,3.55
2g70,-7.858,-156.938,46.795,2,5.348,7.77
3p7i,-4.658,-72.719,55.281,2,4.837,7.7
4nh7,-11.188,-257.534,62.104,5,6.140,8.4
1usi,-7.046,-146.584,61.633,3,5.113,6.74
2vzr,-5.417,-89.225,63.096,1,5.268,4.28
4b5d,-8.662,-184.307,43.688,6,5.518,7.89
4a6c,-14.150,-393.593,119.251,17,6.598,7.92
3suu,-7.990,-202.022,123.401,8,5.873,8.52
4igt,-6.902,-145.986,67.701,8,5.518,7.89
3r6u,-5.732,-89.098,15.353,2,4.645,4.52
3vha,-9.054,-191.002,71.963,0,5.938,7.4
3vw2,-9.184,-231.115,127.559,2,5.826,4.75
2hs1,-11.561,-305.259,107.645,13,6.305,8.48
2vba,-8.513,-171.175,35.662,3,5.447,4.6
3gxy,-5.135,-128.629,158.348,12,6.353,5.59
4b3b,-7.660,-183.017,90.240,17,6.245,3.6
4cg9,-10.042,-224.371,51.225,4,5.667,6.21
3n2v,-8.874,-208.579,83.427,8,5.858,7.51
4ai5,-6.347,-115.300,52.151,0,5.051,2.92
1y3p,-11.314,-346.260,219.720,10,6.557,4.82
1w0z,-8.590,-206.894,83.691,14,6.060,7.68
1u0g,-5.921,-114.066,67.417,5,5.308,6.15
3dln,-5.640,-102.340,53.308,4,5.011,6.6
1jet,-8.730,-218.527,85.189,15,5.853,7.25
1ydd,-4.471,-50.201,43.840,3,5.403,7.07
1b3g,-9.358,-243.564,92.835,17,5.967,6.7
3l7c,-7.180,-141.181,70.728,2,5.684,2.44
1ttm,-7.026,-129.902,60.675,2,5.734,7.35
1gvx,-12.491,-382.182,139.562,35,6.819,7.22
4oiv,-12.718,-330.842,103.105,7,6.153,5.08
4rn4,-8.236,-179.333,83.236,9,6.363,6.94
3p8n,-9.607,-264.310,142.705,19,6.766,9.28
3slz,-14.475,-487.698,234.784,31,6.812,6.99
2bal,-9.997,-226.147,64.923,5,5.943,6.31
1k21,-9.639,-234.062,74.475,14,6.090,8.38
4gkh,-8.922,-185.363,54.689,2,5.759,4.67
5amd,-7.506,-153.876,68.483,7,5.951,8.55
4fut,-9.489,-227.226,97.593,8,6.229,6.51
3e85,-7.863,-170.106,64.309,4,5.357,5.38
3oaf,-7.901,-180.686,104.098,3,5.811,8.8
3pwm,-11.542,-311.153,119.779,13,6.305,9.1
2e92,-6.692,-127.831,70.978,4,5.778,6.89
1utm,-5.556,-82.075,19.085,2,4.805,3.01
1lyx,-4.473,-63.777,54.587,3,5.050,4.54
3zsy,-8.215,-192.009,96.724,9,6.085,3.23
4tjz,-5.607,-86.097,19.321,7,5.137,5.97
3zdv,-6.580,-136.012,95.385,5,5.927,5.48
2cex,-7.102,-139.974,58.335,6,5.674,4.7
3ao5,-8.087,-141.139,21.444,1,5.687,2.23
4xas,-7.260,-144.888,59.556,2,5.357,6.59
2vvv,-9.712,-221.104,70.183,8,6.157,8.22
1ohr,-11.575,-307.860,116.832,12,6.343,8.7
4efs,-10.501,-262.562,92.051,9,6.012,8.6
3cda,-10.022,-268.461,131.454,14,6.457,7.58
1ws4,-6.235,-105.133,41.537,2,5.268,3
3mjl,-4.484,-49.094,13.309,0,4.467,2.44
1drv,-10.328,-278.614,144.966,11,6.498,6.54
1w96,-9.882,-245.064,123.342,4,6.254,8.41
4clj,-10.762,-236.193,59.534,0,6.007,9.15
3su5,-9.692,-250.980,142.895,9,6.627,5.58
4ljh,-6.400,-116.537,68.734,3,5.734,4.71
3el1,-12.410,-363.465,144.985,22,6.557,9.64
4bah,-10.094,-254.964,96.690,11,6.067,8.7
2doo,-9.250,-208.282,56.612,11,6.014,7.17
2fxu,-10.784,-288.879,107.751,20,6.557,8.15
1z9y,-7.301,-144.726,64.300,5,5.799,7.19
2jdh,-6.180,-129.415,106.542,7,6.105,6.51
4a4w,-11.127,-278.987,82.612,10,6.012,7.72
3g19,-5.868,-115.279,67.711,13,5.881,6.67
3huc,-9.972,-236.741,79.828,6,5.875,5.99
4f0c,-8.201,-236.890,137.896,25,6.420,6.27
2wm0,-11.857,-312.526,116.554,11,6.438,4.52
3f80,-5.764,-99.938,41.933,6,5.194,4.22
2y5f,-10.532,-235.372,52.922,8,6.252,8.7
4ara,-10.564,-255.020,71.789,8,5.864,6.05
1zc9,-6.166,-119.337,75.311,4,5.522,3.22
3sfg,-5.935,-96.622,55.103,2,5.561,6.06
4ww8,-6.401,-104.740,31.111,4,5.443,10.17
3d1y,-12.598,-361.343,149.517,16,6.509,8.22
2cbj,-7.493,-174.950,105.193,7,5.867,8.27
4xtx,-11.293,-309.209,137.884,12,6.394,10.57
1o0m,-6.083,-112.491,78.006,4,5.781,5.15
4nkt,-7.189,-155.739,96.424,8,6.182,5.97
4loh,-11.600,-303.530,150.353,2,6.522,6.96
188l,-7.225,-133.758,19.560,0,4.664,3.33
2w8y,-13.474,-360.589,128.663,2,6.062,9.09
4bks,-8.312,-176.256,60.524,6,5.796,3.82
3ejp,-8.596,-205.335,104.047,3,5.677,8.55
2q64,-11.839,-309.680,104.802,12,6.343,8.52
2xeg,-11.148,-352.316,168.052,31,6.615,10.7
2iw4,-5.231,-77.088,43.933,2,5.176,9.3
4f39,-7.022,-141.168,60.168,4,5.376,5.7
1f0r,-9.932,-225.832,75.324,5,6.118,7.66
2xxx,-5.593,-99.572,50.922,4,5.011,6.41
3i25,-14.079,-452.223,205.340,27,6.797,8.51
1wc1,-8.431,-178.360,69.351,8,6.260,4
4xt2,-11.287,-259.480,67.864,2,6.071,7.15
4qlk,-13.359,-381.116,163.188,10,6.502,3.24
3ovn,-6.857,-105.533,6.206,1,5.188,2.55
4zow,-6.729,-144.853,89.900,7,5.778,4.12
3upk,-8.772,-215.730,114.652,11,6.409,4.3
3t1m,-6.172,-131.826,106.158,8,6.062,3.04
1njs,-8.979,-236.391,126.021,14,6.301,7.82
5cs3,-6.701,-114.935,29.362,6,5.538,2.15
4w52,-6.364,-111.534,15.721,0,4.357,3.76
3ime,-6.537,-103.237,16.490,1,5.088,3
2xxt,-6.948,-141.454,65.356,4,5.385,8.05
4b74,-9.007,-216.129,85.468,11,6.014,7.66
4qem,-6.830,-117.319,22.644,2,5.100,7.8
3s0b,-10.694,-248.859,54.653,2,5.390,6.49
4tt2,-6.529,-159.217,79.131,28,6.406,4.66
2fgu,-12.428,-363.250,163.041,16,6.509,9.18
1lhu,-10.301,-236.312,70.247,0,5.606,8.83
2boh,-9.926,-228.750,76.502,7,6.180,8.52
2boj,-5.403,-94.289,66.483,1,5.100,5.77
5d1r,-8.440,-176.068,18.643,12,5.490,4.84
4e1k,-9.117,-224.646,110.423,6,5.956,6.3
1tcx,-11.807,-314.599,99.375,16,6.289,6.95
4xtv,-11.142,-290.133,110.242,11,6.286,9.27
1eld,-6.313,-194.736,205.279,12,6.164,6.7
3pgu,-6.173,-105.043,24.512,7,5.205,6.7
1v0l,-7.476,-152.580,68.074,2,5.522,7.55
1kel,-7.696,-169.602,72.049,10,5.853,7.28
4oc5,-9.688,-265.527,140.945,14,6.348,7.07
1zpa,-10.917,-342.045,200.203,20,6.580,8.4
4gki,-7.813,-152.522,56.276,3,5.803,4.46
1fzk,-11.829,-393.021,214.219,31,6.856,8.4
1enu,-6.344,-107.746,43.419,0,5.176,5.08
2zx8,-9.028,-211.377,90.451,4,5.772,9.64
4heg,-11.869,-326.769,130.360,14,6.404,8.92
1nq7,-12.411,-287.456,30.338,6,5.830,6.8
4h85,-5.696,-92.531,35.304,3,5.011,5.15
2o4l,-11.339,-302.092,122.222,12,6.401,9.22
4x5r,-7.931,-186.392,117.502,6,6.182,7.85
1mfa,-8.645,-204.989,107.185,7,6.187,5.04
4kqp,-5.502,-95.738,48.192,4,4.991,6.05
4z0k,-9.466,-215.819,82.534,4,5.999,6.34
4pfu,-9.616,-231.758,96.801,4,5.835,6.17
4l51,-5.636,-116.404,100.900,3,5.438,3
3d52,-7.052,-185.362,156.579,5,5.844,3.28
2qu6,-12.503,-323.075,97.204,9,6.231,8.52
2vj8,-10.206,-278.033,123.158,13,5.994,8.7
2bz6,-9.067,-217.161,91.926,9,6.036,7.09
2yb0,-8.234,-165.104,43.454,2,5.430,3.85
4ufj,-5.918,-105.341,56.292,1,5.082,4.28
4myd,-6.902,-145.447,75.886,5,5.481,4.55
2i4d,-11.890,-326.793,122.845,17,6.511,11.68
4ca7,-12.073,-355.614,161.128,19,6.567,7.36
4aoi,-11.480,-265.355,55.594,3,5.867,8.4
1b0h,-11.294,-317.443,125.852,17,6.162,6.7
5tmp,-11.089,-319.254,168.236,17,6.821,7.47
1utn,-5.683,-91.346,27.510,1,4.683,3.49
1g2o,-8.708,-196.625,81.896,2,5.606,10.55
2q8h,-3.854,-31.705,29.809,1,4.852,3
2v57,-7.691,-137.460,27.305,0,5.348,7.1
1hlk,-8.110,-153.449,43.095,2,5.775,5
3kgq,-5.598,-104.852,67.003,5,5.258,2.3
3k37,-6.514,-137.772,82.971,9,5.800,8.92
2std,-9.580,-207.154,48.287,5,5.808,9.85
4xtz,-11.589,-303.912,112.640,11,6.353,9.82
3vhc,-9.268,-200.905,80.782,0,6.007,8.89
3zt3,-9.328,-197.497,52.752,2,5.737,2.86
2hkf,-9.948,-305.201,149.271,33,6.769,6.38
2oc2,-11.848,-331.290,137.336,15,6.425,8.52
1d4l,-12.377,-321.535,109.616,9,6.424,8.77
3s3v,-8.801,-190.995,58.026,5,5.674,6.23
4hla,-11.437,-308.837,121.588,13,6.305,10.8
4hbm,-10.291,-241.942,76.835,7,6.107,7.92
1y0l,-9.651,-209.580,39.938,5,5.595,9
4zo5,-11.206,-276.761,91.508,7,6.180,9.82
2wor,-6.700,-120.001,56.324,3,5.701,3.9
2rd6,-8.345,-166.746,43.033,2,5.502,8.3
3tb6,-6.198,-105.393,40.731,0,5.011,5.08
3s9t,-7.207,-141.768,69.072,5,5.916,6.82
3hf8,-10.303,-265.874,120.287,9,6.268,6.51
3cke,-7.706,-167.356,64.030,13,6.036,6.1
1bnv,-6.954,-131.608,71.905,4,6.002,8.77
3f15,-7.476,-164.982,78.113,9,5.811,8.1
5dq8,-8.148,-178.868,75.641,4,5.639,4.14
2x0y,-7.742,-160.749,65.581,3,5.553,4.6
3obq,-7.323,-212.498,151.130,27,6.778,3.54
2ogy,-7.643,-168.030,83.581,10,6.129,4.48
3hl5,-6.199,-141.297,118.398,11,6.229,4.47
4crb,-9.528,-256.634,145.216,11,6.367,7.57
5a5q,-6.858,-127.708,59.165,2,5.557,4.68
1zs0,-9.867,-224.303,63.826,7,5.989,6.15
4i9u,-7.260,-137.639,48.960,7,5.864,3.86
5btx,-6.998,-124.892,59.090,1,5.796,3.55
2oi2,-6.451,-130.773,74.272,8,5.730,6.3
3qaa,-11.529,-325.162,142.811,15,6.384,11.54
3ahn,-11.461,-319.180,115.039,21,6.406,7.05
3ibu,-6.122,-101.496,20.979,10,5.469,9.15
2qi4,-11.533,-306.109,112.356,13,6.341,10.44
2x09,-7.529,-157.061,65.454,1,5.242,3.76
1swg,-7.227,-144.473,55.757,5,5.498,7.36
2vk2,-6.709,-126.436,53.178,1,5.171,6.89
3gta,-7.768,-169.412,86.325,9,6.225,4.28
5am7,-9.522,-217.282,88.099,2,5.974,7.19
3eb1,-6.002,-99.599,48.318,9,5.964,4.79
4tpw,-6.599,-125.717,75.420,7,6.111,4.69
3l4w,-7.897,-171.216,67.217,3,5.338,6
4avi,-7.306,-170.621,89.789,12,5.858,7.63
2wnj,-9.929,-233.765,78.111,4,5.734,6.48
1bdq,-11.549,-307.384,100.935,16,6.289,6.34
3e3c,-7.518,-155.321,45.315,10,5.599,5.62
3l4z,-8.357,-186.764,74.657,7,5.814,6.72
1lke,-11.134,-263.911,84.334,1,5.967,7.52
2vh0,-10.655,-243.197,60.716,8,6.262,8.51
1vfn,-5.382,-83.015,44.314,0,4.956,5.6
1uv6,-6.344,-106.036,18.340,4,4.991,5.12
1fkw,-8.220,-175.421,67.647,2,5.530,5.05
2wzm,-9.002,-222.579,115.064,11,6.435,5.22
4g95,-8.165,-178.270,84.160,3,5.811,7.61
1c84,-6.922,-146.572,83.509,4,5.557,5
1duv,-5.432,-107.354,87.735,8,5.674,11.8
1azm,-4.843,-70.621,60.261,3,5.403,6.1
4zzx,-8.089,-165.901,46.160,5,5.514,6.9
3mof,-4.738,-65.370,27.561,1,4.522,3.07
4e0x,-7.011,-146.104,69.978,4,5.376,7.12
4cwp,-9.733,-205.782,46.014,2,5.772,6.77
3p9t,-7.112,-167.649,123.262,2,5.663,6.2
1ydk,-6.709,-148.214,69.585,17,5.972,5.89
1ebw,-12.160,-352.669,132.202,23,6.468,9.05
1yp9,-10.182,-235.611,79.374,4,6.041,5.11
1ssq,-4.502,-58.006,35.596,2,4.804,6
3hku,-7.979,-156.709,55.391,3,5.826,8.3
1ii5,-5.643,-98.105,45.265,4,5.011,6.62
3mhi,-6.339,-135.496,102.705,5,5.787,6.7
3f7g,-6.872,-153.420,94.674,12,6.143,7.37
2gh9,-12.383,-331.144,126.106,7,6.223,6
1c4u,-9.487,-257.688,156.591,9,6.365,10.37
1nvs,-11.696,-271.202,69.078,0,5.974,7.82
2c94,-9.274,-240.216,122.431,11,6.199,6.82
2rka,-5.566,-80.450,21.896,3,5.050,3
4x5q,-8.193,-193.482,112.885,5,6.033,9
4ezz,-9.523,-289.481,145.450,32,6.700,5.19
1d4k,-13.052,-372.572,160.000,12,6.550,9.22
3zi8,-5.831,-98.151,48.111,0,4.998,5.66
1ajx,-12.845,-347.902,122.389,10,6.288,7.91
4ufl,-6.122,-132.316,97.973,1,5.160,2.64
2p3b,-12.135,-407.694,221.920,31,6.812,8.48
1sv3,-5.977,-94.676,27.001,2,5.024,4.35
3kiv,-4.608,-72.193,48.443,5,4.884,4.7
1cnw,-6.059,-137.302,97.531,14,5.964,7.72
1g85,-6.517,-111.650,10.116,5,4.869,5.48
5cbs,-7.072,-142.380,66.762,4,5.553,5.41
4ih6,-8.189,-165.715,49.676,4,5.664,4.74
3tza,-6.718,-148.558,96.828,7,5.762,5.5
1gu1,-6.094,-115.074,67.419,1,5.159,4.52
4bqg,-7.816,-152.444,51.162,2,5.598,6.22
1q1g,-8.658,-182.170,58.545,3,5.711,8.57
3zm9,-10.330,-249.820,82.417,10,6.201,7.42
4y5d,-9.817,-224.376,64.971,3,5.595,5.92
4b5s,-4.227,-44.710,16.989,1,4.478,3.49
1fkn,-10.104,-341.017,200.990,35,6.795,8.8
3g1v,-7.793,-168.514,85.073,4,5.835,3.19
3zll,-6.198,-100.551,42.822,2,5.456,6.4
3s56,-12.180,-353.064,158.505,16,6.509,9.62
4qdk,-10.086,-246.321,90.680,7,5.954,5.85
3m3c,-5.605,-121.613,123.314,9,6.225,4.06
3vf7,-12.132,-331.394,123.450,14,6.399,9.1
4m2r,-7.155,-127.166,39.108,7,5.951,8.49
3tkw,-11.399,-310.297,126.525,13,6.305,5.27
2wgj,-11.069,-259.490,71.487,5,6.110,8.7
4j47,-6.126,-134.849,95.296,13,6.029,4.92
3l3n,-9.742,-262.887,119.976,16,6.207,8.18
1ppc,-9.392,-239.367,116.424,11,6.258,6.16
3cf8,-8.352,-172.904,66.264,1,5.711,4.9
4ngm,-9.804,-262.848,115.314,17,6.271,10.35
2w8w,-7.738,-203.911,142.935,7,5.817,2.12
5bwc,-10.610,-248.638,49.120,10,5.841,7.21
1q91,-8.846,-195.347,84.733,3,6.016,4.15
2weq,-8.688,-202.376,113.459,5,6.346,5.9
4fev,-8.062,-157.492,47.901,2,5.639,5.42
1ro6,-8.690,-177.294,40.191,4,5.617,6.46
3rz5,-6.867,-124.605,36.716,7,5.599,7.89
2igv,-5.685,-89.821,39.746,4,5.314,2.23
1q72,-8.057,-170.827,65.566,5,5.718,6.85
1f4x,-7.190,-162.706,92.361,7,5.681,5.59
3liw,-9.604,-246.033,110.186,12,6.191,7.6
1cny,-6.285,-132.351,76.472,16,6.172,7.85
3hig,-9.324,-216.285,73.623,5,5.646,7.89
1c1r,-7.809,-156.389,58.467,3,5.674,7.63
1o30,-7.404,-196.817,162.327,7,6.138,6.77
4c52,-10.930,-285.238,107.125,12,6.219,5.68
2idw,-11.336,-297.454,106.226,13,6.305,8.89
4ocq,-6.910,-140.021,69.025,3,5.399,4.61
1v11,-8.886,-200.270,75.204,8,6.052,3.98
3wjw,-8.050,-181.523,93.892,4,5.823,3.87
3ps1,-9.948,-249.489,107.176,6,5.927,10.17
1n1m,-6.552,-117.320,37.015,3,5.143,5.7
1qb9,-9.430,-242.991,136.337,6,6.197,7.44
1fh9,-7.797,-187.260,120.773,2,5.684,6.43
2b7d,-7.728,-217.913,178.510,10,6.294,8.7
1nny,-10.031,-282.087,143.458,19,6.578,7.66
2w8j,-8.149,-206.134,123.077,7,5.817,2.96
2am4,-9.753,-238.428,104.168,9,6.342,3.72
2f34,-7.236,-150.638,78.577,6,5.872,6.89
2gss,-6.163,-104.274,47.944,6,5.710,4.94
3u90,-4.954,-69.388,26.760,12,5.584,4.62
2fzg,-4.959,-145.093,193.611,8,5.864,3.38
3t1l,-5.324,-90.236,73.645,7,5.870,3.26
1bwa,-14.628,-425.889,163.775,14,6.631,8.6
2gyi,-5.840,-103.351,43.790,4,5.018,7
3pcf,-5.164,-94.754,79.246,1,5.050,6.05
4efk,-6.044,-86.666,17.490,2,5.252,2.49
4a6s,-5.643,-97.317,78.687,3,5.775,5.2
3spf,-8.040,-184.560,89.631,12,6.264,3.86
1o3d,-7.914,-187.289,115.059,3,5.796,7.13
4j48,-5.786,-126.447,83.788,19,6.170,5.62
4qiy,-8.612,-230.362,152.865,9,6.273,7.3
4ks1,-6.260,-119.176,64.198,7,5.653,8.82
1ppl,-9.597,-264.948,122.937,21,6.416,8.55
1kjr,-5.969,-133.771,127.421,10,6.377,6.06
1b4h,-9.230,-237.717,88.105,17,5.936,5.46
2nn7,-6.973,-127.756,37.958,6,5.549,6.52
3qnd,-5.480,-88.475,59.256,6,5.734,4.85
4xaq,-6.633,-129.064,61.270,2,5.226,7.14
5cau,-10.330,-251.140,94.774,7,6.180,8.8
1m2q,-8.668,-181.280,59.437,1,5.613,6.1
1f4g,-9.308,-229.163,89.705,14,6.213,6.48
3nu5,-11.555,-300.856,96.493,13,6.225,8.35
1f74,-6.264,-137.990,89.515,10,5.681,3.05
3k5i,-5.455,-116.822,119.472,4,5.701,4.7
3l1n,-7.074,-131.338,9.991,14,5.546,5.63
4lm4,-6.265,-101.899,29.182,0,4.984,3.04
3t0b,-7.561,-147.989,49.001,3,5.473,4.3
4u5n,-6.547,-199.238,178.839,21,6.430,2.48
4o9w,-6.808,-175.304,114.717,22,6.416,7.16
1dfo,-9.092,-221.963,97.177,11,6.155,6.7
2vw2,-5.891,-91.622,32.041,4,5.338,3.3
2vb8,-7.494,-137.145,31.044,2,5.347,4.6
4jal,-8.719,-192.421,69.811,7,5.954,4.6
3guz,-4.963,-68.263,32.206,3,4.998,4.38
4nvp,-8.470,-178.640,73.456,1,5.793,7.57
3f8c,-12.101,-298.274,83.955,5,6.116,7.68
4gny,-7.899,-157.038,18.573,12,5.584,4.22
1ydb,-5.320,-72.462,35.808,3,5.403,8.24
2j79,-7.444,-162.843,81.853,1,5.258,5.96
1g35,-13.421,-370.788,129.314,13,6.496,8.14
3hx3,-10.706,-235.965,29.838,5,5.650,8
3ckp,-11.604,-306.992,104.728,14,6.303,6.35
1ogx,-9.192,-195.553,57.883,0,5.584,6.09
1bn3,-7.150,-129.540,56.830,3,5.919,9.89
4uac,-12.943,-375.251,178.965,9,6.474,6.54
2hmu,-8.974,-205.246,86.587,8,6.229,7.7
1ceb,-5.669,-95.071,47.327,2,5.063,6
3rux,-11.694,-309.822,117.313,11,6.348,9.28
3gcu,-13.129,-338.996,93.814,8,6.227,6.78
1w9u,-9.681,-279.796,178.757,13,6.523,6.09
1i37,-10.611,-236.143,54.154,0,5.664,9.57
4gbd,-9.832,-222.341,66.638,3,5.750,11.32
1vzq,-11.639,-284.497,88.463,4,6.110,7.44
1gai,-11.673,-326.227,161.503,9,6.474,8
4alx,-9.595,-211.538,62.021,1,5.617,7.28
1a69,-7.338,-156.739,87.657,2,5.614,5.3
2xei,-10.966,-331.403,155.880,25,6.490,10.62
3sap,-7.211,-147.339,67.863,8,5.900,7.59
3cdb,-9.549,-254.258,133.644,14,6.485,7.02
3iub,-8.946,-194.764,63.563,5,5.844,4.54
2q8m,-7.742,-164.171,80.514,4,5.850,4.03
1ez9,-10.365,-280.259,135.374,14,6.505,5.1
2o4p,-11.369,-304.536,125.037,12,6.401,10.72
4e9u,-7.726,-215.566,160.149,6,5.602,5.82
2j47,-8.198,-200.054,115.298,6,5.887,5.41
1xh9,-12.220,-330.844,127.724,9,6.219,7.77
2gv7,-10.219,-280.306,145.739,14,6.547,7.85
3pe2,-9.623,-226.423,89.752,3,5.829,9.76
5c5t,-4.996,-74.980,38.710,4,4.984,3.13
2pvh,-9.359,-217.317,79.839,4,5.714,6.59
8cpa,-8.432,-229.996,139.378,14,6.140,9.15
1bty,-5.787,-99.045,40.521,1,4.796,4.74
3t60,-9.214,-221.832,103.978,7,6.151,6.7
