name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
4q09,-8.56938,80.78798,1475.15946,3.31342,24.00997,6.03003,8,8.17
1a9m,-7.44805,111.66449,2157.30510,4.69915,42.92972,5.60700,20,6.92
2vpn,-7.38712,81.89657,740.02516,2.66826,21.75196,4.37343,1,6.72
3aqt,-4.93866,39.59746,615.90878,0.95216,24.42234,1.00000,2,6.72
1fkb,-10.53040,108.72504,1758.70498,3.01398,63.54465,4.28785,9,9.7
4us3,-9.11417,103.72576,1158.15704,4.26803,31.93501,6.43746,4,5.32
3ekt,-7.61209,117.54383,2119.82578,8.20028,45.25899,6.11822,14,10.59
3p3t,-6.22798,67.69212,1071.62249,2.96530,41.91733,1.93605,5,7.24
4tkh,-4.89506,38.59410,935.55964,1.48863,52.63144,2.60575,12,5.74
2uxi,-4.87257,38.66101,1083.98014,3.40011,25.73017,2.43793,7,7.3
1bai,-6.82247,121.76515,2747.92992,7.08083,52.01775,6.48926,29,7.7
2ves,-7.74899,92.19922,1631.12064,6.03907,54.22333,3.32108,6,7.7
2a5s,-5.58916,74.68287,680.21592,4.78605,6.28984,8.53463,7,6.7
3a1s,-6.77243,94.11431,1035.63426,6.42215,0.00000,10.98651,9,4.83
1m5w,-3.06447,53.02354,917.00492,6.89468,2.44697,5.80056,9,4.27
3r6c,-8.87397,101.34881,1459.20456,4.78641,46.97132,2.84310,3,4.72
3pbb,-5.14752,86.26132,973.20015,1.53719,21.49480,0.00000,8,7.02
3ttp,-8.38453,108.17068,2043.98777,4.93281,43.04994,5.13040,14,9.12
4lm0,-4.72356,39.14157,514.57980,0.60809,26.85804,0.88891,1,3.25
1z71,-10.00812,137.28559,1698.78884,3.02820,69.38847,2.46741,9,9.18
3jy0,-7.51277,64.25445,1124.35827,2.00507,29.28973,2.02604,3,8.3
4n8q,-4.29387,45.26992,626.33961,2.07360,25.82541,1.14539,2,3.42
2ces,-6.00950,95.12555,973.32513,8.24348,0.00000,9.51549,5,7.25
1ogd,-5.01713,46.78497,697.60236,3.61169,0.00000,5.74497,4,3.03
3uxd,-5.33265,71.82634,671.79100,3.46619,37.77228,1.53015,0,4.41
4bb9,-6.93710,77.18688,1080.13304,5.71999,0.00000,9.97622,9,6
2xm2,-6.80140,83.03501,1138.13600,6.80356,13.36737,8.22569,6,4.62
1hos,-8.25613,112.68630,2458.59255,4.68313,82.70589,4.25856,21,8.55
3fx6,-4.52272,69.82824,1170.69933,10.32201,17.39310,10.51847,9,6.8
3ekw,-9.85429,135.85567,2565.18988,5.44207,80.66998,7.11774,19,7.96
2v3u,-4.90765,64.09128,516.86983,4.23994,0.00000,7.46776,4,3
1dgm,-4.76367,51.48083,952.02315,3.66571,0.00000,3.76801,6,5.05
4qp2,-5.22783,36.95358,675.74256,1.40434,15.35981,2.08539,1,3.03
1c5y,-6.18623,71.39651,776.23104,3.11250,4.86158,4.47392,2,4.2
2qv7,-6.84292,108.00715,1237.69019,6.36517,0.00000,8.10489,8,3.66
3w5n,-6.85098,78.41404,742.17221,3.81390,16.56800,6.23012,4,3.87
2fu8,-3.67308,46.28349,648.53868,2.07566,8.57647,1.31519,3,4.7
3b92,-6.36221,88.82996,1121.06579,2.12021,33.43565,1.08398,7,8
1fzo,-9.71096,179.82786,2811.06171,7.99776,96.96046,9.81644,25,7.89
1sr7,-12.66748,109.47800,2142.47788,1.85065,65.04762,1.83375,6,10.1
2qg2,-8.63958,90.31929,1355.12943,1.86902,33.65216,1.44352,4,5.4
1fzq,-8.69637,133.78418,1171.19996,7.75024,0.00000,13.55462,8,7.62
1utl,-3.89838,46.31995,590.11990,1.29882,8.40405,1.37264,4,2.47
1jvu,-5.74639,73.58473,1031.47205,5.50989,3.29363,7.08680,7,5.15
5e2r,-7.82466,62.76597,1142.62172,1.95500,53.56232,2.98517,6,7.06
3vfb,-9.39520,123.26033,2246.20130,5.35625,58.29093,5.60610,14,9.04
1f8c,-5.56683,73.71212,1050.92079,6.39920,8.57475,8.31188,9,7.4
3g08,-7.07078,125.28019,2331.08936,3.24814,156.72626,4.59986,39,8.16
3s54,-6.83226,113.06503,2051.02640,9.24830,45.55534,6.16204,14,9.64
1ik4,-5.24704,66.18314,749.82196,8.99361,0.00000,13.55289,6,7.41
3kmc,-4.41394,87.65506,1266.78739,6.62896,17.97634,4.97684,13,6.4
3k1j,-9.41307,132.95095,1581.58705,6.30489,0.00000,9.66166,8,6.4
3djx,-5.10940,54.53481,963.53994,2.73014,2.82606,3.21589,6,2.81
2qrm,-10.30576,96.04275,1532.09500,2.99596,16.60985,6.69877,7,4.03
1tcw,-6.03352,89.68399,1439.43142,3.18303,47.34126,2.63310,15,6.02
3n0n,-7.79303,62.95635,1039.73835,1.25550,30.24855,3.03631,4,7.3
1e2l,-7.18483,86.17940,1148.63279,4.45615,32.41559,3.50882,4,4.29
4ibe,-6.44001,57.45463,1020.60756,1.23631,45.48604,0.77624,5,4.15
1bm7,-6.59276,58.16995,1167.01648,3.05133,58.70716,0.94515,4,7.52
3jzg,-4.14409,88.26548,946.50810,2.25945,21.13116,2.80130,19,4.4
4qge,-8.52689,90.48522,1406.51760,2.32505,32.04324,3.19065,6,9.3
4j44,-5.19195,63.78144,910.50060,2.79570,29.23097,4.65624,11,5.73
4gu9,-6.32786,51.93116,922.51379,1.00999,12.22163,1.50971,2,4.37
3eeb,-7.27313,98.67308,1470.25898,10.10717,0.00000,19.89688,21,5.89
2y8c,-7.19942,89.63037,1449.09921,1.65475,58.57569,1.93504,13,6.4
1nfx,-9.32261,137.04034,1587.70128,2.50887,39.29414,0.89633,7,8.52
1xow,-11.50603,78.14198,1408.87516,2.21104,55.46002,2.90187,1,9.28
2i2b,-6.27479,68.38678,900.61290,3.74008,0.00000,5.53798,4,2.44
2pqb,-10.11908,131.69825,1718.79893,9.84810,11.00559,18.69145,13,7.2
1a4w,-7.85907,99.07987,1833.31768,5.09982,44.20834,6.11568,13,5.92
1lcp,-3.27175,36.26369,589.50879,2.73426,1.20750,3.17569,4,6.64
1g48,-6.36133,50.74063,929.12842,2.45934,30.29050,4.16191,5,8.41
1loq,-6.87841,78.10675,1158.39880,6.29193,5.37540,9.59136,8,3.7
4p6w,-11.19045,92.09278,2192.87356,2.90921,53.34758,1.87357,7,9.15
3cow,-10.65055,135.25702,1932.48715,4.55963,12.54123,8.28884,11,6.9
3oim,-7.69337,53.16747,1142.95676,2.09926,51.28143,2.84077,5,6.74
1bp0,-6.66117,69.39673,1038.92069,5.18349,0.67368,9.03416,7,5.4
4ffs,-8.71928,129.53146,1509.14457,3.87739,29.33382,4.48162,9,10.44
4lzr,-6.90937,54.57304,1075.36547,0.89257,41.66425,1.24316,5,4.7
3zq9,-5.67190,80.60121,980.63104,3.94397,3.13920,5.85882,11,6.02
2oxy,-5.77318,48.42161,770.38892,1.20707,31.16241,0.00000,0,6.52
2iko,-9.51601,88.14235,1362.82765,2.37456,52.28702,4.38276,6,5.45
3mna,-5.72477,61.02308,957.31815,1.91829,24.56014,3.18649,8,7.39
2bt9,-5.89119,61.72394,647.93704,3.18795,8.49708,6.12043,4,6.19
3ts4,-7.46675,127.65843,1945.01525,4.08068,45.76791,2.16345,15,8.72
2zgx,-7.98490,97.07081,1270.55726,4.00489,33.63952,5.85153,8,6.74
3kdm,-11.98578,85.51272,1318.23528,2.00359,102.96628,0.96927,1,7
1o5e,-8.53259,109.97776,1374.14064,5.78853,20.83248,6.22063,5,5.74
2yhw,-7.84674,85.66817,1066.11327,5.56444,4.23812,9.64006,6,5.6
4fzj,-1.29812,39.56022,457.36385,3.06657,3.36152,0.11838,1,3.15
2v2h,-4.06037,57.95552,544.20993,4.87749,0.00000,7.22921,5,3.77
3hl7,-9.59395,67.74647,1534.49105,0.93572,42.32457,0.92073,4,7.64
4yhq,-6.87372,132.15027,2144.21370,10.94188,53.79514,6.21074,14,8.77
4i8n,-6.89960,84.67327,1299.57654,3.53496,42.29861,3.23312,8,4.46
1ypg,-10.55404,115.83378,1772.59192,4.47571,56.87549,4.17718,6,8
1pdz,-3.30723,36.63401,487.50752,2.99956,0.00000,4.74338,5,3.7
2evl,-6.23312,125.58819,2052.48437,4.88175,132.02951,6.11607,38,6.7
3juq,-7.07304,77.87424,1016.69441,2.80107,35.08573,2.42592,3,4.91
4wa9,-10.75866,109.19028,1587.16552,3.55680,81.90713,3.32073,5,8.42
1z4o,-7.04777,98.77472,1127.39319,5.44462,0.00000,8.13639,9,4.52
3kdd,-10.20237,155.30117,2420.71199,7.77236,85.86782,3.85897,12,8.46
3c2o,-5.39677,57.46544,722.22092,2.03416,3.55224,3.13862,2,3.35
2ypp,-6.31517,45.58028,954.03225,3.15537,25.99572,5.09137,5,4.41
1o3i,-8.01624,100.92652,1027.98701,4.61543,12.97048,6.74488,4,7.3
1pme,-7.48452,82.40693,1380.56948,3.46449,43.40046,1.00000,4,9.4
2h4n,-5.62364,41.60820,685.29626,1.45820,3.26675,4.32104,3,8.7
3vvy,-10.02138,84.53645,1325.66616,2.52736,95.52359,1.20995,4,4.84
3hmo,-10.02861,73.92981,1588.75913,2.41523,55.77814,1.77806,4,7.52
1laf,-7.48183,101.98514,834.65279,4.58117,11.87338,9.18780,6,7.85
3cm2,-6.53657,80.83996,1134.21811,2.86924,43.41354,3.64717,10,6.47
3iob,-7.64742,79.71018,1269.79549,3.01334,0.00000,4.40475,6,3.42
2pvj,-9.57502,100.21490,1524.14731,1.99235,28.82080,1.79197,4,8.1
1hvr,-13.90794,131.85728,2424.02357,3.03743,118.63128,4.14710,10,9.51
2xn5,-7.81941,80.35311,1233.32331,1.60933,32.58170,2.25346,6,6.69
4ovh,-5.28261,69.84459,854.93268,3.00111,21.99068,2.85176,5,4.85
4g4p,-6.62349,86.88006,698.16108,4.91807,16.14195,8.92578,5,6.89
3g2k,-11.03277,119.15925,1696.97566,4.16725,16.22031,7.14811,7,4.79
2zwz,-5.98053,75.92928,816.63093,6.65867,11.91984,9.00394,5,7.79
2nsl,-7.00848,88.38052,1278.54264,8.10588,0.00000,12.18394,10,4.68
3m96,-8.15814,75.89335,1286.78378,2.09163,32.57651,3.51216,6,7.22
2obf,-9.69426,122.99567,1553.45498,5.31263,79.17482,2.63701,5,8.85
1ghw,-6.02949,78.51656,1048.13000,6.23298,20.49400,5.78550,4,4.2
1ft7,-3.25101,48.85208,634.23888,4.17728,14.46387,3.24367,4,5.18
4c1y,-4.40860,48.97789,503.81611,3.50733,7.62430,5.76658,4,3.6
1hmt,-5.17690,48.98922,1141.99340,1.49333,59.66892,2.63476,16,5.79
4ibf,-5.51063,68.85797,1030.56328,3.64556,45.03833,2.00000,6,4.43
186l,-6.09307,47.78243,761.93582,1.26441,74.01939,0.00000,3,4.85
1ndv,-6.09111,103.41939,1369.29394,6.71736,34.39346,2.06446,4,5.92
1w13,-8.09078,115.05839,1618.01202,6.40636,9.88178,10.44232,12,8.7
1ajv,-11.50682,141.38163,2269.51637,5.33331,85.72946,6.20189,12,7.72
2o4z,-3.59384,33.04122,378.56838,2.05792,0.00000,4.45009,3,6.25
3t3c,-9.25944,118.61507,2027.44733,3.87008,42.57478,5.75090,14,10.23
3s5y,-5.51338,72.22652,671.89692,5.21953,0.00000,8.22328,5,7.41
4zls,-8.47324,154.93938,2300.37688,6.67060,71.71206,4.02644,17,9.09
2clh,-8.31206,96.96317,1452.35152,6.09717,68.04698,5.99034,8,4.06
1lbk,-4.84955,90.67948,886.88493,5.57647,1.94105,7.66224,11,3.18
3ffg,-12.85688,176.90648,2096.78074,5.10937,91.33670,4.21071,8,9.08
2oiq,-11.22660,134.20293,2122.97745,4.65993,55.57886,3.51601,7,5
2zq2,-8.69705,119.12061,1434.13930,4.87737,52.90519,5.31034,8,6.56
1b6k,-10.68839,114.27102,2417.77000,4.59217,66.94087,6.44534,14,8.74
4kwf,-8.00834,93.66480,1194.66348,4.89461,83.83735,1.06916,2,4.82
1koj,-5.76992,81.80719,1067.22568,7.23794,0.00000,10.75389,11,6.7
1lah,-5.94732,77.21421,623.59694,3.90112,12.03294,7.80030,6,7.52
1oxr,-3.89080,37.80910,725.84843,1.66626,14.58210,0.63915,3,5.19
3b26,-8.24463,62.35085,1168.53789,1.11013,31.77584,0.92768,2,6.64
1atl,-4.42461,97.13147,1195.83415,4.60194,12.17314,1.18158,10,6.28
1sdt,-11.66208,145.13064,2390.34974,3.98511,96.20078,5.12928,14,9.27
3ibl,-3.97946,51.47082,805.91152,1.97933,20.33330,2.95519,13,7.84
5caq,-7.62631,94.75178,1454.78169,3.89746,19.18143,2.71610,5,8.57
3hub,-11.22368,111.07014,1803.86146,1.94700,54.46091,1.67107,5,8.09
1uml,-9.28304,125.90097,1751.72275,3.30907,57.25071,3.81504,11,7.52
1t32,-10.66958,134.34013,1919.88655,4.30962,68.97807,3.72495,9,7.42
3b24,-4.65431,44.51415,727.88783,1.03366,8.00538,1.00000,3,4.38
3p9l,-7.96502,192.42108,2882.57353,10.01210,96.17245,12.50272,36,5.3
1i2s,-4.08705,38.93225,722.60977,4.42061,3.31795,6.63041,6,3.31
3zlr,-12.41987,172.39005,2149.27621,4.54804,102.77406,3.94879,10,9.26
3g35,-8.11964,84.20277,1111.84436,3.99511,19.93393,5.89130,3,4.68
3cd5,-9.69574,91.78472,2057.27361,4.70244,44.64485,8.52980,13,7.9
4abh,-5.37562,62.46620,724.96248,2.01633,5.39041,2.90691,3,4.15
4mrg,-5.16398,60.29290,483.04107,0.99381,11.78478,1.87394,1,2.96
1f3e,-6.58986,65.39743,843.74666,3.00242,19.12639,3.65624,2,6.7
1c88,-6.82578,104.93053,1025.74334,7.88971,24.12350,8.14449,3,5.29
2pou,-7.66599,65.24142,990.23628,2.30569,20.98381,4.73902,4,7.42
3tzm,-11.31163,99.08415,1737.29137,2.25250,46.10590,0.72235,2,7.77
1j4r,-6.74412,119.83356,1637.69557,4.15833,78.53637,1.85713,16,7.72
3c8a,-5.68939,92.13819,1594.61547,6.36724,18.01899,8.34286,19,6.18
2wq5,-6.85632,80.75250,1360.61204,5.83637,50.70350,3.58568,7,3.74
3ove,-7.15702,100.80210,1369.38916,6.75884,37.39190,10.75108,14,6.57
2yaz,-9.24071,100.99316,1344.25502,3.25865,18.01115,6.46260,7,5.14
2pqc,-8.22730,120.29323,1558.83310,10.45720,8.60433,14.84851,11,5.74
4jc1,-4.21368,52.63915,610.11438,3.39272,0.00000,6.83779,12,4.3
4r76,-6.27329,75.75343,1409.27198,4.01370,14.85417,2.02063,6,7.85
1b55,-5.39938,107.56691,1318.97669,10.18430,0.00000,12.12939,16,7.4
3qps,-7.26195,40.94986,1463.58351,2.07787,53.17101,0.79507,7,5.6
4qrh,-9.93726,172.45572,1936.27920,9.91781,0.00000,17.03648,15,5.15
456c,-6.72828,107.40757,1611.78802,7.28230,37.22147,3.00447,6,9.77
4rfd,-5.10234,47.11576,863.88799,1.93097,24.99528,3.07268,8,8.05
4wrb,-8.42952,119.04717,1285.42083,4.36046,62.46084,3.83041,7,6.19
1msn,-11.51545,152.22718,2238.59590,5.69510,91.61887,4.87235,11,9.09
4abe,-4.98092,65.39960,733.64007,2.69956,4.90906,2.88020,3,3.4
3v78,-11.88699,146.34265,1598.46992,7.26382,129.15210,3.57527,4,5.54
3qfy,-5.15814,53.88050,657.41703,3.17085,5.92121,5.21071,4,6.12
3f5j,-7.81657,136.54344,2269.59521,8.90080,0.00000,11.05606,24,4.28
4n7u,-1.89871,23.92993,452.32148,4.80127,1.82898,6.28183,11,6.29
2qdt,-3.30872,37.56526,546.60668,1.01202,5.45005,1.00000,4,5.19
1o2h,-7.78268,106.43712,1256.60102,5.73471,18.45134,6.73502,6,7.17
4xu1,-12.84487,216.21263,2333.92039,8.00671,20.79261,11.90478,11,9.49
3ckz,-7.64120,101.87513,1333.48588,7.58086,7.89944,11.21062,9,8.72
2qrp,-11.64175,113.69876,1663.65159,3.75700,21.08571,7.07970,6,6.2
4n3l,-7.15800,121.92889,1835.92852,2.45094,30.88902,1.75268,18,7
1h2t,-8.29868,227.39016,2020.35451,11.35586,0.00000,11.26186,18,7.89
1oar,-5.60875,125.95400,1265.82612,11.73894,94.78279,3.05316,3,7.4
4elf,-10.83242,141.20456,1897.78168,4.53162,92.81533,4.94798,11,8.03
2pyi,-9.10633,112.35988,1585.08498,4.67080,7.43493,7.36008,9,3.75
2ccb,-5.10421,90.60449,854.18178,3.00634,20.21590,2.36020,9,7.45
1yc4,-7.59929,80.39606,1221.73996,2.44517,30.75792,2.02229,5,6.55
4oag,-5.66565,81.50465,1334.63935,7.89492,0.00000,8.22140,8,6.3
2v77,-6.33291,87.40725,1236.26857,5.90215,24.82075,7.88539,10,5.06
1pzo,-5.93910,71.61065,909.29057,1.80047,35.36026,1.22580,5,3.32
2ce9,-6.35849,95.79625,1582.14494,3.34034,69.18682,4.13760,20,6.03
3wq6,-9.74557,153.47054,2302.55160,9.73025,41.30795,12.59609,18,4.59
2zjw,-7.86869,67.62473,1277.46388,2.69888,33.45949,1.52609,4,7.7
3vfa,-8.45223,117.54397,2203.62308,6.30732,52.49909,5.18136,14,9.19
4hwo,-12.01477,152.14788,1813.42432,6.89452,39.08333,10.60834,8,8.54
3gs6,-4.93142,58.25552,996.76627,4.14863,9.24574,5.66846,10,6.59
4ew2,-6.99496,97.36196,1284.50495,3.60825,25.61334,7.06792,13,6.68
2mas,-7.93055,71.30536,1189.97716,4.36705,22.83565,6.78119,6,7.52
3lvw,-5.42484,74.30918,1180.38899,4.51178,0.50612,6.19674,11,2.67
4ase,-11.83885,125.68241,1885.25308,2.78036,59.96670,3.45318,6,11
1ai4,-4.90237,51.28903,767.14014,2.11982,28.06245,1.32519,4,2.5
2qhd,-3.91661,38.43896,768.56820,0.67222,22.22993,1.12936,10,5.38
3i51,-5.38121,58.78838,783.86493,3.06990,27.65838,2.00612,2,7.7
3lpi,-10.76034,146.61012,2299.99158,5.14103,76.15976,6.51575,14,8.52
4dv8,-7.92127,118.10626,1654.71022,4.08426,66.64577,3.13955,12,9.24
2w9h,-7.10355,82.81155,1046.10499,2.80987,27.04476,4.19434,6,6.37
4xxh,-8.40026,84.02088,1650.06067,7.89702,0.00000,14.80743,15,5
3ouj,-4.22946,40.81845,715.19125,2.15082,8.06606,2.72347,4,6.05
4r75,-7.99127,99.82828,1300.98231,9.12650,0.00000,15.93391,12,7.24
4ibg,-7.47385,71.09412,1256.10730,2.56972,59.02681,2.00000,6,3.97
4lj5,-7.53404,88.84485,1364.43557,3.95311,0.00000,6.38068,8,6.29
3dnd,-4.46188,43.58029,808.18228,2.59166,27.52533,0.80821,2,4.8
3e6y,-5.55433,63.91744,1280.61359,2.58729,23.48991,3.55704,14,5.6
2ojj,-9.26017,91.64402,1625.60097,3.28863,48.88141,3.71935,7,8.7
3b4p,-8.30372,67.05967,975.51327,2.34041,65.63184,3.42034,3,5.4
3gvb,-7.54738,85.34464,1000.41810,3.58524,23.62366,4.49267,3,2.59
4j22,-10.36097,110.38735,1494.94186,3.88468,96.33940,2.79559,5,7.74
2vwl,-10.22094,147.55833,1670.81416,2.58815,62.58453,1.38903,8,7.02
2yz3,-5.14682,73.44342,812.16959,2.16481,56.24369,0.00000,6,6.66
4btk,-7.27982,82.03872,1145.29462,2.76261,27.18436,2.96838,5,6.62
3o99,-9.30615,127.65871,2143.78495,4.74758,55.29158,5.77093,15,10.82
3lp7,-5.19704,59.19594,910.46627,5.13172,1.50403,7.10607,6,5.44
3qkd,-10.31537,168.16341,2424.51309,3.20421,91.73873,1.61748,16,8.38
4m8x,-6.14373,140.96668,2287.88678,8.53299,38.55844,4.27519,21,10.2
1sdu,-11.29569,135.15004,2365.27268,3.75696,81.94167,5.36968,14,10.07
2xbp,-10.79872,156.28109,1996.58652,7.68093,0.00000,12.58677,11,5.02
4tln,-1.43054,38.35886,575.41049,5.24768,6.62089,2.68042,4,3.72
3hww,-2.33780,38.07110,483.90123,3.82126,0.43494,3.56445,3,7.12
2j62,-10.57959,118.72683,1745.90452,6.33726,64.68177,8.58050,9,11.34
3lgs,-7.65521,105.52113,1158.48557,4.29676,0.00000,4.14725,3,4.61
3dyo,-5.52773,53.12899,890.38440,3.28664,10.23216,5.22628,7,2.3
1bhx,-8.68994,106.77827,1531.83669,2.84292,39.93487,4.35088,9,6.84
1u71,-8.12972,91.25661,1244.44492,1.97576,26.82406,2.66135,6,7.48
1v2w,-5.29932,78.43970,998.15056,3.83733,5.37366,6.21404,11,4.01
2j7e,-6.50493,111.08710,1270.25827,8.60834,4.13477,9.12482,8,7.32
3qfd,-7.88696,157.56061,2349.02887,5.95382,51.02959,9.14615,27,4.17
1lgw,-5.30929,37.11577,621.82264,1.26895,40.36154,1.00000,1,4
4cc5,-4.06552,70.57568,714.35752,3.11747,6.22874,0.86979,1,4.42
4gzp,-4.86811,72.54443,1015.26414,6.90387,16.67739,7.01193,7,7.84
3kdb,-10.90445,153.84656,2410.21853,6.42125,94.24498,3.59969,12,9.85
3m40,-5.91617,66.10021,959.85686,3.12029,19.64970,3.58777,5,6.77
4w9d,-7.75751,85.36420,1242.38461,3.14269,46.90089,3.84233,7,4.99
4jyc,-7.65530,116.34492,1071.65261,5.86690,0.00000,10.68353,9,6.7
1tom,-8.50843,97.09814,1366.14967,3.48223,53.87025,4.72937,8,8.3
3t6b,-8.12215,132.00398,2389.70073,11.08046,49.65033,9.86787,16,6.36
1f0u,-8.10228,129.49978,1413.93412,3.81261,42.71465,5.31429,12,7.16
1sh9,-7.25739,111.28448,2255.56762,5.98687,56.21736,4.38789,19,6.03
2b07,-7.74969,98.51997,1611.43356,4.44346,20.43569,5.15850,9,6.43
1ghv,-7.51079,70.18368,1056.20985,4.11032,12.71007,6.25990,3,4.35
4ruz,-5.87608,48.97175,738.29171,1.17313,21.96200,2.97037,4,7.64
1tkb,-8.82663,124.15216,1669.96807,5.55742,48.87074,5.34701,9,8
3rz7,-6.71225,63.28921,1218.17464,1.78204,40.32707,2.72426,9,8.96
3nuj,-8.13822,114.01347,2001.98655,5.85787,57.74157,4.83148,14,9.39
2v25,-6.18837,63.82505,679.54720,6.18991,3.46216,12.11538,6,5.72
3vbd,-7.07105,66.69197,1026.61920,3.53820,42.10022,3.30193,3,8.07
3m37,-11.37889,160.43876,1771.51740,4.95335,100.02410,4.26666,9,9.04
2ypi,-3.41932,48.83844,582.63512,4.93193,0.00000,6.16820,5,4.82
1hbv,-7.84561,104.75269,2049.81390,3.53173,60.27189,1.78638,15,6.37
2vvc,-10.07872,152.19416,1710.14154,2.98366,61.03864,0.55877,7,8.52
4loy,-10.18487,131.12854,1864.30473,2.44796,39.72205,2.27696,8,8.09
1b52,-7.39807,122.25617,1630.38305,6.43342,18.70408,10.73824,18,7.12
1ui0,-5.24035,71.17858,523.06904,4.71864,7.56400,6.32294,0,7.06
4io3,-5.34577,65.21847,602.28056,4.75535,7.00000,8.62576,6,6.06
3rt4,-5.91847,192.78786,2741.34786,11.41523,47.70125,7.27803,36,8.8
2cht,-7.38882,77.61802,971.44155,3.31914,15.17113,5.02848,3,5.52
3q2j,-7.05545,83.32303,937.16951,2.57225,43.04579,3.00000,5,4.18
2r5p,-11.01715,142.17712,2413.40353,5.11467,92.25153,5.04377,14,8.48
4zba,-6.77105,125.91939,1828.52364,6.44226,11.58883,11.19610,23,5.51
3hkt,-5.26938,63.65284,1170.15938,3.62016,0.00000,4.73182,13,5.39
2w08,-3.32083,32.50736,455.04045,1.58625,9.33050,2.88431,5,3.42
1kui,-7.67809,123.76581,1502.42391,3.79028,37.87804,3.19251,10,3.77
3dbu,-6.70861,52.01900,929.00691,2.17170,21.06700,4.96870,5,8.06
4rux,-5.94123,51.27937,778.70908,1.27096,29.30109,2.90486,5,7.92
3udd,-10.51600,129.30882,1715.68190,1.85336,60.96937,1.35022,7,7.1
2qmg,-11.83350,162.54132,2295.05851,5.25184,70.23506,6.99740,12,9.15
3k8q,-6.36474,87.51274,1067.00122,2.10971,1.70295,2.88596,7,11.28
1m2p,-9.29026,75.44810,1231.41078,2.78949,54.99783,2.98876,3,6.11
2pu1,-4.94566,69.22318,744.31485,6.92477,0.76618,9.02861,4,5.85
4kwo,-8.86334,135.18887,1662.84080,6.43073,23.86878,6.24764,8,6.45
1qkb,-7.84745,124.61413,1674.50735,7.27730,29.07458,11.88125,17,7.35
4kow,-8.61646,112.25098,1435.78127,2.29527,19.23276,4.26614,8,4.31
4ngn,-7.13741,85.15449,1566.20948,6.74535,16.51141,11.15093,13,7.55
4l9i,-7.33757,63.87302,1290.84643,1.96099,25.99505,1.47335,4,4.89
1trd,-3.97342,55.60181,619.21938,5.00812,0.00000,6.93217,6,5.4
3rt8,-8.01548,87.96280,940.33672,3.57352,3.96900,7.72952,4,6.35
1h46,-5.69054,86.74376,1055.22361,3.04846,44.29399,0.00000,6,3.57
4er1,-9.21155,149.90373,2690.89586,6.62291,100.76641,6.16011,22,6.62
4qjw,-6.67686,83.99499,1459.44495,5.06302,18.73971,4.90689,9,7.8
2ews,-8.67100,160.86331,1686.04982,7.64759,0.00000,9.32747,11,6.62
4m8y,-7.35198,134.43773,2277.19427,5.25215,39.11219,4.57793,21,9.96
1bhf,-5.86390,109.11411,1402.39462,3.95679,42.05287,5.88336,20,4.38
4lk7,-5.69813,57.53681,916.39399,3.08006,5.16948,5.38503,8,5.04
2qtn,-5.37403,82.72223,966.79134,3.45187,13.43290,3.53350,9,3.42
4uyf,-8.98595,65.94093,1213.35273,0.94248,72.86864,1.22987,4,7.6
1s19,-11.72648,86.61914,1901.41062,3.78053,94.37520,5.38542,8,9.51
1qbv,-7.84619,99.13348,1430.82609,3.60954,50.88905,3.54907,9,5.39
1h1d,-5.31153,64.12967,994.01522,4.40205,19.45050,5.80830,9,8.22
2d1o,-6.22445,101.69294,1721.34575,5.12076,51.17411,5.04186,19,7.7
1w4q,-4.89768,70.56373,1004.05893,5.52266,3.19312,5.64390,7,5.26
1w5v,-12.22526,180.93158,2718.49780,7.50055,102.22705,8.85501,17,8.15
1t7d,-7.08405,82.38409,1584.67348,4.13491,35.26432,4.37846,12,6.03
4rwj,-10.50652,109.99972,1893.42845,2.31114,52.23594,3.14925,8,8.7
2za0,-6.39110,60.02559,1045.36767,3.48745,34.12512,4.51500,7,6.64
1o2o,-6.40903,103.16043,1303.85206,7.43201,13.78440,6.86379,7,6.36
3npc,-13.88532,147.57756,2286.13779,2.46967,91.67150,3.75761,8,8.34
4u70,-5.62027,69.89824,913.65441,4.86167,37.69886,3.98761,4,5.02
1v2n,-8.93307,103.65994,1354.49616,2.97887,42.97333,4.06374,8,5.9
2f94,-5.29251,70.76781,1156.67437,3.70658,26.29388,3.57991,11,6.71
2ot1,-5.54774,80.93330,800.75671,1.62481,34.31705,0.00000,5,4
3suf,-11.18108,147.80089,2000.89620,5.31503,52.56606,5.88642,8,7.56
1mq5,-9.43955,162.08298,1645.45729,4.65004,31.19790,2.23319,6,9
1pfu,-3.03555,46.38092,546.21113,2.38604,5.55067,2.31142,7,2.72
1g4j,-6.28831,47.10712,948.00770,2.21499,23.88882,4.09592,5,8.7
4hym,-6.03914,104.02109,1369.28048,5.87406,21.77896,1.77566,5,8.22
4nwc,-6.07238,99.88206,1073.04937,8.31981,19.44439,10.72405,9,5.76
4cpt,-11.28914,145.18240,2607.71825,5.94807,75.02176,5.60005,13,7.7
1k9s,-8.82613,106.65444,1292.44460,4.24873,0.00000,6.80736,6,6.52
3own,-12.33164,146.05962,2557.34682,6.38242,67.18504,7.72138,11,7.47
3mmf,-6.06715,66.56177,950.64619,1.81079,29.06032,3.04393,8,7.43
1n5r,-5.72957,57.90949,1065.48080,1.68739,47.94610,1.00000,9,5.66
