name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
2y81,-5.4160,224.427,54.857,0.214,4,8.7
1ghy,-3.5260,193.866,28.232,10.857,1,8.1
1w5x,-9.1539,518.854,75.265,-0.000,6,8.4
3ioc,-4.7428,241.439,44.306,0.000,6,3.68
3fv3,-5.2174,262.049,48.733,-0.000,6,9.52
2xjj,-3.9072,199.000,33.586,0.000,1,6.51
1s39,-2.9543,163.805,22.694,16.143,0,7.7
2uy4,-2.4046,103.915,23.110,0.000,1,4.68
3ozr,-2.7460,124.817,28.007,-0.000,4,5.15
2j2u,-5.1200,226.622,50.299,0.357,4,7.33
3r4m,-1.7065,56.293,19.681,4.571,3,5.92
1c5q,-2.8976,116.756,27.754,9.000,0,6.36
2ihj,-4.8043,241.378,44.913,7.107,6,4.59
3a5y,-5.8905,308.805,51.935,24.571,6,7.96
1jfh,-2.5313,132.000,25.259,-0.000,6,2.05
1n0s,-3.9627,223.012,31.349,4.607,1,7.45
2ya8,-2.6555,170.439,21.568,22.750,6,5.75
3k4d,-1.7796,77.463,17.075,2.929,1,5.11
3zxz,-4.9861,284.634,41.458,0.536,4,8.4
1b40,-5.7156,318.634,48.591,15.679,6,7.28
3nu6,-5.9783,349.207,49.401,0.036,6,9.3
2xjx,-3.2862,139.988,33.425,0.000,4,9.15
3si3,-3.5750,160.402,36.399,0.071,6,4.16
2ewb,-1.3536,0.988,23.690,1.714,6,6.1
2nt7,-4.3804,217.415,41.783,3.107,6,6.52
4sga,-4.2584,237.500,37.752,-0.000,6,7.3
2wyj,-5.1475,233.683,50.481,0.036,6,9
2ceq,-2.9181,172.780,22.009,8.857,1,7.28
1ai7,-2.3916,157.622,15.929,-0.000,0,4.09
3o9p,-3.5514,170.732,34.732,17.464,6,6.52
3f3u,-3.9860,209.122,35.319,0.786,4,4.74
2xn3,-2.9372,156.585,25.023,3.786,2,5.92
2isw,-1.8961,106.927,17.816,-0.000,4,7.43
3ny3,-2.0981,80.085,24.400,18.536,6,4.71
1utj,-1.9545,92.915,17.707,4.571,1,3.84
3ccw,-4.5380,257.549,39.191,5.679,6,7.87
3sv2,-4.4496,242.171,39.332,0.643,6,4.19
2r2b,-1.6303,27.573,24.404,5.107,6,4.2
4aji,-1.5566,71.488,17.968,8.786,6,3.55
1rql,-1.6552,89.341,14.516,1.786,2,2.75
1d7i,-1.4687,74.341,14.886,-0.000,4,3.6
2qi7,-5.2875,296.524,45.651,-0.000,6,10.21
2rkg,-6.4718,386.671,52.103,-0.000,6,8.09
3sha,-3.4378,128.012,38.257,0.143,6,5.59
1det,-1.7904,76.671,20.016,11.607,6,4.3
2wky,-2.2824,95.329,23.191,9.464,3,8.59
1y3x,-3.8817,163.549,38.794,11.321,4,5.14
3n3j,-3.0867,173.659,26.493,0.964,4,8.48
3hfb,-3.6670,181.439,35.628,5.321,6,7.52
1m2r,-3.2755,145.390,30.168,0.607,0,6.46
1oss,-1.7665,54.415,18.726,10.071,0,4.79
4dbm,-3.0213,149.524,29.671,-0.000,6,7.62
2wk6,-2.1822,135.159,15.322,5.964,0,3.32
3fee,-2.0959,108.524,18.900,9.964,3,6.64
1ugp,-0.9894,65.037,7.829,-0.000,2,2.89
2bpy,-6.8997,413.220,55.149,-0.000,6,7.4
2vwc,-4.4560,244.220,39.817,-0.000,6,6.62
3n8k,-3.0190,214.207,17.961,8.321,0,4.05
1a99,-1.7516,122.732,12.138,12.036,3,5.7
2c3l,-2.4868,149.378,18.894,0.071,1,5.07
3dnt,-3.5752,144.793,38.657,5.214,6,4.74
1tog,-1.8327,109.110,15.193,5.643,3,3.22
2fqx,-3.5666,164.500,32.925,10.679,2,7.15
2xej,-3.7961,135.073,42.854,9.179,6,8.87
3n7o,-5.9140,296.866,52.796,1.714,4,7.14
3m3o,-1.6206,105.073,15.261,-0.000,6,3.6
3bf1,-2.2743,90.317,26.341,3.643,6,2.52
1g98,-1.6407,52.951,21.746,-0.000,6,5.7
3myq,-3.0007,125.500,32.835,-0.000,6,7.52
2qi5,-7.0526,416.366,56.993,-0.000,6,10.85
4g8n,-1.9627,127.598,14.799,7.607,3,7.2
2a5c,-2.6849,154.854,21.726,-0.000,2,4.62
2haw,-1.0697,10.707,15.007,10.893,2,4.92
2v2v,-2.9339,114.927,31.897,0.214,4,4.07
4g0p,-1.5619,57.402,19.190,6.821,6,3.01
2o4k,-7.4585,407.390,63.941,-0.000,6,10.46
4fsl,-4.8366,288.951,39.793,5.536,6,7.7
1b3l,-3.8960,206.171,35.677,13.464,6,5.89
1kug,-4.2259,196.744,42.123,0.036,6,3.8
2hah,-4.3091,245.207,37.571,-0.000,6,8
2i4x,-7.6611,420.939,65.267,-0.000,6,11.72
1k4g,-2.7823,110.963,29.899,6.893,4,5.85
3u7n,-3.5320,209.293,30.577,-0.000,6,7.95
1f5k,-1.7954,62.232,18.259,8.964,0,3.74
1c5s,-2.6586,103.244,25.881,9.357,0,6
3q1x,-1.2072,59.524,11.020,15.214,2,5.33
2hmv,-2.9565,128.415,31.801,1.107,6,7.7
1tsy,-3.0557,148.927,30.080,3.929,6,4.96
2bok,-3.8483,159.305,39.484,9.857,4,6.55
2r0h,-2.5490,124.585,26.378,0.464,6,3.51
2q55,-7.6115,447.122,61.436,-0.000,6,8.69
1kv5,-1.3589,57.268,15.865,1.607,4,4.22
1i1e,-2.8270,192.171,22.394,0.000,6,5.03
1hih,-6.3706,377.854,51.683,-0.000,6,8.05
1c3x,-2.2988,127.110,17.780,10.607,0,3.68
3f1a,-2.5204,121.915,24.474,-0.000,4,7.21
3s0e,-3.4147,255.220,21.593,-0.000,4,6.55
1nfu,-4.8679,194.183,49.870,0.929,4,7.74
4dhl,-2.0497,111.061,17.116,-0.000,1,4.48
4erf,-3.7677,259.720,27.933,1.643,6,9.4
1uwu,-2.3276,135.537,18.771,1.786,2,5.98
3zv7,-2.1068,78.939,21.141,0.286,0,5.92
2wva,-5.1080,275.244,45.423,3.857,6,10.7
1ew9,-0.8261,48.012,6.875,-0.000,1,3.22
3c2r,-1.8087,86.707,15.404,12.429,0,3.11
3ioe,-4.8047,279.183,40.716,0.000,6,3.27
2h5a,-2.0815,86.915,22.272,-0.000,4,5.1
2aqu,-7.3178,425.220,59.784,-0.000,6,9.32
1yds,-3.0134,168.280,26.561,3.857,4,5.92
1pkx,-5.3068,259.744,49.622,1.786,6,6.92
3qx5,-5.6622,346.000,44.591,0.071,6,4.2
2qbw,-8.3848,432.720,74.213,3.500,6,7.25
2b9a,-2.2036,174.390,11.820,-0.000,1,8.05
1e2k,-3.4852,204.829,27.387,-0.000,2,4.94
1nli,-1.9321,133.854,12.091,0.071,0,3.59
2c97,-2.5490,109.195,28.210,0.393,6,6.14
2rkf,-5.9456,297.524,55.071,-0.000,6,9.08
1siv,-6.0059,324.402,52.375,9.250,6,8.08
1v2k,-5.2283,236.720,50.075,-0.000,4,6.19
1hsh,-7.0257,403.915,58.081,-0.000,6,9.42
1afl,-1.5684,88.878,16.223,5.071,6,6.28
3fvh,-3.2388,99.683,39.138,5.286,6,6.35
2r0z,-5.9486,316.207,52.333,13.821,6,5.47
2qi6,-6.9288,409.768,55.981,-0.000,6,10.57
1hyo,-1.6810,63.085,19.239,1.500,4,4.07
1cbx,-2.9431,207.951,20.639,8.536,4,6.35
2xyd,-6.1160,222.622,66.364,1.964,6,6.82
3veh,-2.8168,191.890,20.990,1.750,4,4.96
1c5c,-3.1575,141.341,29.294,6.821,1,6.96
3uu1,-1.9487,89.524,17.530,1.786,0,5.2
2xdx,-2.5383,125.695,23.474,5.000,3,6.46
1ghz,-2.8591,130.598,26.128,9.750,1,4.8
4e7r,-5.8820,319.476,51.099,10.893,6,7.7
2jdk,-1.4027,47.585,18.935,-0.000,6,6.54
1add,-3.8480,214.622,31.120,8.857,2,6.74
3gt9,-4.3163,221.476,40.183,7.679,6,3.96
3nzk,-4.3228,234.427,39.051,-0.000,6,9.27
2xda,-4.5047,275.110,35.026,-0.000,4,6.22
3u15,-3.4809,164.683,32.703,-0.000,3,7.11
4fk6,-4.1136,214.829,36.264,6.357,4,9.7
2fx6,-2.4216,107.671,22.122,4.393,0,3.7
3a1e,-3.7184,148.024,40.212,8.571,6,2.66
1fzm,-6.5152,242.756,69.513,7.929,6,7.7
1qhc,-4.2097,179.561,43.767,4.036,6,7.57
1c5p,-1.9331,90.756,16.812,10.321,0,4.68
1w9v,-3.6262,172.659,35.777,12.750,6,6.34
3ldp,-3.4753,167.146,33.517,0.714,4,5.62
2hhn,-4.9735,263.317,45.048,-0.000,6,7.49
3u81,-4.0750,205.622,38.572,7.607,6,4.44
2pql,-3.0842,182.805,23.725,11.500,2,7.28
3elc,-1.6110,48.500,18.801,-0.000,2,2.69
3iqu,-3.4626,150.110,36.454,3.714,6,4.77
3rdv,-3.5186,178.439,33.977,1.786,6,4.91
2epn,-3.1152,139.073,29.228,-0.000,1,7.22
1j01,-2.9051,135.439,28.442,-0.000,4,6.47
3rlb,-4.2070,241.646,34.416,6.750,4,9.92
2e7f,-2.8377,137.159,28.407,16.750,6,6.1
3ryz,-3.0263,150.756,29.596,-0.000,6,8.62
3h1x,-1.4119,61.561,16.099,2.214,4,5.89
4aq4,-2.4958,143.110,22.816,-0.000,6,6.17
3lzu,-5.0640,271.549,45.262,2.929,6,10.06
2ya6,-2.1833,97.683,21.964,12.464,4,5.7
1mmq,-4.0009,210.720,36.594,-0.000,6,7.52
3lpk,-7.0361,330.976,66.900,-0.000,6,9.1
2ha6,-2.9119,165.683,26.771,-0.000,6,4.32
1ai5,-2.3941,169.000,16.438,-0.000,3,3.72
3i4b,-4.5743,221.646,44.142,1.786,6,8.15
2f7p,-2.7694,141.293,25.938,11.107,4,6.6
1d6w,-4.5917,296.122,35.326,7.143,6,5.96
1c5n,-2.2041,71.293,23.148,7.964,0,4.7
1a4k,-3.4169,147.159,36.294,-0.000,6,8
4dko,-3.6773,175.195,33.690,0.000,2,6.52
1drj,-2.4774,136.683,19.661,-0.000,0,7.4
1ocq,-3.2894,203.537,26.675,11.357,6,5.19
3d7b,-0.9429,-13.927,17.133,0.321,3,3.69
1nvr,-5.4430,325.683,41.893,2.786,3,8.11
3kgt,-3.3569,218.439,23.300,-0.000,1,5.51
1b58,-5.3134,272.963,48.281,13.464,6,6.59
1hxw,-7.3708,385.707,65.246,-0.000,6,10.82
3bra,-1.2154,79.110,9.217,5.250,2,2.7
1uw6,-2.8349,163.244,22.288,0.143,1,7.34
2wec,-4.0868,173.244,42.901,-0.000,6,3.96
2rkm,-2.8251,133.268,28.993,9.214,6,3.9
3fl5,-4.1691,210.598,35.394,-0.000,0,7.28
1mjj,-5.3811,313.256,44.952,1.714,6,8.74
2w47,-1.3020,56.537,14.984,5.179,4,4.98
1jak,-3.0696,159.354,26.574,4.750,2,5.57
1k4h,-2.6748,126.280,27.133,6.821,6,5.11
3k99,-3.3918,157.378,31.062,-0.000,1,7.22
3ie3,-1.2414,41.159,17.290,1.786,6,6.68
1o2q,-3.7154,172.646,35.987,9.500,4,7.68
2g72,-4.8089,255.000,40.935,6.929,3,6.5
2zkj,-3.5764,178.073,34.723,5.107,6,5.48
4av4,-2.1240,131.573,19.407,-0.000,6,7.03
4a7i,-4.7953,215.341,47.558,-0.000,6,8.7
2zq0,-4.4091,210.768,42.841,6.750,6,6.82
1ele,-4.6790,261.000,41.057,-0.000,6,6.85
1e1v,-2.2203,141.488,18.399,0.250,4,4.92
3nu4,-6.1082,359.817,50.023,0.036,6,8.82
1hwr,-4.3188,227.598,39.804,-0.000,6,8.33
1gvw,-4.8250,201.512,50.241,0.036,6,6.96
2g5u,-3.5390,243.683,22.939,-0.000,1,8.49
1e4h,-2.4643,174.146,15.019,-0.000,0,8.41
2wvz,-2.5020,91.476,26.000,-0.000,1,4.02
2pk5,-9.1911,489.220,79.325,-0.000,6,10.7
2jkp,-2.2851,123.549,18.403,0.786,0,4.23
4eoh,-1.3472,74.037,10.726,-0.000,0,4.3
3ejq,-3.4915,171.927,31.655,8.393,3,8.57
1b38,-3.1052,146.817,31.642,4.286,6,6.6
3t0d,-2.0952,86.793,20.591,1.643,1,2.37
3fuc,-4.1070,220.976,36.399,12.643,6,9.72
2e91,-1.5504,46.122,19.336,2.107,4,6.59
2q63,-5.6881,268.317,54.810,-0.000,6,7.18
2on6,-3.5518,185.085,30.481,5.321,2,6.76
1zdp,-3.3921,211.756,27.503,3.536,6,5.74
2qfu,-1.7574,70.939,18.759,17.607,4,4.18
1zog,-2.1520,80.573,22.830,0.000,2,7.15
3sxf,-4.6161,278.915,37.399,0.143,6,8.6
3qto,-4.9929,280.012,42.707,0.714,6,4.13
2e94,-2.3431,49.256,31.443,7.714,6,8
2usn,-3.8566,207.841,35.454,-0.000,6,6.51
3o7u,-3.1575,176.256,24.499,7.786,0,7.28
3vdb,-1.7872,97.573,14.914,-0.000,1,2.52
2cf8,-5.0081,262.159,43.412,11.071,4,8.1
4er2,-4.5430,170.110,49.884,-0.000,6,9.3
2pbw,-2.7445,135.841,26.965,7.857,6,8.25
3pd8,-2.7069,149.659,21.593,11.357,1,6.46
2i2c,-4.1417,230.927,36.675,4.107,6,4.7
1elr,-3.9717,234.610,33.594,8.536,6,4.96
6std,-4.8199,322.829,34.532,-0.000,4,8.64
3uj9,-2.4674,148.476,21.671,2.357,6,4.63
2wqp,-3.3276,131.939,36.467,8.429,6,5.51
2p3a,-7.0022,362.988,62.603,-0.000,6,7.96
2xpc,-3.9018,196.098,37.417,2.107,6,3.9
3ai8,-1.4189,94.305,9.967,-0.000,1,3.81
1fao,-2.2229,73.268,27.545,5.536,6,7.37
1qyg,-3.7733,208.744,33.530,-0.000,6,6.85
2o4s,-7.5308,422.415,63.203,-0.000,6,10.51
3f34,-2.5467,171.305,17.768,-0.000,2,3.16
3ao1,-2.5622,137.073,20.843,-0.000,0,2.26
1hsl,-1.7351,75.256,17.600,10.571,3,7.19
1xug,-3.3533,165.561,29.754,9.536,2,7.05
2azr,-2.5966,138.085,24.049,5.321,4,3.64
1ebz,-7.7892,457.354,62.796,-0.000,6,9.4
3b3c,-2.0664,110.439,18.316,8.214,3,3.98
1b32,-5.3108,310.866,43.725,13.857,6,7.1
3exh,-3.8476,193.171,36.655,10.143,6,4.88
1ppm,-5.1234,215.305,52.925,-0.000,6,5.8
2q7q,-2.3652,135.451,18.745,1.107,1,5.3
1ppi,-6.4962,306.012,61.680,8.929,6,5.01
1y1z,-1.9688,124.512,13.914,10.607,1,3.08
3kjd,-2.7381,96.500,29.428,0.107,2,8.54
1oz0,-4.3694,113.878,53.690,8.929,6,7.7
1fki,-4.0021,215.463,32.396,-0.000,0,7
1lrh,-3.1169,229.890,19.068,-0.000,2,6.82
3f37,-1.6018,79.902,13.719,-0.000,0,2.62
1j16,-2.3820,117.415,20.126,10.893,0,3.84
4djq,-6.5535,393.476,52.478,-0.000,6,10.32
2ccc,-2.3090,89.524,22.825,0.000,0,7.76
4flp,-3.2033,151.098,32.729,-0.000,6,6.72
2ov4,-4.1532,197.695,40.622,8.286,6,4.74
3cl0,-2.6288,136.122,25.307,21.571,6,7.07
2vuk,-3.5350,204.293,28.778,0.000,3,3.9
1xr9,-9.6393,573.537,75.610,4.714,6,7.15
3r4p,-4.0501,205.280,38.387,4.357,6,7.96
2jh0,-5.0758,233.890,48.809,0.000,4,8.7
3rv8,-2.7750,158.732,24.893,2.786,6,4.92
1d2e,-3.9803,186.244,39.245,14.036,6,6
1x8d,-1.9308,94.720,16.726,-0.000,0,2.21
1kv1,-4.0948,250.976,31.345,-0.000,3,5.94
2zdn,-4.2424,217.537,38.881,9.929,6,6.25
1yqy,-4.3052,247.744,35.991,0.107,4,7.62
2qrq,-3.0213,116.561,31.152,-0.000,2,5.1
3fed,-2.9616,152.085,28.619,12.071,6,7.46
3lzz,-1.5971,48.878,21.584,0.357,6,3.84
4dds,-3.0992,132.427,31.612,-0.000,4,5.01
4do5,-1.8062,65.195,18.861,4.321,1,5.83
4dju,-2.4781,118.146,22.425,16.429,2,5.44
1fcz,-6.9952,485.256,44.877,1.286,2,9.22
4do4,-2.8002,137.451,25.286,4.429,2,7.29
1oe8,-1.7272,72.098,20.035,16.964,6,5.52
1h1s,-3.7837,194.171,35.939,2.036,6,8.22
3gpo,-4.6700,220.634,45.512,5.143,6,5.3
1m0q,-3.2281,135.037,34.848,3.679,6,3.89
1b9j,-4.3170,211.012,41.220,13.036,6,5.96
2qrl,-1.3286,92.220,8.920,14.607,2,4
2erz,-3.0284,139.878,28.342,3.500,2,5.66
3ga5,-3.9491,239.037,33.086,-0.000,6,5.49
2pvk,-5.0518,283.671,43.132,0.607,6,8.3
4g90,-1.5471,48.549,19.087,-0.000,4,4.51
3nex,-4.2751,275.854,33.436,-0.000,6,6
3juo,-2.4629,120.390,22.052,13.571,2,5.07
1bxr,-5.0590,298.244,41.635,12.393,6,3.4
1lst,-2.4164,172.451,17.009,13.821,4,7.85
2ovv,-2.4667,80.341,30.461,0.036,6,7.92
3d7z,-5.1783,283.354,45.026,-0.000,6,7.92
2j95,-5.5461,255.695,53.035,-0.000,4,8.4
3o56,-2.9466,117.585,32.383,-0.000,6,9.1
2xib,-2.4177,137.780,18.314,8.643,0,7.26
3f5l,-2.8953,184.280,23.713,-0.000,6,3.72
2bza,-2.0364,106.012,17.341,4.536,1,2.8
1br6,-2.8900,172.780,23.035,3.500,3,3.22
3ttn,-1.7588,72.768,20.542,13.786,6,7.84
3vhd,-3.0669,98.110,32.512,6.821,0,9.28
4dkr,-3.9895,216.561,34.284,5.750,4,6.52
1b7h,-5.0700,288.537,42.849,14.786,6,8.02
2v95,-4.0306,203.488,35.449,-0.000,2,8.3
3a9i,-1.3850,69.305,14.535,8.464,4,4.15
1ec1,-8.1071,447.927,68.523,-0.000,6,8.92
1amk,-1.0154,55.402,11.125,1.214,4,4.3
3gsm,-1.1639,44.671,14.468,3.357,4,6.48
4g8v,-1.5985,74.695,16.723,-0.000,4,5.8
1g1d,-2.7480,134.232,26.309,-0.000,4,9.44
3pn4,-4.3360,266.634,35.416,-0.000,6,6.85
1hk4,-2.6822,141.561,26.175,3.357,6,5.31
2gv6,-2.8940,74.061,36.984,10.286,6,7.34
3dx3,-1.8954,88.073,16.614,9.571,0,6.52
3ctt,-1.6035,100.232,11.829,2.643,1,6.35
3cyz,-2.6247,204.732,17.359,-0.000,6,7.22
3obx,-5.0466,257.671,46.575,5.000,6,3.89
4ajl,-3.1925,150.268,31.455,-0.000,4,3.8
2bfr,-3.4350,164.634,34.220,6.357,6,5.25
1gyx,-1.6713,77.902,14.893,1.750,0,2.48
2glp,-4.0020,225.256,33.039,0.393,3,5.01
3rf5,-3.5914,244.012,24.809,1.679,3,5.63
3lq2,-3.4292,118.854,39.628,5.107,6,5.22
3igp,-2.5875,138.561,24.077,-0.000,4,7.02
2bvr,-3.3792,163.110,33.694,3.821,6,3.7
1g52,-3.0105,155.610,27.574,-0.000,4,9.54
2weo,-2.3726,109.488,21.983,-0.000,1,6.93
1qk4,-3.3451,149.220,34.326,1.786,6,4.21
2xpk,-5.3473,311.744,44.461,6.179,6,11.3
1c5o,-1.6220,67.634,15.065,9.929,0,3.49
3rlp,-2.3504,114.207,22.122,4.821,3,7.08
2bmk,-2.5535,172.963,20.326,9.536,6,5.62
2y80,-5.3020,229.000,52.668,0.000,4,8.05
2gsu,-2.3221,97.671,25.643,1.357,6,3.59
2f8g,-5.7660,320.049,49.788,0.071,6,8.7
1jzs,-4.1312,197.195,40.700,-0.000,6,6.6
2qrk,-2.2570,112.659,22.965,0.250,6,4.26
1nki,-0.9177,17.598,11.691,3.071,1,6.7
3e5u,-2.6785,193.780,16.945,1.536,2,5.85
2qrh,-3.7342,167.329,35.451,-0.000,2,4.71
2hu6,-4.2272,194.134,40.626,-0.000,4,3.81
3s8n,-3.6564,160.671,37.946,5.214,6,6.21
2yme,-3.2467,162.890,28.913,-0.000,2,7.66
1zvx,-4.4941,216.463,43.630,0.929,6,9.22
1ezq,-5.4998,275.085,50.862,10.214,6,9.05
1v1j,-2.4647,124.598,21.522,-0.000,1,4.82
2qry,-3.9249,215.244,35.552,0.286,6,8.64
3iw6,-4.6541,312.183,34.601,0.250,6,5.48
2xg9,-2.0458,88.500,22.652,3.250,6,4.15
3lk8,-2.7798,130.402,28.442,-0.000,6,7.71
3fqe,-3.9776,233.012,32.430,14.000,4,8.3
2e2p,-3.7860,212.634,33.571,7.143,6,4.74
3gy3,-3.9762,211.793,36.249,11.536,6,5.63
2oxd,-1.9553,102.976,16.091,0.250,0,6.82
1t7j,-4.9184,252.951,45.474,0.179,6,8.7
3bgc,-6.7391,409.268,52.954,8.321,6,5.02
3q7q,-3.3690,149.622,34.748,13.750,6,5.65
