name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
1dhj,-7.7968,-2.5248,-2.4681,-11.2002,5.4133,2.9830,6.55
3g0i,-0.0913,-0.1018,-1.5914,-1.3112,1.1233,1.7898,3.6
2r3t,-16.2624,-3.2529,-3.5736,-17.8158,4.8003,3.5796,5.85
1b6l,-11.4792,-0.8740,-2.8309,-14.7027,4.5421,2.3864,8.3
3dd8,-6.3072,-0.1519,-1.2498,-7.6207,1.2237,1.4915,7.85
3hb4,-11.3969,-0.0502,-1.1454,-13.0763,1.3835,1.4915,9.05
3oil,-6.6879,-0.1509,-1.0068,-8.7486,1.7268,1.4915,5.68
1hxb,-14.0883,-1.1056,-4.0950,-17.8094,4.7454,4.1762,9.92
3m1k,-3.0085,0.0441,-0.2106,-4.0914,0.9512,0.2983,5.39
3pfp,-9.0715,-2.8710,-5.9962,-9.6591,5.5769,3.8779,6.44
3suv,-8.3053,-2.7366,-2.6728,-8.2040,3.8166,1.4915,4.55
3a6t,-7.8046,-1.6312,-3.3953,-10.2536,5.0891,2.3864,7.28
1jq8,-4.4076,-0.0272,-1.1298,-13.4063,4.4880,5.6677,6
2fpz,-6.9635,-1.6103,-2.1652,-6.7156,3.2294,0.2983,3.96
1v0k,-6.5831,-1.9889,-2.7100,-8.3953,4.4231,2.0881,5.1
3m6r,-9.8097,-0.7672,-3.7871,-11.8251,2.6918,3.8779,7.49
2rfh,-4.4209,-1.0837,-1.9433,-6.0271,2.5453,2.0881,6.82
2vmd,-3.9500,-0.8087,-2.8517,-4.5505,2.4710,1.7898,3.02
3ip8,-6.4492,-1.0888,-2.0072,-6.8313,2.2849,1.1932,2.28
2bo4,-3.3435,-1.2621,-2.3876,-4.6129,3.1292,1.7898,4.61
3sut,-10.5021,-1.5687,-4.2328,-11.9033,4.5179,2.6847,7.85
1f57,-4.8666,-2.1889,-2.4728,-3.1417,2.0419,0.8949,5.64
1q8w,1.9582,-1.1544,-0.7720,1.2252,2.0628,0.5966,5.24
1yej,-9.0006,-1.1885,-2.2973,-13.5269,3.8358,4.1762,7.46
1bnn,-6.5771,-0.1568,-1.1742,-7.9698,1.5306,1.1932,10
1c1u,-6.2381,-0.2715,-1.7370,-9.6557,4.2328,1.1932,8.25
2x96,-9.2635,0.9233,-2.9480,-17.5203,5.8070,4.4745,4.03
1k6p,-11.6367,-1.2920,-2.0384,-17.6593,5.1767,4.1762,7.36
2xye,-11.8927,-0.5337,-3.4698,-17.8119,4.2550,5.6677,8.34
1fzj,-13.6086,-3.3222,-6.7632,-21.5841,8.5153,9.5456,8.1
1ec0,-14.7039,-0.6665,-4.1194,-21.3894,6.4003,5.0711,8.49
1t4v,-8.0734,-1.4674,-1.4613,-11.5698,3.4421,2.9830,7.68
3s43,-8.1895,-0.3994,-0.9610,-14.4623,3.4569,4.1762,8.6
3l7d,-7.9781,-0.2815,-1.9858,-12.6883,5.1878,1.7898,2.18
2qfo,-2.7441,-0.7729,-0.6027,-4.6036,2.6385,0.5966,4.7
1dy4,-11.2703,-4.3141,-1.8797,-10.7372,3.5725,2.0881,4.36
3s8l,-9.1824,-1.8852,-5.4065,-10.6066,4.5397,4.1762,5.64
1rbp,-8.5908,-0.0082,-0.0072,-10.1444,-0.2208,1.7898,6.72
1x1z,-12.0747,-2.5473,-6.8044,-10.5809,6.0680,1.7898,11.06
4avh,-6.4157,-1.4854,-3.9878,-8.1496,3.6275,3.5796,7.23
1xge,-6.1202,-0.7336,-3.1095,-5.4553,2.8798,0.2983,4.68
2p2a,-12.9617,-2.5013,-4.1653,-14.7496,6.0681,2.3864,6.12
1mai,-9.0427,-5.6700,-4.7804,-7.0450,4.2765,4.1762,6.68
2pyn,-11.3428,-0.9922,-1.8173,-15.8361,3.7232,3.5796,7.57
3p8o,-11.0711,-1.5616,-3.1078,-15.9291,5.3512,4.1762,8.72
1qbs,-11.9438,-0.4208,-3.2244,-16.4433,3.9685,4.1762,9.47
3u7m,-1.0810,0.1749,-1.5630,-6.1843,2.9118,3.5796,7.45
3ebo,-6.3186,-0.0334,-0.0187,-9.2214,2.0600,0.8949,4.72
2qg0,-6.7959,-1.1091,-1.4444,-10.4175,4.0870,2.0881,5.72
1d4j,-12.3254,-0.5533,-2.4399,-19.9048,5.5014,5.0711,8.36
1od8,-8.0041,-0.8433,-4.0651,-8.7772,3.8917,1.7898,5.1
3r7o,-10.0853,-0.2110,-1.0655,-14.4829,3.5861,2.0881,8.36
1bzj,-7.4335,-1.1301,-2.0863,-9.7433,4.0347,1.4915,4.66
3hcm,-2.9698,-0.7707,-0.0006,-3.2049,0.4099,0.5966,3.3
3nhi,-10.6494,-1.7417,-1.4247,-12.9115,0.6558,4.7728,8.43
3pcg,-0.8646,-0.6981,2.6482,-6.0130,2.3033,0.8949,2.3
1flr,-11.2901,-1.0111,-1.6028,-12.9324,3.3612,0.8949,10
1hps,-11.4213,-0.3841,-3.7055,-17.2047,4.5036,5.3694,9.22
3d78,-5.7115,-0.0673,-0.7262,-6.5730,0.1635,1.4915,7.64
2qw1,-0.7829,-0.1115,-1.3879,-3.1264,2.0531,1.7898,3.9
3su1,-11.9418,-0.3432,-2.3556,-15.6433,4.0139,2.3864,6.68
3f8f,-7.1710,-0.7101,-0.0951,-12.1580,2.8093,2.9830,6.63
4app,-8.2230,-0.8900,-1.1142,-11.6861,3.6775,1.7898,7.19
2fgv,-13.5971,-1.0361,-3.1814,-18.1093,4.8518,3.8779,6.12
3acx,-7.9969,-0.5869,-0.0104,-10.8418,0.7576,2.6847,5.7
2o0u,-10.9085,0.0042,-0.7809,-12.9967,1.6717,1.1932,5.49
3agl,-11.1115,-4.1433,-6.3542,-20.3157,10.4544,9.2473,7.8
3st5,-9.9775,-0.4759,-1.7734,-15.9367,3.7339,4.4745,11.3
5yas,-2.1880,-0.1054,-1.1688,-4.3939,2.2869,1.1932,3.26
1m2x,-4.4964,-0.3812,-1.0814,-5.6943,1.7657,0.8949,4.15
3eko,-4.3248,-0.3283,-1.0785,-6.8182,2.7071,1.1932,6.7
3dk1,-10.0737,-0.4489,-1.5718,-15.9460,3.7168,4.1762,9.74
2jjb,-11.4544,-2.7110,-6.6399,-13.0210,7.3380,3.5796,7.92
2uwp,-8.6394,-0.1315,-0.4355,-12.7762,2.6158,2.0881,6.81
3qfz,-5.9694,-2.9140,-2.5282,-5.9906,3.9720,1.4915,3.24
3l0v,-8.0051,-0.0579,-2.3991,-9.4247,2.9817,0.8949,7.64
1q65,-8.7688,-2.5139,-3.6280,-8.8929,4.1779,2.0881,5.46
2bvs,-6.0261,-0.6552,-1.5908,-12.1836,3.6307,4.7728,4.1
1njd,-7.0322,-1.2100,-3.9949,-9.1725,5.2570,2.0881,5.57
1c83,-9.2120,-2.0444,-2.8571,-9.6817,4.4762,0.8949,4.85
2uyn,-3.7655,-0.6681,-1.7368,-3.9799,2.0228,0.5966,2.7
2jgs,-6.7304,-0.6688,-1.9498,-8.7038,2.8022,1.7898,6.62
2qta,-9.0568,0.0889,-4.3375,-13.7578,6.5632,2.3864,5.76
3hl8,-4.7486,0.0044,-0.0040,-7.1473,1.5034,0.8949,4.49
3i9g,-8.8147,-2.9910,-2.8432,-11.6273,2.3826,6.2643,8.96
3ip9,-5.8318,-2.6049,-2.5122,-4.8605,2.9526,1.1932,5.62
3nuo,-9.4766,-0.3557,-1.6266,-15.0074,3.3369,4.1762,9.8
2avs,-11.8845,-1.0512,-2.1090,-17.9468,5.0463,4.1762,7.57
1bma,-8.2528,-0.1608,-1.5235,-13.4959,3.3479,3.5796,4.59
4ddy,-2.1308,0.3116,-1.1737,-5.8945,3.7309,0.8949,5.62
1qb6,-6.8177,-0.3649,-2.4800,-11.2926,4.6351,2.6847,6.06
3ffp,-5.6915,-0.1069,-1.0456,-7.5613,2.1274,0.8949,7.14
4acc,-3.5970,0.6547,-0.8080,-9.9250,3.7966,2.6847,7.7
4ha5,-9.1969,-2.3271,-1.6769,-8.1667,2.3772,0.5966,7.24
2x91,-6.6211,-1.4628,-2.7944,-11.1693,4.9275,3.8779,6.74
1hvj,-11.5778,-0.2036,-3.5574,-18.8288,5.0460,5.9660,11.4
3g2l,-7.7528,-0.3773,-2.7550,-11.6853,4.9767,2.0881,3.87
2aog,-12.1928,-1.9325,-6.4454,-19.5580,6.7941,8.9490,6.28
4el0,-8.1668,-0.5571,-3.2295,-11.5194,4.7528,2.3864,4.49
2yix,-8.9801,0.0106,-1.3411,-12.2776,2.8382,1.7898,8.48
1no6,-8.9870,-3.1270,-2.3443,-8.6133,3.9044,1.1932,4.41
3ebl,-10.1030,-0.9219,-1.8995,-10.2230,2.3447,0.5966,6.3
1m0b,-12.1560,-2.0829,-3.8321,-18.1745,5.6692,6.2643,8.82
3zyu,-7.2192,-0.0600,-0.6720,-9.0249,1.3444,1.1932,7
3ohi,-8.6422,-2.8869,-4.8409,-10.2408,6.3435,2.9830,4.85
1g46,-5.1735,-0.1448,-1.4897,-6.6627,1.6322,1.4915,8.8
1srg,0.5186,-1.1969,6.5047,-9.5936,3.6112,1.1932,5.3
1nw4,-7.0766,-0.8892,-2.9220,-10.1382,5.3814,1.4915,9.07
1qbo,-9.0510,-0.3710,-2.2327,-12.5547,4.0194,2.0881,7.74
2w5g,-4.9527,-3.2938,-3.0252,-7.1676,5.5509,2.9830,6.07
1x39,-9.6771,-1.4714,-4.5266,-11.2736,5.2081,2.3864,9.22
3hek,-8.0125,-0.9201,-0.9968,-11.4651,3.5796,1.7898,8.27
4fai,-5.1932,-0.1267,-0.9452,-9.0220,2.5143,2.3864,6.99
3qx9,-9.2931,-5.3509,-2.6392,-9.3441,5.0581,2.9830,4.05
3hzk,-5.4722,-4.1105,-4.0148,-7.4675,4.7512,5.3694,6.7
2ybu,-3.9453,-0.0877,-1.3235,-7.9047,4.1775,1.1932,6.38
2v2c,-4.6101,-1.2471,-2.8045,-5.5263,3.4762,1.4915,3.41
3obu,-7.8452,-2.6346,-3.1480,-15.1123,4.9956,8.0541,4.3
1y3v,-9.3395,-0.2780,-2.2333,-12.7644,4.1464,1.7898,5.64
3cyw,-7.5969,-0.4194,-1.6555,-13.4923,3.7941,4.1762,7.77
2qi0,-10.1815,-0.3519,-0.9344,-16.2664,3.4933,3.8779,7.38
3bxg,-7.9294,-2.0381,-4.6100,-9.6973,5.7313,2.6847,4.96
1c86,-8.9327,-2.4779,-3.6286,-8.5808,4.2631,1.4915,4.7
2gz2,-5.9700,-1.5374,-3.4049,-9.3425,5.9284,2.3864,5.22
1uho,-5.6144,-0.0346,-0.0905,-10.0381,2.1625,2.3864,9.22
1qft,-8.3644,-4.0390,-2.3232,-5.7993,2.9023,0.8949,8.77
3u7k,-9.8516,-0.8287,-3.4627,-11.8501,3.3069,2.9830,7.07
2r43,-13.7688,-3.2421,-2.8494,-15.6328,4.3759,3.5796,6
1cet,-3.6916,-0.1891,-0.3497,-6.6054,1.0662,2.3864,2.89
3ni5,-3.5356,-0.1405,-1.7444,-7.7140,2.1854,3.8779,7.55
3uz5,-5.8740,-0.2445,-0.5932,-6.5122,1.4759,0.0000,7.22
2fw6,-7.2082,-2.3778,-3.9656,-7.5792,4.9246,1.7898,2.92
1aid,-5.0132,-0.0329,-0.0039,-7.7535,0.6890,2.0881,4.82
1g7f,-10.1266,-3.9572,-4.3919,-11.8195,5.2693,4.7728,5.47
3axz,-6.4728,-0.1393,-2.3148,-11.8432,6.0347,1.7898,3.43
3jup,-8.5960,-1.8504,-1.9851,-8.1971,2.5417,0.8949,5.58
2reg,-5.8821,-1.8465,-1.0232,-5.7440,1.8367,0.8949,5.64
1xpz,-4.2604,-0.1298,-0.9433,-7.1629,1.8875,2.0881,7.08
4b0b,-6.8409,0.0017,-0.1824,-9.3212,1.7662,0.8949,3.33
3t3u,-10.2474,-1.2486,-1.1242,-12.6452,3.5774,1.1932,8.6
1hpx,-8.6487,0.1082,-2.0177,-15.5333,4.3195,4.4745,11.26
3hu3,-4.5851,-0.6224,-4.5120,-10.5600,7.8280,3.2813,6.89
1erb,-7.8003,-0.0017,-0.0051,-10.5985,0.1203,2.6847,8.1
2xbx,-13.1809,-0.2630,-1.1654,-17.5233,3.9809,1.7898,7.82
3ed0,-4.4622,0.0710,-0.0045,-7.1526,1.7291,0.8949,6.35
3fwv,-11.3394,-5.0839,-5.0828,-12.1075,4.3723,6.5626,5.64
3iue,-10.8362,-1.6273,-3.1909,-12.5059,4.6981,1.7898,5.82
4b6s,-9.3368,-0.0915,-4.7243,-12.0403,5.7295,1.7898,6.01
3nee,-4.1762,0.3445,-0.1433,-7.8668,1.4013,2.0881,5.34
2vt3,-6.3721,-2.6029,-2.4095,-9.8299,5.4872,2.9830,4.15
3t1a,-12.6806,0.1308,-0.6159,-17.6832,3.6979,1.7898,8.37
1ctt,-8.2238,-0.6558,-2.9412,-10.1048,3.9866,1.4915,4.52
2v54,-6.0826,-0.1866,-2.4657,-12.2027,5.7894,2.9830,4.6
1m83,-13.1145,-6.0317,-7.2524,-12.6059,9.7925,2.9830,3.4
3ldq,3.4152,-0.2280,-1.1097,-4.0220,6.3886,2.3864,5.36
1ajp,-4.1027,-0.7509,-0.6986,-6.1491,2.3027,1.1932,2.23
1ejn,-10.3519,-1.3663,-2.4167,-12.0761,4.3139,1.1932,5.62
3qdd,-6.8431,-0.7324,-0.6312,-9.6828,3.3084,0.8949,8.77
2wej,-4.1530,-0.1105,-0.8055,-4.9706,1.1370,0.5966,6.08
3l4x,-1.3069,0.1964,-2.3042,-9.5329,4.9645,5.3694,6.89
3f18,-5.6276,-0.3761,-2.1846,-8.0070,2.5537,2.3864,7.4
2r75,-12.9590,-4.1887,-6.8871,-14.4714,9.3069,3.2813,6.15
1q7a,-4.7979,-0.0287,-0.0170,-7.5781,1.0361,1.7898,7.19
2r38,-16.1357,-3.1936,-3.4566,-18.0427,4.9776,3.5796,7.44
3o4k,-8.1996,-0.1098,-3.4341,-23.0835,7.9873,10.4405,7.62
1e6s,-6.5747,-1.0689,-4.3141,-7.4582,4.1784,2.0881,3.22
3po6,-4.7044,-0.2451,-1.9304,-5.8606,2.1386,1.1932,7.06
3r4n,-4.6513,-1.0564,-0.6690,-7.9367,2.9227,2.0881,6.89
2x2r,-7.7763,-1.0514,-1.5283,-10.5779,2.1000,3.2813,7.12
3dhv,-5.8349,-0.5939,-2.1941,-11.3254,6.4887,1.7898,2.96
1j37,-5.2697,-0.5199,-1.5465,-6.3036,2.2054,0.8949,8.96
2pv1,-0.3966,-0.8408,2.4582,-14.0006,4.2308,7.7558,7.14
1m0n,-9.9477,-1.8483,-3.9862,-13.4109,6.9113,2.3864,2.22
2ra6,-5.4400,-0.0314,-0.8896,-5.5234,0.4079,0.5966,4.52
1n3i,-9.0633,-1.1520,-3.3951,-10.6359,4.6283,1.4915,8.89
1qbr,-15.7339,-0.2717,-4.0266,-21.1010,5.4892,4.1762,10.57
2ctc,-5.6784,-1.7884,-1.4949,-6.0972,2.5089,1.1932,3.89
1vyf,-5.2872,-1.7368,-1.3794,-7.5595,0.9141,4.4745,8.05
3moh,-4.3073,-4.3181,-0.1523,-3.9866,3.2547,0.8949,2.84
3c89,-7.4566,-4.1116,-4.3290,-11.6127,6.6309,5.9660,6.07
2x4z,-8.6705,-1.4228,-1.7712,-11.0415,3.7753,1.7898,8.57
1mu6,-7.3527,-0.1346,-1.5051,-12.1869,4.0876,2.3864,8.38
1iy7,-8.2872,-2.0380,-3.4247,-8.0011,3.3867,1.7898,6.19
1v16,-8.9904,-0.6321,-4.1459,-12.7729,5.8758,2.6847,3.87
2zym,-2.5696,-1.3156,0.8278,-18.0066,8.7656,7.1592,6.14
1lyb,-9.3422,-0.5142,-4.6867,-15.4701,4.1696,7.1592,11.42
3s9e,-7.8043,-2.8055,-4.3934,-6.7494,4.0558,2.0881,5.13
3b5j,-7.4723,-2.7223,-3.5522,-9.9488,5.1714,3.5796,5.68
2qhz,-8.2910,-0.2090,-0.7063,-14.9081,3.6545,3.8779,7.28
2qi1,-9.5175,-0.3147,-1.1250,-16.5662,4.0139,4.4745,7.3
1g3e,-4.7459,-0.4023,-2.1750,-7.6399,3.3832,2.0881,5.38
2p7z,-10.6527,-1.7724,-0.7231,-12.1009,1.2590,2.6847,6.58
1z6s,-5.4690,-1.7536,-2.6903,-7.7564,4.9415,1.7898,4.34
3gkz,-7.3824,-1.5518,-0.9369,-6.9958,1.2072,0.8949,8
3hs4,-4.1639,-0.0519,-1.1338,-6.0683,2.1953,0.8949,8
3tu7,-12.5144,-1.3701,-3.7316,-14.0874,4.2884,2.3864,8.09
2zcs,-5.3508,0.1584,-0.7206,-10.3007,2.5291,2.9830,8.22
3oy0,-5.4501,-0.2078,-1.7667,-6.9764,1.4127,2.0881,8
3el5,-11.4239,-1.2413,-1.5873,-16.1052,3.9303,3.5796,7.72
1v7a,-4.7558,-0.4846,-1.4805,-8.2469,3.0698,2.3864,8.01
1qbu,-12.2031,-0.4913,-3.1753,-16.2696,4.1536,3.5796,10.24
2j77,-8.4971,-2.7938,-3.8448,-7.3609,4.0110,1.4915,4.89
2xm1,-7.4112,-0.8490,-3.4717,-8.6290,4.0470,1.4915,5.07
3ibi,-3.3235,-0.1668,-1.1770,-5.5852,0.9207,2.6847,8.59
3qin,1.1094,1.7263,-0.6501,-4.6151,2.8586,1.7898,6.87
4b7j,-8.4754,-3.3911,-3.1896,-8.3172,4.3345,2.0881,7.95
4b8y,-6.6742,-0.4327,-2.7039,-11.5896,3.5774,4.4745,8.05
2afw,-4.7662,-0.3878,-1.9396,-5.6852,2.3514,0.8949,4.77
1o33,-6.5613,-0.2645,-2.6867,-8.8191,4.3141,0.8949,5.74
3n9r,-5.2371,-1.2538,-3.5441,-8.2890,4.5686,3.2813,7.15
2c92,-11.7588,-1.7228,-6.0154,-15.7774,6.9840,4.7728,5.68
1drk,-8.5827,-1.8098,-4.8470,-6.9219,3.8028,1.1932,6.82
2jh5,-8.7182,-0.1365,-0.5795,-12.3934,2.6014,1.7898,6.44
2wc3,-8.4387,-1.1541,-3.8164,-10.7914,4.0418,3.2813,6.08
1o86,-7.2886,-1.9479,-2.9469,-11.2267,4.9550,3.8779,9.57
3qyy,-7.4474,-0.4871,-4.0613,-12.6959,8.3054,1.4915,5.08
1mmr,-10.1087,-0.4771,-3.3623,-11.3448,2.6890,2.3864,5.4
3aho,-5.5568,1.0957,-2.8817,-14.0579,5.5144,4.7728,7.05
1zgi,-7.5913,-0.1113,-0.6900,-12.9423,4.0641,2.0881,5.34
3o84,-4.8538,0.3410,-0.0556,-9.6602,3.3278,1.1932,7.24
1i80,-5.6971,-0.2772,-1.7887,-6.3613,2.7301,0.0000,6.41
3nu9,-8.1879,-0.3311,-1.6356,-14.1618,3.7644,4.1762,9.05
1kzk,-11.9680,-0.4964,-1.7637,-17.6977,4.4102,3.5796,10.39
4fl1,-2.1146,-0.3793,-1.4637,-8.6395,5.0866,3.2813,3.28
3rv4,-6.8820,-0.1379,-4.6052,-11.3752,6.8499,2.3864,2.3
1k1y,-8.2242,-3.6793,-4.4806,-14.7690,8.1420,6.5626,3.22
2jh6,-8.3598,-0.1345,-0.5766,-12.3745,2.6378,2.0881,7.77
2pmk,-5.5242,-2.1060,-2.7045,-9.3514,5.0579,3.5796,5.92
1w7g,-4.3596,0.0564,-1.7599,-12.1241,5.5901,3.8779,5.1
1tnh,-5.6306,-1.6110,-1.5124,-5.4461,2.3424,0.5966,3.37
2vk6,-8.8048,-2.4051,-5.1019,-8.9863,5.0039,2.6847,5.3
4ts1,0.0636,-1.8305,3.9896,-7.3955,3.8085,1.4915,4.94
3fj7,-6.3733,-1.9419,-3.3065,-6.1639,3.5475,1.4915,3.71
3ljz,-12.4853,-0.3330,-2.6948,-15.7104,3.5682,2.6847,8.14
3td4,-6.1429,-2.5500,-3.3937,-6.4949,3.9093,2.3864,5.66
2fqt,-5.8027,-1.9174,-3.5544,-9.1475,5.2370,3.5796,6.14
3lxe,-7.0483,-0.1718,-1.7162,-9.0142,2.6607,1.1932,6.6
3n1c,-11.2702,-4.4375,-7.0867,-7.2180,5.0856,2.3864,5.22
1b8y,-8.8023,1.4680,-0.9903,-13.6402,2.5704,1.7898,7.85
4arb,-8.4444,-0.6788,-1.2323,-11.6284,3.0070,2.0881,5.89
2qci,-10.8346,-0.4266,-2.0325,-16.4513,4.1979,3.8779,8.34
4b73,-8.5359,-0.7043,-1.7953,-12.1155,3.6929,2.3864,7.21
3hky,-8.8512,-0.2856,-1.8820,-11.6120,3.1385,1.7898,7.1
3bxe,-5.0622,-1.5677,-3.3934,-5.5656,3.3764,2.0881,5.48
3efs,-2.5866,-6.2159,-2.9865,-3.9136,7.5464,2.9830,5.34
1t5f,-1.9869,-1.6414,-1.7028,-5.3033,3.9759,2.6847,4.22
2vfk,-4.6618,-1.2331,-2.0214,-7.4236,4.2265,1.7898,3.71
3d51,-5.7026,-0.6394,-3.6033,-7.5126,4.2629,1.7898,4.15
3t2q,-5.2715,-0.5271,-2.8365,-7.0910,3.6917,1.4915,3.66
3mi2,-9.1608,-1.8480,-6.0721,-11.2706,7.0469,2.9830,7.77
7upj,-10.3736,-0.3431,-2.8616,-11.5910,2.3339,2.0881,8.49
3mz6,-2.2103,0.1288,-0.7277,-6.0887,1.4944,2.9830,7.2
3lcu,-9.2533,-2.5574,-4.8411,-12.8895,8.0517,2.9830,3.52
1i9n,-5.3433,-0.1563,-1.4840,-6.5943,1.6981,1.1932,8.66
3bva,-11.0814,-0.1194,-6.3442,-19.7054,6.1387,8.9490,6.52
3hmp,-4.8642,-0.0439,-0.5633,-6.4081,1.2562,0.8949,5.49
1efy,-7.2971,-0.1109,-1.2462,-9.5974,2.7625,0.8949,8.22
3m8u,-14.6140,-5.2442,-6.8311,-20.3771,10.9774,6.8609,4.89
1m1b,-4.1368,-0.1713,-2.9054,-5.4720,3.5170,0.8949,4.66
2vnt,-11.2249,-2.3250,-3.4143,-12.1460,5.4672,1.1932,8
1tlp,-4.3999,0.3134,-2.5921,-11.5942,4.9986,4.4745,7.55
2q89,-8.2472,-1.4284,-3.1586,-7.9875,3.7307,0.5966,6.3
4h3g,-12.3175,-2.2646,-2.1279,-12.5577,3.7377,0.8949,8.22
2f7i,-7.9144,-2.5446,-1.2190,-6.5246,1.7772,0.5966,7.1
2vrj,-7.7258,-0.8751,-2.7913,-10.9440,3.6033,3.2813,6.3
1ajn,-4.4963,-0.6328,-0.4894,-6.3304,2.0613,0.8949,2.63
2y7p,-4.7152,-0.6562,-1.0555,-5.3301,1.7300,0.5966,5.47
3ibn,-2.5122,-0.1607,-1.2991,-6.5848,1.0579,4.4745,7.61
2qm9,-8.4993,-0.1592,-1.1120,-12.2185,3.2005,1.7898,7.77
1kmy,-4.6336,0.1726,-0.1820,-7.4390,1.9198,0.8949,5.1
2q7y,-4.6045,-0.5060,-1.4495,-12.1098,0.2136,9.2473,4.3
1j14,-5.6129,-0.2183,-2.0410,-6.4704,2.5202,0.5966,4.49
3mzc,-4.9253,-0.1247,-0.7982,-6.7310,1.5353,1.1932,6.65
3r24,-7.4751,-2.1034,-3.6426,-12.3824,7.6704,2.9830,5.25
2qwc,-5.5024,-1.9862,-3.5328,-7.1623,4.4942,2.6847,3.55
3p7i,-7.3062,-3.1928,-4.1476,-5.0307,3.5733,1.4915,7.7
1usi,-9.9676,-2.2771,-3.3717,-8.7653,3.2532,1.1932,6.74
2vzr,-4.8665,-1.1357,-3.3971,-4.7722,2.9470,1.4915,4.28
4b5d,-7.3469,-1.5988,-0.8601,-9.2736,2.2974,2.0881,7.89
4a6c,-11.7920,-0.5450,-1.9940,-18.7468,4.4227,5.0711,7.92
3suu,-9.7234,-1.5385,-3.7249,-11.6023,4.4576,2.6847,8.52
3r6u,-3.7031,-1.2822,-0.5769,-4.3026,1.5638,0.8949,4.52
3vha,-7.6746,-0.8784,-0.6258,-9.6410,3.1723,0.2983,7.4
2hs1,-9.9552,-0.3162,-2.4119,-15.4460,4.0428,4.1762,8.48
2vba,-6.2280,0.0102,-0.1514,-8.4179,1.4362,0.8949,4.6
3gxy,-0.4341,-0.6263,-2.0629,-8.9210,4.6135,6.5626,5.59
3n2v,-8.5847,-0.3080,-2.1660,-11.2384,2.4430,2.6847,7.51
4ai5,-4.6357,-0.3516,-1.1916,-6.1174,3.0249,0.0000,2.92
1y3p,-4.7718,-2.2846,-2.9306,-17.1617,11.9373,5.6677,4.82
1w0z,-9.0776,-0.5955,-5.0597,-12.5354,4.9369,4.1762,7.68
1u0g,-5.5149,-1.1455,-4.6987,-6.9372,4.2835,2.9830,6.15
1jet,-11.6401,-4.9955,-4.3061,-13.5091,6.3977,4.7728,7.25
1ydd,-4.6161,-0.1288,-1.5796,-6.4527,2.6501,0.8949,7.07
1b3g,-13.2208,-5.1663,-5.1105,-14.7577,6.4443,5.3694,6.7
3l7c,-7.0237,-0.3840,-3.3343,-9.9672,5.1703,1.4915,2.44
1ttm,-5.9432,-0.1488,-1.2535,-6.7111,1.2753,0.8949,7.35
1gvx,-12.3245,-4.2158,-5.0658,-19.6438,7.0553,9.5456,7.22
3p8n,-12.6234,-1.5479,-3.3033,-17.4652,5.5168,4.1762,9.28
3slz,-14.6396,-0.9831,-4.5287,-24.0649,6.2864,8.6507,6.99
2bal,-7.9839,-0.3547,-1.6773,-9.9440,2.5006,1.4915,6.31
1k21,-10.1952,-1.5517,-3.8943,-12.4675,4.4371,3.2813,8.38
4fut,-12.8154,-3.8233,-6.5725,-14.4119,9.0092,2.9830,6.51
3e85,-3.2107,-0.0082,-0.0020,-4.4841,0.6871,0.5966,5.38
3pwm,-10.9074,-0.3841,-2.8154,-15.8137,3.9296,4.1762,9.1
2e92,-2.5335,0.6295,-2.8188,-7.1433,4.4128,2.3864,6.89
1utm,-4.0615,-1.4458,-0.7058,-4.7116,1.9069,0.8949,3.01
1lyx,-3.1350,-0.4215,-2.4478,-5.2069,3.4497,1.4915,4.54
3zsy,-8.3583,-0.9127,-2.3958,-10.2110,2.7748,2.3864,3.23
2cex,-4.2456,-1.6153,-2.4637,-7.2274,4.3761,2.6847,4.7
3ao5,-5.7113,0.2441,-0.0278,-8.9865,2.7606,0.2983,2.23
2vvv,-11.1547,-0.3267,-1.0767,-15.9572,4.4161,1.7898,8.22
1ohr,-11.3460,-1.3183,-1.7226,-15.3414,3.4568,3.5796,8.7
3cda,-12.1179,-3.5792,-3.7272,-14.8995,5.3152,4.7728,7.58
1ws4,-4.6458,-0.6415,-2.3535,-6.0043,2.5637,1.7898,3
1drv,-10.8510,-2.6430,-4.2875,-17.6068,8.9136,4.7728,6.54
1w96,-10.7985,-0.7504,-1.3880,-13.3749,2.9249,1.7898,8.41
3el1,-11.9538,-0.4494,-4.1097,-17.6177,4.5553,5.6677,9.64
2doo,-6.6107,-0.1630,-0.0544,-11.4495,2.0732,2.9830,7.17
2fxu,-9.7754,-0.2697,-2.3574,-14.7489,1.6346,5.9660,8.15
2jdh,-1.8159,-0.0632,-3.0680,-6.3968,4.1326,3.5796,6.51
3g19,-5.6733,-1.0920,-2.2035,-8.1606,2.2032,3.5796,6.67
2wm0,-9.4703,-0.4118,-4.1191,-15.5426,5.8304,4.7728,4.52
2y5f,-8.9741,-0.1709,-0.1220,-14.2890,3.2214,2.3864,8.7
4ara,-7.7730,-0.8028,-0.8293,-11.2204,2.9914,2.0881,6.05
1zc9,-2.2512,0.2937,-1.8271,-6.6426,4.1350,1.7898,3.22
3sfg,-0.1259,-0.4543,0.9152,-5.1477,3.0694,1.4915,6.06
3d1y,-14.0568,-1.1334,-3.6616,-18.1548,4.7167,4.1762,8.22
1o0m,-6.2964,-1.1942,-3.4288,-8.0785,4.0187,2.3864,5.15
