name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
2wc3,-145.498,0.0951041,-9.44487,-13,6.08
1o86,-188.607,0.00826299,-13.669,-13,9.57
3qyy,-196.944,0.0106989,-13.7051,-15,5.08
1mmr,-151.487,0.00776138,-10.3565,-12,5.4
3aho,-215.412,0.200303,-17.7415,-10,7.05
1zgi,-131.148,0.0105924,-14.3254,3,5.34
3o84,-115.702,0.0439678,-10.4142,-3,7.24
1i80,-77.6997,0.0050437,-6.17501,-4,6.41
3nu9,-193.117,0.0336906,-17.7453,-4,9.05
1kzk,-200.058,0.0175686,-20.0234,-0,10.39
4fl1,-114.72,0.0157839,-10.6878,-2,3.28
3rv4,-201.637,0.0125685,-14.9763,-13,2.3
4io5,-73.5036,0.00130117,-3.35166,-10,5.03
5am6,-113.025,0.0136615,-10.9162,-1,6.73
1k1y,-206.273,0.0450765,-16.2724,-11,3.22
2jh6,-108.514,0.0186537,-10.47,-1,7.77
4q1w,-223.548,0.0195603,-19.1743,-8,11.7
5e2p,-186.831,0.00703148,-17.0901,-4,8.8
2pmk,-104.586,0.0297966,-5.28837,-13,5.92
1w7g,-125.489,0.0148246,-11.3637,-3,5.1
1tnh,-42.7594,0.000393371,-5.07634,2,3.37
2vk6,-171.707,0.0782632,-10.449,-17,5.3
4ts1,-84.8468,0.0927982,-7.37748,-3,4.94
3fj7,-81.1639,0.0377395,-4.95413,-8,3.71
4iif,-123.104,0.0746693,-6.78504,-14,5.18
3s8o,-108.908,2.29015,-9.18092,-10,6.85
3ljz,-226.258,0.00362016,-17.0294,-14,8.14
3td4,-96.8911,0.00454568,-4.49366,-13,5.66
2fqt,-150.81,0.0478411,-9.12884,-15,6.14
4cpy,-135.995,0.0167032,-9.21617,-11,6.31
4yc0,-110.07,0.00731913,-8.61436,-6,4.13
3lxe,-147.724,0.0133316,-9.98574,-12,6.6
4kp8,-118.479,0.0476863,-7.49563,-11,5.48
3n1c,-178.997,0.000426389,-8.30015,-24,5.22
1b8y,-189.013,0.00470139,-13.706,-13,7.85
4arb,-124.877,0.0499487,-12.5376,-0,5.89
2qci,-225.817,0.0393012,-19.821,-7,8.34
4nxu,-150.846,0.0174964,-10.7021,-11,5.54
4b73,-133.88,0.017093,-12.6051,-2,7.21
4n6g,-54.5682,0.0194236,-6.27624,2,5.47
3hky,-131.513,0.0115022,-14.7628,4,7.1
3t70,-106.215,0.00743937,-9.4289,-3,6.3
3lmk,-91.4662,0.0628404,-5.60946,-9,5.94
3bxe,-92.915,0.0192867,-4.91079,-11,5.48
4r3w,-143.964,0.0479248,-10.4443,-10,3
3vjc,-259.759,0.00928126,-21.1852,-12,7.72
3efs,-166.862,0.0167177,-13.9029,-7,5.34
1t5f,-124.784,0.113942,-5.39235,-18,4.22
2vfk,-125.201,0.00986108,-10.13,-6,3.71
4kzb,-83.3348,0.00436598,-6.33785,-5,2.89
3d51,-129.213,0.0843071,-6.2056,-17,4.15
3t2q,-91.843,0.0747874,-6.45908,-7,3.66
4m2v,-127.18,0.00149244,-8.71946,-10,7.44
3mi2,-190.928,0.038672,-11.5315,-19,7.77
7upj,-182.099,0.0169144,-14.6268,-9,8.49
4bup,-181.028,0.02963,-14.5324,-9,4.95
4hu1,-121.014,0.0444622,-8.9459,-8,7.54
3mz6,-128.83,0.0119031,-4.49489,-21,7.2
4knn,-141.252,0.0409492,-9.36618,-12,7.78
3lcu,-190.361,0.00912416,-13.4453,-14,3.52
4wop,-141.434,0.00697085,-9.35035,-12,4.76
4ban,-160.154,0.0137793,-14.8292,-3,8.61
1i9n,-98.7433,0.0591129,-5.93345,-10,8.66
4pf5,-100.305,0.00355413,-5.23408,-12,5.48
3bva,-243.961,0.0210507,-21.6171,-7,6.52
4cu7,-95.651,0.0355302,-5.20063,-11,7.59
3hmp,-84.4121,0.00230695,-8.44351,-0,5.49
4whs,-45.9165,0.00389461,-3.79554,-2,4.12
1efy,-115.205,0.0141862,-9.53467,-5,8.22
4c1u,-206.902,0.0223664,-14.3125,-16,7.09
3m8u,-256.249,0.0233043,-20.4482,-13,4.89
4u6z,-125.109,0.0214228,-6.13234,-16,5.41
4ks4,-171.581,0.0924785,-12.8506,-11,7.14
1m1b,-103.551,0.00652523,-5.1616,-13,4.66
2vnt,-104.024,0.0141421,-9.61656,-2,8
5byi,-100.881,0.00312411,-6.49124,-9,7.51
1tlp,-215.961,0.147709,-12.5439,-23,7.55
2q89,-82.5019,0.00624414,-6.65644,-4,6.3
4h3g,-173.252,0.0199789,-15.3452,-5,8.22
4ceb,-132.995,0.0527604,-12.1523,-3,2.97
2f7i,-70.756,0.0712799,-7.94688,2,7.1
4cfl,-95.3772,0.00319446,-9.14091,-1,5.88
2vrj,-126.223,0.221466,-10.4437,-6,6.3
4loo,-133.516,0.00205311,-12.1536,-3,8.15
4tun,-42.1922,0.184134,-5.20336,2,5.41
1ajn,-64.9611,0.0337265,-6.92983,1,2.63
2y7p,-63.7772,0.000773727,-5.1785,-3,5.47
4tkj,-129.424,0.00406632,-10.5465,-6,6.04
3ibn,-97.2752,0.0185454,-4.94607,-12,7.61
4zx1,-123.915,0.00711699,-7.99865,-11,6.14
2qm9,-129.176,0.0955908,-13.4132,1,7.77
1kmy,-103.66,0.0541553,-8.02019,-6,5.1
2q7y,-156.85,0.00272957,-14.4877,-3,4.3
1j14,-54.7662,0.00100252,-5.47762,-0,4.49
4ruy,-107.135,0.00546026,-6.719,-10,7.89
4qfl,-120.368,0.0149276,-9.2517,-7,5.11
3mzc,-106.741,0.0079456,-6.682,-10,6.65
3r24,-177.834,0.0189843,-13.0023,-12,5.25
2qwc,-141.851,0.036163,-9.42123,-12,3.55
2g70,-87.1954,0.0164892,-8.33603,-1,7.77
3p7i,-86.2214,0.0194104,-3.84155,-12,7.7
4nh7,-157.874,0.00866695,-16.1961,1,8.4
1usi,-104.499,0.132043,-7.38191,-8,6.74
2vzr,-85.8235,0.00587628,-4.18822,-11,4.28
4b5d,-83.2262,0.000892209,-9.52352,3,7.89
4a6c,-218.388,0.0210502,-24.2599,6,7.92
3suu,-136.367,0.0660765,-9.30279,-11,8.52
4igt,-158.693,0.00886893,-10.2782,-14,7.89
3r6u,-55.0864,0.00330598,-3.91194,-4,4.52
3vha,-118.427,0.00338041,-11.8461,-0,7.4
3vw2,-120.23,0.0403954,-12.4634,1,4.75
2hs1,-191.869,0.0386368,-18.0255,-3,8.48
2vba,-87.1287,0.030958,-8.74383,-0,4.6
3gxy,-85.3803,0.121145,-5.85917,-7,5.59
4b3b,-48.7413,0.00829998,-5.28243,1,3.6
4cg9,-116.53,0.0866589,-11.7397,-0,6.21
3n2v,-156.717,0.00919334,-11.2809,-11,7.51
4ai5,-70.5424,0.0454278,-5.89967,-3,2.92
1y3p,-260.245,0.236957,-22.6614,-9,4.82
1w0z,-131.454,0.00440299,-11.1498,-5,7.68
1u0g,-114.482,0.00789703,-5.85609,-14,6.15
3dln,-98.2605,0.00655403,-5.83261,-10,6.6
1jet,-153.242,0.00591155,-13.3301,-5,7.25
1ydd,-112.599,0.0654764,-5.72538,-14,7.07
1b3g,-187.78,0.016167,-14.7941,-10,6.7
3l7c,-135.104,0.00524379,-10.7156,-7,2.44
1ttm,-145.526,0.0601876,-8.21278,-16,7.35
1gvx,-233.658,0.00102647,-22.1668,-3,7.22
4oiv,-161.67,0.0161272,-15.7831,-1,5.08
4rn4,-123.094,0.0453239,-7.55475,-12,6.94
3p8n,-133.464,0.0260107,-10.1724,-8,9.28
3slz,-301.774,0.153699,-29.5311,-2,6.99
2bal,-129.672,0.00114759,-12.5684,-1,6.31
1k21,-130.332,0.0293129,-11.0625,-5,8.38
4gkh,-136.491,0.00917289,-12.4583,-3,4.67
5amd,-146.09,0.0141516,-8.22316,-16,8.55
4fut,-202.28,0.0299985,-15.058,-13,6.51
3e85,-68.3774,0.485585,-7.72333,1,5.38
3oaf,-126.362,0.0188211,-11.0551,-4,8.8
3pwm,-209.223,0.0429958,-18.5653,-6,9.1
2e92,-120.23,0.0793242,-8.90231,-8,6.89
1utm,-52.9729,0,-5.29729,-0,3.01
1lyx,-80.5919,0.0415568,-4.90075,-8,4.54
3zsy,-105.685,0.012295,-8.98083,-4,3.23
4tjz,-95.7909,0.00278847,-7.18188,-6,5.97
3zdv,-78.7983,0.0227478,-5.50258,-6,5.48
2cex,-126.87,0.00170251,-9.88866,-7,4.7
3ao5,-85.3283,0.0114969,-8.94432,1,2.23
4xas,-142.995,0.0432522,-8.34277,-15,6.59
2vvv,-135.259,0.0104057,-13.5363,-0,8.22
1ohr,-206.55,0.00296706,-19.8579,-2,8.7
4efs,-192.094,0.0103544,-15.2197,-10,8.6
3cda,-213.222,0.0398527,-18.562,-7,7.58
1ws4,-74.7408,0.00610079,-5.88018,-4,3
3mjl,-33.4361,0.0247769,-2.96839,-1,2.44
1drv,-242.206,0.166175,-18.3868,-15,6.54
1w96,-157.618,0.0226098,-14.5844,-3,8.41
4clj,-145.164,0.00852877,-14.5249,-0,9.15
3su5,-136.733,0.0332868,-10.9066,-7,5.58
4ljh,-66.4682,0.021822,-4.66864,-5,4.71
3el1,-250.726,0.0178888,-22.6905,-6,9.64
4bah,-163.462,0.0131627,-14.3593,-5,8.7
2doo,-159.203,0.0217959,-13.1421,-7,7.17
2fxu,-187.27,0.0386256,-16.3656,-6,8.15
1z9y,-126.898,0.00462761,-8.29441,-11,7.19
2jdh,-60.4441,0.0201152,-3.26452,-7,6.51
4a4w,-145.549,0.0272672,-14.9821,1,7.72
3g19,-75.7142,0.0137725,-5.58519,-5,6.67
3huc,-112.646,0.0570593,-11.7216,1,5.99
4f0c,-230.305,0.0322712,-17.0627,-15,6.27
2wm0,-227.651,0.0302781,-19.5954,-8,4.52
3f80,-111.932,0.0182616,-6.41146,-12,4.22
2y5f,-135.747,0.000757112,-13.1754,-1,8.7
4ara,-117.626,0.0201106,-12.5827,2,6.05
1zc9,-100.125,0.0731468,-6.48564,-9,3.22
3sfg,-77.3323,0.0490417,-6.58228,-3,6.06
4ww8,-108.001,0.00598307,-7.2061,-9,10.17
3d1y,-241.333,0.0231735,-21.7564,-6,8.22
2cbj,-115.109,0.0435436,-8.75448,-7,8.27
4xtx,-257.827,0.0314325,-20.6142,-13,10.57
1o0m,-114.765,0.00780364,-7.88432,-9,5.15
4nkt,-159.514,0.0197405,-11.1711,-12,5.97
4loh,-264.686,0.0402472,-24.1088,-6,6.96
188l,-46.6686,0.00265608,-4.66952,-0,3.33
2w8y,-169.096,0.398655,-16.5082,-2,9.09
4bks,-95.9981,0.0165856,-8.8164,-2,3.82
3ejp,-143.898,0.0707912,-8.8606,-14,8.55
2q64,-198.589,0.0221284,-19.481,-1,8.52
2xeg,-305.062,0.118848,-23.825,-17,10.7
2iw4,-109.755,0.00398432,-4.57945,-16,9.3
4f39,-129.441,0.0228902,-7.36701,-14,5.7
1f0r,-110.478,0.0254909,-10.6733,-1,7.66
2xxx,-106.882,0.0111122,-5.89929,-12,6.41
3i25,-320.839,0.0679388,-31.7518,-1,8.51
1wc1,-156.146,0.00259201,-14.0172,-4,4
4xt2,-117.591,0.0199041,-13.379,4,7.15
4qlk,-253.604,0.0538141,-19.8142,-14,3.24
3ovn,-57.0964,0.0148998,-5.72454,-0,2.55
4zow,-93.7846,0.0392205,-9.01768,-1,4.12
3upk,-215.956,0.018645,-17.2143,-11,4.3
3t1m,-112.467,0.0104409,-8.85716,-6,3.04
1njs,-223.169,0.0167413,-15.5336,-17,7.82
5cs3,-64.4191,0.00910943,-4.85102,-4,2.15
4w52,-35.8394,0.0067697,-3.59071,-0,3.76
3ime,-67.8585,0.0877536,-5.6736,-3,3
2xxt,-122.198,0.0274271,-7.84719,-11,8.05
4b74,-147.605,0.00768485,-14.3681,-1,7.66
4qem,-70.0944,0.0121556,-6.6216,-1,7.8
3s0b,-93.8268,0.13618,-9.51886,-0,6.49
4tt2,-62.6915,0.0111882,-5.48034,-2,4.66
2fgu,-232.529,0.0987722,-21.3517,-5,9.18
1lhu,-114.381,0.0283108,-9.86644,-4,8.83
2boh,-114.206,0.150323,-11.571,-0,8.52
2boj,-52.9776,0.0480374,-3.3458,-5,5.77
5d1r,-86.3368,0.0133925,-8.64708,-0,4.84
4e1k,-141.427,0.00402692,-12.1467,-5,6.3
1tcx,-215.821,0.0184101,-18.4006,-8,6.95
4xtv,-260.171,0.025553,-20.4426,-14,9.27
1eld,-113.833,0.67542,-11.2587,-2,6.7
3pgu,-89.2524,0.0101359,-7.33537,-4,6.7
1v0l,-112.459,0.00541794,-7.65131,-9,7.55
1kel,-126.24,0.00842433,-10.2324,-6,7.28
4oc5,-246.303,0.0217382,-17.452,-18,7.07
1zpa,-205.334,0.211648,-19.1451,-4,8.4
4gki,-114.27,0.00978306,-10.2367,-3,4.46
1fzk,-245.974,0.0743464,-20.2717,-11,8.4
1enu,-104.116,0.00166546,-7.2133,-8,5.08
2zx8,-157.903,0.045499,-11.0358,-12,9.64
4heg,-205.721,0.106346,-19.4785,-3,8.92
1nq7,-133.787,0.00304607,-11.7817,-4,6.8
4h85,-62.5172,0.0233569,-5.47508,-2,5.15
2o4l,-197.882,0.0114073,-18.1996,-4,9.22
4x5r,-101.051,0.0603315,-4.16545,-15,7.85
1mfa,-84.601,0.0012489,-5.66135,-7,5.04
4kqp,-117.606,0.00664339,-5.76723,-15,6.05
4z0k,-125.691,0.0361741,-13.4053,2,6.34
4pfu,-155.637,0.0212235,-11.985,-9,6.17
4l51,-109.587,0.0617782,-7.02046,-10,3
3d52,-119.644,0.140237,-6.90463,-13,3.28
2qu6,-195.282,0.0358307,-18.364,-3,8.52
2vj8,-201.062,0.0889518,-16.1952,-10,8.7
2bz6,-129.021,0.0269536,-11.7291,-3,7.09
2yb0,-115.273,0.0052968,-9.13259,-6,3.85
4ufj,-109.324,0.0168558,-5.74928,-13,4.28
4myd,-128.424,0.0311768,-8.87357,-10,4.55
2i4d,-242.72,0.0464493,-20.3185,-10,11.68
4ca7,-276.367,0.0311675,-22.4679,-13,7.36
4aoi,-151.666,0.00658571,-14.7732,-1,8.4
1b0h,-217.72,0.0303175,-19.0024,-7,6.7
5tmp,-292.954,0.0567753,-22.1521,-18,7.47
1utn,-53.1958,7.51503e-005,-4.91965,-1,3.49
1g2o,-145.014,0.0109607,-10.1124,-11,10.55
2q8h,-33.3764,0.0463267,-3.38397,-0,3
2v57,-85.9951,0.0367407,-8.23625,-1,7.1
1hlk,-127.05,0.00377189,-9.50881,-8,5
3kgq,-154.247,0.011291,-7.03603,-21,2.3
3k37,-169.997,0.0324146,-11.4321,-14,8.92
2std,-102.999,0.0106944,-10.7106,1,9.85
4xtz,-240.828,0.0325061,-19.7153,-11,9.82
3vhc,-114.193,0.0102199,-11.8295,1,8.89
3zt3,-114.208,0.011328,-9.43216,-5,2.86
2hkf,-209.273,0.0297798,-16.5571,-11,6.38
2oc2,-264.075,0.076207,-20.8837,-14,8.52
1d4l,-209.421,0.0403912,-19.3825,-4,8.77
3s3v,-130.284,0.0521562,-10.6806,-6,6.23
4hla,-213.042,0.0564172,-18.1606,-8,10.8
4hbm,-133.392,0.00184776,-12.541,-2,7.92
1y0l,-110.577,0.0244001,-9.48209,-4,9
4zo5,-158.906,0.0120149,-15.5026,-1,9.82
2wor,-41.648,0.0028159,-4.56761,1,3.9
2rd6,-105.504,0.0109644,-9.76138,-2,8.3
3tb6,-94.0768,0.00308164,-5.41077,-10,5.08
3s9t,-121.449,0.0034054,-8.14831,-10,6.82
3hf8,-130.72,0.0144646,-12.2865,-2,6.51
3cke,-102.537,0.0353806,-9.88913,-1,6.1
1bnv,-128.057,0.0172077,-7.62295,-13,8.77
3f15,-141.06,0.0192411,-10.1252,-10,8.1
5dq8,-111.623,0.0342112,-9.99648,-3,4.14
2x0y,-114.913,0.0326776,-8.72397,-7,4.6
3obq,-110.343,0.0262818,-8.66053,-6,3.54
2ogy,-113.14,0.00938025,-9.72337,-4,4.48
3hl5,-89.9364,0.017457,-6.61109,-6,4.47
4crb,-174.491,0.0382561,-15.4874,-5,7.57
5a5q,-56.6351,0.026687,-4.8902,-2,4.68
1zs0,-203.627,0.0310253,-11.9937,-21,6.15
4i9u,-69.5535,0.00557759,-6.16093,-2,3.86
5btx,-86.9868,0.0272824,-7.12596,-4,3.55
2oi2,-124.107,0.0429119,-8.85357,-9,6.3
3qaa,-208.086,0.170097,-18.1787,-7,11.54
3ahn,-247.817,0.0329356,-18.8146,-15,7.05
3ibu,-93.618,0.00669796,-4.9685,-11,9.15
2qi4,-215.233,0.0284972,-19.5518,-5,10.44
2x09,-128.102,0.0984535,-6.50869,-16,3.76
1swg,-87.7241,0.0596203,-7.63203,-3,7.36
2vk2,-111.137,0.0205597,-6.73425,-11,6.89
3gta,-96.9988,0.00473632,-9.30462,-1,4.28
5am7,-103.952,0.0209257,-10.0161,-1,7.19
3eb1,-45.5387,0.0337734,-4.18764,-1,4.79
4tpw,-40.6315,0.0158177,-4.07897,-0,4.69
3l4w,-115.59,0.0107516,-7.56976,-10,6
4avi,-128.957,0.031985,-7.32765,-14,7.63
2wnj,-130.124,0.0309948,-12.6434,-1,6.48
1bdq,-193.241,0.0292732,-18.5534,-2,6.34
3e3c,-109.036,0.0232657,-9.32686,-4,5.62
3l4z,-107.248,0.0282515,-7.55305,-8,6.72
1lke,-160.777,0.00414612,-13.6818,-6,7.52
2vh0,-124.594,0.0212358,-12.0806,-1,8.51
1vfn,-74.7969,0.0148545,-5.49455,-5,5.6
1uv6,-51.0633,0.0397986,-5.94613,2,5.12
1fkw,-95.7042,0.0168759,-9.18729,-1,5.05
2wzm,-241.135,0.068941,-14.5824,-24,5.22
4g95,-130.202,0.0188028,-11.439,-4,7.61
1c84,-129.604,0.0608743,-9.02124,-10,5
1duv,-177.715,0.00900483,-8.5805,-23,11.8
1azm,-102.176,0.00190339,-5.81947,-11,6.1
4zzx,-117.563,0.00647593,-10.1628,-4,6.9
3mof,-85.6882,0.0395728,-3.40839,-13,3.07
4e0x,-121.326,0.0509382,-7.38354,-12,7.12
4cwp,-127.094,0.00485382,-11.9142,-2,6.77
3p9t,-81.437,0.184574,-7.52827,-2,6.2
1ydk,-162.707,0.00218136,-11.8729,-11,5.89
1ebw,-248.783,0.0108743,-20.8892,-10,9.05
1yp9,-115.54,0.103741,-10.8577,-2,5.11
1ssq,-71.4319,0.00525596,-3.54844,-9,6
3hku,-139.581,0.0107527,-9.16884,-12,8.3
1ii5,-113.467,0.0146284,-5.76131,-14,6.62
3mhi,-103.011,0.0166505,-7.1178,-8,6.7
3f7g,-106.262,0.00457167,-9.83079,-2,7.37
2gh9,-218.465,0.0225538,-17.8691,-10,6
1c4u,-163.298,0.147851,-15.2777,-3,10.37
1nvs,-148.598,0.0364115,-14.0962,-2,7.82
2c94,-250.542,0.0371275,-15.4913,-24,6.82
2rka,-100.232,0.00140082,-4.82459,-13,3
4x5q,-114.068,0.0136588,-5.42048,-15,9
4ezz,-217.216,0.0372007,-18.5588,-8,5.19
1d4k,-266.172,0.03047,-21.4476,-13,9.22
3zi8,-89.1073,0.0297825,-4.94051,-10,5.66
1ajx,-215.221,0.00664494,-19.9287,-4,7.91
4ufl,-68.6645,0.0831367,-5.74959,-3,2.64
2p3b,-249.367,0.169931,-21.9066,-8,8.48
1sv3,-48.0479,0.0447077,-4.8495,-0,4.35
3kiv,-55.5529,0.0859246,-3.64121,-5,4.7
1cnw,-119.418,0.126375,-7.26814,-12,7.72
1g85,-45.993,0.03062,-4.62992,-0,5.48
5cbs,-121.234,0.0093969,-10.1328,-5,5.41
4ih6,-99.6136,0.00208682,-10.3634,1,4.74
3tza,-142.289,0.036496,-10.6654,-9,5.5
1gu1,-106.235,0.0070852,-6.63061,-10,4.52
4bqg,-107.095,0.00776532,-9.11726,-4,6.22
1q1g,-135.242,0.0279139,-10.7521,-7,8.57
3zm9,-167.519,0.0325381,-17.1844,1,7.42
4y5d,-99.6196,0.098201,-10.4602,1,5.92
4b5s,-81.8135,0.00809352,-3.38944,-12,3.49
1fkn,-265.824,0.128441,-19.5108,-18,8.8
3g1v,-188.477,0.0188196,-11.2666,-19,3.19
3zll,-72.0039,0.00387243,-6.80426,-1,6.4
3s56,-240.989,0.0306827,-21.7296,-6,9.62
4qdk,-185.547,0.0282006,-14.1829,-11,5.85
3m3c,-90.538,0.00771023,-4.26151,-12,4.06
3vf7,-220.893,0.0331841,-20.5225,-4,9.1
4m2r,-115.302,0.0389006,-8.36915,-8,8.49
3tkw,-207.544,0.0927159,-18.0471,-7,5.27
2wgj,-112.988,0.0226195,-12.1215,2,8.7
4j47,-92.3871,0.135009,-7.77372,-4,4.92
3l3n,-234.156,0.0425348,-16.6582,-17,8.18
1ppc,-91.5841,0.0169157,-8.37532,-2,6.16
3cf8,-96.4526,0.0641567,-9.70941,-0,4.9
4ngm,-245.1,0.0113759,-16.5214,-20,10.35
2w8w,-129.229,0.0686645,-10.1916,-7,2.12
5bwc,-118.333,0.0419654,-12.2752,1,7.21
1q91,-158.862,0.0148874,-12.7011,-8,4.15
2weq,-168.67,0.0736375,-15.7407,-3,5.9
4fev,-116.224,0.0105237,-10.433,-3,5.42
1ro6,-135.043,0.0192966,-9.92357,-9,6.46
3rz5,-103.835,0.00197331,-6.78548,-9,7.89
2igv,-81.4326,0.00660843,-5.34987,-7,2.23
1q72,-96.2856,0.0275517,-9.65611,-0,6.85
1f4x,-114.004,0.0154377,-9.01584,-6,5.59
3liw,-119.333,0.0382222,-12.3715,1,7.6
1cny,-107.769,0.00047604,-7.1774,-9,7.85
3hig,-144.212,0.0760555,-12.0973,-6,7.89
1c1r,-85.9427,0.00413085,-8.5984,-0,7.63
1o30,-135.49,0.0753245,-11.2244,-6,6.77
4c52,-90.4855,0.0082827,-9.45683,1,5.68
2idw,-210.221,0.0236282,-18.6457,-6,8.89
4ocq,-130.383,0.021254,-8.25952,-12,4.61
1v11,-204.129,0.0346933,-12.8476,-19,3.98
3wjw,-190.622,0.0169352,-11.0791,-20,3.87
3ps1,-209.092,0.0839701,-13.7932,-18,10.17
1n1m,-91.0808,0.0423836,-5.95046,-8,5.7
1qb9,-109.64,0.0272586,-10.5912,-1,7.44
1fh9,-142.57,0.0353679,-9.8924,-11,6.43
2b7d,-141.046,0.0183487,-11.7229,-6,8.7
1nny,-224.689,0.0186033,-16.8875,-14,7.66
2w8j,-164.764,0.0347797,-10.5112,-15,2.96
2am4,-250.272,0.0208313,-15.848,-23,3.72
2f34,-158.629,0.00208566,-10.665,-13,6.89
2gss,-84.0868,0.00144731,-7.61013,-2,4.94
3u90,-22.6933,0.0249076,-3.49424,3,4.62
2fzg,-87.9909,0.339957,-9.93905,2,3.38
3t1l,-68.2724,0.000857661,-4.42809,-6,3.26
1bwa,-283.226,0.0276402,-25.5503,-7,8.6
2gyi,-89.023,0.00955212,-6.11185,-7,7
3pcf,-68.9741,0.123845,-5.42125,-4,6.05
4efk,-50.4461,0.129317,-5.17393,-0,2.49
4a6s,-88.1135,0.0208158,-4.83216,-10,5.2
3spf,-76.3976,0.00372803,-7.64349,-0,3.86
1o3d,-108.487,0.0307242,-8.87944,-5,7.13
4j48,-78.5757,0.00171728,-7.45929,-1,5.62
4qiy,-167.887,0.120556,-14.1093,-7,7.3
4ks1,-145.765,0.0138526,-10.5904,-10,8.82
1ppl,-202.404,0.0287531,-19.8691,-1,8.55
1kjr,-125.398,0.00662511,-7.74647,-12,6.06
1b4h,-171.444,0.028698,-14.3731,-7,5.46
2nn7,-124.385,0.00877367,-8.0473,-11,6.52
3qnd,-74.7846,0.00769838,-5.88616,-4,4.85
4xaq,-129.102,0.0133944,-7.32362,-14,7.14
5cau,-169.539,0.0171972,-16.1711,-2,8.8
1m2q,-107.967,0.00823074,-10.4049,-1,6.1
1f4g,-167.759,0.0110896,-14.387,-6,6.48
3nu5,-199.326,0.0324773,-18.3651,-4,8.35
1f74,-160.62,0.0354542,-9.29744,-17,3.05
3k5i,-95.5307,0.198959,-5.35203,-11,4.7
3l1n,-83.9493,0.00128867,-8.39622,-0,5.63
4lm4,-53.7596,0.00456957,-5.38053,-0,3.04
3t0b,-109.881,0.0114128,-7.39954,-9,4.3
4u5n,-132.767,0.0123539,-10.889,-6,2.48
4o9w,-165.877,0.00493925,-11.7926,-12,7.16
1dfo,-153.099,0.0121444,-14.522,-2,6.7
2vw2,-107.45,0.00497138,-6.35,-11,3.3
2vb8,-93.1519,0.00374828,-7.71894,-4,4.6
4jal,-165.228,0.0369096,-12.9597,-9,4.6
3guz,-69.4278,0.00682684,-4.94961,-5,4.38
4nvp,-174.962,0.0127629,-12.3089,-13,7.57
3f8c,-150.426,0.0648313,-15.1075,-0,7.68
4gny,-86.0608,0.0151387,-8.62122,-0,4.22
1ydb,-122.298,0.0116445,-6.64141,-14,8.24
2j79,-94.4822,0.0201107,-7.06834,-6,5.96
1g35,-271.459,0.0389744,-22.3848,-12,8.14
3hx3,-132.861,0.00628124,-11.6924,-4,8
3ckp,-184.44,0.0691603,-17.3131,-3,6.35
1ogx,-96.4504,0.0262952,-9.27133,-1,6.09
1bn3,-126.132,0.0358241,-7.04898,-14,9.89
4uac,-263.637,0.0571966,-18.8209,-19,6.54
2hmu,-171.251,0.00664482,-11.9318,-13,7.7
1ceb,-58.593,0.0465166,-4.70582,-3,6
3rux,-261.25,0.0404875,-20.5655,-14,9.28
3gcu,-212.285,0.0304178,-19.2589,-5,6.78
1w9u,-174.162,0.0265137,-16.6427,-2,6.09
1i37,-119.625,0.0168331,-11.5793,-1,9.57
4gbd,-154.343,0.0494586,-11.0837,-11,11.32
1vzq,-161.106,0.068529,-13.7792,-6,7.44
1gai,-217.293,0.00767608,-14.1369,-19,8
4alx,-102.134,0.01565,-11.0291,2,7.28
1a69,-139.933,0.0448017,-10.4381,-9,5.3
2xei,-286.68,0.0686361,-22.3366,-16,10.62
3sap,-103.256,0.0144162,-6.73997,-9,7.59
3cdb,-216.701,0.0703796,-18.1405,-9,7.02
3iub,-152.065,0.0112666,-12.4178,-7,4.54
2q8m,-165.401,0.0572632,-10.9974,-14,4.03
1ez9,-84.5402,0.0157228,-5.26975,-8,5.1
2o4p,-212.557,0.0393102,-18.895,-6,10.72
4e9u,-78.2315,0.542124,-8.76527,1,5.82
2j47,-136.012,0.032881,-10.434,-8,5.41
1xh9,-239.917,0.0345465,-19.6262,-11,7.77
2gv7,-143.905,0.0182212,-12.0088,-6,7.85
3pe2,-142.646,0.0171271,-13.4817,-2,9.76
5c5t,-87.2197,0.0108459,-5.53282,-8,3.13
2pvh,-105.288,0.00852892,-11.7374,3,6.59
8cpa,-212.905,0.173148,-12.2636,-23,9.15
1bty,-65.4936,0.0158607,-5.36522,-3,4.74
3t60,-110.723,0.0128792,-10.2851,-2,6.7
1kc7,-74.1558,0.103762,-3.51935,-10,5.52
3uw5,-107.547,0.0208436,-10.3755,-1,7.85
4kni,-127.336,0.0267705,-8.76032,-10,7.78
3mv0,-87.1075,0.053632,-5.96438,-7,3.85
4nnr,-111.97,0.0180715,-8.41504,-7,7.26
3cj5,-77.7815,0.00171269,-7.37987,-1,6.34
1ql9,-107.862,0.0517314,-11.2379,1,5.35
1elb,-62.5236,0.104516,-9.55688,8,7.15
3t82,-143.378,0.0087152,-9.54647,-12,7
2vc7,-69.543,0.040142,-8.99445,5,3.36
4knj,-119.253,0.0224778,-7.94777,-10,7.95
1xka,-152.041,0.0495281,-14.4536,-2,6.88
4qfn,-121.214,0.0131169,-7.7345,-11,4.12
4cjr,-119.144,0.00316544,-9.51754,-6,3.1
4epy,-67.4141,0.0203273,-6.76174,-0,3.47
1d4h,-249.301,0.012977,-22.5431,-6,10
3moe,-110.506,0.0154405,-5.06609,-15,4.3
