name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
3hfb,-145.637,0.00954111,-14.5733,-0,7.52
1m2r,-97.0688,0.0172298,-10.1241,1,6.46
1oss,-52.9302,0.00430695,-4.89732,-1,4.79
4dbm,-101.667,0.147557,-11.1142,2,7.62
2wk6,-87.8816,0.0123555,-5.60052,-8,3.32
3fee,-106.435,0.00743202,-6.65094,-10,6.64
1ugp,-35.3242,0.013798,-2.74622,-2,2.89
2bpy,-223.827,0.000920247,-19.9836,-6,7.4
2vwc,-152.224,0.0137661,-14.4362,-2,6.62
3n8k,-97.6527,0.0142717,-6.17954,-9,4.05
1a99,-50.2914,0.0138765,-3.44302,-4,5.7
2c3l,-83.6365,0.114279,-7.67793,-2,5.07
3dnt,-197.661,0.177519,-15.5437,-11,4.74
1tog,-80.6782,0.00430954,-6.47213,-4,3.22
2fqx,-141.644,0.016028,-10.5804,-9,7.15
2xej,-245.956,0.0148498,-15.4104,-23,8.87
3n7o,-150.375,0.0221179,-13.0596,-5,7.14
3m3o,-94.0113,0.0365491,-4.63768,-12,3.6
3bf1,-106.593,0.0660706,-7.52538,-8,2.52
1g98,-137.346,0.028861,-7.76346,-15,5.7
3myq,-128.574,0.0134767,-8.87091,-10,7.52
2qi5,-208.601,0.0254743,-18.4856,-6,10.85
4g8n,-125.931,0.0200549,-7.01313,-14,7.2
2a5c,-99.1375,0.0384512,-8.75221,-3,4.62
2haw,-83.3669,0.00808565,-4.74478,-9,4.92
2v2v,-110.285,0.00750107,-8.63602,-6,4.07
4g0p,-99.084,0.0403415,-5.94874,-10,3.01
2o4k,-224.299,0.0736759,-21.7036,-2,10.46
4fsl,-215.723,0.101971,-16.8743,-12,7.7
1b3l,-172.097,0.00887377,-12.4185,-12,5.89
1kug,-153.975,0.0152307,-11.8128,-9,3.8
2hah,-146.98,0.0359433,-13.134,-4,8
2i4x,-237.614,0.0586926,-20.6201,-8,11.72
1k4g,-143.588,0.00183373,-10.3607,-10,5.85
3u7n,-153.793,0.156448,-11.9357,-9,7.95
1f5k,-57.6341,0.00278274,-5.36619,-1,3.74
1c5s,-62.0696,0.00285481,-6.60981,1,6
3q1x,-90.5713,0.000477428,-4.2576,-12,5.33
2hmv,-123.13,0.0192975,-9.53231,-7,7.7
1tsy,-155.033,0.031712,-10.335,-13,4.96
2bok,-128.724,0.0305333,-12.903,-0,6.55
2r0h,-119.649,0.0121714,-5.57711,-16,3.51
2q55,-228.108,0.0825638,-20.8934,-5,8.69
1kv5,-87.7795,0.006662,-4.78461,-10,4.22
1i1e,-91.5162,0.755973,-9.90759,-0,5.03
1hih,-211.73,0.0176024,-18.3906,-7,8.05
1c3x,-77.4057,0.0322743,-6.57285,-3,3.68
3f1a,-116.744,0.0263099,-7.30071,-11,7.21
3s0e,-71.5741,0.0394275,-5.99683,-3,6.55
1nfu,-114.75,0.052734,-11.1277,-1,7.74
4dhl,-60.4157,0.0273015,-4.06887,-5,4.48
4erf,-124.139,0.0568908,-11.6708,-2,9.4
1uwu,-89.513,0.0386828,-6.98998,-5,5.98
3zv7,-80.9326,0.00957508,-7.70283,-1,5.92
2wva,-190.533,0.0600206,-14.7134,-11,10.7
1ew9,-10.4813,0.0742001,-1.92233,2,3.22
3c2r,-68.3243,0.0673692,-5.6998,-3,3.11
3ioe,-195.358,0.00607896,-13.1418,-16,3.27
2h5a,-111.439,0.0115239,-6.35544,-12,5.1
2aqu,-225.91,0.0781381,-21.4692,-3,9.32
1yds,-101.395,0.0152168,-8.95468,-3,5.92
1pkx,-209.597,0.0378581,-12.5975,-21,6.92
3qx5,-134.278,0.0330932,-13.0609,-1,4.2
2qbw,-249.655,0.0297629,-21.3953,-9,7.25
2b9a,-64.3128,0.205574,-6.63686,-0,8.05
1e2k,-95.0602,0.0761883,-8.7822,-2,4.94
1nli,-95.1595,0.0297318,-5.94568,-9,3.59
2c97,-135.153,0.00449742,-9.51976,-10,6.14
2rkf,-218.641,0.0571592,-19.1213,-7,9.08
1siv,-219.075,0.0233937,-15.9309,-15,8.08
1v2k,-116.442,0.0129657,-12.0571,1,6.19
1hsh,-250.837,0.0281574,-21.9119,-8,9.42
1afl,-87.8688,0.213725,-5.40061,-9,6.28
3fvh,-48.7451,0.00829935,-5.28281,1,6.35
2r0z,-167.442,0.06221,-13.6064,-8,5.47
2qi6,-198.275,0.0436836,-19.0711,-2,10.57
1hyo,-97.9528,0.00155051,-5.79683,-10,4.07
1cbx,-151.267,0.0171628,-7.94389,-18,6.35
2xyd,-301.457,0.04777,-24.1935,-15,6.82
3veh,-110.89,0.0364326,-9.9254,-3,4.96
1c5c,-82.3725,0.141968,-5.17922,-8,6.96
3uu1,-76.0897,0.0167727,-6.02574,-4,5.2
2xdx,-93.6405,0.0253496,-8.1894,-3,6.46
1ghz,-96.4611,0.000420792,-8.44653,-3,4.8
4e7r,-161.741,0.0189479,-15.793,-1,7.7
2jdk,-60.2101,0.0161018,-3.23711,-7,6.54
1add,-129.002,0.0232138,-10.1234,-7,6.74
3gt9,-87.9725,0.00191922,-8.39917,-1,3.96
3nzk,-181.212,0.042246,-12.9635,-13,9.27
2xda,-159.291,0.0305685,-10.7597,-13,6.22
3u15,-113.772,0.11438,-10.6916,-2,7.11
4fk6,-133.246,0.0081918,-11.7328,-4,9.7
2fx6,-58.2861,0.02287,-5.85148,-0,3.7
3a1e,-185.094,0.0362007,-14.9456,-9,2.66
1fzm,-326.214,0.0176515,-25.8391,-17,7.7
1qhc,-197.646,0.0478949,-14.6125,-13,7.57
1c5p,-66.7086,0.00311195,-5.47398,-3,4.68
1w9v,-156.251,0.02023,-11.2454,-11,6.34
3ldp,-140.207,0.0531635,-13.6739,-1,5.62
2hhn,-177.188,0.232182,-16.751,-3,7.49
3u81,-169.64,0.00666862,-12.1707,-12,4.44
2pql,-80.0174,0.0121353,-7.21387,-2,7.28
3elc,-95.8002,0.00914914,-8.38917,-3,2.69
3iqu,-197.177,0.00619522,-10.5239,-23,4.77
3rdv,-85.5289,0.0272147,-6.18011,-6,4.91
2epn,-82.1814,0.0361157,-7.45425,-2,7.22
1j01,-127.773,0.0202973,-8.79762,-10,6.47
3rlb,-95.4559,0.0834726,-9.62906,-0,9.92
2e7f,-111.941,0.0178858,-10.412,-2,6.1
3ryz,-107.741,0.00257717,-7.17664,-9,8.62
3h1x,-33.3657,0.17186,-3.50843,-0,5.89
4aq4,-108.002,0.0209479,-6.02112,-12,6.17
3lzu,-211.307,0.15548,-18.0862,-8,10.06
2ya6,-161.958,0.0961637,-9.49199,-17,5.7
1mmq,-160.053,0.00533089,-10.8106,-13,7.52
3lpk,-231.965,0.0359079,-22.8324,-1,9.1
2ha6,-108.151,0.0650108,-10.4801,-1,4.32
1ai5,-75.6575,0.0307387,-7.19649,-1,3.72
3i4b,-170.138,0.0196916,-16.2335,-2,8.15
2f7p,-154.503,0.1354,-8.78569,-17,6.6
1d6w,-132.31,0.324633,-12.3556,-3,5.96
1c5n,-55.2898,0.0114183,-6.3404,2,4.7
1a4k,-131.906,0.035305,-13.2259,-0,8
4dko,-88.6491,0.00917999,-10.4741,4,6.52
1drj,-137.098,0.0240146,-5.73378,-20,7.4
1ocq,-128.042,0.00995028,-7.61412,-13,5.19
3d7b,-64.3225,0.000713319,-5.63296,-2,3.69
1nvr,-147.384,0.0219843,-15.1604,1,8.11
3kgt,-105.302,0.0531137,-9.78329,-2,5.51
1b58,-200.33,0.00524054,-17.2382,-7,6.59
1hxw,-244.733,0.0304276,-20.9037,-9,10.82
3bra,-47.4184,0.00323368,-3.94508,-2,2.7
1uw6,-64.4033,0.0119452,-6.45227,-0,7.34
2wec,-151.535,0.00418088,-14.7577,-1,3.96
2rkm,-131.052,0.00124004,-10.7065,-6,3.9
3fl5,-115.371,0.0188152,-11.156,-1,7.28
1mjj,-140.967,0.0312749,-12.928,-3,8.74
2w47,-85.6627,0.0104988,-4.17676,-11,4.98
1jak,-125.768,0.0516775,-7.82849,-12,5.57
1k4h,-120.826,0.00740101,-10.09,-5,5.11
3k99,-124.973,0.00822897,-10.1056,-6,7.22
3ie3,-65.7642,0.0336055,-6.21002,-1,6.68
1o2q,-111.237,0.0550806,-11.1788,-0,7.68
2g72,-108.629,0.0217654,-11.2847,1,6.5
2zkj,-161.815,0.00325505,-11.7847,-11,5.48
4av4,-99.2327,0.0264857,-4.34976,-14,7.03
4a7i,-103.782,0.00215937,-10.3803,-0,8.7
2zq0,-213.167,0.0285742,-15.3453,-15,6.82
1ele,-116.913,0.00625316,-11.2975,-1,6.85
1e1v,-109.136,0.080948,-9.39453,-4,4.92
3nu4,-196.456,0.0199263,-18.8656,-2,8.82
1hwr,-163.688,0.0144746,-15.5833,-2,8.33
1gvw,-222.509,0.0665909,-20.3175,-5,6.96
2g5u,-88.316,0.0011602,-8.83276,-0,8.49
1e4h,-55.843,0.00244682,-5.58674,-0,8.41
2wvz,-123.52,0.0294234,-7.98142,-11,4.02
2pk5,-264.561,0.106967,-24.163,-6,10.7
2jkp,-112.309,0.0527148,-7.28358,-10,4.23
4eoh,-64.3245,0.0672504,-6.0997,-1,4.3
3ejq,-144.466,0.0852648,-8.93185,-14,8.57
1b38,-193.615,0.0437223,-15.4052,-10,6.6
3fuc,-179.567,0.017514,-11.9742,-15,9.72
2e91,-99.9217,0.00766521,-6.79984,-8,6.59
2q63,-193.725,0.0463526,-19.4188,-0,7.18
2on6,-134.014,0.199637,-10.401,-8,6.76
1zdp,-143.321,0.0360003,-8.36811,-15,5.74
2qfu,-113.787,0.0164644,-5.39514,-15,4.18
1zog,-71.2117,0.0016232,-7.52279,1,7.15
3sxf,-146.743,0.00571233,-14.68,-0,8.6
3qto,-125.207,0.00575261,-12.1265,-1,4.13
2e94,-150.937,0.0470896,-13.9408,-3,8
2usn,-133.992,0.0139152,-10.6131,-7,6.51
3o7u,-93.4749,0.0031012,-5.35059,-10,7.28
3vdb,-97.224,0.136221,-5.85862,-10,2.52
2cf8,-137.204,0.045116,-13.3656,-1,8.1
4er2,-213.239,0.0224377,-16.9463,-11,9.3
2pbw,-141.507,0.0149567,-10.1656,-10,8.25
3pd8,-101.268,0.0674264,-7.39422,-7,6.46
2i2c,-217.688,0.0312941,-17.8001,-10,4.7
1elr,-156.808,0.0122995,-10.4931,-13,4.96
6std,-106.091,0.00537246,-11.4145,2,8.64
3uj9,-100.553,0.0102029,-6.4655,-9,4.63
2wqp,-259.728,0.0395988,-13.2124,-32,5.51
2p3a,-253.924,0.0998419,-22.6922,-7,7.96
2xpc,-173.273,0.0120599,-13.3394,-10,3.9
3ai8,-49.423,0.201179,-5.94348,2,3.81
1fao,-177.134,0.00900075,-7.32245,-26,7.37
1qyg,-109.715,0.035866,-10.6073,-1,6.85
2o4s,-219.969,0.049612,-20.8465,-3,10.51
3f34,-52.2107,0.0045511,-6.02562,2,3.16
3ao1,-55.5927,0.02375,-5.58302,-0,2.26
1hsl,-93.2246,0.00968099,-6.53214,-7,7.19
1xug,-100.087,0.0108491,-8.41954,-4,7.05
2azr,-116.798,0.00971957,-8.08953,-9,3.64
1ebz,-269.915,0.0212999,-22.2128,-12,9.4
3b3c,-86.1362,0.00752218,-5.82114,-7,3.98
1b32,-190.533,0.0164373,-15.0697,-10,7.1
3exh,-179.718,0.0452134,-13.617,-11,4.88
1ppm,-205.713,0.00996715,-20.5813,-0,5.8
2q7q,-51.2676,0.0144736,-5.14123,-0,5.3
1ppi,-323.48,0.0185262,-24.7666,-19,5.01
1y1z,-86.0192,0.0127858,-5.01471,-9,3.08
3kjd,-116.578,0.00670762,-9.66456,-5,8.54
1oz0,-230.349,0.159723,-19.5947,-9,7.7
1fki,-112.409,0.00863315,-9.64956,-4,7
1lrh,-104.606,0.0250647,-7.6857,-7,6.82
3f37,-30.1607,0.0270693,-4.24314,3,2.62
1j16,-61.0535,0.00152043,-5.70687,-1,3.84
4djq,-205.097,0.0204446,-18.5302,-5,10.32
2ccc,-72.1782,0.0222946,-6.44011,-2,7.76
4flp,-110.915,0.0210155,-11.5126,1,6.72
2ov4,-274.199,0.17749,-17.1973,-26,4.74
3cl0,-148.672,0.0056653,-10.0728,-12,7.07
2vuk,-62.8448,0.0349288,-7.9194,4,3.9
1xr9,-300.511,0.0758153,-25.3269,-12,7.15
3r4p,-137.056,0.0391011,-14.1447,1,7.96
2jh0,-123.132,0.0526943,-11.9659,-1,8.7
3rv8,-104.679,0.000102664,-10.468,-0,4.92
1d2e,-226.795,0.0336052,-13.1131,-24,6
1x8d,-78.945,0.000500234,-5.895,-5,2.21
1kv1,-133.53,0.00160585,-10.9546,-6,5.94
2zdn,-74.8997,0.0156606,-8.30563,2,6.25
1yqy,-171.497,0.0357433,-11.9854,-13,7.62
2qrq,-146.444,0.00656915,-10.6509,-10,5.1
3fed,-183.966,0.0162835,-10.4129,-20,7.46
3lzz,-93.2771,0.123606,-7.45131,-5,3.84
4dds,-128.161,0.0126747,-11.6288,-3,5.01
4do5,-94.4546,0.0116561,-5.85712,-9,5.83
4dju,-118.132,0.00193504,-9.41515,-6,5.44
1fcz,-166.634,0.0209397,-15.4844,-3,9.22
4do4,-119.317,0.00969337,-7.94135,-10,7.29
1oe8,-116.176,0.00159238,-8.41923,-8,5.52
1h1s,-151.52,0.0369385,-13.5889,-4,8.22
3gpo,-218.9,0.0857277,-15.9758,-15,5.3
1m0q,-180.326,0.0538225,-11.2864,-17,3.89
1b9j,-180.528,0.0224187,-14.8752,-8,5.96
2qrl,-82.2679,0.0131555,-4.23994,-10,4
2erz,-108.385,0.103536,-10.142,-2,5.66
3ga5,-180.198,0.0288759,-9.24869,-22,5.49
2pvk,-131.276,0.0015395,-13.9292,2,8.3
4g90,-108.089,0.0857573,-8.89467,-5,4.51
3nex,-111.468,0.0508186,-11.9977,2,6
3juo,-92.0157,0.0156543,-8.81723,-1,5.07
1bxr,-262.911,0.170725,-15.6618,-27,3.4
1lst,-115.771,0.00491981,-6.38204,-13,7.85
2ovv,-121.338,0.01297,-11.7467,-1,7.92
3d7z,-150.739,0.0153981,-14.6893,-1,7.92
2j95,-117.189,0.00817513,-11.3271,-1,8.4
3o56,-112.467,0.040021,-10.8867,-1,9.1
2xib,-90.5853,0.0147446,-4.67328,-11,7.26
3f5l,-164.828,0.211914,-10.6947,-15,3.72
2bza,-44.2124,0.000954361,-4.82219,1,2.8
1br6,-153.277,0.0262263,-10.954,-11,3.22
3ttn,-72.7226,0.0330459,-6.10531,-3,7.84
3vhd,-122.699,0.0152985,-11.4852,-2,9.28
4dkr,-85.4214,0.00699566,-8.94914,1,6.52
1b7h,-183.137,0.0180543,-15.1317,-8,8.02
2v95,-139.12,0.0190599,-12.7311,-3,8.3
3a9i,-55.2498,0.00774011,-5.93272,1,4.15
1ec1,-237.644,0.0486218,-22.2131,-4,8.92
1amk,-95.3336,0.0900631,-4.42342,-13,4.3
3gsm,-108.192,0.0495066,-7.66868,-8,6.48
4g8v,-106.364,0.130816,-9.16717,-4,5.8
1g1d,-102.712,0.019959,-6.69118,-9,9.44
3pn4,-176.731,0.0891254,-10.9622,-17,6.85
1hk4,-96.6857,0.0513284,-10.1199,1,5.31
2gv6,-124.108,0.00568796,-10.8165,-4,7.34
3dx3,-122.099,0.0437136,-5.45362,-17,6.52
3ctt,-92.9175,0.12589,-7.01764,-6,6.35
3cyz,-70.0982,0.0217557,-7.03158,-0,7.22
3obx,-129.092,0.0555568,-9.76478,-8,3.89
4ajl,-101.379,0.0436559,-9.78153,-1,3.8
2bfr,-164.722,0.00425025,-12.4764,-10,5.25
1gyx,-54.2082,0.000275585,-4.62109,-2,2.48
2glp,-102.822,0.08388,-11.1661,2,5.01
3rf5,-98.95,0.0563905,-8.75139,-3,5.63
3lq2,-155,0.0822119,-13.5822,-5,5.22
3igp,-101.016,0.00727086,-6.90887,-8,7.02
2bvr,-79.8036,0.0251161,-6.80548,-3,3.7
1g52,-102.231,0.0160521,-6.63918,-9,9.54
2weo,-92.836,0.0036304,-5.68723,-9,6.93
1qk4,-171.971,0.0210271,-10.8182,-16,4.21
2xpk,-176.852,0.0654314,-14.5506,-8,11.3
1c5o,-46.6816,0.00580476,-5.07396,1,3.49
3rlp,-91.0011,0.00971739,-9.10983,-0,7.08
2bmk,-143.754,0.0481157,-8.82352,-14,5.62
2y80,-130.133,0.0380117,-13.0513,-0,8.05
2gsu,-168.331,0.0276487,-10.4608,-16,3.59
2f8g,-214.101,0.0775552,-18.2876,-8,8.7
1jzs,-180.593,0.00232913,-16.8616,-3,6.6
2qrk,-133.818,0.0174732,-10.1993,-8,4.26
1nki,-89.3437,0.00848926,-3.34286,-14,6.7
3e5u,-97.849,0.0253737,-6.61028,-8,5.85
2qrh,-157.791,0.000439896,-11.3796,-11,4.71
2hu6,-112.056,0.0291025,-10.8348,-1,3.81
3s8n,-130.499,0.180562,-8.43051,-12,6.21
2yme,-87.5599,0.0118431,-9.16784,1,7.66
1zvx,-160.589,0.0369895,-11.2959,-12,9.22
1ezq,-146.861,0.0388119,-14.3249,-1,9.05
1v1j,-118.535,0.00537442,-7.0589,-12,4.82
2qry,-125.6,0.0683409,-12.2284,-1,8.64
3iw6,-158.768,0.159083,-14.4359,-4,5.48
2xg9,-157.652,0.0094333,-9.77459,-15,4.15
3lk8,-119.442,0.0212842,-7.96548,-10,7.71
3fqe,-145.742,0.00758592,-12.5817,-5,8.3
2e2p,-109.79,0.000659763,-8.57964,-6,4.74
3gy3,-105.558,0.0089259,-8.96468,-4,5.63
2oxd,-59.1253,0.0190378,-6.33157,1,6.82
1t7j,-201.364,0.0278658,-17.3642,-7,8.7
3bgc,-200.143,0.143255,-19.3575,-2,5.02
3q7q,-173.571,0.00897161,-9.36611,-20,5.65
