name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
1mu6,-4.4207,223.366,41.783,0.000,6,8.38
1iy7,-2.7071,125.341,26.870,12.607,4,6.19
4kx8,-4.3697,286.683,33.054,11.500,6,7.13
1v16,-3.3785,116.817,38.993,8.571,6,3.87
2zym,-5.4543,241.439,54.007,-0.000,6,6.14
1lyb,-5.5662,290.037,50.462,-0.000,6,11.42
4ca5,-5.4271,161.366,63.667,1.750,6,9.39
4kyk,-3.0598,199.110,23.726,-0.000,4,4.74
3s9e,-1.6340,88.305,15.225,9.786,4,5.13
4r59,-2.3066,82.329,27.906,-0.000,6,7.96
3b5j,-2.6277,84.951,32.178,1.714,6,5.68
2qhz,-6.5584,367.207,55.672,-0.000,6,7.28
5aoi,-2.5570,127.244,23.754,0.214,3,3.03
2qi1,-6.7637,375.902,57.613,-0.000,6,7.3
1g3e,-2.2460,89.061,23.358,10.714,3,5.38
2p7z,-5.2783,339.085,40.384,1.893,6,6.58
1z6s,-1.4781,28.512,21.632,1.321,6,4.34
3gkz,-2.6962,158.927,21.820,4.750,3,8
3hs4,-2.8170,125.451,26.526,-0.000,1,8
3tu7,-4.7211,218.707,46.291,9.821,6,8.09
2zcs,-3.4845,207.122,30.146,-0.000,6,8.22
3oy0,-2.1585,81.707,25.214,0.250,6,8
4m0f,-3.1779,10.768,49.038,-0.000,6,8.77
3mfv,-1.0999,17.463,15.604,17.143,4,2.52
4zyf,-5.7012,355.854,44.597,-0.000,6,8.64
4q83,-2.1292,97.049,19.933,-0.000,1,4.19
3el5,-6.4535,354.732,55.633,-0.000,6,7.72
1v7a,-4.2435,247.463,36.352,-0.000,6,8.01
2ax9,-3.3238,175.073,30.326,2.000,4,9.52
1qbu,-5.7693,263.512,56.558,-0.000,6,10.24
2j77,-2.5150,148.268,19.381,1.393,1,4.89
2xm1,-3.2390,175.244,27.333,-0.000,2,5.07
3ibi,-2.6284,172.159,21.894,-0.000,6,8.59
3qin,-1.1031,32.439,14.496,1.750,4,6.87
4b7j,-2.4539,114.098,25.391,21.500,6,7.95
4b8y,-3.9171,185.146,38.752,6.750,6,8.05
2afw,-1.4565,52.622,16.407,6.750,3,4.77
1o33,-2.5660,111.073,24.217,9.393,1,5.74
3n9r,-2.4204,130.841,23.755,0.857,6,7.15
2c92,-4.0217,148.622,44.833,1.286,6,5.68
4cst,-2.6957,137.585,26.978,-0.000,6,8.89
1drk,-2.4680,139.610,19.177,-0.000,0,6.82
2jh5,-4.7347,203.305,47.501,0.000,4,6.44
2wc3,-3.3927,186.073,31.210,2.679,6,6.08
1o86,-3.0576,131.890,32.578,7.964,6,9.57
3qyy,-4.1611,162.280,41.646,14.571,2,5.08
1mmr,-4.3705,220.768,41.365,-0.000,6,5.4
3aho,-4.5599,182.220,48.691,-0.000,6,7.05
1zgi,-4.7207,227.305,45.662,0.000,6,5.34
3o84,-4.1660,233.951,34.400,-0.000,3,7.24
1i80,-2.4318,125.378,20.110,5.786,0,6.41
3nu9,-5.3611,297.805,46.564,0.036,6,9.05
1kzk,-7.3372,409.878,61.887,-0.000,6,10.39
4fl1,-2.4821,124.659,25.361,1.464,6,3.28
3rv4,-4.1458,249.098,34.326,10.250,6,2.3
4io5,-1.2540,82.976,8.486,10.750,1,5.03
5am6,-2.5013,94.500,26.225,0.357,2,6.73
1k1y,-3.2913,65.378,43.968,5.500,6,3.22
2jh6,-4.2040,144.220,48.048,0.036,6,7.77
4q1w,-6.4486,385.220,51.938,0.036,6,11.7
5e2p,-6.4168,304.793,61.036,-0.000,6,8.8
2pmk,-1.8780,54.183,25.039,-0.000,6,5.92
1w7g,-3.0030,82.073,37.904,3.071,6,5.1
1tnh,-2.2770,125.305,18.528,4.643,1,3.37
2vk6,-2.0442,62.524,24.139,12.107,4,5.3
4ts1,-2.2696,134.268,18.499,6.500,3,4.94
3fj7,-1.5200,57.305,18.262,-0.000,4,3.71
4iif,-2.3611,120.951,19.833,0.286,0,5.18
3s8o,-3.7992,180.476,37.672,4.964,6,6.85
3ljz,-5.2100,228.439,52.620,-0.000,6,8.14
3td4,-1.8905,137.476,14.406,7.571,6,5.66
2fqt,-2.6764,126.463,27.768,6.179,6,6.14
4cpy,-2.5677,138.463,24.087,22.964,6,6.31
4yc0,-2.8795,135.402,26.725,3.250,2,4.13
3lxe,-2.6306,58.695,34.193,-0.000,4,6.6
4kp8,-3.0664,197.646,25.213,-0.000,6,5.48
3n1c,-2.0657,86.488,22.838,11.679,6,5.22
1b8y,-5.0385,258.988,45.855,1.000,6,7.85
4arb,-3.2107,154.244,32.464,0.000,6,5.89
2qci,-6.6885,383.817,55.583,-0.000,6,8.34
4nxu,-1.9489,83.646,22.386,4.429,6,5.54
4b73,-4.1683,205.207,40.249,0.857,6,7.21
4n6g,-1.9535,95.561,16.948,0.179,0,5.47
3hky,-4.6832,239.244,43.093,-0.000,6,7.1
3t70,-3.2760,162.256,31.846,-0.000,6,6.3
3lmk,-1.8729,126.207,14.307,6.679,4,5.94
3bxe,-0.9136,-19.463,19.132,1.821,6,5.48
4r3w,-2.6226,136.463,25.980,1.786,6,3
3vjc,-6.6943,381.890,55.446,11.071,6,7.72
3efs,-2.6451,88.976,31.314,17.393,6,5.34
1t5f,-0.1616,-43.488,10.851,7.643,6,4.22
2vfk,-1.7799,60.171,22.297,0.036,6,3.71
4kzb,-1.6998,86.000,16.849,-0.000,4,2.89
3d51,-2.4378,146.073,18.580,0.000,1,4.15
3t2q,-1.9577,75.695,19.986,-0.000,1,3.66
4m2v,-3.2506,163.280,31.964,0.071,6,7.44
3mi2,-3.5934,193.000,33.249,3.786,6,7.77
7upj,-5.2994,349.378,38.935,-0.000,6,8.49
4bup,-4.4884,224.915,42.320,6.429,6,4.95
4hu1,-3.2243,171.390,28.796,-0.000,4,7.54
3mz6,-1.9750,101.427,20.830,-0.000,6,7.2
4knn,-2.6613,156.598,24.222,-0.000,6,7.78
3lcu,-4.6569,262.366,40.058,12.679,6,3.52
4wop,-3.4496,175.817,33.217,3.571,6,4.76
4ban,-5.7848,322.098,49.364,11.286,6,8.61
1i9n,-2.3754,116.280,23.042,-0.000,4,8.66
4pf5,-1.9555,90.024,19.468,-0.000,3,5.48
3bva,-7.1648,355.756,65.801,0.429,6,6.52
4cu7,-1.9091,103.512,15.484,12.071,1,7.59
3hmp,-2.3460,136.890,19.557,-0.000,3,5.49
4whs,-1.3699,58.280,12.929,-0.000,0,4.12
1efy,-3.2553,144.854,32.387,0.286,4,8.22
4c1u,-4.0390,192.585,39.910,-0.000,6,7.09
3m8u,-6.6342,314.841,62.381,15.071,6,4.89
4u6z,-2.1756,158.098,15.177,-0.000,4,5.41
4ks4,-3.5355,203.463,30.916,10.000,6,7.14
1m1b,-1.6810,91.585,15.096,5.143,3,4.66
2vnt,-3.4400,132.841,36.636,11.714,4,8
5byi,-3.0353,180.244,24.994,0.250,4,7.51
1tlp,-4.4982,262.939,38.061,3.536,6,7.55
2q89,-2.8949,188.463,19.688,11.786,1,6.3
4h3g,-4.0474,153.841,42.719,17.250,4,8.22
4ceb,-4.4608,223.878,42.294,0.250,6,2.97
2f7i,-2.9016,186.439,20.265,5.893,1,7.1
4cfl,-2.4618,101.293,24.249,0.000,1,5.88
2vrj,-3.7033,248.134,28.251,4.786,6,6.3
4loo,-3.3859,170.280,30.620,1.036,3,8.15
4tun,-1.5423,119.707,12.387,-0.000,6,5.41
1ajn,-2.3328,168.756,15.580,-0.000,3,2.63
2y7p,-2.1003,125.695,15.501,-0.000,0,5.47
4tkj,-3.4762,257.939,23.843,3.536,6,6.04
3ibn,-2.7786,173.244,23.942,-0.000,6,7.61
4zx1,-2.7815,121.683,30.112,-0.000,6,6.14
2qm9,-4.4979,276.305,36.612,-0.000,6,7.77
1kmy,-3.0918,177.280,24.349,-0.000,1,5.1
2q7y,-5.6192,389.049,39.465,-0.000,6,4.3
1j14,-2.3964,121.976,19.854,9.393,0,4.49
4ruy,-2.6369,159.268,22.890,1.250,6,7.89
4qfl,-3.0639,187.805,24.699,10.607,4,5.11
3mzc,-2.9610,168.439,24.677,1.143,3,6.65
3r24,-4.0411,181.890,40.881,8.143,6,5.25
2qwc,-1.8369,81.683,18.920,10.571,4,3.55
2g70,-3.5132,234.488,23.935,8.143,2,7.77
3p7i,-1.8307,104.659,14.955,8.786,2,7.7
4nh7,-4.5365,210.707,43.736,0.321,4,8.4
1usi,-3.0677,196.817,22.700,4.821,3,6.74
2vzr,-1.1661,33.305,13.313,5.893,1,4.28
4b5d,-2.9194,144.890,29.320,0.786,6,7.89
4a6c,-7.6457,432.963,63.614,-0.000,6,7.92
3suu,-3.7303,198.085,34.783,-0.000,6,8.52
4igt,-3.0551,196.439,24.735,11.250,6,7.89
3r6u,-1.9500,133.598,13.603,-0.000,2,4.52
3vha,-3.4158,128.732,34.014,4.714,0,7.4
3vw2,-3.8543,204.610,33.936,1.036,4,4.75
2hs1,-6.2558,373.756,50.504,0.071,6,8.48
2vba,-2.9452,153.280,25.077,-0.000,1,4.6
3gxy,-2.2258,138.805,20.023,-0.000,6,5.59
4b3b,-3.5104,185.159,33.132,-0.000,6,3.6
4cg9,-4.2624,255.732,33.816,-0.000,4,6.21
3n2v,-3.9992,199.634,38.496,-0.000,6,7.51
4ai5,-2.2744,116.512,18.886,5.679,0,2.92
1y3p,-3.0624,59.622,41.459,2.429,6,4.82
1w0z,-4.7230,259.902,41.497,8.071,6,7.68
1u0g,-1.6724,58.902,21.500,-0.000,6,6.15
3dln,-2.1245,141.927,15.886,11.643,4,6.6
1jet,-4.2544,221.463,39.016,14.393,6,7.25
1ydd,-2.2098,50.512,26.588,1.036,1,7.07
1b3g,-4.5784,222.902,43.545,14.321,6,6.7
3l7c,-3.2186,139.768,31.197,1.393,2,2.44
1ttm,-2.3222,105.585,23.542,-0.000,4,7.35
1gvx,-6.7778,329.829,63.184,2.643,6,7.22
4oiv,-6.8981,494.695,44.833,-0.000,6,5.08
4rn4,-3.6746,165.280,37.874,-0.000,6,6.94
3p8n,-6.5150,332.756,59.023,2.750,6,9.28
3slz,-9.6413,552.988,78.274,-0.000,6,6.99
2bal,-3.5746,203.793,31.845,0.071,6,6.31
1k21,-4.2455,228.659,38.286,8.143,6,8.38
4gkh,-2.9661,167.329,24.319,0.000,2,4.67
5amd,-2.9914,119.317,32.826,-0.000,6,8.55
4fut,-3.6837,113.561,43.772,9.357,6,6.51
3e85,-1.6616,124.671,10.483,-0.000,2,5.38
3oaf,-2.3824,91.354,25.114,9.429,3,8.8
3pwm,-6.6810,407.707,52.571,1.571,6,9.1
2e92,-1.8803,63.963,21.874,5.179,4,6.89
1utm,-1.7558,94.927,15.248,3.321,2,3.01
1lyx,-1.2424,70.732,12.571,1.786,4,4.54
3zsy,-3.7310,235.171,30.372,0.321,6,3.23
4tjz,-1.4731,89.732,14.197,3.500,6,5.97
3zdv,-2.5185,133.476,24.186,2.571,6,5.48
2cex,-1.2310,-13.707,21.681,5.500,4,4.7
3ao5,-3.4543,192.171,27.752,2.000,1,2.23
4xas,-2.8178,157.268,22.781,14.393,2,6.59
2vvv,-5.8962,250.122,58.771,-0.000,4,8.22
1ohr,-6.3084,359.671,52.942,-0.000,6,8.7
4efs,-5.8354,281.463,55.381,-0.000,6,8.6
3cda,-5.6485,336.585,45.875,6.107,6,7.58
1ws4,-2.0789,110.329,18.843,-0.000,3,3
3mjl,-0.5045,9.122,6.106,3.000,0,2.44
1drv,-5.2441,238.110,51.709,6.286,6,6.54
1w96,-5.5110,324.793,45.532,-0.000,6,8.41
4clj,-4.2000,221.415,35.157,0.250,1,9.15
3su5,-6.4865,343.415,57.455,-0.000,6,5.58
4ljh,-2.0398,90.805,21.814,-0.000,4,4.71
3el1,-7.1972,409.610,59.888,-0.000,6,9.64
4bah,-5.1166,276.329,45.135,10.857,6,8.7
2doo,-4.3328,236.963,38.841,1.321,6,7.17
2fxu,-6.3193,385.549,50.026,-0.000,6,8.15
1z9y,-2.9275,126.390,29.842,-0.000,4,7.19
2jdh,-1.4061,48.659,18.857,-0.000,6,6.51
4a4w,-4.8445,269.317,42.465,-0.000,6,7.72
3g19,-3.0833,193.451,25.923,0.821,6,6.67
3huc,-3.9755,220.817,33.807,-0.000,4,5.99
4f0c,-4.4481,191.732,45.132,19.929,6,6.27
2wm0,-5.2296,241.866,51.309,-0.000,6,4.52
3f80,-0.8673,1.780,15.526,11.929,6,4.22
2y5f,-5.5916,274.720,52.651,-0.000,6,8.7
4ara,-2.4832,75.927,31.225,-0.000,6,6.05
1zc9,-1.7046,103.524,15.806,6.071,6,3.22
3sfg,-1.4260,86.549,11.551,1.179,2,6.06
4ww8,-2.9886,179.756,25.604,-0.000,6,10.17
3d1y,-7.4955,435.720,61.110,-0.000,6,8.22
2cbj,-3.3031,208.683,27.332,-0.000,6,8.27
4xtx,-8.7644,494.988,72.059,9.786,6,10.57
1o0m,-1.9160,61.329,24.048,2.036,6,5.15
4nkt,-2.5161,88.878,30.075,2.179,6,5.97
4loh,-5.3180,146.451,60.532,8.750,2,6.96
188l,-2.5917,191.524,14.800,-0.000,0,3.33
2w8y,-5.9276,324.329,49.117,1.786,3,9.09
4bks,-3.5537,183.683,32.109,-0.000,4,3.82
3ejp,-3.4280,173.671,30.530,8.357,3,8.55
2q64,-6.8366,403.549,55.384,-0.000,6,8.52
2xeg,-5.8237,245.878,58.968,11.679,6,10.7
2iw4,-1.1604,23.817,14.684,12.857,2,9.3
4f39,-2.6078,155.524,21.267,11.821,4,5.7
1f0r,-4.2616,184.500,42.701,4.393,4,7.66
2xxx,-1.5778,82.512,15.074,10.393,4,6.41
3i25,-10.2181,480.939,95.151,1.107,6,8.51
1wc1,-3.0824,115.220,35.226,0.393,6,4
4xt2,-6.4247,400.195,46.770,-0.000,2,7.15
4qlk,-5.4781,278.915,50.507,-0.000,6,3.24
3ovn,-1.4495,10.134,20.403,0.214,1,2.55
4zow,-2.5191,194.671,17.026,-0.000,6,4.12
3upk,-4.4514,182.341,46.774,8.143,6,4.3
3t1m,-3.2044,154.963,32.286,-0.000,6,3.04
1njs,-4.5342,209.122,44.764,8.821,6,7.82
5cs3,-1.6526,91.232,17.154,5.321,6,2.15
4w52,-1.9182,124.744,12.975,-0.000,0,3.76
3ime,-1.7884,96.671,14.430,-0.000,0,3
2xxt,-2.3141,122.024,21.003,11.500,4,8.05
4b74,-5.3863,283.073,48.626,1.429,6,7.66
4qem,-1.6739,60.354,17.696,-0.000,1,7.8
3s0b,-3.6323,235.061,25.925,-0.000,2,6.49
4tt2,-2.7086,121.390,29.025,1.607,6,4.66
2fgu,-7.3056,435.476,58.388,-0.000,6,9.18
1lhu,-4.6711,316.671,30.064,-0.000,0,8.83
2boh,-5.9087,322.159,50.391,-0.000,4,8.52
2boj,-0.9566,26.768,11.900,-0.000,2,5.77
5d1r,-3.7948,266.159,27.628,-0.000,6,4.84
4e1k,-3.9473,192.415,37.761,5.714,6,6.3
1tcx,-6.2346,387.793,48.528,0.107,6,6.95
4xtv,-8.5650,439.317,75.719,11.464,6,9.27
1eld,-4.2085,301.683,29.401,-0.000,6,6.7
3pgu,-2.5007,170.915,20.190,-0.000,6,6.7
1v0l,-2.9447,170.817,24.449,8.964,4,7.55
1kel,-3.1633,177.305,28.967,1.714,6,7.28
4oc5,-5.9848,284.073,57.035,5.000,6,7.07
1zpa,-5.9318,335.707,50.332,-0.000,6,8.4
4gki,-1.7303,75.256,17.959,0.000,3,4.46
1fzk,-6.0686,266.756,60.364,3.571,6,8.4
1enu,-2.2772,90.512,22.104,3.500,0,5.08
2zx8,-4.3813,228.500,37.171,9.536,2,9.64
4heg,-5.9778,316.024,53.339,-0.000,6,8.92
1nq7,-4.2181,251.159,33.074,0.929,3,6.8
4h85,-2.9406,251.585,14.317,5.607,3,5.15
2o4l,-7.0548,413.220,57.323,1.786,6,9.22
4x5r,-2.9166,146.988,28.455,0.000,6,7.85
1mfa,-2.5927,117.110,27.919,-0.000,6,5.04
4kqp,-2.1389,128.354,17.657,12.893,4,6.05
4z0k,-4.8974,202.890,48.691,-0.000,3,6.34
4pfu,-3.0133,108.000,34.488,-0.000,6,6.17
4l51,-2.1337,72.817,25.313,-0.000,4,3
3d52,-2.3286,110.659,24.249,-0.000,6,3.28
2qu6,-6.3944,389.610,50.439,4.750,6,8.52
2vj8,-5.3109,289.561,46.333,11.964,6,8.7
2bz6,-4.4880,238.366,40.517,11.321,6,7.09
2yb0,-2.8784,129.622,27.528,-0.000,2,3.85
4ufj,-2.3970,113.890,21.814,-0.000,1,4.28
4myd,-1.9850,81.707,21.354,3.429,4,4.55
2i4d,-6.8025,373.122,58.506,-0.000,6,11.68
4ca7,-6.4499,255.390,67.299,2.179,6,7.36
4aoi,-5.3247,298.610,44.117,-0.000,4,8.4
1b0h,-6.3221,345.366,54.306,13.214,6,6.7
5tmp,-7.1444,269.695,75.383,9.107,6,7.47
1utn,-2.0322,106.256,17.230,5.000,1,3.49
1g2o,-3.8414,198.329,33.103,5.357,2,10.55
2q8h,-1.0696,105.329,3.593,-0.000,1,3
2v57,-2.6917,113.402,25.516,0.429,0,7.1
1hlk,-2.3425,101.049,23.141,0.429,2,5
3kgq,-1.6722,90.402,16.101,10.714,4,2.3
3k37,-3.5036,216.988,28.222,25.357,6,8.92
2std,-4.1286,277.463,29.296,-0.000,4,9.85
4xtz,-8.5965,443.890,75.638,11.286,6,9.82
3vhc,-4.0722,195.610,35.507,6.500,0,8.89
3zt3,-3.2088,146.659,29.684,-0.000,1,2.86
2hkf,-5.3512,214.427,55.717,15.143,6,6.38
2oc2,-6.0123,283.134,57.667,1.964,6,8.52
1d4l,-6.2363,357.585,52.070,1.893,6,8.77
3s3v,-3.2808,206.622,26.809,10.964,6,6.23
4hla,-6.2726,377.061,50.283,1.821,6,10.8
4hbm,-4.4189,280.573,34.871,2.214,6,7.92
1y0l,-3.2321,204.439,25.181,10.036,4,9
4zo5,-5.2606,271.110,48.283,-0.000,6,9.82
2wor,-2.5836,114.829,26.228,0.107,4,3.9
2rd6,-2.8525,106.329,29.886,0.893,2,8.3
3tb6,-2.0476,111.829,16.386,-0.000,0,5.08
3s9t,-2.3845,59.695,31.723,-0.000,6,6.82
3hf8,-4.8147,258.085,42.923,10.964,6,6.51
3cke,-3.1072,183.890,27.367,1.750,6,6.1
1bnv,-3.1309,143.232,31.397,-0.000,4,8.77
3f15,-3.0044,135.146,31.741,-0.000,6,8.1
5dq8,-3.7192,260.829,24.638,2.286,3,4.14
2x0y,-3.2909,195.024,26.310,0.821,3,4.6
3obq,-4.1743,182.171,43.109,-0.000,6,3.54
2ogy,-2.8794,139.683,28.722,16.500,6,4.48
3hl5,-2.7459,145.293,26.548,5.964,6,4.47
4crb,-5.8453,289.573,54.562,-0.000,6,7.57
5a5q,-1.0742,15.951,14.675,5.286,2,4.68
1zs0,-4.2558,189.366,43.435,-0.000,6,6.15
4i9u,-2.7846,152.720,26.396,1.750,6,3.86
5btx,-2.1667,111.890,18.713,-0.000,1,3.55
2oi2,-2.3362,117.915,24.046,1.500,6,6.3
3qaa,-6.3380,367.098,52.490,-0.000,6,11.54
3ahn,-5.5502,230.463,57.096,5.286,6,7.05
3ibu,-2.5771,153.280,23.396,-0.000,6,9.15
2qi4,-7.1004,419.780,57.278,-0.000,6,10.44
2x09,-2.6421,138.585,22.080,8.679,1,3.76
1swg,-3.0606,189.256,24.909,-0.000,4,7.36
2vk2,-2.7944,143.695,23.755,6.786,1,6.89
3gta,-4.3052,216.622,40.551,8.857,6,4.28
5am7,-2.7389,121.390,26.475,0.286,2,7.19
3eb1,-1.3791,45.817,18.778,0.643,6,4.79
4tpw,-2.8802,172.793,24.068,4.536,4,4.69
3l4w,-2.4888,118.720,23.638,3.643,3,6
4avi,-2.5840,134.402,25.736,-0.000,6,7.63
2wnj,-3.4999,174.866,33.586,0.179,6,6.48
1bdq,-6.4339,398.744,50.110,0.214,6,6.34
3e3c,-2.6980,157.159,24.686,-0.000,6,5.62
3l4z,-2.6244,129.341,26.926,-0.000,6,6.72
1lke,-4.8966,264.085,40.190,-0.000,1,7.52
2vh0,-5.1161,192.683,55.509,0.036,6,8.51
1vfn,-1.8415,94.280,15.284,4.929,0,5.6
1uv6,-2.2968,143.439,19.893,-0.000,6,5.12
1fkw,-3.4164,199.378,26.988,1.179,2,5.05
2wzm,-4.4319,196.756,44.543,13.929,6,5.22
4g95,-2.5074,107.171,25.100,8.107,3,7.61
1c84,-3.4239,182.366,28.261,7.286,1,5
1duv,-3.3152,196.780,28.248,16.607,6,11.8
1azm,-2.4603,79.427,26.826,-0.000,1,6.1
4zzx,-3.5724,187.524,33.141,-0.000,6,6.9
3mof,-0.4596,10.927,5.570,9.929,1,3.07
4e0x,-2.1348,108.695,19.994,11.429,4,7.12
4cwp,-3.5236,154.805,33.694,4.750,2,6.77
3p9t,-3.2463,276.939,16.572,-0.000,4,6.2
1ydk,-3.6421,224.341,29.864,12.786,6,5.89
1ebw,-7.7394,477.622,59.665,-0.000,6,9.05
1yp9,-4.0774,176.378,39.507,11.107,3,5.11
1ssq,-1.1529,53.451,10.929,15.929,2,6
3hku,-3.9256,212.976,34.625,-0.000,4,8.3
1ii5,-1.6641,95.110,14.810,10.821,4,6.62
3mhi,-3.0057,184.780,24.578,1.679,4,6.7
3f7g,-3.9202,197.902,37.186,9.143,6,7.37
2gh9,-4.5801,193.427,47.652,-0.000,6,6
1c4u,-4.8009,247.610,44.014,9.786,6,10.37
1nvs,-4.0027,196.634,34.642,-0.000,0,7.82
2c94,-3.7284,106.963,45.513,1.714,6,6.82
2rka,-0.9082,32.012,12.203,4.857,4,3
4x5q,-3.0726,162.439,29.488,-0.000,6,9
4ezz,-5.6511,256.500,55.662,0.393,6,5.19
1d4k,-6.8991,375.988,59.387,4.393,6,9.22
3zi8,-1.6013,63.841,15.620,-0.000,0,5.66
1ajx,-6.3544,356.854,53.946,-0.000,6,7.91
4ufl,-2.7874,161.390,21.594,5.679,1,2.64
2p3b,-6.1522,324.915,54.810,-0.000,6,8.48
1sv3,-1.8449,111.354,14.722,-0.000,2,4.35
3kiv,-1.1234,90.329,8.090,12.321,4,4.7
1cnw,-3.0006,189.427,25.236,-0.000,6,7.72
1g85,-2.6093,226.451,13.948,-0.000,4,5.48
5cbs,-3.2291,200.988,24.945,9.893,4,5.41
4ih6,-2.9959,152.939,27.678,-0.000,4,4.74
3tza,-2.2820,114.659,23.267,10.857,6,5.5
1gu1,-2.5055,142.122,20.030,-0.000,1,4.52
4bqg,-2.9136,146.451,27.257,-0.000,4,6.22
1q1g,-3.6805,135.988,39.372,5.964,4,8.57
3zm9,-3.4390,119.159,39.849,2.250,6,7.42
4y5d,-4.3657,256.622,35.043,4.036,4,5.92
4b5s,-1.1181,57.537,9.174,4.750,0,3.49
1fkn,-5.6266,239.512,57.135,5.143,6,8.8
3g1v,-2.7297,101.146,31.088,2.607,6,3.19
3zll,-1.4798,53.780,16.259,0.321,2,6.4
3s56,-7.5645,461.780,59.013,-0.000,6,9.62
4qdk,-4.2880,244.951,37.016,6.893,6,5.85
3m3c,-2.1184,113.000,21.533,-0.000,6,4.06
3vf7,-7.0792,421.183,56.804,-0.000,6,9.1
4m2r,-3.6638,215.939,31.693,0.107,6,8.49
3tkw,-5.3372,299.293,45.938,2.607,6,5.27
2wgj,-4.7166,282.061,39.096,-0.000,6,8.7
4j47,-2.8896,175.476,24.791,12.179,6,4.92
3l3n,-3.6119,143.732,39.110,10.250,6,8.18
1ppc,-4.1468,192.451,41.110,9.321,6,6.16
3cf8,-2.8024,122.098,26.713,-0.000,1,4.9
4ngm,-4.4563,166.463,48.625,10.786,6,10.35
2w8w,-2.4530,135.524,23.701,0.107,6,2.12
5bwc,-3.4049,166.902,33.772,-0.000,6,7.21
1q91,-3.1226,101.061,34.952,2.929,3,4.15
2weq,-3.7399,170.341,38.209,0.250,6,5.9
4fev,-2.4520,126.134,21.761,0.036,2,5.42
1ro6,-3.0816,154.134,30.604,-0.000,6,6.46
3rz5,-3.1890,186.378,27.720,-0.000,6,7.89
2igv,-1.6876,87.671,15.643,5.429,3,2.23
1q72,-3.2606,168.476,31.494,-0.000,6,6.85
1f4x,-2.8672,176.963,24.784,-0.000,6,5.59
3liw,-4.8777,210.817,49.504,9.714,6,7.6
1cny,-2.9585,146.098,29.775,-0.000,6,7.85
3hig,-4.0171,206.622,35.107,9.464,3,7.89
1c1r,-3.1013,144.537,28.575,10.143,2,7.63
1o30,-3.8484,182.280,37.391,9.214,6,6.77
4c52,-5.7171,382.878,41.614,-0.000,6,5.68
2idw,-5.8290,337.146,48.539,3.286,6,8.89
4ocq,-2.3350,99.244,23.190,1.786,2,4.61
1v11,-3.5231,138.073,38.562,8.607,6,3.98
3wjw,-3.4280,164.915,33.633,2.500,6,3.87
3ps1,-4.9288,307.378,38.555,-0.000,6,10.17
1n1m,-1.4996,36.549,18.146,11.357,2,5.7
1qb9,-3.2114,111.756,36.487,10.536,6,7.44
1fh9,-2.8482,161.780,24.414,1.750,4,6.43
2b7d,-4.2454,212.256,40.054,12.607,6,8.7
1nny,-5.1650,259.854,47.687,13.536,6,7.66
2w8j,-2.9898,148.207,29.758,5.464,6,2.96
2am4,-4.3507,199.366,43.210,10.179,6,3.72
2f34,-1.6709,18.732,24.909,3.071,4,6.89
2gss,-1.4827,75.195,16.725,2.179,6,4.94
3u90,-1.2789,96.744,11.158,3.429,6,4.62
2fzg,-1.5399,129.207,10.375,5.893,6,3.38
3t1l,-1.3965,39.110,19.852,-0.000,6,3.26
1bwa,-8.4153,414.317,76.984,-0.000,6,8.6
2gyi,-1.6932,70.305,17.939,1.750,3,7
3pcf,-1.9662,123.268,13.846,-0.000,0,6.05
4efk,-2.2961,150.232,16.642,-0.000,2,2.49
4a6s,-1.1458,22.463,16.978,-0.000,4,5.2
3spf,-2.7215,186.524,21.529,0.143,6,3.86
1o3d,-3.2074,114.085,33.780,9.000,2,7.13
4j48,-2.9592,149.841,28.874,11.500,6,5.62
4qiy,-4.6095,240.585,42.472,0.036,6,7.3
4ks1,-2.8417,152.293,26.458,21.929,6,8.82
1ppl,-5.5142,272.159,51.832,-0.000,6,8.55
1kjr,-3.3450,161.402,33.558,-0.000,6,6.06
1b4h,-4.4091,249.890,37.925,13.286,6,5.46
2nn7,-2.7987,183.561,22.938,1.714,6,6.52
3qnd,-1.5317,84.183,15.128,2.750,4,4.85
4xaq,-2.6463,155.085,20.449,16.964,2,7.14
5cau,-4.2073,227.085,38.251,-0.000,6,8.8
1m2q,-3.2263,168.610,27.261,1.679,1,6.1
1f4g,-3.3089,142.866,35.238,-0.000,6,6.48
3nu5,-6.1445,365.061,49.925,0.036,6,8.35
1f74,-2.4595,151.341,21.788,3.286,6,3.05
3k5i,-1.6256,82.183,17.133,7.679,6,4.7
3l1n,-2.4725,179.646,18.746,-0.000,6,5.63
4lm4,-1.4794,49.549,15.551,-0.000,0,3.04
3t0b,-2.1229,80.939,24.190,-0.000,4,4.3
4u5n,-4.4428,276.427,35.670,3.179,6,2.48
4o9w,-3.2236,137.988,34.535,1.143,6,7.16
1dfo,-3.9758,184.512,39.814,3.393,6,6.7
2vw2,-1.4707,42.963,18.591,16.286,4,3.3
2vb8,-3.0783,138.110,28.809,-0.000,1,4.6
4jal,-4.5852,282.244,37.171,0.000,6,4.6
3guz,-1.5726,101.061,12.607,-0.000,3,4.38
4nvp,-5.0555,290.207,39.388,0.000,1,7.57
3f8c,-4.3566,216.841,41.629,-0.000,6,7.68
4gny,-3.5315,292.500,20.681,-0.000,6,4.22
1ydb,-2.6414,101.866,26.784,-0.000,1,8.24
2j79,-2.8228,159.500,22.496,1.679,1,5.96
