name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
2v25,-8.931,-0.262,-7.579,-0.918,-1.577,0.134,17,10,9,0,1,0,1.000,5.72
3eeb,-12.127,-0.031,-6.330,-0.000,-2.988,1.876,0,10,26,0,7,7,1.000,5.89
2c80,-9.814,-0.178,-9.847,-3.920,-1.245,0.536,57,5,10,0,4,0,1.000,5.33
3hmo,-7.551,-0.140,-10.121,-5.911,-0.332,1.340,74,2,2,0,9,1,0.964,7.52
1e1v,-6.699,-0.062,-6.330,-2.554,-0.166,1.608,42,2,0,0,10,2,1.000,4.92
1sr7,-8.992,-0.115,-9.238,-5.060,-0.166,1.206,88,2,0,0,8,1,0.852,10.1
1b6k,-9.718,-0.144,-12.269,-7.963,-0.830,1.742,80,6,4,0,12,1,1.000,8.74
1bwa,-11.803,-0.146,-13.120,-7.812,-1.162,1.072,113,14,0,0,8,0,1.000,8.6
2wly,-8.080,-0.097,-7.925,-3.683,-0.498,1.474,61,6,0,0,8,3,1.000,6.6
2bt9,-7.830,-0.182,-7.408,-1.628,-0.830,0.268,43,7,3,0,2,0,1.000,6.19
3egt,-10.827,-0.150,-8.808,-2.817,-1.577,0.804,69,5,14,0,4,2,1.000,8.9
1gu1,-7.849,-0.189,-7.481,-1.618,-0.913,0.268,28,9,2,0,2,0,1.000,4.52
4g0y,-7.624,-0.087,-7.218,-1.840,-0.830,0.670,37,3,7,0,4,1,0.900,2.3
3d1x,-10.739,-0.131,-11.642,-7.687,-0.747,2.010,109,8,1,0,14,1,0.974,8.66
2xyt,-8.345,-0.107,-10.048,-7.159,-0.083,2.412,107,1,0,0,17,1,0.865,6.29
1zdp,-7.408,-0.182,-8.307,-2.961,-0.664,0.536,46,4,4,0,4,0,1.000,5.74
1ela,-8.256,-0.120,-9.049,-5.024,-0.415,1.608,68,5,0,0,11,1,1.000,6.36
3m6r,-8.812,-0.122,-8.514,-4.189,-0.581,1.474,66,7,0,0,8,3,0.947,7.49
3ebl,-7.713,-0.122,-8.141,-3.229,-0.498,0.804,49,4,2,0,6,0,0.895,6.3
3b92,-7.287,-0.081,-6.676,-3.385,-0.083,2.010,72,1,0,0,11,4,1.000,8
1bju,-7.689,-0.091,-7.036,-3.196,-0.498,1.876,62,2,4,0,13,1,1.000,4.8
1f5l,-7.647,-0.054,-6.031,-1.374,-0.913,1.474,23,6,5,0,11,0,1.000,5.28
4gah,-10.717,-0.097,-11.052,-6.580,-0.996,1.742,99,7,5,0,11,2,0.875,6.1
3vfb,-9.449,-0.118,-10.176,-6.821,-0.415,2.278,92,5,0,0,14,3,1.000,9.04
3drf,-11.003,-0.088,-9.553,-5.821,-1.328,2.814,74,12,4,0,20,1,0.963,7
4er2,-8.811,-0.091,-9.588,-5.014,-0.830,1.474,59,10,0,0,7,4,0.971,9.3
1iih,-7.310,-0.090,-6.204,-0.692,-0.830,0.536,15,6,4,0,3,1,1.000,2.89
1f3e,-6.956,-0.116,-6.843,-1.880,-0.415,0.670,49,5,0,0,5,0,1.000,6.7
2pk6,-11.405,-0.148,-13.232,-9.143,-0.747,1.876,136,5,4,0,13,1,1.000,10.89
2nnd,-6.286,-0.161,-7.154,-2.121,-0.083,0.268,49,1,0,0,2,0,1.000,6.06
4ag8,-9.813,-0.181,-10.275,-5.261,-0.332,0.536,125,4,0,0,4,0,1.000,8.96
2wq5,-8.529,-0.128,-9.446,-4.368,-0.664,0.804,79,6,2,0,6,0,0.957,3.74
3moh,-8.456,-0.197,-6.993,-0.466,-1.577,0.268,9,2,17,0,2,0,1.000,2.84
1n8v,-6.351,-0.190,-7.878,-2.577,-0.083,0.000,47,1,0,0,0,0,0.917,6.03
3odu,-7.332,-0.143,-9.079,-4.333,-0.332,0.804,59,1,3,0,2,4,0.905,8.14
2qfu,-8.827,-0.213,-7.345,-0.684,-1.577,0.134,14,6,13,0,1,0,1.000,4.18
2gst,-10.392,-0.154,-10.602,-4.624,-1.162,0.402,83,8,6,0,3,0,1.000,6.07
2weh,-6.532,-0.163,-7.016,-1.568,-0.498,0.268,20,2,4,0,2,0,1.000,5.95
1kuk,-9.362,-0.115,-8.908,-4.551,-0.747,1.608,80,4,5,0,10,2,1.000,3.91
4exs,-5.616,-0.112,-6.782,-2.068,-0.166,0.670,28,2,0,0,2,3,1.000,4.41
3f5l,-8.765,-0.087,-7.225,-2.817,-0.664,1.474,68,6,2,0,7,4,1.000,3.72
1lpk,-10.040,-0.143,-9.792,-5.735,-0.581,1.742,119,3,4,0,10,3,1.000,7.55
2ayr,-9.774,-0.170,-11.496,-6.750,-0.332,0.804,117,2,2,0,5,1,0.967,9.29
2vwn,-9.569,-0.085,-8.026,-4.569,-0.249,2.010,124,3,0,0,15,0,1.000,8
3jzj,-11.952,-0.107,-9.935,-4.831,-1.494,1.608,86,12,6,0,11,1,0.840,3.61
1c3e,-10.417,-0.124,-9.560,-4.839,-1.245,1.742,77,7,8,0,11,2,1.000,6.59
1oau,-7.424,-0.055,-6.268,-2.090,-0.166,1.206,77,0,2,0,6,3,1.000,7.7
3td4,-7.854,-0.170,-7.430,-1.401,-1.079,0.268,17,6,7,0,2,0,0.857,5.66
3hku,-7.919,-0.097,-7.358,-2.465,-0.747,1.072,35,4,5,0,8,0,1.000,8.3
3k1j,-10.049,-0.105,-8.050,-2.257,-1.245,0.670,54,9,6,0,2,3,1.000,6.4
3nsn,-9.173,-0.056,-8.424,-4.367,-0.581,1.742,86,7,0,0,12,1,0.606,7.19
7std,-7.339,-0.114,-7.494,-2.997,-0.083,0.804,64,1,0,0,5,1,0.933,10.72
3n2u,-8.132,-0.094,-8.136,-3.945,-0.581,1.608,54,7,0,0,9,3,1.000,7.84
1q7a,-6.697,-0.138,-8.535,-4.357,-0.166,1.206,59,0,2,0,6,3,1.000,7.19
2q54,-9.279,-0.118,-10.883,-6.558,-0.581,1.474,82,7,0,0,9,2,0.973,9.01
1ivp,-10.307,-0.122,-12.423,-9.221,-0.664,2.680,106,6,2,0,16,4,0.956,7.52
2d3z,-7.763,-0.115,-8.212,-3.900,-0.166,1.072,75,2,0,0,5,3,0.889,6.64
3t0b,-7.796,-0.174,-7.821,-2.092,-0.913,0.402,34,5,6,0,3,0,1.000,4.3
2cer,-9.181,-0.149,-8.489,-3.162,-0.913,0.804,66,7,4,0,5,1,0.875,9.22
2igv,-6.856,-0.125,-6.973,-1.576,-0.581,0.402,30,3,4,0,2,1,1.000,2.23
3sk2,-8.126,-0.131,-7.972,-3.443,-0.249,0.938,100,1,2,0,7,0,1.000,3.61
2hzy,-9.943,-0.181,-7.929,-1.619,-1.494,0.402,45,11,7,0,1,2,1.000,7.39
1xbo,-10.344,-0.149,-9.823,-4.783,-1.162,1.340,76,10,4,0,9,1,1.000,6.04
1j4r,-8.720,-0.102,-9.822,-6.231,-0.249,1.876,98,3,0,0,11,3,0.829,7.72
3gi5,-9.038,-0.120,-10.732,-7.109,-0.415,2.010,83,5,0,0,14,1,1.000,11.22
3ljg,-8.904,-0.115,-9.232,-5.207,-0.415,1.608,94,5,0,0,10,2,0.960,7.73
3ubd,-8.787,-0.092,-8.619,-4.626,-0.249,1.474,104,3,0,0,11,0,0.840,5.54
2wf5,-7.898,-0.064,-6.238,-1.396,-0.830,1.206,31,8,2,0,5,4,1.000,6
1izi,-10.472,-0.136,-11.996,-7.907,-0.747,1.876,102,9,0,0,11,3,0.947,6.59
2idw,-9.111,-0.113,-9.522,-6.084,-0.498,2.278,85,6,0,0,15,2,1.000,8.89
3f68,-8.448,-0.117,-8.735,-4.608,-0.249,1.340,88,3,0,0,10,0,1.000,5.06
1w9v,-9.736,-0.077,-8.937,-4.599,-0.996,1.876,79,5,7,0,10,4,0.862,6.34
4el0,-8.521,-0.083,-7.219,-2.996,-0.747,1.742,46,7,2,0,12,1,1.000,4.49
3ny3,-8.112,-0.094,-8.679,-3.403,-0.996,0.938,36,3,9,0,7,0,0.667,4.71
2c1p,-7.482,-0.130,-8.335,-3.889,-0.166,0.938,71,2,0,0,7,0,0.944,5.4
1qxk,-10.208,-0.110,-9.280,-5.076,-0.996,2.010,89,9,3,0,14,1,1.000,5.05
3ohi,-9.175,-0.107,-7.366,-1.841,-1.245,0.938,31,8,7,0,4,3,1.000,4.85
2xxx,-7.857,-0.180,-7.015,-1.152,-0.913,0.268,32,5,6,0,2,0,1.000,6.41
3sbh,-7.279,-0.144,-8.388,-3.208,-0.498,0.536,43,2,4,0,4,0,0.929,7.28
3hl8,-6.646,-0.132,-7.863,-3.149,-0.166,0.670,58,1,1,0,3,2,0.929,4.49
2zn7,-9.213,-0.139,-10.097,-4.853,-0.830,0.804,73,4,6,0,6,0,0.846,7.89
1ceb,-8.193,-0.227,-7.714,-1.634,-0.996,0.134,39,1,11,0,1,0,1.000,6
1xk5,-9.196,-0.038,-7.245,-2.741,-1.162,1.876,48,10,4,0,6,8,0.783,6
1fki,-7.390,-0.136,-9.431,-5.036,-0.249,1.072,64,3,0,0,4,4,1.000,7
3mi3,-7.159,-0.191,-7.132,-1.352,-0.830,0.268,25,2,8,0,1,1,1.000,5.45
2xd9,-9.874,-0.208,-8.964,-3.018,-0.996,0.268,73,9,3,0,2,0,1.000,6.46
2j77,-8.540,-0.209,-7.519,-1.407,-1.162,0.268,35,6,8,0,1,1,1.000,4.89
1g3e,-7.606,-0.134,-7.493,-2.249,-0.830,0.804,38,5,5,0,5,1,1.000,5.38
3brn,-7.404,-0.179,-7.550,-2.351,-0.249,0.268,60,1,2,0,2,0,1.000,8.7
1tjp,-8.436,-0.111,-7.221,-2.060,-0.747,0.804,50,9,0,0,4,2,1.000,4.42
2ra6,-6.901,-0.210,-7.109,-1.859,-0.166,0.134,57,2,0,0,1,0,1.000,4.52
1tcw,-7.575,-0.117,-9.778,-5.702,-0.332,1.474,63,3,1,0,7,4,0.839,6.02
4aq4,-8.148,-0.108,-6.293,-0.698,-0.913,0.536,32,9,2,0,3,1,1.000,6.17
3l79,-8.243,-0.089,-6.916,-2.074,-0.830,1.206,35,9,1,0,6,3,1.000,2.46
1ql9,-8.692,-0.080,-7.938,-5.534,-0.000,2.814,111,0,0,0,20,1,1.000,5.35
1afk,-9.151,-0.065,-7.231,-1.808,-1.411,1.206,32,7,10,0,7,2,0.900,6.62
1d3p,-8.771,-0.117,-9.796,-6.907,-0.083,2.412,115,1,0,0,15,3,0.906,7.39
2qi5,-9.446,-0.138,-10.751,-7.045,-0.498,2.010,94,6,0,0,10,5,1.000,10.85
2ihq,-8.309,-0.159,-8.871,-3.889,-0.166,0.402,99,2,0,0,2,1,1.000,8.49
2rio,-8.651,-0.066,-7.011,-2.054,-1.079,1.340,33,7,6,0,9,1,1.000,4.69
3n35,-6.502,-0.078,-6.383,-1.554,-0.415,0.804,31,5,0,0,6,0,1.000,3.37
3s54,-8.877,-0.111,-9.440,-5.868,-0.498,2.144,76,6,0,0,13,3,1.000,9.64
2bpy,-9.005,-0.082,-9.399,-6.363,-0.498,2.680,75,6,0,0,17,3,0.865,7.4
1pzp,-5.866,-0.104,-7.603,-3.591,-0.000,1.206,50,0,0,0,6,3,1.000,3.31
2wqp,-10.506,-0.144,-8.808,-2.300,-1.826,0.536,27,16,6,0,2,2,1.000,5.51
1y3x,-8.639,-0.135,-9.670,-4.994,-0.664,1.206,72,4,4,0,9,0,0.846,5.14
2qhz,-9.268,-0.099,-9.175,-6.171,-0.332,2.546,87,4,0,0,18,1,1.000,7.28
3sm2,-8.644,-0.101,-8.749,-5.611,-0.332,2.412,80,4,0,0,16,2,1.000,9.7
2ce9,-9.250,-0.115,-11.522,-6.412,-0.830,0.938,89,4,6,0,6,1,0.868,6.03
1wcq,-10.026,-0.204,-9.295,-2.551,-1.660,0.134,50,3,17,0,1,0,1.000,6.26
3ipq,-11.726,-0.157,-11.635,-7.342,-0.415,1.340,173,1,4,0,7,3,0.970,7.57
3dp4,-8.397,-0.175,-7.492,-1.629,-0.913,0.268,38,5,6,0,2,0,1.000,7.37
2tmn,-7.813,-0.144,-7.092,-1.114,-1.162,0.402,15,4,10,0,3,0,1.000,5.89
2xmy,-8.473,-0.122,-8.742,-4.583,-0.415,1.474,81,4,1,0,10,1,1.000,9.96
3bxe,-6.971,-0.118,-6.393,-0.696,-0.747,0.268,16,9,0,0,2,0,1.000,5.48
2jdh,-9.631,-0.098,-8.271,-1.597,-1.992,0.536,18,10,14,0,4,0,0.588,6.51
2hw2,-9.392,-0.117,-12.135,-8.895,-0.166,2.144,122,2,0,0,13,3,0.930,2.97
1wuq,-12.675,-0.116,-9.060,-2.290,-2.490,0.938,51,11,19,0,3,4,1.000,8.27
3b67,-8.859,-0.068,-7.380,-3.923,-0.249,2.010,87,3,0,0,14,1,1.000,8.85
3q7q,-9.870,-0.069,-7.431,-1.574,-1.577,0.938,29,13,6,0,4,3,0.800,5.65
2fgu,-10.649,-0.136,-11.899,-8.110,-0.581,2.010,124,6,1,0,13,2,1.000,9.18
2eum,-8.933,-0.094,-10.110,-5.300,-0.664,1.072,81,4,4,0,5,3,0.711,6.7
1kui,-9.171,-0.113,-8.831,-4.340,-0.747,1.474,76,4,5,0,11,0,1.000,3.77
1gai,-10.599,-0.094,-9.374,-3.932,-1.162,0.938,73,12,2,0,6,1,0.760,8
2gv6,-8.349,-0.061,-7.600,-2.975,-0.747,1.340,56,5,4,0,8,2,0.571,7.34
2xbp,-12.256,-0.110,-8.623,-2.319,-2.158,1.072,48,12,14,0,8,0,1.000,5.02
1b32,-11.166,-0.172,-9.870,-4.179,-1.411,0.938,78,10,7,0,6,1,1.000,7.1
1pxo,-7.224,-0.072,-6.881,-3.156,-0.249,1.742,55,3,0,0,10,3,1.000,8.7
1sv3,-5.938,-0.113,-6.462,-1.882,-0.166,0.804,35,1,1,0,5,1,1.000,4.35
4b9k,-9.037,-0.165,-10.482,-5.787,-0.415,0.938,105,5,0,0,6,1,1.000,6.17
3l7d,-8.541,-0.076,-7.186,-3.397,-0.581,2.010,57,7,0,0,13,2,1.000,2.18
1o35,-7.835,-0.120,-7.614,-3.206,-0.664,1.474,56,4,4,0,11,0,1.000,5
1ws4,-6.855,-0.126,-6.858,-1.627,-0.415,0.402,40,5,0,0,2,1,1.000,3
3g32,-5.998,-0.062,-6.338,-1.592,-0.332,0.804,21,4,0,0,6,0,0.727,3.71
2cgr,-9.142,-0.113,-8.508,-3.915,-0.581,1.206,96,3,4,0,7,2,1.000,7.28
1c84,-9.141,-0.164,-8.343,-3.016,-0.913,0.804,70,4,7,0,6,0,1.000,5
3v3q,-8.539,-0.152,-9.321,-4.524,-0.249,0.670,97,3,0,0,5,0,0.952,6.6
3hk1,-7.125,-0.132,-8.122,-3.542,-0.166,0.804,67,0,2,0,5,1,1.000,6.17
1lst,-8.662,-0.225,-7.466,-1.386,-0.996,0.134,48,5,7,0,1,0,1.000,7.85
2qd8,-9.444,-0.107,-9.499,-6.195,-0.498,2.412,85,6,0,0,14,4,1.000,9.07
3rz5,-7.086,-0.155,-8.015,-2.969,-0.498,0.670,38,2,4,0,5,0,1.000,7.89
1b5h,-10.672,-0.169,-9.447,-3.488,-1.411,0.670,65,9,8,0,5,0,1.000,6.01
3kgt,-6.016,-0.122,-7.665,-3.085,-0.166,0.804,47,2,0,0,6,0,0.933,5.51
1ro6,-7.868,-0.177,-8.762,-3.480,-0.332,0.268,77,4,0,0,2,0,0.938,6.46
1fcy,-10.179,-0.194,-10.848,-5.515,-0.249,0.134,139,1,2,0,1,0,0.923,8.52
4g8n,-7.878,-0.145,-6.959,-1.613,-0.664,0.536,49,6,2,0,4,0,1.000,7.2
1mrn,-12.475,-0.073,-9.232,-4.096,-1.660,1.742,98,6,14,0,7,6,0.950,4.52
3aqt,-5.794,-0.165,-6.535,-1.368,-0.083,0.134,34,1,0,0,1,0,1.000,6.72
4e3g,-6.382,-0.181,-7.029,-1.632,-0.581,0.402,20,3,4,0,3,0,1.000,4.97
1yp9,-8.882,-0.120,-8.947,-5.024,-0.581,1.876,82,3,4,0,13,1,0.917,5.11
1td7,-6.386,-0.098,-7.182,-3.004,-0.166,1.206,47,2,0,0,8,1,1.000,4.37
3zze,-8.053,-0.126,-8.378,-3.849,-0.249,0.938,78,3,0,0,7,0,0.944,8.89
1yej,-9.477,-0.091,-7.673,-3.214,-0.581,1.340,93,5,2,0,8,2,1.000,7.46
2qci,-9.651,-0.109,-9.576,-6.189,-0.581,2.412,82,7,0,0,16,2,1.000,8.34
2vba,-7.208,-0.145,-7.539,-2.991,-0.000,0.670,92,0,0,0,4,1,1.000,4.6
1pb8,-8.269,-0.266,-7.077,-0.697,-1.162,0.000,28,8,6,0,0,0,1.000,5.15
4tmk,-14.400,-0.070,-9.048,-4.320,-2.324,2.814,92,9,19,0,11,10,0.950,7.7
4det,-5.619,-0.101,-7.337,-3.325,-0.000,1.206,46,0,0,0,8,1,1.000,5.68
1bjv,-7.592,-0.081,-7.316,-3.342,-0.498,1.742,55,2,4,0,12,1,0.750,5.54
1e3v,-5.984,-0.083,-7.536,-3.039,-0.083,0.804,40,1,0,0,2,4,0.542,4.34
1rql,-6.696,-0.123,-5.958,-0.695,-0.581,0.536,19,4,3,0,3,1,1.000,2.75
1qb1,-9.011,-0.073,-8.201,-4.731,-0.664,2.412,82,4,4,0,16,2,0.821,6.77
1b55,-8.948,-0.025,-5.923,-1.119,-1.328,1.742,10,8,8,0,11,2,1.000,7.4
2r9x,-7.039,-0.100,-8.206,-3.862,-0.332,1.206,53,4,0,0,7,2,0.870,4.85
1hsl,-8.108,-0.174,-7.131,-1.402,-0.913,0.402,39,5,6,0,3,0,1.000,7.19
1b51,-10.372,-0.150,-8.969,-3.495,-1.328,1.072,64,9,7,0,7,1,1.000,7.37
2epn,-7.984,-0.125,-6.974,-2.094,-0.332,0.670,78,4,0,0,5,0,1.000,7.22
4asd,-9.574,-0.123,-9.146,-4.853,-0.415,1.340,108,5,0,0,10,0,1.000,9.28
4epy,-6.910,-0.110,-8.179,-4.052,-0.249,1.340,53,1,2,0,5,5,0.857,3.47
3sus,-8.248,-0.137,-7.139,-2.093,-0.498,0.670,72,6,0,0,3,2,1.000,4.15
3rm4,-7.905,-0.121,-7.871,-3.259,-0.332,0.938,72,3,1,0,3,4,1.000,5.77
1bm7,-7.223,-0.138,-7.982,-3.051,-0.249,0.536,59,0,3,0,4,0,1.000,7.52
3fjz,-8.629,-0.205,-7.272,-0.694,-1.494,0.134,15,6,12,0,1,0,1.000,4.05
1s5z,-8.628,-0.105,-7.958,-2.516,-1.162,0.938,51,6,8,0,6,1,0.917,3.21
3e12,-9.524,-0.136,-7.941,-1.784,-1.743,0.804,16,12,9,0,5,1,1.000,5.99
2j7g,-8.648,-0.150,-7.924,-2.329,-0.913,0.536,54,7,4,0,2,2,1.000,7
3iod,-9.146,-0.076,-7.486,-4.131,-0.415,2.278,77,4,1,0,14,3,1.000,4.1
3ipu,-8.538,-0.109,-8.939,-5.348,-0.249,1.876,83,0,3,0,12,2,1.000,7.32
2iuz,-8.764,-0.085,-7.611,-3.784,-0.083,1.474,129,1,0,0,11,0,1.000,5.55
3rz1,-7.072,-0.044,-6.410,-2.302,-0.498,1.608,31,2,4,0,12,0,0.750,8.74
2i4u,-9.072,-0.120,-9.879,-6.122,-0.415,1.876,77,5,0,0,12,2,1.000,11.57
3ok9,-9.500,-0.111,-9.869,-6.648,-0.415,2.412,93,5,0,0,14,4,1.000,11.23
2vvp,-8.547,-0.107,-6.711,-1.103,-1.328,0.938,16,11,5,0,2,5,1.000,3.4
1o7o,-9.575,-0.091,-7.492,-2.050,-1.162,0.938,55,12,2,0,6,1,1.000,4.49
3fee,-8.590,-0.149,-7.151,-1.141,-1.328,0.536,24,4,12,0,4,0,1.000,6.64
3rbu,-8.462,-0.168,-7.569,-1.374,-1.245,0.268,23,7,8,0,2,0,1.000,9.43
1nfw,-8.591,-0.053,-6.696,-3.941,-0.083,2.546,106,1,0,0,17,2,1.000,8.96
3hzv,-8.165,-0.062,-7.328,-1.586,-1.328,0.804,16,11,5,0,5,1,0.789,6.52
3efs,-11.519,-0.109,-8.587,-2.066,-2.241,0.938,42,8,19,0,3,4,1.000,5.34
1o2o,-8.670,-0.138,-8.672,-4.098,-0.830,1.474,64,6,4,0,11,0,1.000,6.36
4dbm,-7.119,-0.109,-8.379,-4.099,-0.000,0.938,79,0,0,0,7,0,1.000,7.62
2qi4,-9.510,-0.125,-10.100,-6.611,-0.415,2.144,98,5,0,0,12,4,1.000,10.44
1c5s,-7.215,-0.161,-7.146,-2.285,-0.581,0.938,46,3,4,0,7,0,1.000,6
1hyo,-7.964,-0.136,-6.714,-1.170,-0.996,0.670,30,10,2,0,3,2,1.000,4.07
1hlk,-7.134,-0.091,-7.321,-2.511,-0.664,1.072,30,3,5,0,8,0,0.733,5
3ctt,-7.764,-0.155,-7.389,-1.826,-0.747,0.402,38,1,8,0,3,0,1.000,6.35
2fmb,-10.780,-0.146,-13.683,-8.541,-0.996,1.072,100,12,0,0,6,2,0.978,8.7
3r7o,-8.852,-0.110,-9.622,-5.897,-0.249,1.742,109,2,1,0,12,1,1.000,8.36
1kzk,-9.811,-0.135,-10.741,-7.303,-0.498,2.278,108,2,4,0,16,1,1.000,10.39
3ekv,-8.960,-0.110,-9.053,-5.698,-0.415,2.278,85,5,0,0,14,3,1.000,9.41
2o4s,-10.366,-0.128,-11.096,-7.741,-0.415,2.278,127,5,0,0,15,2,1.000,10.51
1c5o,-6.543,-0.142,-6.500,-1.588,-0.498,0.804,32,2,4,0,6,0,1.000,3.49
3pwm,-9.198,-0.109,-9.379,-6.158,-0.415,2.412,84,5,0,0,16,2,1.000,9.1
2i2b,-7.540,-0.123,-7.308,-1.828,-0.664,0.402,39,6,2,0,3,0,1.000,2.44
3k02,-12.399,-0.080,-9.595,-4.810,-1.577,2.010,94,13,6,0,13,2,0.774,5
1tlp,-9.400,-0.124,-9.789,-3.830,-1.411,0.670,43,11,6,0,5,0,0.826,7.55
1i7z,-7.233,-0.099,-7.387,-3.911,-0.000,1.742,77,0,0,0,9,4,1.000,6.4
1o2r,-8.722,-0.132,-8.905,-4.548,-0.747,1.608,68,5,4,0,12,0,1.000,5.21
3a9i,-7.412,-0.214,-7.353,-1.356,-0.913,0.134,27,3,8,0,0,1,1.000,4.15
1r6n,-8.201,-0.072,-8.185,-4.677,-0.166,1.876,102,2,0,0,10,4,0.655,7.4
1n4h,-7.972,-0.220,-10.067,-4.568,-0.415,0.134,67,2,3,0,1,0,1.000,6.55
2ews,-10.802,-0.085,-7.844,-2.338,-1.494,1.206,71,11,7,0,6,3,1.000,6.62
3b26,-6.534,-0.099,-7.293,-3.198,-0.083,1.206,55,1,0,0,9,0,1.000,6.64
3t0x,-10.940,-0.164,-10.454,-6.059,-0.249,1.072,177,2,1,0,7,1,0.962,8
1aaq,-9.513,-0.118,-10.040,-5.868,-0.830,1.876,66,8,2,0,12,2,1.000,8.4
3ckb,-7.833,-0.075,-7.769,-3.042,-0.581,1.072,49,5,2,0,6,2,0.778,2.98
1utn,-6.019,-0.190,-6.734,-1.586,-0.332,0.402,25,2,2,0,3,0,1.000,3.49
2dw7,-9.205,-0.255,-7.764,-0.937,-1.743,0.134,16,6,15,0,1,0,1.000,4.7
2isw,-7.624,-0.089,-6.105,-0.459,-0.830,0.402,16,10,0,0,2,1,1.000,7.43
1swg,-7.846,-0.177,-8.051,-2.552,-0.415,0.134,70,5,0,0,0,1,1.000,7.36
4g8v,-7.350,-0.044,-6.229,-2.523,-0.498,2.010,43,6,0,0,12,3,1.000,5.8
1ghy,-7.822,-0.136,-7.804,-2.994,-0.664,1.072,52,3,5,0,6,2,1.000,8.1
1bma,-8.640,-0.119,-9.617,-5.892,-0.249,1.742,88,3,0,0,13,0,0.963,4.59
1lkk,-9.964,-0.091,-9.424,-4.837,-1.245,1.876,61,12,3,0,11,3,0.926,6.85
2a5b,-6.460,-0.058,-6.385,-2.341,-0.166,1.340,38,2,0,0,10,0,1.000,3.93
1ct8,-8.832,-0.053,-7.173,-3.684,-0.415,2.144,81,5,0,0,13,3,0.900,6.52
1ppk,-8.249,-0.105,-8.877,-4.150,-0.581,1.072,57,7,0,0,6,2,1.000,7.66
2wed,-7.926,-0.118,-9.814,-5.253,-0.415,1.072,62,5,0,0,6,2,0.931,6.1
4h3g,-8.102,-0.142,-9.905,-5.746,-0.415,1.474,68,3,2,0,9,2,1.000,8.22
2qta,-11.062,-0.133,-8.671,-2.980,-1.411,0.938,72,10,7,0,4,3,1.000,5.76
3i6o,-9.864,-0.126,-10.748,-7.310,-0.498,2.278,103,6,0,0,14,3,1.000,10.35
2y7z,-9.158,-0.112,-8.903,-5.663,-0.166,2.144,113,2,0,0,15,1,1.000,8.7
1gz4,-9.432,-0.041,-6.478,-1.840,-1.162,1.742,39,6,8,0,9,4,1.000,3.7
1d4y,-9.141,-0.126,-10.498,-6.792,-0.498,2.010,76,6,0,0,11,4,1.000,11.1
3po1,-7.869,-0.076,-6.742,-3.017,-0.249,1.742,76,3,0,0,12,1,1.000,4.02
3obx,-9.200,-0.052,-8.660,-5.190,-0.664,2.412,83,6,2,0,15,3,0.700,3.89
2vyt,-6.029,-0.122,-6.565,-1.398,-0.083,0.134,46,0,1,0,1,0,1.000,2.74
3ebo,-7.404,-0.119,-7.476,-3.464,-0.000,1.206,111,0,0,0,8,1,1.000,4.72
4aji,-8.638,-0.136,-7.671,-2.714,-1.079,1.340,41,0,13,0,10,0,1.000,3.55
3s78,-6.537,-0.165,-6.707,-1.393,-0.498,0.402,22,2,4,0,3,0,1.000,6.47
2qrp,-8.633,-0.115,-8.086,-4.080,-0.664,1.876,57,6,2,0,13,1,1.000,6.2
3fwv,-10.375,-0.114,-10.671,-5.178,-1.079,0.804,88,7,6,0,2,4,0.903,5.64
3p3g,-9.893,-0.167,-9.728,-4.567,-0.747,0.804,101,9,0,0,6,0,1.000,9.74
3vha,-7.067,-0.100,-7.905,-4.346,-0.083,1.742,71,1,0,0,10,3,0.905,7.4
3g19,-6.648,-0.084,-7.306,-2.962,-0.332,1.206,41,4,0,0,5,4,0.778,6.67
2qm9,-7.418,-0.134,-9.372,-5.628,-0.000,1.474,78,0,0,0,8,3,1.000,7.77
1h4w,-7.100,-0.122,-6.320,-1.593,-0.581,1.072,41,3,4,0,8,0,1.000,4.66
3uxl,-6.120,-0.157,-6.790,-1.374,-0.332,0.134,25,4,0,0,1,0,1.000,5.57
1yds,-7.622,-0.122,-7.421,-2.726,-0.415,0.938,60,1,4,0,7,0,1.000,5.92
1hpx,-9.546,-0.130,-11.199,-7.410,-0.581,2.010,93,3,4,0,14,1,1.000,11.26
1sl3,-8.877,-0.059,-7.405,-4.618,-0.249,2.680,92,3,0,0,19,1,1.000,11.85
1ec2,-9.851,-0.147,-13.466,-9.275,-0.581,1.608,101,7,0,0,10,2,0.976,10
1upf,-5.547,-0.013,-5.338,-0.892,-0.166,0.938,17,2,0,0,4,3,1.000,4.6
8a3h,-10.250,-0.165,-9.337,-2.995,-1.660,0.536,53,9,11,0,4,0,1.000,4.06
2i2c,-9.955,-0.096,-8.863,-3.638,-1.079,1.072,70,10,3,0,8,0,0.850,4.7
4dhl,-8.290,-0.174,-7.833,-1.957,-1.328,0.670,27,4,12,0,3,2,1.000,4.48
