name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
4k7o,-6.525,-0.705,2.775,-4.964,-1.661,-0.274,0.170,1.954,15.271,2.850,2.900,4.3
2ha5,-6.577,-1.017,2.092,-4.770,-0.000,-0.126,0.079,-0.049,-4.043,0.930,4.700,4.34
4jz1,-20.250,-3.431,15.933,-16.061,-3.694,0.217,2.263,-1.599,19.429,3.049,5.300,6.7
2hb3,-21.908,-0.965,8.008,-15.672,-1.725,-0.650,1.613,-3.518,4.457,4.027,23.500,11.35
3ryy,-7.856,0.867,4.900,-6.464,-0.574,-0.390,0.408,-0.444,-1.929,2.152,4.400,7.42
2jdm,-4.683,0.282,4.500,-4.739,-2.606,-0.532,0.228,-0.194,29.843,-0.000,7.500,5.4
4b2i,-7.533,-0.248,2.292,-4.816,-0.742,0.000,0.000,0.000,-1.971,2.489,0.000,3
4a6b,-24.716,-1.038,8.908,-18.093,-1.951,-0.393,1.949,-5.117,6.714,3.861,32.700,8.38
1wdn,-15.177,-4.355,6.542,-7.200,-4.796,-1.107,0.388,-0.281,10.214,-0.000,9.300,6.3
1qji,-24.796,-1.544,8.583,-14.393,-1.827,-1.827,2.545,-4.285,-13.186,5.497,34.400,4.85
1x8j,-10.778,-0.094,0.842,-6.698,-0.006,0.002,0.088,-0.024,8.443,5.949,0.600,6.96
1fh7,-11.962,-3.282,8.658,-9.254,-3.295,-0.854,0.772,-0.519,42.743,0.084,18.900,5.24
2cgf,-8.051,-0.394,5.283,-8.589,-0.492,-0.184,0.131,-0.024,30.929,1.690,1.500,6.41
2yi7,-10.251,-0.741,5.725,-9.964,-0.627,0.184,0.339,-1.139,28.914,1.901,6.900,8.32
4qjx,-7.855,0.954,7.833,-9.078,-0.995,0.576,1.206,-1.291,27.286,3.155,6.800,7.28
4att,-13.197,-3.082,7.550,-8.278,-4.451,-0.461,0.588,-0.520,49.600,2.822,16.800,6.98
1ch8,-16.236,-6.449,20.617,-14.210,-4.645,0.972,2.410,-1.264,38.157,-0.000,10.700,7
3ms9,-6.928,-0.030,3.267,-6.512,-0.056,0.341,0.254,-0.097,13.314,2.701,1.300,5.22
1wur,-26.198,-2.818,16.867,-15.185,-6.607,-1.420,2.297,-2.034,-48.814,0.096,24.100,6.66
4ijh,-12.738,-2.647,5.392,-8.443,-1.255,0.045,0.476,-1.207,15.686,2.602,0.000,4.33
4cwo,-9.456,-0.673,5.808,-10.021,-0.819,0.024,0.500,-0.560,44.157,2.509,5.000,5.21
3zbx,-15.440,-0.476,7.867,-12.590,-0.984,0.016,0.621,-1.010,9.900,3.820,1.300,8.22
4z93,-15.345,-0.337,2.833,-9.095,-0.571,0.067,0.455,-1.940,14.786,7.282,0.700,7.35
1mtr,-39.112,-1.466,9.050,-16.037,-2.947,-0.428,1.528,-1.675,-229.286,4.768,22.000,8.4
2j4i,-20.777,-0.605,7.492,-15.524,-0.787,-0.993,0.982,-1.865,-24.029,1.740,8.500,9
3vd9,-14.302,-0.953,6.300,-7.190,-2.995,-0.515,0.518,-0.434,-43.243,1.182,13.900,4
4c6u,-5.873,0.486,3.917,-8.913,-0.032,0.272,0.096,-0.088,31.057,0.547,1.500,4.59
4uoh,-13.288,-4.013,11.875,-8.996,-2.498,-0.746,2.989,-1.761,16.714,1.896,15.600,4.77
3si4,-17.497,-0.874,5.192,-11.487,-1.665,-0.810,1.088,-1.974,-8.700,2.775,10.800,3.88
1owe,-11.738,-2.022,9.117,-9.299,-2.359,0.039,0.731,-0.614,0.914,-0.000,0.000,6.2
3sur,-10.311,-1.696,6.542,-8.968,-2.722,-0.164,0.347,-0.171,32.314,0.662,7.200,4.15
1dud,-13.134,-1.731,8.508,-8.552,-3.871,-0.792,1.481,-1.389,23.686,2.042,17.600,4.82
2f6t,-24.366,-2.995,8.558,-10.075,-3.556,-1.236,1.058,-1.279,-86.229,2.308,6.700,4.62
2olb,-29.908,-8.771,14.133,-15.939,-6.298,-0.337,1.821,-1.785,-21.500,1.074,42.700,5.54
1bn4,-8.297,0.913,5.158,-7.507,-0.806,-0.935,0.620,-0.532,20.800,2.434,4.300,9.31
3v7t,-16.696,-2.599,6.542,-11.993,-2.158,-0.163,0.229,-1.556,3.514,0.447,11.200,7.21
4e4l,-15.019,-0.715,6.725,-10.867,-1.362,-0.246,0.272,-0.442,-16.800,1.952,1.500,8.77
2cen,-29.027,-1.334,10.742,-19.501,-2.866,-0.895,2.911,-4.803,5.643,6.787,24.800,8.3
1egh,-6.506,-0.781,7.683,-6.104,-3.879,-0.770,0.304,-0.230,52.071,-0.000,7.500,5.7
1bq4,-12.132,-9.990,10.592,-6.653,-2.079,1.057,2.275,-2.164,33.400,-0.000,0.000,5.22
2ojg,-15.377,-0.935,4.567,-9.358,-1.833,-0.213,0.288,-1.042,-9.600,3.259,0.000,5.64
4nja,-21.415,-4.165,8.042,-9.661,-2.813,-0.539,1.206,-0.900,-60.343,2.547,4.900,6.22
3hvi,-23.417,-1.760,14.175,-19.620,-4.531,-0.565,1.544,-1.636,46.729,3.140,9.200,8.3
1ogg,-19.553,-2.430,9.950,-14.108,-3.439,-1.793,3.247,-3.319,37.986,2.435,36.500,5.19
3iae,-33.436,-2.976,23.375,-19.796,-6.709,0.365,3.557,-3.170,-93.357,3.619,27.300,3.89
2nmx,-9.389,-0.230,4.317,-6.380,-1.326,-0.305,0.311,-0.489,-6.700,1.532,3.100,5.57
3djv,-11.465,-3.594,9.825,-7.660,-2.289,-1.087,1.576,-1.127,14.871,-0.000,9.300,4.55
1gz4,-13.673,-2.114,17.667,-12.883,-3.093,0.682,2.505,-1.597,2.443,0.672,17.500,3.7
1lnm,-15.402,-0.061,3.542,-11.801,-0.584,-0.099,0.406,-0.446,6.029,4.832,5.700,8.7
3d83,-20.445,-0.477,6.858,-14.676,-1.476,-0.379,0.839,-1.219,-3.871,4.964,0.700,8.36
4s1g,-20.478,-2.883,7.542,-11.949,-2.813,-0.191,1.137,-2.064,-7.871,3.852,4.700,9.22
4qf7,-9.107,-0.077,2.867,-7.850,-0.480,0.030,0.211,-0.034,20.171,3.322,4.600,8.6
4dff,-10.680,-0.243,1.717,-6.999,-0.707,-0.101,0.206,-0.584,6.957,3.964,2.200,7.46
3zsq,-18.210,-1.726,6.408,-12.016,-1.958,-1.874,1.749,-3.749,37.214,3.197,19.500,4.96
2j7d,-12.743,-3.973,9.050,-9.987,-4.699,-0.130,0.848,-0.525,50.500,-0.000,17.400,7.13
3zps,-8.446,-1.376,9.742,-17.468,-3.059,-0.770,2.472,15.890,11.971,4.112,31.100,8.3
1ppk,-20.082,-1.545,8.267,-12.952,-3.471,-0.877,1.673,-2.855,-5.729,2.132,28.200,7.66
2pwg,-9.311,-4.256,7.083,-7.252,-1.635,0.204,0.361,-0.105,26.300,-0.000,10.400,4.82
1ecq,-5.556,-0.685,10.758,-7.745,-3.065,0.614,0.786,-0.520,42.486,-0.000,16.000,3
3mxd,-22.084,-1.404,9.642,-16.920,-2.165,-0.593,2.004,-4.061,18.571,3.038,17.500,8.83
1w11,-18.431,-2.963,13.542,-13.679,-4.704,-0.408,2.460,-2.690,8.886,-0.000,9.000,8.22
3d2e,-18.283,-6.563,22.925,-15.449,-6.982,1.401,2.476,-1.573,47.686,-0.000,18.700,6.42
4llj,-7.112,0.122,3.567,-4.496,-0.221,0.132,0.278,-0.109,-10.914,3.217,0.000,3.42
1b5i,-26.818,-7.192,14.008,-14.481,-5.338,-0.781,1.969,-1.837,-21.800,1.074,36.000,7.05
2z94,-2.299,0.288,1.433,-1.958,-0.005,-0.055,0.019,-0.015,-2.129,0.715,1.300,5.85
2nmz,-25.148,-1.261,11.458,-17.431,-1.868,-1.193,3.286,-4.374,-12.386,4.409,20.900,8.37
1mh5,-18.768,-1.341,7.967,-13.296,-1.694,-0.745,1.865,-2.467,9.957,4.107,22.700,9.21
1fkf,-23.677,-0.816,6.108,-14.253,-2.114,-0.436,0.639,-2.272,20.657,9.070,17.500,9.4
187l,-6.285,-0.001,0.475,-4.373,0.000,0.000,0.000,0.000,4.986,2.896,0.000,3.37
3tfu,-17.304,-4.325,13.283,-13.371,-3.469,-0.076,1.710,-1.267,14.414,0.377,14.400,3.28
1zoh,-13.987,0.051,3.533,-8.483,-0.000,0.000,0.000,0.000,-6.443,6.902,0.000,7
1jys,-7.025,-0.322,5.325,-5.234,-1.066,-0.318,0.121,-0.027,-8.529,0.300,0.000,3.52
4i7k,-6.030,-0.006,0.442,-4.355,0.000,0.000,0.000,0.000,3.500,2.459,0.000,3.04
4ury,-10.154,-0.272,7.867,-9.104,-1.742,-0.112,0.627,-0.709,6.686,0.802,0.500,2.22
1g36,-15.422,-1.639,11.283,-11.984,-2.252,0.394,1.277,-1.324,5.500,3.140,2.200,7.17
3ipq,-29.091,-1.254,5.317,-19.281,-1.649,0.070,0.645,-2.929,17.986,9.686,21.400,7.57
4np2,-7.378,-0.339,4.033,-5.987,-0.561,-0.293,0.232,-0.376,-9.129,-0.000,4.500,2.26
4omc,-34.443,-10.506,23.483,-19.163,-8.019,-0.178,6.152,-5.140,-40.014,0.716,31.900,10.78
3ok9,-20.027,-1.181,8.425,-16.109,-0.756,-0.545,1.707,-3.509,26.186,4.134,21.100,11.23
3acl,-15.586,-0.042,4.392,-13.265,-0.001,-0.069,0.108,-0.392,-1.257,3.101,6.000,6.22
2q5k,-25.293,-1.155,9.300,-18.121,-2.084,-0.413,2.115,-4.706,-9.057,3.390,27.100,11.3
4az5,-9.645,-1.692,6.750,-8.225,-2.229,-0.091,0.384,-0.192,25.829,0.867,10.200,5.99
1om1,-14.908,-1.618,5.600,-9.896,-0.804,0.181,0.395,-0.321,3.329,5.168,2.300,6.77
2a4m,-5.126,-0.098,4.558,-5.096,-0.493,-0.896,0.460,-0.126,11.586,-0.000,7.500,4.52
4xy8,-12.725,-0.161,7.267,-8.740,-1.151,-0.194,0.762,-0.489,-3.057,4.442,0.800,6.4
3p3s,-14.437,-2.926,5.825,-8.054,-1.679,-0.179,0.395,0.007,4.686,4.258,0.000,7.59
1m7d,-14.110,-1.796,10.017,-11.907,-3.138,-1.379,2.091,-2.637,50.914,0.970,26.300,6.23
4pp0,-19.273,-5.482,14.575,-12.274,-5.109,-0.221,1.412,-1.115,7.714,0.166,13.500,4.4
3qwc,-16.747,-0.790,5.475,-12.015,-1.644,-0.670,1.180,-2.245,6.857,2.775,9.400,4.26
1x38,-13.849,-2.214,8.725,-10.913,-3.662,-0.365,0.649,-0.526,31.700,1.011,9.300,8.77
1c5t,-7.520,-1.781,7.650,-7.176,-2.165,0.256,0.451,-0.125,22.471,-0.000,0.000,4.1
5cqu,-14.422,0.982,4.650,-10.488,-0.036,-0.031,0.318,-0.914,-4.271,5.957,14.500,6.54
4rqv,-11.711,-0.891,4.850,-8.012,-0.489,-0.104,0.729,-0.870,6.843,4.260,0.000,5.05
2zmm,-17.757,-4.137,7.658,-11.368,-2.684,0.395,0.967,-1.935,30.743,4.160,4.800,7.6
1nfy,-15.228,-0.786,10.858,-14.513,-0.605,-0.017,0.886,-1.239,12.686,1.940,2.000,8.89
4q09,-11.897,-0.033,8.075,-9.770,-1.748,0.481,1.389,-1.904,17.500,4.018,7.300,8.17
1a9m,-26.324,-0.769,12.417,-16.190,-3.476,-1.403,3.138,-3.639,-45.243,3.810,25.700,6.92
2vpn,-13.178,-3.114,4.733,-7.082,-2.644,-1.036,0.142,-0.115,5.200,0.524,0.900,6.72
3aqt,-5.149,-0.534,3.092,-4.929,-0.587,-0.034,0.112,-0.031,16.386,1.011,2.800,6.72
1fkb,-23.091,-1.086,5.225,-13.261,-2.460,-0.462,0.789,-2.276,11.629,8.255,21.800,9.7
4us3,-17.151,-2.176,6.742,-10.788,-3.556,-0.937,0.423,-0.496,8.271,1.817,7.600,5.32
3ekt,-21.627,-1.170,9.308,-15.703,-2.762,-0.405,1.747,-3.454,17.671,4.232,17.300,10.59
3p3t,-10.271,-0.472,3.442,-7.514,-1.096,-0.007,0.069,-0.329,9.886,2.935,6.000,7.24
4tkh,-13.631,-1.881,2.133,-6.484,-1.254,0.000,-0.068,-0.440,1.829,5.702,26.500,5.74
2uxi,-4.481,-0.100,4.133,-6.550,1.271,0.430,0.449,-0.445,28.043,2.669,8.300,7.3
1bai,-31.284,-1.301,14.942,-18.571,-4.905,-1.528,4.874,-5.622,-42.814,5.651,39.400,7.7
2ves,-12.194,2.804,5.983,-11.293,-0.713,-0.082,0.791,-3.101,18.871,3.921,4.500,7.7
2a5s,-13.732,-3.505,6.850,-6.781,-4.224,-1.291,0.456,-0.385,10.129,-0.000,15.700,6.7
3a1s,-13.298,-6.213,12.708,-9.276,-4.602,0.450,2.311,-1.575,35.614,-0.000,18.100,4.83
1m5w,-7.401,-1.605,8.667,-6.236,1.086,-0.689,0.633,-0.429,-13.229,-0.000,14.900,4.27
3r6c,-11.141,-2.829,6.542,-10.991,-1.422,1.727,0.809,-0.305,27.071,2.391,2.600,4.72
3pbb,-10.973,-0.069,3.808,-8.854,-0.160,-0.313,0.466,-0.296,-5.943,2.308,9.700,7.02
3ttp,-21.145,-0.996,8.883,-14.827,-2.313,-0.412,1.768,-3.475,2.586,4.007,18.700,9.12
4lm0,-6.668,-0.216,1.483,-3.884,-0.504,0.001,0.049,-0.125,-7.929,2.159,0.000,3.25
1z71,-17.376,-0.559,6.625,-15.213,-1.552,-0.739,1.168,-2.210,44.514,3.190,7.300,9.18
3jy0,-11.442,-1.645,4.758,-8.250,-1.107,0.272,0.419,-0.429,16.271,3.643,4.300,8.3
4n8q,-5.556,-1.037,4.750,-5.414,-0.934,0.470,0.307,-0.121,7.400,0.202,0.000,3.42
2ces,-11.859,-4.276,7.808,-8.435,-4.291,0.101,0.505,-0.214,38.800,-0.000,12.900,7.25
1ogd,-10.141,-0.930,6.083,-5.710,-1.545,-1.508,0.287,-0.084,-12.371,-0.000,9.700,3.03
3uxd,-8.268,0.467,2.483,-6.135,-0.002,0.000,0.000,0.000,-7.214,2.947,0.000,4.41
4bb9,-10.492,-2.611,10.850,-8.480,-4.768,-1.672,0.975,-0.575,70.271,-0.000,19.300,6
2xm2,-10.767,-2.277,8.317,-8.776,-3.392,-0.687,0.761,-0.424,40.200,0.366,9.100,4.62
1hos,-27.899,-0.783,9.575,-16.720,-3.400,-1.641,3.279,-6.210,2.214,5.991,30.300,8.55
3fx6,-10.490,-3.110,7.058,-7.773,-3.574,-0.179,0.952,-0.974,45.671,1.011,13.100,6.8
3ekw,-28.469,-1.282,10.792,-18.469,-3.676,-0.961,3.188,-5.490,-6.886,5.084,28.200,7.96
2v3u,-12.071,-4.035,5.350,-5.650,-4.209,-0.525,0.188,-0.137,13.329,-0.000,10.200,3
1dgm,-8.276,-0.411,7.817,-6.610,-1.872,-0.494,0.919,-0.652,16.200,1.727,11.400,5.05
4qp2,-6.018,-0.511,4.608,-4.769,-1.498,-0.199,0.102,-0.019,22.514,1.747,0.000,3.03
1c5y,-9.125,-2.222,7.975,-7.576,-2.441,0.243,0.458,-0.107,13.857,-0.000,0.000,4.2
2qv7,-12.187,-3.860,14.433,-10.813,-3.933,0.402,1.998,-1.252,34.314,-0.000,15.400,3.66
3w5n,-13.993,-2.096,6.083,-7.194,-1.860,-0.834,0.287,-0.071,-37.114,0.612,5.800,3.87
2fu8,-4.950,1.185,3.067,-4.737,-0.555,0.313,0.389,-0.677,-6.786,1.323,5.100,4.7
3b92,-9.066,1.313,4.142,-9.871,-0.600,0.002,0.194,-0.662,5.457,0.660,7.700,8
1fzo,-39.360,-5.386,13.983,-21.128,-5.678,-2.450,5.056,-6.471,-33.000,5.393,32.400,7.89
1sr7,-18.352,-0.533,4.100,-15.575,-0.994,0.049,0.558,-0.974,42.329,6.016,7.700,10.1
2qg2,-14.519,-0.254,7.792,-10.578,-0.601,-0.446,0.624,-0.694,-7.800,3.716,0.000,5.4
1fzq,-18.169,-8.259,14.950,-11.836,-5.764,0.616,2.170,-1.495,36.614,-0.000,17.900,7.62
1utl,-6.884,-1.382,3.475,-5.215,-0.848,0.009,0.134,-0.214,-1.914,-0.000,7.900,2.47
1jvu,-11.135,-2.381,10.992,-8.323,-2.840,-2.616,1.808,-0.810,15.729,-0.000,11.200,5.15
5e2r,-10.938,0.901,5.300,-8.240,-0.622,-0.002,0.394,-0.806,7.300,4.862,0.000,7.06
3vfb,-22.381,-1.188,8.808,-16.720,-1.844,-0.569,1.878,-3.487,2.343,3.330,21.500,9.04
1f8c,-13.634,-5.500,9.467,-7.747,-3.902,-0.404,1.480,-1.264,19.629,-0.000,19.800,7.4
3g08,-35.136,-1.946,4.867,-17.619,-2.673,-0.971,1.438,-2.833,-4.700,14.712,82.700,8.16
3s54,-15.855,-1.627,9.292,-14.329,2.327,-0.374,1.702,-3.572,19.800,3.670,19.500,9.64
1ik4,-8.554,-2.373,7.958,-6.584,-3.862,-0.442,0.333,-0.253,43.671,-0.000,6.500,7.41
3kmc,-14.777,0.652,6.567,-10.649,-2.567,-0.517,1.351,-2.160,-22.057,1.056,21.600,6.4
3djx,-9.589,-2.065,8.717,-7.036,-1.556,-1.361,1.754,-1.114,10.043,-0.000,13.000,2.81
2qrm,-20.581,-1.290,9.992,-11.846,-3.404,-0.457,0.647,-0.486,-78.457,-0.000,12.800,4.03
1tcw,-17.762,-0.901,6.450,-11.465,-1.742,-0.667,1.669,-3.030,-10.714,3.164,23.200,6.02
3n0n,-10.970,-0.312,4.883,-7.279,-1.074,-0.571,0.811,-0.777,4.929,3.465,0.000,7.3
1e2l,-13.104,-1.074,6.092,-9.079,-1.975,0.216,0.539,-0.571,1.671,3.306,7.700,4.29
4ibe,-11.404,-1.117,3.692,-8.303,-0.519,0.424,0.945,-2.169,26.929,4.683,1.400,4.15
1bm7,-8.186,-1.167,4.592,-7.324,-0.665,0.357,0.550,-0.580,39.371,3.669,0.100,7.52
3jzg,-14.017,-1.246,4.808,-8.582,-1.006,-1.041,3.016,-2.564,-22.714,2.642,29.300,4.4
4qge,-18.016,-0.953,5.633,-10.391,-2.249,-0.201,1.040,-0.794,-6.743,6.485,5.000,9.3
4j44,-15.436,-2.897,5.883,-8.086,-2.415,-0.906,1.375,-1.797,-22.171,0.527,16.200,5.73
4gu9,-8.524,-0.348,6.783,-6.597,-1.098,-0.239,0.603,-0.370,3.557,2.142,0.000,4.37
3eeb,-26.610,-10.843,19.183,-10.987,-8.488,-6.949,6.605,-4.181,88.557,-0.000,14.700,5.89
2y8c,-18.724,-0.216,5.975,-10.946,-1.709,-0.293,1.311,-3.414,-13.057,5.289,19.900,6.4
1nfx,-17.579,-0.640,8.558,-14.645,-0.449,-0.422,0.815,-1.407,3.157,2.996,7.300,8.52
1xow,-13.491,-0.845,1.883,-10.703,-1.441,0.003,0.118,-0.043,30.800,4.094,2.900,9.28
2i2b,-15.344,-1.759,8.108,-7.510,-3.005,-0.713,0.645,-0.485,-37.457,1.481,7.100,2.44
2pqb,-21.406,-9.869,18.192,-13.383,-7.978,-1.404,2.622,-1.974,93.586,-0.000,22.300,7.2
1a4w,-24.388,-2.441,10.842,-13.275,-2.974,-0.276,1.464,-3.592,-23.400,5.182,12.000,5.92
1lcp,-7.613,-0.186,6.483,-4.887,-1.806,-1.473,0.438,-0.295,-0.700,-0.000,11.800,6.64
1g48,-8.114,1.032,4.942,-6.456,-0.639,-0.330,0.606,-0.676,8.000,3.569,1.600,8.41
1loq,-12.338,-2.718,9.692,-8.553,-5.209,-1.311,1.126,-0.978,55.729,0.462,14.700,3.7
4p6w,-16.990,-0.554,4.933,-14.603,-1.147,0.067,0.761,-1.720,56.000,6.210,8.400,9.15
3cow,-19.765,-1.827,14.617,-15.162,-5.260,-1.188,2.270,-1.988,21.800,1.056,20.500,6.9
3oim,-11.565,0.685,4.800,-7.575,-0.681,-0.234,0.673,-0.641,0.300,5.627,8.400,6.74
1bp0,-11.384,-1.517,9.142,-7.935,-4.951,-0.618,0.812,-0.730,26.400,0.210,10.700,5.4
4ffs,-20.325,-2.662,11.417,-13.731,-2.895,0.229,1.060,-1.014,-18.871,3.045,19.500,10.44
4lzr,-11.304,-0.148,2.317,-7.398,-0.692,-0.338,0.338,-0.735,12.600,4.524,2.000,4.7
3zq9,-12.283,-3.973,8.550,-8.233,-3.344,-0.598,1.606,-1.205,27.171,-0.000,28.200,6.02
2oxy,-10.799,0.091,3.058,-6.727,-0.000,0.000,0.000,0.000,-1.014,5.566,0.000,6.52
2iko,-23.441,-2.972,9.833,-10.514,-2.708,-0.264,1.261,-1.121,-84.471,3.845,0.400,5.45
3mna,-10.112,-0.269,6.983,-7.173,-1.153,-0.920,1.551,-0.640,5.729,3.306,1.600,7.39
2bt9,-9.523,-1.690,4.867,-5.957,-3.212,-0.953,0.306,-0.195,26.486,0.612,11.600,6.19
3ts4,-14.138,1.689,7.183,-15.653,-0.684,-0.820,1.932,-2.526,29.971,1.511,13.900,8.72
2zgx,-18.683,-2.427,9.583,-11.345,-3.386,-0.425,1.352,-1.501,-22.429,1.680,8.200,6.74
3kdm,-14.267,-0.225,2.367,-10.003,-0.598,0.004,0.118,-0.039,-4.843,4.514,2.900,7
1o5e,-1.889,-2.330,10.667,-12.109,11.022,0.400,1.088,-0.447,16.543,0.674,0.000,5.74
2yhw,-12.029,-3.020,8.825,-8.310,-4.555,-0.684,0.749,-0.619,37.157,-0.000,8.500,5.6
4fzj,-3.113,0.041,2.075,-3.500,-0.007,-0.073,0.144,-0.109,3.786,0.149,0.000,3.15
2v2h,-7.368,-1.485,6.517,-5.482,-3.389,-0.688,0.286,-0.212,34.414,-0.000,8.100,3.77
3hl7,-12.111,-0.440,7.008,-10.218,-0.579,0.058,1.309,-1.472,9.357,3.342,4.600,7.64
4yhq,-19.697,-0.855,9.650,-14.645,-2.864,-0.486,1.813,-3.714,20.543,3.374,16.600,8.77
4i8n,-13.832,-2.378,7.975,-10.120,-2.267,0.213,1.413,-1.487,16.643,2.752,5.400,4.46
1ypg,-19.869,-2.171,9.375,-14.111,-2.208,0.437,0.662,-1.844,-7.929,2.790,2.400,8
1pdz,-4.384,-0.187,5.467,-4.025,-2.212,-0.733,0.292,-0.191,27.400,-0.000,7.100,3.7
2evl,-29.902,-2.308,4.633,-15.189,-2.356,-0.926,1.002,-2.799,41.200,14.817,69.900,6.7
3juq,-10.653,-2.133,6.083,-8.020,-1.362,0.327,0.549,-0.452,-1.957,0.716,1.400,4.91
4wa9,-17.511,-0.798,6.683,-12.942,-1.834,-0.070,0.528,-0.917,15.286,4.808,1.200,8.42
1z4o,-10.512,-2.165,11.675,-9.794,-3.921,-1.289,1.061,-0.637,64.314,-0.000,21.000,4.52
3kdd,-25.965,-1.043,10.625,-18.989,-1.835,-1.036,2.139,-3.496,-11.314,3.438,17.100,8.46
3c2o,-9.730,-2.610,7.133,-5.936,-1.800,0.323,0.445,-0.325,-18.786,-0.000,0.000,3.35
2ypp,-15.327,-2.546,4.875,-6.354,-2.845,-0.928,0.460,-0.519,-34.814,1.389,8.600,4.41
1o3i,-12.601,-2.154,10.000,-9.930,-3.101,0.235,0.887,-0.445,1.000,-0.000,0.200,7.3
1pme,-12.205,-0.355,6.033,-10.073,-0.389,-0.195,0.745,-1.337,23.786,4.101,0.800,9.4
2h4n,-5.352,0.755,5.008,-5.177,-1.118,0.055,0.340,-0.276,-2.857,0.522,0.000,8.7
3vvy,-15.497,-0.275,4.583,-10.028,-0.366,-0.032,0.389,-0.901,-2.300,6.180,2.700,4.84
3hmo,-16.889,-0.870,4.417,-10.504,-1.164,-0.004,0.323,-0.137,-1.943,6.419,5.300,7.52
1laf,-18.788,-5.003,10.525,-8.873,-5.465,-0.926,0.550,-0.287,-12.914,-0.000,13.800,7.85
3cm2,-18.834,-2.568,6.400,-10.268,-2.034,-0.528,1.430,-2.362,-31.643,2.184,14.900,6.47
3iob,-12.085,-0.954,10.625,-10.010,-3.072,-0.573,0.846,-0.639,7.957,-0.000,12.400,3.42
2pvj,-15.633,-0.346,9.483,-11.632,-1.009,-0.545,1.256,-1.119,-11.586,3.356,3.000,8.1
1hvr,-27.290,-0.883,7.783,-18.582,-2.169,-0.103,1.108,-3.759,-1.171,6.162,13.800,9.51
2xn5,-10.845,-0.888,7.592,-10.105,-0.746,-0.133,0.997,-0.894,21.500,2.004,0.800,6.69
4ovh,-10.138,-1.747,4.942,-7.723,-1.124,-0.027,1.153,-1.177,4.371,1.144,3.800,4.85
4g4p,-15.965,-4.376,6.525,-7.244,-4.979,-1.193,0.393,-0.235,3.543,-0.000,10.300,6.89
3g2k,-14.104,-1.129,10.025,-13.833,-3.478,-0.184,0.773,-0.835,37.543,-0.000,14.100,4.79
2zwz,-11.720,-3.205,7.533,-7.675,-3.276,0.310,0.514,-0.217,6.243,0.527,9.800,7.79
2nsl,-23.381,-3.512,11.833,-9.915,-6.046,-0.269,1.518,-1.124,-93.886,-0.000,18.200,4.68
3m96,-12.194,0.665,7.542,-9.746,-0.729,-0.336,1.017,-1.153,14.471,5.056,4.700,7.22
2obf,-18.687,-1.847,7.567,-13.239,-1.348,-0.693,0.502,-0.777,11.843,4.035,5.700,8.85
1ghw,-8.423,-1.728,9.908,-8.293,-1.802,0.330,1.008,-0.300,10.714,-0.000,0.900,4.2
1ft7,-1.680,7.269,6.200,-5.258,-0.544,-0.126,0.439,-0.242,-30.943,1.605,10.100,5.18
4c1y,-7.932,-1.601,3.883,-4.537,-2.752,-0.978,0.296,-0.181,24.014,0.527,11.100,3.6
1hmt,-17.286,-1.782,2.475,-8.052,-1.339,0.000,-0.171,-0.059,-9.514,7.755,35.300,5.79
4ibf,-9.602,-2.742,4.033,-8.366,1.669,0.241,0.739,-2.157,38.157,3.291,3.600,4.43
186l,-8.889,-0.003,0.242,-5.695,0.000,0.000,-0.058,-0.156,2.129,4.061,6.300,4.85
1ndv,-16.783,-3.986,9.467,-10.143,-1.658,0.178,1.211,-0.993,-7.100,3.302,1.700,5.92
1w13,-20.539,-2.984,14.192,-13.989,-4.654,-0.750,2.571,-2.941,-10.000,-0.000,10.000,8.7
1ajv,-22.584,-1.329,9.008,-17.818,-2.295,-0.182,1.442,-2.780,21.243,3.821,14.000,7.72
2o4z,-3.277,0.894,4.642,-3.472,-1.071,-0.241,0.078,-0.051,1.900,-0.000,0.100,6.25
3t3c,-19.402,-1.023,9.125,-14.901,-2.413,-0.390,1.743,-3.564,-0.529,1.307,19.500,10.23
3s5y,-11.116,-4.440,7.233,-6.668,-3.494,-0.078,0.351,-0.164,23.843,-0.000,8.500,7.41
4zls,-22.678,-0.914,7.892,-17.718,-1.221,-0.526,1.524,-1.735,20.743,6.334,23.100,9.09
2clh,-20.065,-1.052,7.833,-11.406,-3.035,-1.127,0.569,-0.670,-27.257,3.247,10.400,4.06
1lbk,-16.812,-4.054,7.200,-8.254,-4.660,-1.356,0.941,-0.973,0.414,-0.000,16.800,3.18
3ffg,-24.478,-1.155,10.708,-18.683,-1.829,0.197,1.019,-2.409,-8.614,4.101,7.500,9.08
2oiq,-19.983,-1.263,11.050,-15.203,-2.138,-0.485,1.591,-1.383,5.843,4.194,4.200,5
2zq2,-21.330,-2.091,10.217,-13.190,-3.178,-0.381,1.167,-1.396,-17.143,3.855,6.600,6.56
1b6k,-26.970,-2.866,9.817,-16.626,-4.127,-0.601,1.975,-3.499,1.043,4.894,28.800,8.74
4kwf,-18.069,-0.256,2.767,-9.597,-0.578,0.041,0.157,-0.140,-74.514,3.716,1.400,4.82
1koj,-14.236,-1.865,9.458,-8.615,-4.612,-0.361,0.942,-0.721,-15.557,-0.000,27.200,6.7
1lah,-15.556,-4.827,5.833,-6.692,-4.722,-1.043,0.327,-0.207,3.786,-0.000,14.500,7.52
