name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
2qpq,8.3455,-12.649,-5.48,4.5033,0,32.0539,0,0.0074,4.2962,4.5399,6.37
1okl,14.786,-21.8721,-5.48,0.9532,0,134.7724,0,4.3372,2.7489,1,6.03
1j16,21.0472,-22.023,-5.48,2.5587,0,68.3515,0,0.7634,0.2125,0,3.84
1ajp,10.7628,-13.4383,-5.48,0.5196,0,113.1873,0,0.7858,1.8896,2.7422,2.23
1xff,19.2111,-19.9607,-5.48,6.4923,0,39.6994,0,0.0673,0.6824,4.6283,4.82
1t5f,12.5565,-15.8775,-5.48,2.3367,2,34.2667,0,1.6863,1.6347,5.2642,4.22
1mrs,19.2045,-22.0239,-5.48,3.1946,1,106.7341,0,1.1815,1.6379,4.939,3.96
3ao2,17.949,-20.2693,-5.48,0,0,126.4043,0,1.6172,0.703,0,3.77
3p3s,25.8824,-28.8869,-5.48,1.9724,0,143.7518,0,1.3037,1.7007,0,7.59
1jzs,11.9765,-18.0755,-5.48,1.6813,0,189.2049,0,1.297,4.8019,5.9207,6.6
2xab,19.6506,-23.8036,-5.48,0,0,185.7428,0,2.1463,2.0067,1.3313,9.27
4dkr,26.285,-28.3239,-5.48,2.9151,0,145.231,0,0.2407,1.7982,1.5175,6.52
3hkt,-4.6272,-1.3276,-5.48,1.0931,1,66.2629,0,3.4998,2.455,8.4321,5.39
1d6v,32.8537,-36.1101,-5.48,0.6953,0,304.0245,0,1.2722,1.9842,2.8372,6.17
1hxw,34.4273,-39.1731,-5.48,2.2572,0,315.3181,0,1.1952,3.5506,4.1946,10.82
1uho,23.7482,-29.3361,-5.48,0.5424,0,226.5332,0,1.5717,4.0162,1.7421,9.22
1bhx,31.5067,-35.805,-5.48,5.0792,0,202.4202,0,1.4192,2.8792,4.0323,6.84
3gcp,37.7144,-40.3364,-5.48,0.8862,0,294.4991,0,1.2917,1.3302,1,7.82
3d9z,18.787,-22.2805,-5.48,0.7104,1.0049,71.5234,0,1.2894,2.2041,0,8.7
2r58,12.8192,-13.4583,-5.48,1.0178,0,101.4873,0,0.1889,0.4501,2.8497,2
2vmf,23.8098,-26.3047,-5.48,4.0883,0,139.6515,0,1.0795,1.4154,3.5818,5.85
1nw5,20.0628,-22.3019,-5.48,6.275,0,96.8489,0,1.2327,1.0064,6.0422,5.21
1m7i,-3.9349,-5.637,-5.48,2.8548,0,194.1488,0,3.1526,6.4193,12.5365,5.4
4dff,28.4638,-28.9347,-5.48,0.774,0,204.4931,0,0.0195,0.4514,1.1938,7.46
1d2e,27.8899,-31.0002,-5.48,9.7671,1,37.4221,0,2.3636,0.7467,6.8399,6
1z4o,2.706,-4.7576,-5.48,3.2695,0,55.0526,0,1.5632,0.4884,7.064,4.52
3po6,15.7739,-22.0635,-5.48,1.0313,1,96.8504,0,5.7308,0.5588,1.6495,7.06
1nli,18.8645,-18.9102,-5.48,3.3804,0,18.2874,0,0.0456,0,0,3.59
1afl,-18.2721,-3.6353,-5.48,4.372,0,29.2157,0,16.5297,5.3777,7.7599,6.28
2p53,8.2934,-12.7698,-5.48,4.583,1.0002,62.7366,0,1.9585,2.5179,8.355,7.46
2h3e,28.8537,-36.7269,-5.48,11.6971,0,33.8023,0,1.6371,6.2361,4.6001,5.7
2wc4,28.1426,-29.3163,-5.48,4.1248,0,186.0953,0,0.5968,0.5769,4.5756,5.29
2oi0,25.0594,-30.1025,-5.48,1.4834,1,144.5862,0,2.7653,2.2779,1.2808,7.55
2ves,30.3871,-41.302,-5.48,1.7073,2,198.771,0,8.5095,2.4054,2.0299,7.7
2nta,31.3127,-36.4848,-5.48,3.9015,0,153.6226,0,3.1825,1.9895,0,4.8
3r16,11.3247,-18.1892,-5.48,0.8854,0.0135,109.6502,0,4.0597,2.8048,1.2337,7.3
2j75,25.3049,-25.4415,-5.48,5.7542,0,88.2922,0,0.1108,0.0258,3.7452,6.65
1utj,18.8693,-18.9704,-5.48,2.1333,0,76.2841,0,0.0038,0.0974,1,3.84
2v25,16.9527,-18.9977,-5.48,6.2901,0,28.4764,0,0.1615,1.8835,4.2278,5.72
3eeb,-30.2351,14.4483,-5.48,7.6143,0,15.4793,0,4.2063,11.5805,18.4263,5.89
2c80,23.4296,-27.5089,-5.48,6.4112,0,140.2264,0,0.4891,3.5903,6.1683,5.33
3hmo,31.4263,-34.8842,-5.48,1.9434,0,223.5009,0,0.0174,3.4406,1.2642,7.52
1e1v,16.6734,-17.5409,-5.48,2.1462,0,83.298,0,0.454,0.4135,1.8958,4.92
1sr7,42.3035,-47.1624,-5.48,1.3762,0,361.9588,0,0.5388,4.32,2.0559,10.1
1b6k,43.7289,-46.7402,-5.48,6.018,0,274.0093,0,0.8469,2.1645,4.2574,8.74
1bwa,55.8902,-61.7482,-5.48,7.7023,0,334.9557,0,1.2506,4.6074,3.3779,8.6
2wly,18.0107,-22.8386,-5.48,2.0515,0,212.4783,0,3.3493,1.4786,5.6068,6.6
2bt9,26.3085,-26.3307,-5.48,5.1857,0,90.0347,0,0,0.0222,2.7357,6.19
3egt,37.8701,-51.193,-5.48,1.7339,5,176.382,0,8.3983,4.9246,4.2442,8.9
1gu1,22.7539,-22.8477,-5.48,5.0803,0,69.9187,0,0.0436,0.0502,3.0395,4.52
4g0y,2.2277,-3.7668,-5.48,2.1035,0,34.7453,0,0.8146,0.7245,5.0016,2.3
3d1x,40.6221,-44.0869,-5.48,4.1431,0,306.1709,0,0.179,3.2857,4.3176,8.66
2xyt,24.7736,-38.8212,-5.48,0,0,330.2793,0,13.3169,0.7307,2.0709,6.29
1zdp,25.9989,-28.5337,-5.48,3.4293,1,106.7173,0,1.7004,0.8344,2.7016,5.74
1ela,16.2903,-25.5864,-5.48,2.7557,0,164.1591,0,4.278,5.0181,3.2439,6.36
3m6r,33.0055,-42.849,-5.48,4.824,1.9865,167.0903,0,8.5641,1.2794,4.0124,7.49
3ebl,23.6955,-27.4292,-5.48,0.4466,0,209.0214,0,3.253,0.4806,1.5617,6.3
3b92,25.7501,-28.7072,-5.48,0.9707,1,153.7649,0,1.0837,1.8735,1.5763,8
1bju,23.4655,-27.1194,-5.48,2.759,0,106.1907,0,0.6455,3.0084,0,4.8
1f5l,15.1963,-15.7826,-5.48,2.2122,0,24.9046,0,0.5426,0.0437,0,5.28
4gah,-5.4995,-10.7962,-5.48,3.4812,0,240.1352,0,5.6001,10.6956,13.4402,6.1
3vfb,29.7478,-35.2265,-5.48,1.8709,0,277.4731,0,1.8008,3.6778,3.5026,9.04
3drf,12.778,-18.0745,-5.48,7.7247,0,182.6413,0,0.2767,5.0198,13.5059,7
4er2,18.7672,-25.4145,-5.48,3.8129,0,216.8343,0,1.0775,5.5698,7.0977,9.3
1iih,8.6014,-9.9276,-5.48,4.7976,0,27.0496,0,0,1.3262,5.7583,2.89
1f3e,23.5533,-25.4789,-5.48,3.0402,0,84.1404,0,1.9256,0,0,6.7
2pk6,35.8319,-47.4549,-5.48,2.7711,0,376.2272,0,7.7569,3.8661,4.4138,10.89
2nnd,19.1176,-19.4787,-5.48,0,0,148.0955,0,0.065,0.2961,1.3002,6.06
4ag8,51.5786,-53.5108,-5.48,3.8865,0,325.4112,0,0.1219,1.8103,1.1809,8.96
2wq5,18.3227,-24.6041,-5.48,0.131,0,238.2635,0,3.8547,2.4266,3.5899,3.74
3moh,15.2139,-16.7659,-5.48,3.086,1,12.96,0,1.0016,0.5504,2.5655,2.84
1n8v,21.7985,-22.8414,-5.48,0.0638,0,193.9685,0,0,1.0429,2.1664,6.03
3odu,20.9101,-23.9662,-5.48,1.1718,0,157.8216,0,2.0281,1.028,1.5205,8.14
2qfu,7.4346,-11.8827,-5.48,5.642,0,9.8241,0,3.8852,0.5629,5.309,4.18
2gst,35.9418,-39.6303,-5.48,6.2566,0,244.6301,0,1.5973,2.0912,6.0033,6.07
2weh,22.914,-25.1332,-5.48,0.7921,1.1607,85.5406,0,1.0956,1.1236,0,5.95
1kuk,32.8033,-39.0255,-5.48,3.755,1.9986,179.0816,0,4.1675,2.0547,4.6876,3.91
4exs,21.7284,-22.7439,-5.48,1.0084,2,53.1105,0,0.6764,0.3391,1.7102,4.41
2haw,32.9172,-40.4554,-5.48,2.2112,5,0,0,5.4204,2.1177,1,4.92
3f5l,1.5078,-14.9165,-5.48,3.9367,0,148.609,0,12.0974,1.3113,8.2419,3.72
1lpk,31.8819,-35.7473,-5.48,2.8764,0,227.5808,0,0.1484,3.717,2.3307,7.55
2ayr,45.5623,-55.2848,-5.48,1.6148,0,426.0147,0,5.1698,4.5526,2.122,9.29
2vwn,28.4692,-38.0347,-5.48,1.6499,0,277.5785,0,1.8561,7.7095,2.1221,8
3jzj,32.0021,-36.4461,-5.48,10.048,0,279.3465,0,0.2348,4.2091,13.7804,3.61
1c3e,21.266,-30.9142,-5.48,5.1092,0,181.9072,0,6.7155,2.9326,5.0444,6.59
1oau,14.7803,-21.0346,-5.48,0.9833,0,165.5436,0,3.2239,3.0303,2.7727,7.7
3td4,21.0688,-22.1241,-5.48,6.3366,0,50.2548,0,0.0951,0.9602,4.0625,5.66
3hku,18.2793,-18.9858,-5.48,1.2344,1,75.1506,0,0.3627,0.3439,2.1249,8.3
3k1j,16.5034,-17.7893,-5.48,7.1111,0,51.2419,0,0.4665,0.8194,6.8113,6.4
3nsn,6.4175,-13.2053,-5.48,4.265,0,233.3172,0,2.4538,4.334,13.2101,7.19
7std,34.4598,-36.0398,-5.48,0,0,288.4752,0,0.0029,1.5771,1.2468,10.72
3n2u,7.46,-23.7006,-5.48,2.6517,2,123.4435,0,9.4838,6.7568,6.6949,7.84
1q7a,20.3524,-23.7492,-5.48,0,0,193.4336,0,0.6786,2.7182,1.7041,7.19
2q54,33.2307,-40.716,-5.48,4.6481,0,254.5811,0,4.3196,3.1656,3.9353,9.01
1ivp,13.8826,-37.9509,-5.48,3.7018,0,298.0886,0,12.3971,11.6712,5.7693,7.52
2d3z,32.8315,-35.0751,-5.48,1.7073,0,231.0817,0,0.3823,1.8613,1.2281,6.64
3t0b,30.3625,-31.669,-5.48,4.717,1,119.1023,0,0.4806,0.8258,3.723,4.3
2cer,26.6251,-30.4826,-5.48,4.0416,0,186.1502,0,2.1496,1.7079,4.014,9.22
2igv,21.781,-22.5637,-5.48,4.7696,0,68.4762,0,0.0199,0.7627,2.6792,2.23
3sk2,25.8632,-28.9638,-5.48,0.4356,0,226.8026,0,0,3.1006,1.7605,3.61
2hzy,21.3333,-30.4768,-5.48,5.3341,2,69.2084,0,6.3556,2.7879,5.069,7.39
1xbo,26.9644,-31.7991,-5.48,3.0825,0,207.6697,0,1.693,3.1417,3.2319,6.04
1j4r,23.0464,-33.2319,-5.48,0.9365,0,272.9995,0,2.7944,7.3911,2.8581,7.72
3gi5,24.2112,-31.3425,-5.48,2.2283,0,235.7617,0,2.4622,4.6691,3.5797,11.22
3ljg,26.0033,-32.2509,-5.48,3.9462,0,241.5988,0,0.5563,5.6913,5.733,7.73
3ubd,24.3546,-29.6965,-5.48,1.9764,0,266.4022,0,0.9012,4.4407,5.2944,5.54
2wf5,3.7822,-4.0327,-5.48,3.3776,0,47.8354,0,0.0199,0.2306,7.1583,6
1izi,33.4843,-41.8645,-5.48,6.6877,0,263.6298,0,3.0431,5.337,6.5614,6.59
2idw,27.4099,-33.2565,-5.48,2.9695,0,234.0294,0,2.2668,3.5798,3.72,8.89
3f68,28.7954,-35.3014,-5.48,1.8264,0,246.3265,0,2.0663,4.4397,1.9918,5.06
1w9v,23.4896,-30.8905,-5.48,5.126,0,166.1802,0,6.1151,1.2857,4.3568,6.34
4el0,22.3395,-24.312,-5.48,4.5632,0,131.1468,0,1.1687,0.8037,4.5912,4.49
3ny3,6.548,-15.3607,-5.48,6.2411,0,78.9125,0,1.1761,7.6366,7.8896,4.71
2c1p,23.4729,-25.5072,-5.48,1.6465,0,187.5667,0,0.0261,2.0081,2.8975,5.4
1qxk,20.0852,-25.6535,-5.48,4.4326,0,192.158,0,1.2239,4.3444,6.6851,5.05
3ohi,7.3557,-14.9442,-5.48,4.1409,1.2721,47.6909,0,5.5208,2.0677,6.8815,4.85
2xxx,11.4298,-12.677,-5.48,4.1601,0,44.0221,0,0.2484,0.9989,4.6283,6.41
3sbh,21.309,-24.8504,-5.48,0.9597,1.1037,115.1262,0,1.9925,1.5489,1.5468,7.28
3hl8,18.927,-21.0717,-5.48,0.1159,0,151.8329,0,0,2.1446,1,4.49
2zn7,25.6093,-32.5779,-5.48,2.2672,0,210.9882,0,1.9723,4.9963,2.0156,7.89
1ceb,18.4754,-20.8779,-5.48,2.0672,0,104.8836,0,1.8551,0.5474,1.4758,6
1xk5,-33.6453,11.6255,-5.48,1.2006,0,64.4054,0,7.8975,14.1222,11.1918,6
1fki,31.1016,-31.1045,-5.48,0.956,0,191.7215,0,0.0029,0,0,7
3mi3,8.9719,-13.9949,-5.48,1.4802,1,45.5828,0,4.4273,0.5957,3.0438,5.45
2xd9,34.5057,-37.5965,-5.48,5.7548,0,172.6186,0,1.4331,1.6577,2.8519,6.46
2j77,19.4641,-23.9796,-5.48,4.5165,0,107.2122,0,4.5091,0.0064,3.5661,4.89
1g3e,22.0801,-29.5999,-5.48,2.4495,1.9998,81.5891,0,6.9646,0.5552,2.2133,5.38
3brn,30.0107,-30.0752,-5.48,1.944,0,196.1613,0,0.0149,0.0497,1.894,8.7
1tjp,15.9804,-18.4729,-5.48,4.679,0,143.4668,0,1.0103,1.4822,7.5861,4.42
2ra6,22.4962,-24.1341,-5.48,0.8806,0,162.5615,0,1.3785,0.2594,1.2917,4.52
1tcw,18.8309,-23.9706,-5.48,2.4672,0,171.312,0,1.2006,3.9392,3.8256,6.02
4aq4,10.887,-11.7015,-5.48,3.8312,0,71.2056,0,0.5953,0.2192,5.8225,6.17
3l79,19.0295,-20.9568,-5.48,4.6302,0,79.4674,0,1.2732,0.654,3.6272,2.46
1ql9,30.7449,-35.305,-5.48,0,0,280.2218,0,2.7424,1.8178,1.1566,5.35
1afk,-6.442,-1.9312,-5.48,3.7937,0,31.1597,0,6.5894,1.7838,7.7599,6.62
1d3p,34.7076,-37.8861,-5.48,0.6824,0,315.5642,0,0.6514,2.5271,2.654,7.39
2qi5,31.2866,-38.2851,-5.48,3.0092,0,274.8222,0,2.8737,4.1249,3.6719,10.85
2ihq,31.0044,-36.9527,-5.48,1.2616,0,254.8628,0,4.7273,1.221,1,8.49
2rio,1.6861,-16.5783,-5.48,3.4476,2,42.3957,0,11.0166,3.8756,6.8113,4.69
3n35,8.1758,-10.1283,-5.48,2.227,0,68.9378,0,1.197,0.7555,4.2405,3.37
3s54,13.1739,-27.5853,-5.48,1.2915,0,233.46,0,10.8423,3.5691,3.72,9.64
2bpy,25.8905,-30.8531,-5.48,1.2745,0,261.5187,0,0.0038,4.9588,3.7037,7.4
1pzp,15.1556,-18.8581,-5.48,0,0,165.6082,0,0.0174,3.6852,2.343,3.31
2wqp,18.4832,-22.4438,-5.48,7.4752,1.8963,96.3907,0,1.9692,1.9914,11.9985,5.51
1y3x,28.6379,-31.2184,-5.48,3.202,0,166.9736,0,0.2621,2.3185,1.7548,5.14
2qhz,19.6656,-29.2536,-5.48,0.215,0,270.308,0,1.6356,7.9525,3.3478,7.28
3sm2,24.7815,-30.4659,-5.48,1.1647,0,255.1802,0,2.2508,3.4336,3.4219,9.7
2ce9,24.6159,-28.4929,-5.48,3.6023,0,248.1589,0,0.1739,3.7032,7.0521,6.03
1wcq,19.3859,-21.7836,-5.48,6.554,0,93.7807,0,0.1926,2.205,6.4684,6.26
3ipq,63.0962,-67.6428,-5.48,1.7588,0,547.6068,0,0.2902,4.2564,3.0396,7.57
3dp4,25.8657,-27.4985,-5.48,5.41,0,81.0874,0,1.2969,0.3358,2.1633,7.37
2tmn,13.2267,-20.7327,-5.48,2.7687,1.54,56.2862,0,5.4313,2.0747,3.8539,5.89
2xmy,21.6225,-33.4484,-5.48,2.2909,0,210.9195,0,5.473,6.3529,1.7034,9.96
3bxe,7.4958,-9.657,-5.48,4.6029,0,20.6665,0,1.7738,0.3874,5.3183,5.48
2jdh,17.7231,-20.7902,-5.48,1.8117,3.9496,35.8724,0,1.5799,1.4872,7.3257,6.51
2hw2,32.6613,-35.1632,-5.48,0,0,349.3782,0,0.538,1.9639,4.3727,2.97
1wuq,23.4882,-30.7539,-5.48,10.0984,1,66.2077,0,4.3256,2.9401,8.6841,8.27
3b67,23.241,-37.0851,-5.48,2.4984,0,263.4163,0,3.2817,10.5624,2.9528,8.85
3q7q,6.5047,-15.8702,-5.48,5.4343,1.9951,20.5345,0,3.6143,5.7512,8.6693,5.65
2fgu,34.3604,-41.3452,-5.48,3.2748,0,307.5245,0,3.8182,3.1666,4.3176,9.18
2eum,3.4463,-11.6903,-5.48,2.6775,0,239.5441,0,1.5911,6.6529,12.0154,6.7
1kui,23.6435,-31.2088,-5.48,2.3124,1.8963,165.3579,0,3.8498,3.7155,4.9908,3.77
1gai,23.4104,-27.8695,-5.48,9.1568,0,228.4846,0,0.0015,4.4576,13.6433,8
2gv6,18.0953,-24.2436,-5.48,3.8859,0,124.1578,0,2.7344,3.4138,3.4148,7.34
2xbp,28.599,-40.269,-5.48,9.5263,3,59.3391,0,4.9588,6.7111,8.6178,5.02
1b32,33.2811,-37.6707,-5.48,7.561,0,198.6343,0,0.6798,3.7098,6.3684,7.1
1pxo,18.9548,-29.556,-5.48,1.1815,0,172.0505,0,7.3989,3.2024,0,8.7
1sv3,13.4168,-13.7591,-5.48,0.2561,0,85.3322,0,0.3319,0.0104,1,4.35
4b9k,40.9841,-45.9063,-5.48,3.353,0,291.3122,0,1.1084,3.8138,1.8969,6.17
3l7d,18.679,-22.2729,-5.48,2.5105,0,128.8091,0,0.9777,2.6162,2.6027,2.18
1o35,17.847,-20.2673,-5.48,1.9621,0,92.2565,0,2.2552,0.1651,1,5
1ws4,15.3792,-16.9128,-5.48,3.3541,0,89.0733,0,1.5314,0.0022,3.9811,3
3g32,8.2121,-8.899,-5.48,1.0971,0,41.1438,0,0.0582,0.6287,1.9763,3.71
2cgr,30.4473,-32.87,-5.48,2.6976,0,205.3765,0,0.6839,1.7388,2.2066,7.28
1c84,23.8037,-30.9762,-5.48,2.8724,0,135.9176,0,4.3856,2.7868,0,5
3v3q,-3.3347,-24.4334,-5.48,0.7638,0,194.7882,0,19.6714,8.0967,2.4953,6.6
3hk1,17.0584,-21.696,-5.48,1.0142,0,156.9581,0,0.065,4.5725,2.1623,6.17
1lst,24.303,-24.4591,-5.48,5.0017,0,86.03,0,0.017,0.1392,3.0438,7.85
2qd8,17.9998,-27.8745,-5.48,1.4684,0,235.6643,0,6.4946,3.3801,3.9385,9.07
3rz5,20.3637,-23.1905,-5.48,0.9571,1.0307,105.6469,0,1.1448,1.682,1.5866,7.89
1b5h,23.8574,-29.2801,-5.48,6.7528,0,162.6233,0,1.7953,3.6273,6.9458,6.01
3kgt,15.4392,-20.5625,-5.48,0.078,0,175.9152,0,2.9083,2.2149,2.25,5.51
1ro6,29.2442,-29.7135,-5.48,0.79,0,216.481,0,0.0015,0.4678,1.4584,6.46
1fcy,58.4641,-59.4291,-5.48,1.5874,0,415.7864,0,0.027,0.938,0,8.52
4g8n,18.0075,-20.4467,-5.48,4.8632,0,70.8658,0,0.7037,1.7355,3.7374,7.2
1mrn,-3.2636,-8.839,-5.48,4.2853,1,145.1214,0,6.7101,5.3925,13.2668,4.52
3aqt,16.826,-16.826,-5.48,0.936,0,104.899,0,0,0,1.5833,6.72
4e3g,9.1885,-9.5915,-5.48,0,0,57.021,0,0.3584,0.0445,1,4.97
1yp9,20.569,-28.6169,-5.48,2.2118,0,170.0093,0,5.8538,2.1942,1.6178,5.11
1td7,18.8667,-20.9947,-5.48,0.1904,0,127.1678,0,0.003,2.125,0,4.37
3zze,29.7473,-32.9441,-5.48,2.0639,0,226.9884,0,0,3.1968,2.3386,8.89
1yej,22.0542,-30.6783,-5.48,1.8382,1,227.3956,0,5.2117,3.4124,5.3034,7.46
2qci,20.6292,-28.9567,-5.48,1.3493,0,248.3124,0,4.7906,3.5369,3.9385,8.34
2vba,23.525,-28.66,-5.48,0,0,198.1199,0,4.1563,0.9786,0,4.6
1pb8,26.011,-26.1595,-5.48,6.5153,0,44.0443,0,0.065,0.0835,2.4355,5.15
4tmk,7.6397,-23.2055,-5.48,10.7995,0,133.488,0,5.1575,10.4082,13.2668,7.7
4det,12.8302,-17.1723,-5.48,0,0,164.8205,0,2.9069,1.4351,2.9655,5.68
1bjv,21.0621,-25.0357,-5.48,2.6587,0,117.9869,0,0.52,3.4535,1.2223,5.54
1e3v,14.1584,-18.8103,-5.48,0,0,176.4857,0,4.3313,0.3206,2.8588,4.34
1rql,20.4157,-22.026,-5.48,1.8726,1,36.4231,0,1.0445,0.5658,0,2.75
1qb1,10.224,-24.5305,-5.48,2.443,0,164.1955,0,8.6545,5.652,3.2501,6.77
1b55,-22.7412,9.6694,-5.48,4.3888,0,43.339,0,5.146,7.9258,13.6245,7.4
2r9x,18.7235,-22.8937,-5.48,3.1037,0,111.0493,0,1.1553,3.0148,2.3225,4.85
1hsl,21.2941,-23.3762,-5.48,5.1035,0,58.1059,0,1.7455,0.3367,2.3234,7.19
1b51,21.7388,-27.0001,-5.48,6.5134,0,159.9936,0,1.3023,3.959,7.4038,7.37
2epn,27.5486,-29.5418,-5.48,3.3835,0,166.9919,0,1.987,0.0063,2.6473,7.22
4asd,40.9112,-46.0258,-5.48,2.6715,0,299.0003,0,1.0053,4.1092,1.3125,9.28
4epy,20.8649,-24.9473,-5.48,1.4313,0,157.806,0,1.9286,2.1538,1.4752,3.47
3sus,28.7847,-29.8716,-5.48,3.3192,0,172.2729,0,1.0465,0.0404,2.676,4.15
3rm4,22.4992,-25.4352,-5.48,1.1922,0,174.5622,0,1.6573,1.2787,1.7385,5.77
1bm7,24.4596,-28.5431,-5.48,0.6456,0,178.6899,0,2.7111,1.3724,0,7.52
3fjz,5.7399,-9.7642,-5.48,5.0188,0,9.5077,0,3.4947,0.5296,5.309,4.05
1s5z,-5.8599,2.0749,-5.48,1.1369,0,56.4123,0,0.306,3.479,7.0127,3.21
2j7g,18.5174,-22.4566,-5.48,4.1786,0,131.9953,0,3.3871,0.5521,4.8529,7
3iod,14.0808,-27.1624,-5.48,4.2371,0,165.5898,0,11.5811,1.5004,4.6264,4.1
3ipu,29.4887,-33.2636,-5.48,0,0,288.2587,0,1.3832,2.3918,2.3213,7.32
2iuz,16.4209,-18.6931,-5.48,0.9969,0,127.5252,0,1.5878,0.6845,1.9676,5.55
3rz1,2.9041,-19.2474,-5.48,0.844,1.0601,97.3869,0,1.637,14.7064,2.6711,8.74
2i4u,24.3067,-32.079,-5.48,1.4704,0,259.7753,0,3.7153,4.057,3.4007,11.57
3ok9,17.7028,-30.8221,-5.48,1.2534,0,264.7932,0,9.5114,3.6079,3.8379,11.23
2vvp,6.0129,-11.7408,-5.48,7.1165,0,36.9875,0,3.6339,2.0939,8.5297,3.4
1o7o,13.7171,-17.85,-5.48,4.1656,2,76.6339,0,1.6097,2.5233,8.8162,4.49
3fee,11.7823,-15.8428,-5.48,4.3618,0,20.5698,0,2.2567,1.8038,2.5829,6.64
3rbu,18.3575,-26.5901,-5.48,3.6057,3,43.4188,0,5.6653,2.5672,5.5089,9.43
1nfw,29.4519,-32.1688,-5.48,0.392,0,249.1772,0,1.3479,1.369,1.4743,8.96
3hzv,-1.2447,-5.5688,-5.48,5.3789,0,64.7058,0,0.0653,6.7482,9.9404,6.52
3efs,-5.2378,-0.9595,-5.48,3.7091,0,44.0383,0,1.308,4.8893,8.6178,5.34
1o2o,16.0416,-23.6939,-5.48,2.582,0,126.1865,0,3.4043,4.248,2.021,6.36
4dbm,21.7128,-28.4947,-5.48,0,0,228.1873,0,4.6959,2.086,1.4388,7.62
2qi4,33.3345,-37.9875,-5.48,2.5576,0,280.8132,0,0.7383,3.9147,3.4727,10.44
1c5s,23.2445,-23.2515,-5.48,2.384,0,83.8367,0,0.0009,0.0061,0,6
1hyo,21.7327,-24.6236,-5.48,3.0412,1.9644,47.2532,0,0.8829,2.0079,3.2766,4.07
1hlk,18.2252,-20.9377,-5.48,0.5947,0.9693,111.315,0,1.1412,1.5714,2.1084,5
3ctt,14.194,-19.1382,-5.48,2.9433,0,123.751,0,4.9222,0.0221,4.1607,6.35
2fmb,44.6497,-52.4735,-5.48,8.7019,0,278.0879,0,2.9845,4.8393,5.706,8.7
3r7o,36.3806,-40.1871,-5.48,1.322,0,292.9912,0,1.0667,2.7397,1.558,8.36
1kzk,35.1567,-42.0583,-5.48,2.403,0,314.1402,0,3.475,3.4265,3.204,10.39
3ekv,24.8,-29.5483,-5.48,0.7965,0,257.8472,0,1.1076,3.6407,3.4219,9.41
2o4s,41.1088,-46.0928,-5.48,3.1336,0,335.6438,0,3.5757,1.4083,3.5639,10.51
1c5o,19.6041,-19.6303,-5.48,2.0656,0,61.9748,0,0,0.0262,0,3.49
3pwm,18.4814,-28.7882,-5.48,0.9338,0,253.9525,0,6.6035,3.7034,3.72,9.1
2i2b,15.2665,-16.486,-5.48,3.8691,0,40.6013,0,1.0558,0.1636,2.6044,2.44
3k02,-0.8369,-7.1853,-5.48,4.5102,0,265.8851,0,0.3374,7.6847,17.3701,5
1tlp,7.5373,-20.5043,-5.48,3.6476,1,130.0183,0,6.3882,6.5787,7.1879,7.55
1i7z,22.3327,-26.1556,-5.48,0,0,212.3104,0,2.6044,1.2185,1.6268,6.4
1o2r,21.3623,-26.4115,-5.48,2.3942,0,148.6858,0,0.9261,4.123,1.7427,5.21
3a9i,7.0273,-12.4659,-5.48,0.8395,1,50.8034,0,4.8,0.6386,3.0438,4.15
1r6n,17.6159,-30.1223,-5.48,1.757,0,196.8776,0,2.4837,10.0227,1.6644,7.4
1n4h,35.4917,-36.8778,-5.48,0.6981,0,248.4288,0,0.0901,1.296,0,6.55
2ews,23.6263,-27.5132,-5.48,5.9109,2,67.4301,0,0.9642,2.9227,6.8979,6.62
3b26,25.499,-26.486,-5.48,0.9335,0,152.8907,0,0,0.987,0,6.64
3t0x,58.3971,-60.6044,-5.48,0.9795,0,490.8355,0,0.7148,1.4926,2.1777,8
1aaq,21.2741,-32.3883,-5.48,5.6043,0,199.0928,0,8.1469,2.9672,5.8999,8.4
3ckb,-7.9388,3.5361,-5.48,2.3372,0,116.4968,0,1.4454,2.9573,11.8956,2.98
1utn,18.9901,-19.029,-5.48,2.1828,0,75.3726,0,0.0276,0.0114,1,3.49
2dw7,3.5599,-14.6661,-5.48,2.3506,1.6194,20.1497,0,9.1965,1.9097,4.2139,4.7
2isw,15.006,-20.2754,-5.48,3.9277,1.8914,13.3867,0,4.8731,0.3962,4.4121,7.43
1swg,24.5412,-25.277,-5.48,1.9506,0,167.794,0,0.2775,0.4583,2.4805,7.36
4g8v,-2.1873,-5.3508,-5.48,1.1061,0,65.181,0,7.0708,0.4673,4.4726,5.8
1ghy,22.6386,-34.206,-5.48,2.3714,1,126.2852,0,9.388,2.1793,0,8.1
1bma,22.0885,-31.7037,-5.48,2.5645,0,213.5529,0,5.4245,4.1908,2.8623,4.59
1lkk,11.6082,-16.5058,-5.48,6.5094,0,144.5861,0,0.0089,4.8888,10.7938,6.85
2a5b,4.1588,-8.3913,-5.48,0.736,0,72.9644,0,2.1955,2.0371,3.1577,3.93
1ct8,21.4254,-30.0313,-5.48,3.5334,0,221.9955,0,3.5743,5.0316,5.1656,6.52
