name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
2vzr,62.3634,-30.0534,-6.7314,-1,-4.5393,-21.3654,0.0449,0,0.1015,6.2861,0,2.2758,4.28
1ogd,40.2307,-27.7637,-6.0181,0,-4.3281,-19.5756,0.0333,0,0,4.1557,0,0,3.03
3ekr,45.9817,-47.2855,-1.9972,0,-5.6436,-42.7718,0.0523,0,2.1519,1,0,0,7.52
2qv7,58.1655,-41.2939,-9.8305,0,-7.9648,-28.5662,0.9482,0,1.2685,6.4696,0,0,3.66
2b1i,78.8429,-53.9385,-13.2939,0,-3.58,-51.0722,4.7671,0,1.052,9.0029,0,0,6.82
2qi6,91.6217,-87.2749,-5.4169,0,-8.2827,-77.6957,0.3736,0,4.0231,3.131,1,0,10.57
3f15,46.9918,-36.9192,-4.8644,-1.8628,-0.5874,-37.3546,6.1724,2.5012,3.0992,2.2574,0,2,8.1
1v1m,118.3975,-62.2871,-9.1172,-1.82,-7.4385,-60.1227,3.8882,0,1.1006,10.4373,1,4,3.94
2j7d,59.5235,-46.8573,-10.677,0,-1.1,-38.1498,0.1783,2.953,0.9503,5.84,0,0,7.13
1pro,104.5951,-97.853,-9.2958,0,-11.3708,-86.8958,0.4318,0,2.2146,3.7238,0,0,11.3
1d4i,127.0152,-123.0145,-9.3755,0,-11.5901,-107.5682,0.4436,0,3.2412,3.4944,0,0,8.85
3lc3,54.108,-49.4746,-5.7907,0,-0.8249,-44.2221,0.3469,1.5812,1.4108,3.0121,0,0,5.23
3own,102.7894,-97.8586,-9.7014,0,-8.2448,-91.7584,0.4831,2.0545,3.6498,4.7616,0,0,7.47
4a95,60.2974,-62.4472,-1.7988,0,-0.0701,-68.7915,0.2427,0,1.0749,0,0,0,5.76
2w5g,34.7451,-28.5949,-5.663,0,-9.5416,-20.8237,6.3942,0,2.5604,3.757,0,0,6.07
3bra,27.3864,-18.4918,-2,0,-2.6635,-15.0238,0,0,0.0527,3,0,0,2.7
1w4p,40.4488,-30.8836,-6.2249,0,-5.0624,-21.008,0.6262,0,1.5302,4.2085,0,0,4.74
2ya8,68.2848,-32.5703,-9.1351,0,1.9772,-25.5413,0.2594,0,1.0648,12.6147,0,0,5.75
3dxh,25.0441,-25.8298,-3.6363,0,-4.0747,-19.5167,0.504,0,3.0808,1.792,0,0,3.19
3ddg,58.1587,-34.2906,-8.8653,-1.9885,3.5577,-42.4387,3.9228,0,0.0906,4.0164,0,2,6
1o0m,47.6031,-35.0899,-7.6399,0,-5.3109,-24.6449,1.5036,0,0.8069,4.709,0,0,5.15
2r43,88.1261,-83.1645,-6.8751,0,-2.615,-76.0452,0.4025,0,5.6665,5.4315,0,0,6
3hp9,60.4032,-57.3392,-2,0,-3.1603,-54.3874,0.0089,1.0459,0.5371,1.728,0,0,4.59
3f33,21.6208,-32.5428,0,0,4.6783,-40.6865,0,9.2097,0.8561,0,0,0,3.34
1b05,97.433,-67.4297,-12.2536,0,-1.7479,-55.4296,0.7252,0,1.8593,11.2406,0,0,7.12
1r0p,91.5322,-85.1573,-3.8245,0,-6.8451,-78.1266,0.348,0,0.9582,2.7638,0,0,8
1dhj,75.9789,-64.0033,-5.0782,0,-11.9541,-49.791,0.4381,2.6573,1.6956,6.008,0,0,6.55
1lgt,51.2965,-41.9713,-2,-1.8435,6.079,-50.0539,0,0,1.3374,0,0,2,6.1
3bva,128.0702,-104.5877,-12.8928,0,-17.0199,-82.25,1.4205,0,4.6129,10.9027,0,0,6.52
1dar,54.9535,-38.4104,-12.3083,0,-0.4953,-31.3646,0.8876,0,1.3763,6.4319,0,0,4.96
2pyy,58.6301,-32.6562,-10.93,0,-3.7749,-18.4805,0.2686,0.332,1.1412,9.5295,0,0,4.6
3si4,84.3347,-76.9335,-3,0,-8.3457,-69.1431,1.7746,0,0.7994,3,0,0,3.88
1g54,56.8191,-42.7748,-3.6231,-0.5689,-0.0809,-41.6643,0.0771,0,1.2849,1.5282,0,2.0049,8.82
2p7a,38.2308,-35.2308,-1.369,0,0.5748,-35.884,0,0,0,1,0,0,6.1
1tog,64.5467,-45.903,-4.9114,0,-7.2005,-35.3325,0.0739,0,0.3348,6.4378,0,0,3.22
1lvu,65.4271,-50.2652,-6.9612,0,-10.6001,-40.5306,3.6343,0,0.6563,5.4915,0,0,5.32
1hwr,76.2511,-68.842,-7.0972,0,-3.2446,-60.5421,0.037,0,1.148,3.235,0,0,8.33
4do5,52.4529,-32.5217,-7.5734,0,-6.0019,-21.7893,0,0,0.0064,6.648,0,0,5.83
2pfy,65.7696,-39.4819,-11.6397,0,-2.9768,-30.976,0.1706,0,0.2925,8.9576,0,0,6.52
1r1h,80.9484,-66.3406,-6.5061,-0.6806,-0.1068,-69.1026,5.6389,0,2.3337,4.4251,0,1,8.92
3lgs,57.5554,-48.1259,-5.1076,0,-7.8507,-40.0139,2.011,0,0.6697,3.3894,0.2003,0,4.61
3ivx,78.3547,-69.4523,-6.5392,0,-6.5384,-65.987,0.562,0,2.5128,4.6427,0,0,5.74
3qt6,67.987,-45.3144,-14.2145,0,-1.6953,-34.2172,0.0806,0,1.8854,8.8145,0,0,5.37
2qpq,39.2578,-27.4423,-6.1998,0,-7.2215,-16.2609,0.4036,0.226,1.0206,4.6943,0,0,6.37
1okl,26.7563,-26.4332,-1.879,0,0.372,-35.3573,7.8252,0,1.3384,1,0,0,6.03
1j16,50.4851,-35.9101,-4.4755,0,-5.2102,-28.3048,0.2848,0,0.2125,5,0,0,3.84
1ajp,25.3585,-26.5124,-2.0326,0,-1.752,-28.1745,0.182,1.9539,0.368,0.512,0,0,2.23
1xff,69.4643,-34.8275,-12.3632,0,-6.9932,-18.7506,0.387,0,0.6824,12.0005,0,0,4.82
1t5f,47.6467,-27.5383,-5.2126,-1.8093,2.3879,-24.5931,0.3461,0,1.6347,3.7926,0,2,4.22
1mrs,81.8888,-59.1072,-5.5712,-0.9082,-3.0069,-56.3663,0.4488,0,1.6379,4.6858,0,2,3.96
3ao2,55.0414,-56.4475,-1,0,-8.0148,-51.987,3.0362,0,0.703,0,0,0,3.77
3p3s,48.0588,-42.5907,-3.0676,0,-4.2949,-35.0109,0.2568,7.9394,0.2511,4.6366,0,0,7.59
1jzs,67.3176,-68.1517,-5.3936,0,-7.9895,-57.8704,0.2585,0,4.1749,2.5052,0,0,6.6
2xab,55.651,-56.6645,-1,0,-6.4602,-56.2525,4.4745,0,2.0067,0,1,0,9.27
4dkr,62.5982,-51.5832,-3,0,-7.624,-47.6268,0.3919,0,0.4925,4,0,0,6.52
3hkt,36.7688,-28.3399,-4.7358,-0.68,-0.3916,-24.3555,0.0917,7.9798,1.0341,2.159,0,2,5.39
1d6v,72.409,-76.1527,-1,0,-1.8784,-71.5627,0.0031,2.8776,1.9842,1.0341,0,0,6.17
1hxw,103.2908,-100.2707,-7.6391,0,-10.0472,-88.7217,0.9009,0.4738,3.5506,3.1327,0.3991,0,10.82
1uho,66.2027,-68.8883,-1.6395,0,-5.8218,-66.7303,1.2906,0,2.8428,1,0,0,9.22
1bhx,93.9045,-73.6543,-6.0458,0,-9.6849,-62.0953,1.5601,0,1.1399,7.51,0,0,6.84
3gcp,83.7025,-80.3485,-1,0,-3.0232,-83.475,0.2827,0,1.3302,1,1.0048,0,7.82
3d9z,44.9733,-32.3811,-3.829,-0.6162,-4.8897,-23.7318,0.169,0.4512,1.1156,1.0817,0,2.0049,8.7
2r58,41.824,-36.4737,-1,0,-2.564,-32.2494,0.0646,0,0.4501,2.0835,0,0,2
2vmf,66.0621,-52.6838,-10.553,0,-1.668,-42.2473,0.1138,6.0331,0.0454,6.5007,0,0,5.85
1nw5,80.6957,-59.2839,-9.4943,0,-4.868,-55.9355,0.9194,0,1.0064,7.4975,0.3107,0,5.21
1m7i,68.134,-65.6282,-7.2134,0,-4.3454,-57.8147,0.6693,0,3.222,2.9833,0,0,5.4
4dff,52.957,-50.8597,-2,0,-2.4116,-48.2334,0.1037,0,0.4514,1,0,0,7.46
1d2e,109.5925,-60.0575,-15.9699,-0.6886,-11.6024,-42.1144,3.2469,0,0.7467,12.84,0.1694,2,6
1z4o,51.8597,-39.592,-8.2342,0,-10.2825,-24.8009,0.3412,0,0.4884,4.4148,0,0,4.52
3po6,41.5048,-25.659,-5.0632,-0.6565,10.1165,-30.8348,0.1549,0,0.5588,1.6545,0,2,7.06
1nli,52.8744,-37.327,-4.6507,0,-8.7432,-27.2687,0.2557,0,0,3.8918,1.2907,0,3.59
1afl,22.44,-6.4017,-8.4656,0,15.5438,-30.2618,13.7967,0,1.6372,6.4376,0,0,6.28
2p53,58.7875,-35.336,-8.1318,-0.56,-3.6772,-25.7967,0.4563,0,0.9165,6.4277,0,1.0002,7.46
2h3e,107.7159,-47.9262,-21.8699,0,-10.4663,-23.1698,3.8578,0,0.5214,20.2775,0,0,5.7
2wc4,77.4214,-61.3613,-10.3742,0,-2.3712,-56.0817,0,0,0.5769,5.738,0,0,5.29
2oi0,50.6892,-38.7337,-1.3069,0,9.0269,-48.7082,0.5309,0,2.2779,1.5038,0,2,7.55
2ves,60.6139,-48.0005,-5.6161,-1.7888,-0.6203,-52.124,8.106,0,2.4054,1.8081,0,2,7.7
2nta,71.2956,-55.463,-6.7026,0,1.2045,-52.6628,0.2959,0,1.9895,5.6775,0.9264,0,4.8
3r16,26.6623,-26.5967,-2,0,-1.6201,-33.6248,7.9262,0,1.524,1.0109,0,0.0135,7.3
2j75,71.2981,-40.4677,-12.3082,0,-5.4326,-25.2464,0.0495,0,0.0258,10.294,0,0,6.65
1utj,42.906,-32.8131,-3.1389,0,-5.8674,-24.6945,0.102,0,0.0974,3.4293,0,0,3.84
2v25,66.6488,-31.6157,-13.9375,0,-5.997,-14.1748,0.2572,0,0.4006,11.9448,0,0,5.72
3eeb,80.9884,-45.3735,-23.2615,0,-12.0695,-12.9148,0.3308,0,5.9745,15.8547,0,0,5.89
2c80,86.3215,-56.8863,-10.1911,0,-7.8116,-47.7416,0.8285,0,3.5903,12.2052,0,0,5.33
3hmo,68.7664,-65.4736,-2,0,-5.658,-61.2883,0.3583,2.4356,0.1358,2,0,0,7.52
1e1v,50.1243,-43.7364,-1.9895,0,-8.2591,-36.3817,0.4285,0,0.4135,2.405,0,0,4.92
1sr7,94.2094,-95.2511,-2.971,0,-6.0612,-89.0389,0.2952,5.9144,0.8563,1.3992,0.7959,0,10.1
1b6k,109.9968,-87.4431,-7.5536,0,-8.3637,-74.145,0.6502,0,1.5388,8.5437,0,0,8.74
1bwa,138.7374,-120.9471,-14.7414,0,-11.2887,-102.7252,0.6604,4.6902,1.7966,8.6912,0,0,8.6
2wly,59.4646,-53.0929,-5.5806,0,-4.3891,-52.4776,4.2913,0,1.4786,3.1096,0,0,6.6
2bt9,56.3562,-38.7607,-6.4844,0,-6.1894,-27.3878,0,0,0.0222,5.88,0,0,6.19
3egt,136.1957,-63.459,-4.8327,-3.2408,-0.743,-59.091,0.5044,0,1.4486,5.2113,0,10,8.9
1gu1,57.2657,-40.9933,-11.5576,0,-7.641,-24.0808,0.254,0,0.0502,5.4576,0,0,4.52
4g0y,49.106,-36.7663,-6.8696,0,-5.5248,-28.8297,0.4386,0,0.7245,4.5963,0,0,2.3
3d1x,111.5191,-102.8866,-7.6731,0,-12.1431,-88.6971,1.1462,0,2.4573,4.5157,0,0,8.66
2xyt,49.9021,-51.3636,-1,0,15.1852,-69.7306,0.1354,0,0.7307,0,0,0,6.29
1zdp,51.4021,-32.1583,-3.9459,0,5.0875,-35.2596,0.3678,1.5155,0.8344,3.476,0,2,5.74
1ela,62.8819,-59.4506,-4.3844,0,9.7253,-65.3829,0.3713,0,2.5039,2.813,0,0,6.36
3m6r,78.0109,-52.5765,-7.7906,-2,-2.2696,-54.5821,8.5491,0.5587,1.2794,5.5443,0,1.9865,7.49
3ebl,51.5846,-48.9804,-7.5002,0,0.7949,-43.9896,0.1057,0,0.4806,1.1885,0,0,6.3
3b92,63.8393,-52.5862,-1,0,5.1583,-55.8052,0.6385,0,1.8735,1,0,2,8
1bju,66.8203,-53.1727,-5,0,-9.4452,-40.5093,0.476,0,0.6762,5,0,0,4.8
1f5l,46.4334,-32.8413,-5.5854,0,-8.2628,-20.2961,0.8394,0,0.0437,4.5598,0,0,5.28
4gah,98.0411,-89.5497,-9.7999,0,-2.1581,-83.0777,0.4431,1.9125,6.4411,7.7621,0,0,6.1
3vfb,93.1387,-91.3081,-6.1079,0,-4.5438,-84.861,0.5041,0,3.132,2.6982,0,0,9.04
3drf,105.712,-92.1468,-11.8262,0,-15.5889,-67.1225,0.9206,0,5.0198,7.8682,0,0,7
4er2,81.331,-77.5054,-9.909,0,-9.6583,-62.4662,0.4869,0,4.2677,4.1203,0,0,9.3
1iih,48.8471,-30.4775,-8.3372,0,-7.6689,-16.5141,0.1302,0,1.3262,7.0073,0,0,2.89
1f3e,48.6651,-39.4184,-4.1313,0,-5.7764,-33.633,3.5412,0,0,3.0822,0,0,6.7
2pk6,110.615,-105.4788,-8.6974,0,-0.413,-109.7014,3.9799,0,3.1578,3.8173,0,0,10.89
2nnd,37.1419,-34.7341,-0.9086,0,-1.6454,-36.3546,0.0345,0,0.2961,0,1,0,6.06
4ag8,104.9135,-95.0662,-4,0,-8.9312,-90.1923,0.4964,0,1.0763,4,0,0,8.96
2wq5,32.8081,-52.1558,-4.6062,0,1.934,-49.8668,0.1806,19.0886,0.4703,0.2271,0,0,3.74
3moh,47.8044,-15.6543,-5.3323,-0.7666,-1.2157,-9.5119,0.1758,0,0.5504,7.0836,0,2,2.84
1n8v,42.261,-44.2981,0,0,-2.7256,-43.2682,0,0,1.0429,0.0162,0,0,6.03
3odu,50.2719,-44.8957,-3,0,0.7535,-44.6091,0.0068,0,1.028,2.4774,0,0,8.14
2qfu,57.3919,-18.5974,-12.8858,0,2.6756,-11.4048,0.7782,0,0.5629,13.3068,0,0,4.18
2gst,100.189,-75.5354,-10.7845,0,-9.9622,-58.985,0.4719,0,2.0912,9.612,0,0,6.07
2weh,47.8252,-32.4901,-3.3488,-0.5877,-3.7645,-25.9291,0.0721,0,1.1236,1.5393,0,2.1607,5.95
1kuk,99.9468,-67.43,-5.7252,-1.9165,-4.9117,-62.8869,4.5491,0,1.4814,3.832,0,3.9972,3.91
4exs,37.954,-11.4949,-1.4304,0,12.9996,-24.2317,0,0,0.3391,1.0458,0,4,4.41
2haw,102.1486,-24.3263,-7.5765,-3.9762,-0.6415,-16.5153,1.8728,0,1.0994,8.6737,0,9,4.92
3f5l,47.1384,-32.9818,-9.921,0,12.2307,-43.25,5.6088,4.0498,1.3113,6.943,0,0,3.72
1lpk,100.6088,-92.5273,-3.145,0,-9.1065,-84.3173,0.5245,3.6819,1.6787,5.0402,0,0,7.55
2ayr,106.5893,-101.0813,-3.781,0,3.4467,-101.7232,0.3508,0,2.8485,3.735,0,0,9.29
2vwn,106.4416,-110.0461,-2.2376,0,-9.3158,-102.8097,0.3621,3.7422,2.4234,1.6615,0,0,8
3jzj,127.1826,-99.7276,-14.3714,0,-17.507,-72.0026,0.2005,0,3.6651,11.5951,0,0,3.61
1c3e,73.6906,-57.856,-7.2577,0,3.0498,-58.691,5.2065,0,2.2778,6.7968,0,0,6.59
1oau,47.3829,-47.0987,-2,0,-1.7757,-51.4766,0.2117,0,1.376,1.0121,0,0,7.7
3td4,57.3713,-31.3585,-7.5815,0,-4.5872,-20.705,0.5874,0,0.9602,9.3111,0,0,5.66
3hku,57.8437,-39.8235,-5.3206,-0.6871,-5.2216,-32.7869,0.3556,0,0.3439,2.236,0,2,8.3
3k1j,90.4366,-63.1083,-11.0629,0,-14.9519,-44.6238,0.6855,0,0.8194,8.8428,0.813,0,6.4
3nsn,91.6749,-83.4664,-7.4191,0,-10.9097,-70.7071,0.3729,0,4.334,5.6255,0,0,7.19
7std,59.3375,-62.4916,-1,0,-2.5043,-61.3177,0,0,1.5771,0,0,0,10.72
3n2u,49.9489,-38.3073,-6.0005,-1.803,5.346,-42.5868,7.0363,0,4.1138,2.6231,0,2,7.84
1q7a,35.6899,-41.1263,0,0,-2.6264,-41.5962,0.1781,0,2.7182,0,0,0,7.19
2q54,84.0948,-71.8226,-8.2506,0,1.4269,-74.6427,0.9211,0,1.9001,5.3575,0,0,9.01
1ivp,63.4166,-75.503,-6.1029,0,-1.9798,-80.8118,10.4807,12.2685,5.658,3.8328,0,0,7.52
2d3z,67.629,-65.3756,-4,0,-2.8399,-61.8056,0.1018,0,1.8613,1.992,0,0,6.64
3t0b,60.6524,-41.304,-4,-1,-5.9022,-34.0445,0.0589,0,0.8258,5,0,1,4.3
2cer,63.9163,-51.919,-10.8467,0,1.4663,-48.6418,0.009,9.1704,0.2878,7.2478,0,0,9.22
2igv,48.8095,-29.3349,-5,0,-2.2236,-23.642,0.2915,0,0.7627,7,0,0,2.23
3sk2,65.8251,-64.9298,-2,0,-8.402,-59.8276,0.0029,0,0.2388,0.4576,0,0,3.61
2hzy,92.7689,-52.131,-12.3434,-1.887,-3.6105,-40.4353,0.5731,0,1.4561,8.5168,0,3,7.39
1xbo,89.6258,-76.2701,-8.5222,0,-8.5559,-61.8538,0.4657,0,2.2485,5.9509,0,0,6.04
1j4r,62.9263,-74.5814,-2.4679,0,-1.5031,-76.6462,3.6725,6.3907,4.1322,1,0,0,7.72
3gi5,68.9945,-69.3706,-4.7488,0,-1.8813,-70.5142,1.4423,1.8992,3.4084,2.78,0,0,11.22
3ljg,92.3896,-87.8395,-4.6175,0,-9.1983,-74.1227,0.4049,0,3.7249,4,0,0,7.73
3ubd,75.8555,-74.0528,-2.3042,0,-3.911,-71.2735,1.403,0,2.0986,2,0,0,5.54
2wf5,55.7059,-41.0096,-7.766,0,-11.1398,-24.7736,0.2894,0,0.2306,5.0525,0,0,6
1izi,109.1357,-94.7044,-11.2643,0,-9.4315,-82.8349,0.9266,0,4.3651,7.7205,0,0,6.59
2idw,80.5683,-74.2798,-7.9133,0,-1.887,-69.0184,0.6877,0,3.5798,4.4828,0,0,8.89
3f68,80.2491,-80.4332,-3.055,0,-7.3369,-77.6423,3.5221,2.0771,1.8856,1.888,0,0,5.06
1w9v,75.1965,-55.4498,-6.7417,0,-5.6658,-55.9095,4.5037,0,1.2857,7.4394,0,0,6.34
4el0,77.8285,-60.0796,-10.1169,0,-8.5637,-45.1315,0.3294,0,0.8037,5.4521,1,0,4.49
3ny3,64.352,-36.2175,-7.9193,0,-2.6857,-30.8668,0.2979,0,2.0248,10.728,0,0,4.71
2c1p,64.6601,-64.4173,-2.1331,0,-6.9193,-58.5412,0.3895,3.4659,0.7425,1.7313,0,0,5.4
1qxk,90.75,-75.6852,-9.6942,0,-7.4291,-62.9671,0.347,0,3.3116,7.2293,0,0,5.05
3ohi,59.6608,-30.5742,-13.7078,-1,3.6781,-26.8306,6.0714,1.8433,0.8793,6.4133,0,2.2414,4.85
2xxx,60.6504,-35.7625,-10.8316,0,-3.5767,-23.5794,0.2148,0,0.9989,8.9619,0,0,6.41
3sbh,51.1773,-38.4879,-2.7794,-0.7715,-0.3822,-36.1407,0.0951,0,1.5489,1.0551,0,2.1037,7.28
3hl8,51.5281,-51.3688,-1.4414,0,-5.2313,-46.0636,0.0373,0,0.7429,0.5483,0,0,4.49
2zn7,74.4985,-68.7401,-5.9412,0,-5.543,-60.3828,0.1409,0,3.8989,4.5188,0,0,7.89
1ceb,40.0022,-27.4739,-4.6883,0,3.061,-29.8215,0.0135,0,0.5474,4.541,0,0,6
1xk5,44.7725,-46.9523,-6.6503,0,2.5128,-46.3719,3.3695,0,3.2982,1.4722,0,0,6
1fki,65.1485,-62.1485,-2.0942,0,-7.0028,-55.6704,0.3923,0,0,1,0,0,7
3mi3,29.2984,-9.8378,-3.5557,-1,0.2006,-13.6668,6.9154,0,0.5957,2.884,0,2,5.45
2xd9,87.1642,-69.9847,-10.1603,0,-5.79,-56.5029,0.262,0,1.0034,6.3954,0,0,6.46
2j77,51.1299,-32.0866,-10.3746,0,2.2665,-26.6234,0,0,0.0064,6.352,0,0,4.89
1g3e,49.4008,-24.761,-5.2882,-1.8344,2.3373,-28.679,7.5035,7.2471,0.5552,5,0,2.9996,5.38
3brn,58.3002,-49.3996,-2,0,-4.601,-45.703,0.1062,0,0.0497,3,0,0,8.7
1tjp,73.7213,-57.0294,-9.3949,0,-6.0741,-44.5614,0.0087,0,0.5326,5.919,0,0,4.42
2ra6,43.8922,-41.6751,-3.9218,0,2.4354,-41.0671,0,0,0.2594,0.912,0,0,4.52
1tcw,49.6431,-53.5502,-3,0,-9.533,-51.2657,2.5601,5.0047,3.9392,2.992,0,0,6.02
4aq4,49.7787,-36.681,-8.6372,0,-3.7645,-26.5954,0.0517,0,0.2192,4.512,0,0,6.17
3l79,66.4104,-47.3531,-7.6862,0,-1.6589,-39.069,0.4543,0,0.654,5.7884,1,0,2.46
1ql9,85.0138,-88.6494,-0.0583,0,-6.2204,-89.0809,0.2839,0,1.8178,0,0,0,5.35
1afk,51.0141,-34.8534,-9.4028,0,-3.1565,-28.1371,5.0561,0,1.7838,5.798,0.778,0,6.62
1d3p,98.8877,-101.4459,-1,0,-11.9837,-92.249,0.2003,0,2.5271,0.832,0,0,7.39
2qi5,91.3081,-84.1558,-7.2275,0,-2.4901,-79.9077,0.7037,0,4.1249,4.1689,0.9651,0,10.85
2ihq,73.9492,-72.3172,-2.2028,0,2.2231,-75.0856,0.1028,0,1.221,1.358,0,0,8.49
2rio,74.1832,-34.9996,-5.8371,-1.525,2.45,-33.7617,0.6914,0,1.2531,4.8966,1,4,4.69
3n35,40.5431,-30.9722,-5.4655,0,-2.032,-24.6339,0.1653,0,0.7555,3.694,0,0,3.37
3s54,56.5689,-55.3825,-6.5502,0,12.1314,-64.997,2.1064,0,3.5691,2.7749,0,0,9.64
2bpy,87.7577,-88.9327,-7.2708,0,-12.1828,-75.5523,0.3384,0,4.4425,2.57,0,0,7.4
1pzp,39.0161,-42.0348,0,0,-5.1829,-38.066,0.0629,0,1.5094,0,0,0,3.31
2wqp,90.9028,-53.2004,-19.0765,-1.9409,-7.8328,-30.6233,0.3874,0,1.9914,10.1024,0,1.8963,5.51
1y3x,83.2419,-68.1775,-5.9091,0,-9.2647,-57.799,0.5702,0,1.1134,5.7637,0,0,5.14
2qhz,82.4882,-94.6607,-3.9404,0,-4.0126,-90.6624,0.1882,4.4397,5.2914,0.95,0,0,7.28
3sm2,71.5877,-72.3006,-5.1504,0,-4.088,-66.677,0.6566,0,3.4336,2.0514,0,0,9.7
2ce9,86.8487,-75.5392,-4.9417,0,-9.3399,-65.2112,0.1387,0,3.131,5.8572,0,0,6.03
1wcq,85.5978,-43.9521,-12.102,0,-6.4228,-32.0938,0.0961,2.275,1.0174,15.3185,0,0,6.26
3ipq,160.071,-151.6894,-3,0,-7.7253,-145.8262,0.2501,0.1247,2.8869,4.76,0,0,7.57
3dp4,67.8479,-38.9964,-10.2118,0,-3.9415,-29.2633,0.4368,0,0.3358,9.841,0,0,7.37
2tmn,39.6901,-21.2475,-6.3274,-0.8709,-1.9523,-19.3855,6.9955,0,1.4734,2.97,0,2.0799,5.89
2xmy,63.9006,-59.8375,-2.5838,0,-2.1879,-59.4852,1.1181,1.6797,2.4821,2.569,1,0,9.96
3bxe,39.37,-23.2968,-7.7477,0,-2.8232,-14.5959,0.1549,0,0.3874,5.616,0,0,5.48
2jdh,63.1393,-34.946,-6.557,-4,-0.0304,-27.7622,0.0495,0,1.4872,2.49,0,3.9496,6.51
2hw2,99.2333,-103.1611,-0.8481,0,-12.6013,-91.8512,0.0338,0,1.9639,0,0,0,2.97
1wuq,128.9726,-69.718,-19.4677,-0.7948,-6.4279,-52.0693,0.8008,0,1.8209,18.9655,0,1,8.27
3b67,100.1665,-101.7012,-5.2358,0,0.4085,-101.2042,1.4746,6.716,1.3844,2.65,0,0,8.85
3q7q,93.9376,-43.2545,-13.5911,-2,-6.4808,-32.819,2.3458,0,1.9426,10.2091,0,3.9902,5.65
2fgu,100.7205,-94.4269,-6.6681,0,-6.8681,-86.5895,1.222,0.7729,2.5153,4.0324,0,0,9.18
2eum,64.2749,-67.0824,-4.6102,0,-6.4881,-61.5498,0.1596,3.2442,5.6047,3.882,0,0,6.7
1kui,87.6971,-62.7923,-4.4587,-1.8447,-6.6001,-59.3674,5.063,0,2.403,2.3182,0,3.7927,3.77
1gai,109.0722,-84.6356,-13.8419,0,-16.3386,-60.0834,0.1954,2.2262,3.2487,11.0534,0,0,8
2gv6,64.3451,-52.0857,-7.8572,0,-7.3675,-44.0521,2.8648,0,3.4138,6.3624,0,0,7.34
2xbp,150.2808,-69.548,-14.8832,-2.5364,-8.2954,-52.603,0.8615,0,2.8505,15.8113,1,6,5.02
1b32,109.9711,-76.1676,-12.5221,0,-9.1096,-60.783,0.6866,0,2.4577,12.9063,0,0,7.1
1pxo,41.7966,-38.3241,-1.9691,0,-1.2943,-48.4082,9.4498,0.2579,1.7416,1.7898,0.6148,0,8.7
1sv3,27.6897,-26.8136,-0.819,0,-4.0109,-25.0024,0.1944,0,0.0104,0.299,0,0,4.35
4b9k,96.5691,-90.5958,-5,0,-4.1573,-81.3718,0.1253,0.2317,3.2412,3.784,0.4451,0,6.17
3l7d,75.9419,-65.6679,-4.0922,0,-5.5211,-57.8306,0.3897,1.1855,1.1223,3.568,1,0,2.18
1o35,55.0405,-42.67,-5.3581,0,-5.5524,-38.0213,0.4552,1.3015,0.1651,4.6674,0,0,5
1ws4,53.3094,-41.6259,-7,0,-5.3795,-30.3588,0.0029,0,0.0022,3.896,0,0,3
3g32,31.238,-28.2106,-5.1789,0,-5.5973,-18.6896,0.3708,0,0.6287,1.4282,0,0,3.71
2cgr,92.9836,-84.3389,-3.9755,0,-9.7864,-70.959,0.4011,0.8859,1.0566,3.8813,0,0,7.28
1c84,54.5986,-42.9295,-6.372,0,-1.3072,-45.3795,4.3522,0,1.591,4.9504,0,0,5
3hk1,56.7769,-51.5293,-1.5791,0,-4.4107,-47.7884,0.169,0,0.4674,2.0608,0,0,6.17
1lst,66.6159,-41.6713,-8.8225,0,-6.2521,-30.8472,0.2638,0,0.1392,8.4076,0,0,7.85
2qd8,72.3756,-70.7245,-5.9637,0,2.1894,-72.2134,2.3305,0,3.3801,2.8037,0,0,9.07
3rz5,49.8978,-37.8452,-2.4627,-0.7397,-1.505,-34.5682,0.0797,0,1.682,1.0776,0,2.0307,7.89
1b5h,91.9325,-63.8325,-11.9945,0,-5.6715,-52.2638,0.6728,0,2.4616,11.0077,0,0,6.01
3kgt,34.6863,-34.7045,-1.9068,0,1.3065,-36.4127,0,0,1.0865,0.7182,0,0,5.51
1ro6,65.0555,-61.4701,-2.1543,0,-6.2506,-56.3403,0.23,0,0.4678,1.507,0,0,6.46
1fcy,110.1337,-106.8017,-1.5444,0,-5.4494,-103.8067,0.0839,0,0.938,1.736,0,0,8.52
4g8n,60.3146,-40.5828,-11.8176,0,-3.6595,-30.8252,0.2861,0,1.7355,7.7343,0,0,7.2
1mrn,121.6881,-98.1006,-7.5114,-1.7482,-10.8226,-83.6035,1.0321,0,4.1775,5.6475,1,2,4.52
3aqt,34.3934,-31.3934,-1,0,-4.4862,-27.3472,0,0,0,1,0,0,6.72
4e3g,21.0666,-21.1557,-1.2063,0,-0.9341,-19.3438,0.0763,0,0.0445,0,0,0,4.97
1yp9,76.888,-63.4888,-5.0115,0,-3.0977,-59.9905,1.7839,0,0.8004,5,0,0,5.11
