name,average_score,HPSCORE,HMSCORE,HSSCORE,xscore_VDW,xscore_HB,xscore_HP,score_HM,xscore_HS,xscore_RT,affinity
3u10,6.40,6.28,6.67,6.26,641.2,6.2,0.0,0.00,0.0,1.0,5.44
2p7a,5.45,5.35,5.66,5.33,278.6,1.1,81.5,2.24,203.1,0.0,6.1
3c8e,5.26,5.25,5.28,5.26,447.6,6.9,14.8,0.00,90.1,8.0,4.15
3kmx,5.53,5.28,5.85,5.46,408.8,2.1,57.8,2.88,242.0,7.0,4.82
3c8b,5.90,5.88,6.15,5.65,619.2,8.2,48.0,1.90,149.9,15.0,6.1
4hf4,7.49,7.36,7.77,7.34,754.7,1.9,108.5,3.31,280.0,3.0,8.62
1swr,5.98,5.96,6.18,5.79,487.3,6.3,59.0,1.33,125.2,5.0,6.92
4jss,4.49,4.42,4.60,4.43,188.5,1.0,19.4,0.47,69.1,0.0,3.3
4w9k,7.55,7.25,8.53,6.87,749.1,3.0,126.8,6.31,260.9,8.0,6.54
1ypj,7.42,7.18,7.79,7.28,747.5,3.6,88.8,3.25,264.8,4.0,7.02
4in9,6.42,6.33,6.78,6.14,625.3,4.2,79.6,2.99,203.3,9.0,4.97
4etz,5.72,5.64,5.96,5.58,505.9,5.5,0.0,0.00,0.0,2.0,6.3
3f7h,6.84,6.40,7.50,6.61,609.7,4.9,75.8,4.32,279.4,7.0,7.09
1g2l,7.28,7.43,7.49,6.92,802.0,3.4,127.7,3.22,237.1,9.0,7.24
2qrg,6.50,6.48,6.50,6.51,630.9,6.0,34.8,0.00,100.7,2.0,5.18
2xd9,6.79,6.74,6.90,6.72,559.4,6.9,83.4,1.27,185.0,1.0,6.46
4ei4,6.16,6.02,6.32,6.14,516.1,2.6,48.6,1.35,162.3,1.0,8.74
5bry,7.49,7.42,7.99,7.07,895.4,2.6,110.7,4.51,263.8,12.0,11.82
3bgs,5.66,5.69,5.87,5.42,512.5,3.7,20.5,0.42,9.9,3.0,9.42
2ate,5.90,5.76,6.22,5.72,501.4,10.3,0.0,0.00,0.0,4.0,7.07
3dxh,4.68,4.73,4.76,4.56,361.1,3.2,4.4,0.00,22.6,6.0,3.19
2qd7,7.64,7.45,8.16,7.32,885.7,3.6,98.5,4.30,272.0,10.0,9.1
3d8y,4.88,4.73,5.10,4.80,316.4,1.4,14.3,1.07,93.7,3.0,3.4
1ex8,7.51,7.37,7.91,7.24,928.9,18.7,0.0,0.00,0.0,13.0,6.33
4k7o,5.29,5.09,5.65,5.12,250.0,2.2,59.0,2.22,158.1,0.0,4.3
2ha5,4.55,4.50,4.58,4.57,274.5,0.0,15.8,0.52,102.6,3.0,4.34
4jz1,7.71,7.46,8.31,7.35,809.1,5.7,86.4,3.67,206.6,5.0,6.7
2hb3,7.91,7.73,8.48,7.53,893.9,2.6,137.9,5.52,355.8,11.0,11.35
3ryy,5.41,5.21,5.77,5.24,336.9,3.0,49.8,2.19,153.6,3.0,7.42
2jdm,4.99,4.75,5.35,4.88,249.5,6.7,1.7,0.53,39.3,1.0,5.4
4b2i,5.04,4.93,5.31,4.88,242.8,1.4,49.4,1.64,119.1,0.0,3
4a6b,9.17,8.62,10.24,8.66,1039.2,2.9,177.5,8.75,511.0,12.0,8.38
1wdn,5.36,5.32,5.54,5.22,335.4,10.1,26.4,0.00,43.6,4.0,6.3
1qji,6.84,6.78,7.21,6.54,796.2,4.6,104.8,4.26,306.2,17.0,4.85
1x8j,6.70,6.58,7.12,6.41,459.6,0.0,145.0,4.43,310.0,0.0,6.96
1fh7,5.61,5.51,5.86,5.46,461.1,6.4,0.0,0.00,0.0,2.0,5.24
2cgf,6.16,5.99,6.41,6.08,471.5,1.1,67.1,2.19,197.3,0.0,6.41
2yi7,6.42,6.08,6.77,6.41,535.5,2.0,57.1,2.71,244.2,2.0,8.32
4qjx,5.74,5.68,6.09,5.44,501.0,3.3,46.7,1.98,99.9,6.0,7.28
4att,5.60,5.44,6.10,5.25,427.5,6.7,25.7,1.64,44.2,5.0,6.98
1ch8,6.68,6.55,7.01,6.50,704.5,11.0,0.0,0.00,0.0,5.0,7
3ms9,5.29,5.22,5.55,5.09,327.0,0.1,59.0,1.97,136.0,1.0,5.22
1wur,6.98,6.85,7.30,6.81,767.9,14.2,6.2,0.00,22.4,8.0,6.66
4ijh,5.98,5.67,6.48,5.80,419.8,2.2,47.4,2.60,158.6,0.0,4.33
4cwo,6.34,6.52,6.40,6.10,533.9,1.0,111.9,2.05,185.5,2.0,5.21
1jsv,5.54,5.48,5.83,5.33,409.1,2.0,39.8,1.35,78.0,1.0,5.7
3zbx,7.25,7.31,7.51,6.94,705.6,1.8,119.3,2.91,209.0,2.0,8.22
4z93,6.65,6.60,7.01,6.34,530.1,0.8,124.2,3.72,253.4,2.0,7.35
1mtr,8.80,8.27,9.52,8.61,925.0,5.0,156.6,6.75,505.2,9.0,8.4
2j4i,7.00,6.87,6.91,7.23,785.0,1.1,79.3,2.25,350.3,8.0,9
3vd9,5.52,5.32,5.88,5.37,391.5,5.2,23.8,1.31,90.9,3.0,4
4c6u,6.05,5.89,5.88,6.39,460.5,1.5,65.0,1.06,298.9,1.0,4.59
4uoh,5.40,5.38,5.60,5.23,480.9,5.9,0.0,0.00,0.0,5.0,4.77
3si4,6.58,6.53,6.74,6.47,613.8,2.6,95.1,2.70,258.7,6.0,3.88
1owe,6.03,5.87,5.91,6.30,474.5,4.4,32.6,0.00,187.8,0.0,6.2
3sur,5.84,5.75,5.94,5.83,443.4,4.9,36.5,0.52,115.5,1.0,4.15
1dud,5.21,5.20,5.34,5.09,435.0,4.7,14.5,0.36,55.1,6.0,4.82
2f6t,6.55,6.34,6.98,6.34,520.9,4.2,79.1,2.85,200.0,2.0,4.62
2olb,6.80,6.94,6.87,6.60,813.4,9.4,72.7,1.43,169.6,15.0,5.54
1bn4,5.45,5.38,5.80,5.17,381.1,4.0,56.3,2.04,118.6,5.0,9.31
3v7t,6.57,6.37,6.69,6.65,623.7,3.4,61.1,1.99,257.7,5.0,7.21
4e4l,6.36,6.28,6.68,6.12,608.1,1.9,40.8,1.52,77.4,1.0,8.77
2cen,9.65,9.35,10.58,9.01,1084.9,5.0,212.0,8.12,470.7,10.0,8.3
1egh,4.86,4.76,5.12,4.70,276.4,7.4,0.0,0.00,0.0,3.0,5.7
1bq4,5.04,4.96,5.23,4.94,331.8,3.3,1.0,0.00,11.0,0.0,5.22
2ojg,6.37,6.33,6.68,6.09,524.6,2.8,71.6,1.90,115.2,0.0,5.64
4nja,6.20,6.12,6.72,5.75,486.5,4.6,60.7,2.15,55.7,1.0,6.22
3hvi,8.65,8.50,9.25,8.21,1005.9,8.7,96.9,3.27,168.1,5.0,8.3
1ogg,6.56,6.54,6.59,6.54,767.0,5.7,30.5,0.66,136.5,9.0,5.19
3iae,8.71,8.43,9.26,8.44,1043.8,10.9,92.7,3.59,259.0,10.0,3.89
2nmx,5.14,5.01,5.43,4.97,339.7,2.8,34.0,1.57,109.6,4.0,5.57
3djv,5.17,5.14,5.31,5.07,401.4,4.3,5.2,0.00,24.0,3.0,4.55
1gz4,5.83,5.87,5.98,5.65,646.1,5.0,0.0,0.00,0.0,7.0,3.7
1lnm,7.67,7.68,7.99,7.33,692.4,1.5,160.6,4.13,301.6,1.0,8.7
3d83,8.32,8.18,8.93,7.86,846.2,2.3,151.0,5.02,289.6,2.0,8.36
4s1g,7.38,7.04,8.01,7.10,661.9,3.8,116.3,4.89,322.6,5.0,9.22
4qf7,6.05,6.26,6.07,5.83,434.3,1.0,128.3,2.21,217.9,2.0,8.6
4dff,5.47,5.59,5.68,5.15,403.8,1.0,67.0,1.52,77.3,2.0,7.46
3zsq,6.66,6.36,7.28,6.33,656.4,3.5,72.4,4.15,232.3,9.0,4.96
2j7d,5.78,5.69,6.03,5.62,515.2,6.9,0.0,0.00,0.0,3.0,7.13
3zps,8.44,7.95,9.20,8.18,980.4,4.6,139.5,7.00,485.2,15.0,8.3
1ppk,7.04,6.53,7.55,7.05,689.5,5.5,92.4,5.01,434.0,13.0,7.66
2pwg,5.44,5.33,5.67,5.30,382.9,4.3,14.0,0.36,32.1,0.0,4.82
1ecq,5.08,5.02,5.26,4.94,371.0,6.9,3.1,0.00,18.4,5.0,3
2bys,7.90,8.22,7.91,7.56,801.6,0.6,205.0,4.05,358.6,5.0,9.52
3mxd,8.03,7.83,8.44,7.82,943.8,3.6,107.5,4.17,316.6,9.0,8.83
1w11,6.46,6.43,6.40,6.55,685.9,6.6,41.6,0.53,179.8,8.0,8.22
3d2e,7.04,6.86,7.42,6.82,765.4,14.6,0.0,0.00,0.0,7.0,6.42
4llj,5.02,5.05,5.30,4.70,245.3,0.0,69.9,1.94,97.3,0.0,3.42
1b5i,6.44,6.54,6.51,6.27,737.2,8.3,54.6,1.07,137.4,13.0,7.05
2z94,4.02,3.90,3.94,4.21,93.4,0.0,9.3,0.00,127.3,0.0,5.85
2nmz,8.65,8.15,9.35,8.43,974.9,2.0,139.5,6.60,468.1,9.0,8.37
1mh5,6.99,7.22,7.22,6.52,733.5,3.1,163.4,4.32,300.1,13.0,9.21
1fkf,8.21,7.64,9.55,7.43,809.5,3.9,124.4,7.59,279.4,6.0,9.4
187l,5.52,5.59,5.57,5.39,262.5,0.0,121.6,2.47,252.3,0.0,3.37
3tfu,6.34,6.42,6.25,6.36,692.9,4.4,44.1,0.36,142.3,7.0,3.28
1zoh,5.89,5.51,6.43,5.73,391.0,0.0,56.2,3.36,209.8,0.0,7
1jys,4.61,4.57,4.77,4.49,262.3,1.6,0.0,0.00,0.0,0.0,3.52
4i7k,5.36,5.43,5.43,5.21,249.0,0.0,110.2,2.25,221.1,0.0,3.04
4ury,5.86,5.83,5.94,5.82,457.7,2.1,69.5,1.61,195.5,3.0,2.22
1g36,6.63,6.48,6.88,6.52,623.8,3.4,67.6,2.25,203.7,4.0,7.17
3ipq,9.49,10.10,9.89,8.49,1091.9,2.1,316.3,7.26,407.7,11.0,7.57
4np2,4.79,4.78,4.70,4.90,306.8,0.0,26.2,0.27,130.0,2.0,2.26
4omc,7.38,7.27,7.73,7.15,986.0,10.2,48.4,2.41,187.1,18.0,10.78
3ok9,7.69,7.61,8.17,7.30,915.8,2.5,115.5,4.51,278.8,11.0,11.23
3acl,6.92,7.14,6.76,6.87,718.7,0.0,132.4,2.32,302.8,6.0,6.22
2q5k,8.70,8.53,8.98,8.58,1017.5,3.0,176.9,5.71,510.1,12.0,11.3
4az5,5.71,5.60,5.88,5.65,414.4,4.4,35.8,0.78,106.8,1.0,5.99
1om1,6.72,6.91,7.04,6.22,548.8,0.8,149.5,3.58,204.9,2.0,6.77
2a4m,4.96,4.98,5.01,4.90,333.8,0.1,41.9,1.01,124.8,3.0,4.52
4xy8,5.86,5.76,6.32,5.49,455.7,2.0,50.5,2.15,70.3,1.0,6.4
3p3s,5.99,5.68,6.50,5.78,407.8,2.3,53.6,2.78,162.6,0.0,7.59
1m7d,6.36,6.17,6.57,6.33,674.7,4.4,24.2,1.41,153.4,7.0,6.23
4pp0,6.36,6.26,6.51,6.29,622.6,8.9,23.8,0.36,91.9,6.0,4.4
3qwc,6.67,6.53,7.01,6.46,617.2,2.6,94.5,3.36,254.6,6.0,4.26
1x38,6.50,6.39,6.77,6.34,552.5,7.0,47.6,1.01,96.8,1.0,8.77
1c5t,5.30,5.20,5.33,5.37,352.0,3.5,17.6,0.00,95.4,0.0,4.1
5cqu,5.81,5.56,6.16,5.72,494.0,0.0,63.6,3.36,261.2,7.0,6.54
4rqv,6.41,6.25,6.76,6.20,453.5,0.4,122.0,3.96,303.0,2.0,5.05
2zmm,6.79,6.47,7.60,6.32,587.8,3.2,82.9,4.53,191.6,4.0,7.6
1nfy,7.06,7.00,7.23,6.94,708.8,1.1,94.2,2.60,240.3,3.0,8.89
4q09,6.14,5.93,6.55,5.94,550.5,4.3,39.4,2.15,135.0,5.0,8.17
1a9m,7.32,7.27,7.34,7.36,895.0,3.5,108.3,3.37,387.2,15.0,6.92
2vpn,5.45,5.36,5.57,5.42,350.5,4.5,36.9,0.62,111.8,1.0,6.72
3aqt,5.01,4.98,5.12,4.92,264.7,1.0,47.0,1.01,116.1,0.0,6.72
1fkb,8.12,7.41,9.59,7.34,743.0,4.5,124.4,8.23,314.4,6.0,9.7
4us3,6.38,6.40,6.60,6.13,536.5,5.4,78.4,1.64,133.3,3.0,5.32
3ekt,7.67,7.47,8.21,7.33,877.2,3.0,107.1,4.64,293.0,10.0,10.59
3p3t,5.76,5.73,5.76,5.78,439.0,1.5,84.0,2.00,260.8,5.0,7.24
4tkh,5.59,5.63,5.84,5.31,395.0,2.2,128.4,3.97,307.8,11.0,5.74
2uxi,5.62,5.60,5.85,5.42,397.7,1.0,78.0,2.28,174.1,3.0,7.3
1bai,8.09,7.81,8.71,7.76,1060.4,7.6,124.6,6.12,428.3,23.0,7.7
2ves,7.16,6.95,7.74,6.78,621.7,4.2,114.9,4.26,254.2,4.0,7.7
2a5s,4.99,4.91,5.12,4.93,312.8,6.9,9.7,0.00,51.3,4.0,6.7
3a1s,5.40,5.34,5.65,5.23,445.8,7.8,0.0,0.00,0.0,5.0,4.83
1m5w,4.85,4.79,4.91,4.86,334.9,4.8,5.8,0.00,73.2,5.0,4.27
3r6c,6.55,6.48,7.14,6.03,584.9,2.1,78.7,3.12,96.8,2.0,4.72
3pbb,5.22,5.32,5.48,4.86,466.6,1.0,36.5,1.37,32.4,6.0,7.02
3ttp,7.46,7.23,7.99,7.15,836.4,3.0,99.8,4.51,289.5,10.0,9.12
4lm0,4.80,4.79,5.04,4.56,215.7,1.0,48.3,1.31,72.9,0.0,3.25
1z71,7.35,7.15,7.42,7.49,756.3,3.2,104.0,3.06,382.5,7.0,9.18
3jy0,6.03,5.95,6.28,5.86,463.0,1.9,74.6,2.22,180.5,2.0,8.3
4n8q,4.98,4.88,5.27,4.81,274.0,1.0,32.0,1.31,77.8,0.0,3.42
2ces,5.65,5.50,5.95,5.51,427.3,7.7,0.0,0.00,0.0,1.0,7.25
1ogd,4.96,4.86,5.18,4.83,300.7,4.1,0.0,0.00,0.0,0.0,3.03
3uxd,5.29,5.14,5.54,5.19,300.6,0.0,55.0,2.00,164.3,0.0,4.41
4bb9,5.56,5.43,5.85,5.39,426.6,8.6,0.0,0.00,0.0,3.0,6
2xm2,5.68,5.56,5.81,5.68,453.9,5.1,16.5,0.27,85.4,2.0,4.62
1hos,8.51,8.06,9.51,7.96,962.5,4.1,169.4,8.35,479.9,16.0,8.55
3fx6,5.71,5.57,6.00,5.56,429.9,6.5,47.3,1.64,142.8,6.0,6.8
3ekw,9.01,8.66,9.83,8.56,1055.0,5.5,165.6,7.09,444.5,13.0,7.96
2v3u,4.86,4.74,5.14,4.71,254.0,7.5,0.0,0.00,0.0,2.0,3
1dgm,4.83,4.84,4.95,4.70,365.1,1.2,0.0,0.00,0.0,2.0,5.05
4qp2,5.12,4.86,5.49,5.02,258.9,2.4,27.6,1.67,119.5,0.0,3.03
1c5y,5.34,5.24,5.33,5.44,367.2,2.9,19.3,0.00,106.1,0.0,4.2
2qv7,5.63,5.59,5.84,5.45,526.8,6.4,0.0,0.00,0.0,5.0,3.66
3w5n,5.47,5.33,5.69,5.39,361.3,4.7,21.5,0.53,68.0,0.0,3.87
2fu8,4.62,4.53,4.85,4.47,248.7,1.0,25.3,1.24,85.4,3.0,4.7
3b92,5.37,5.43,5.13,5.56,516.0,0.7,34.8,0.27,186.5,7.0,8
1fzo,9.01,8.93,9.21,8.91,1140.9,8.4,187.9,5.59,550.4,20.0,7.89
1sr7,8.50,8.68,8.73,8.10,888.4,1.1,207.7,4.88,373.9,4.0,10.1
2qg2,6.53,6.36,6.78,6.43,573.8,0.7,65.7,2.21,190.3,0.0,5.4
1fzq,5.93,5.84,6.20,5.75,555.1,8.9,0.0,0.00,0.0,5.0,7.62
1utl,4.68,4.64,4.53,4.88,271.8,1.6,23.1,0.00,153.0,3.0,2.47
1jvu,5.51,5.41,5.71,5.39,430.5,7.1,5.7,0.00,24.9,3.0,5.15
5e2r,6.54,6.22,7.44,5.95,444.5,3.0,99.9,4.89,179.5,1.0,7.06
3vfb,7.89,7.85,8.28,7.55,949.3,2.8,125.9,4.40,304.0,11.0,9.04
1f8c,5.49,5.33,5.64,5.50,396.0,7.7,14.8,0.27,97.5,4.0,7.4
3g08,8.54,9.22,8.85,7.53,1046.0,4.7,366.5,9.65,640.4,32.0,8.16
3s54,7.41,7.23,7.84,7.14,828.3,3.1,102.5,4.17,294.1,10.0,9.64
1ik4,4.93,4.84,5.19,4.77,302.3,6.9,0.0,0.00,0.0,3.0,7.41
3kmc,6.23,5.79,6.71,6.20,565.0,5.7,43.3,3.30,273.7,10.0,6.4
3k1j,6.36,6.28,6.63,6.18,669.0,8.6,0.0,0.00,0.0,5.0,6.4
3djx,5.03,4.99,5.24,4.87,379.5,3.1,4.8,0.34,16.2,3.0,2.81
2qrm,6.57,6.54,6.58,6.59,632.0,5.8,35.8,0.00,101.7,1.0,4.03
1tcw,6.76,6.28,7.59,6.40,621.3,2.8,90.8,5.76,319.8,10.0,6.02
3n0n,5.42,5.31,5.66,5.28,388.2,2.5,27.4,1.01,77.3,1.0,7.3
1e2l,6.07,6.08,6.17,5.95,491.2,2.9,71.2,1.41,157.0,2.0,4.29
4ibe,6.44,5.95,7.28,6.09,426.3,0.9,91.1,5.19,270.1,1.0,4.15
1bm7,6.22,6.09,6.69,5.89,449.5,0.5,91.9,3.29,180.9,0.0,7.52
3jzg,4.88,4.90,5.21,4.52,450.1,2.0,38.2,2.32,103.6,13.0,4.4
4qge,6.72,6.48,7.28,6.39,585.9,3.6,82.6,3.60,204.7,4.0,9.3
4j44,5.74,5.34,6.30,5.59,423.7,4.9,47.9,3.42,232.8,8.0,5.73
4gu9,5.42,5.29,5.65,5.31,377.5,1.9,26.4,0.97,81.8,0.0,4.37
3eeb,5.61,5.56,5.92,5.36,520.8,14.1,0.0,0.00,0.0,12.0,5.89
2y8c,6.46,6.36,7.09,5.94,608.5,2.2,105.3,4.62,218.9,9.5,6.4
1nfx,6.76,6.78,6.74,6.77,732.1,1.0,73.2,1.63,222.5,5.0,8.52
1xow,7.43,7.75,7.32,7.21,614.9,1.2,198.8,3.03,335.2,0.0,9.28
2i2b,5.27,5.19,5.50,5.14,388.7,4.7,0.0,0.00,0.0,1.0,2.44
2pqb,6.65,6.51,6.97,6.49,652.2,14.1,10.8,0.00,27.2,6.5,7.2
1a4w,6.87,6.81,7.39,6.42,737.4,3.3,87.7,3.65,179.2,9.0,5.92
1lcp,4.88,4.63,5.14,4.85,246.2,3.7,14.0,1.06,112.3,2.0,6.64
1g48,5.43,5.20,5.93,5.15,337.6,2.9,48.6,2.61,131.1,3.0,8.41
1loq,5.79,5.63,6.12,5.61,443.8,10.2,11.4,0.34,30.5,4.0,3.7
4p6w,8.26,8.35,8.54,7.89,855.2,1.0,186.9,4.77,355.9,4.0,9.15
3cow,7.34,7.14,7.68,7.19,813.3,8.2,40.8,1.58,137.4,6.0,6.9
3oim,6.39,6.14,7.11,5.93,433.2,2.9,109.7,4.66,231.1,3.0,6.74
1bp0,5.34,5.23,5.59,5.20,402.6,6.7,6.7,0.34,34.3,4.0,5.4
4ffs,6.84,7.00,7.02,6.51,726.2,4.8,91.2,1.92,138.7,7.0,10.44
4lzr,5.63,5.64,6.15,5.10,434.3,1.0,78.5,3.16,102.4,5.0,4.7
3zq9,5.28,5.26,5.48,5.09,422.1,5.6,8.1,0.13,6.7,4.0,6.02
2oxy,5.51,5.10,6.06,5.38,299.6,0.0,50.9,3.36,212.6,0.0,6.52
2iko,6.74,6.55,7.31,6.36,570.3,4.0,88.2,3.48,183.0,3.0,5.45
3mna,5.28,5.14,5.55,5.13,363.5,2.7,38.6,1.67,128.2,4.0,7.39
2bt9,5.22,5.03,5.48,5.13,300.9,6.0,14.1,0.53,63.2,1.0,6.19
3ts4,7.11,7.37,6.75,7.19,856.6,2.0,118.3,1.60,320.5,11.0,8.72
2zgx,6.41,6.31,6.50,6.41,576.2,4.9,67.1,1.60,216.0,5.0,6.74
3kdm,7.25,7.48,7.41,6.85,575.4,0.9,188.3,3.77,290.2,0.0,7
1o5e,6.89,6.64,7.03,6.99,601.5,4.0,63.9,1.67,240.5,0.0,5.74
2yhw,5.73,5.52,5.88,5.78,430.5,7.7,6.9,0.00,86.7,2.0,5.6
4fzj,4.40,4.29,4.57,4.36,183.5,0.0,12.6,0.69,74.3,0.0,3.15
2v2h,4.73,4.63,4.98,4.57,247.0,7.1,0.0,0.00,0.0,3.0,3.77
3hl7,6.74,6.55,7.27,6.38,596.4,1.0,88.3,3.66,193.7,2.0,7.64
4yhq,7.57,7.36,8.13,7.23,834.5,4.4,105.6,4.51,285.1,10.0,8.77
4i8n,6.46,6.30,6.97,6.12,528.8,2.9,85.2,3.33,183.9,3.0,4.46
1ypg,7.38,7.36,7.47,7.30,763.6,3.5,102.3,2.28,255.6,4.0,8
1pdz,4.11,4.13,4.24,3.97,189.6,2.1,0.0,0.00,0.0,3.0,3.7
2evl,7.52,7.69,8.55,6.34,883.5,6.0,260.0,10.19,479.9,32.0,6.7
3juq,5.69,5.53,5.85,5.70,404.1,1.6,49.9,1.56,182.1,1.0,4.91
4wa9,7.60,7.62,8.06,7.12,698.6,2.8,151.1,4.15,243.9,2.0,8.42
1z4o,5.60,5.52,5.84,5.45,480.8,6.4,0.0,0.00,0.0,3.0,4.52
3kdd,8.74,8.58,9.08,8.56,1037.7,2.1,158.4,5.23,433.4,9.0,8.46
3c2o,5.00,4.92,5.14,4.94,299.7,2.6,15.9,0.30,56.2,0.0,3.35
2ypp,5.51,5.42,5.82,5.30,360.4,4.6,52.2,1.64,116.1,3.0,4.41
1o3i,6.15,5.93,6.32,6.20,470.1,5.4,35.8,0.84,150.1,0.0,7.3
1pme,6.78,6.63,7.38,6.34,574.1,0.9,99.9,3.92,184.0,1.0,9.4
2h4n,4.91,4.78,5.10,4.86,268.8,3.5,14.9,0.52,73.7,1.0,8.7
3vvy,7.19,7.26,7.78,6.53,568.9,0.3,183.3,5.42,272.0,2.0,4.84
3hmo,7.19,6.99,7.99,6.60,622.8,1.9,119.4,5.00,206.2,2.0,7.52
1laf,5.57,5.50,5.83,5.38,410.3,9.6,22.6,0.36,40.6,5.0,7.85
3cm2,6.29,6.02,6.89,5.97,538.6,2.4,79.6,4.13,235.7,7.0,6.47
3iob,5.81,5.71,5.90,5.82,537.0,3.8,4.7,0.00,62.5,2.0,3.42
2pvj,6.66,6.61,6.69,6.67,645.0,1.7,68.4,1.46,204.8,2.0,8.1
1hvr,9.81,9.46,11.02,8.95,1046.3,2.6,242.6,9.78,492.7,8.0,9.51
2xn5,6.00,5.96,6.29,5.73,525.7,1.8,56.4,1.91,110.7,3.0,6.69
4ovh,5.52,5.29,5.95,5.31,378.9,2.7,54.4,2.80,179.4,5.0,4.85
4g4p,5.32,5.30,5.48,5.17,334.4,9.5,27.3,0.00,41.8,4.0,6.89
3g2k,6.93,6.87,6.79,7.14,733.4,4.8,40.4,0.00,178.1,2.0,4.79
2zwz,5.57,5.40,5.82,5.50,383.4,6.1,17.9,0.53,70.5,1.0,7.79
2nsl,5.92,5.77,6.25,5.74,503.2,10.4,0.0,0.00,0.0,4.0,4.68
3m96,6.22,5.91,6.77,5.99,486.9,2.9,67.2,3.48,215.5,4.0,7.22
2obf,7.35,7.34,7.75,6.95,683.2,2.5,128.4,3.61,221.0,2.0,8.85
1ghw,5.71,5.67,5.58,5.88,435.5,2.7,37.8,0.00,152.0,0.0,4.2
1ft7,5.02,4.97,5.12,4.96,255.0,2.7,54.3,1.18,148.4,2.0,5.18
4c1y,4.83,4.66,5.07,4.75,231.0,4.6,11.7,0.53,63.0,1.0,3.6
1hmt,5.99,5.95,6.53,5.51,496.7,2.4,151.8,5.90,365.3,16.0,5.79
4ibf,6.21,5.83,6.75,6.04,424.6,2.0,85.6,4.06,283.7,3.0,4.43
186l,5.76,5.95,5.85,5.47,331.1,0.0,152.2,3.22,272.8,3.0,4.85
1ndv,6.36,6.27,6.37,6.43,551.6,2.2,69.3,1.46,228.8,2.0,5.92
1w13,6.57,6.46,6.66,6.58,706.6,5.9,40.1,1.16,179.2,8.0,8.7
1ajv,8.72,8.45,9.32,8.39,983.1,3.5,166.4,6.32,445.6,10.0,7.72
2o4z,4.23,4.15,4.42,4.10,136.2,3.1,0.0,0.00,0.0,0.0,6.25
3t3c,7.49,7.22,8.01,7.23,840.4,3.9,90.9,4.30,288.7,10.0,10.23
3s5y,5.16,5.02,5.43,5.01,318.5,6.8,0.0,0.00,0.0,1.0,7.41
4zls,8.33,8.04,9.04,7.91,983.0,1.6,145.3,6.56,403.1,12.0,9.09
2clh,6.81,6.88,7.15,6.39,592.3,5.5,120.1,2.95,186.1,5.0,4.06
1lbk,5.05,5.01,5.09,5.04,397.9,7.0,10.2,0.00,81.7,8.0,3.18
3ffg,8.66,8.77,8.97,8.26,975.5,3.0,153.6,3.60,246.6,2.0,9.08
2oiq,8.38,8.18,8.96,8.00,873.4,3.6,130.0,4.48,272.9,2.0,5
2zq2,7.06,6.89,7.44,6.86,670.3,5.2,95.5,3.22,254.0,6.0,6.56
1b6k,8.82,8.37,9.48,8.61,967.6,6.8,143.9,6.01,454.1,10.0,8.74
4kwf,6.67,6.94,6.88,6.20,509.9,0.7,171.5,3.62,241.6,2.0,4.82
1koj,5.30,5.23,5.55,5.11,422.9,8.6,0.0,0.00,0.0,6.0,6.7
1lah,5.18,5.11,5.43,5.01,310.3,8.6,22.5,0.36,43.1,4.0,7.52
1oxr,4.96,4.83,5.10,4.96,282.6,0.8,37.5,1.35,155.8,2.0,5.19
3b26,6.06,6.04,6.22,5.90,469.6,0.5,76.6,1.87,164.8,0.0,6.64
1atl,5.78,5.67,5.92,5.75,543.8,1.6,44.3,1.81,189.8,7.0,6.28
1sdt,8.82,8.72,9.15,8.59,1050.3,2.2,173.7,5.50,449.5,10.0,9.27
3ibl,4.64,4.67,4.96,4.29,331.5,3.0,46.1,2.15,101.8,11.0,7.84
5caq,6.59,6.36,7.00,6.42,626.6,2.0,47.4,2.36,154.3,2.0,8.57
3hub,7.66,7.33,8.37,7.29,765.9,1.5,96.3,4.59,242.6,2.0,8.09
1uml,7.11,7.07,7.52,6.75,735.2,1.5,114.3,3.98,248.9,7.0,7.52
1t32,8.47,8.03,9.37,8.00,831.6,3.7,138.1,6.18,337.3,3.0,7.42
3b24,4.91,4.70,4.95,5.06,281.4,0.5,25.5,1.05,188.7,2.0,4.38
3p9l,8.93,8.74,9.48,8.56,1173.9,10.8,178.3,6.83,521.3,26.0,5.3
1i2s,4.48,4.48,4.54,4.41,259.1,3.2,7.8,0.00,42.1,4.0,3.31
3zlr,8.99,9.15,9.11,8.72,1001.4,2.8,212.5,4.75,428.7,6.0,9.26
3g35,5.92,5.80,5.85,6.12,464.8,4.2,30.0,0.00,156.5,0.0,4.68
3cd5,7.98,7.65,8.31,7.99,829.4,7.0,111.4,3.86,389.3,8.0,7.9
4abh,5.25,5.13,5.37,5.24,355.7,2.0,24.5,0.72,107.8,1.0,4.15
4mrg,4.76,4.74,4.69,4.83,255.4,1.0,24.6,0.00,102.5,0.0,2.96
1f3e,5.44,5.39,5.77,5.15,354.5,2.9,41.3,1.27,48.4,0.0,6.7
1c88,6.09,6.09,6.27,5.91,459.2,7.5,45.6,0.28,51.2,0.0,5.29
2pou,5.62,5.41,6.01,5.43,378.4,4.7,36.2,1.66,105.9,2.0,7.42
3tzm,7.14,7.13,7.16,7.13,713.5,1.0,86.5,1.64,219.0,0.0,7.77
1j4r,6.43,6.56,7.02,5.71,717.9,1.9,118.0,4.78,182.4,15.0,7.72
