name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
2qrg,-15.5698,2.19079,1.38629,0,0,0,0,0.0882808,0,0.958033,-3.80634,-4.336,5.18
2xd9,-17.3226,2.24664,1.38629,0,0,0,-3.16251,0.030522,0.00372986,1.07663,-3.92502,-4.36371,6.46
4ei4,-11.2674,0.378252,0,0,0,0.22309,-0.819036,0.535041,0,0.4606,-2.71075,-3.79293,8.74
5bry,-17.2117,1.09749,0.693147,0,0,0.697158,-1.38118,0.206355,0.0159818,3.15873,-5.32492,-6.31828,11.82
3bgs,-12.8942,1.33138,0,0,0,0,0,0.224075,3.29228e-006,0.8298,-3.02318,-3.99949,9.42
2ate,-20.0258,3.85997,1.38629,0,0,0.242905,-2.50417,0.0708879,0,0.646223,-3.53481,-4.4246,7.07
3dxh,-9.21763,0.703038,0,0,0,0.348649,-0.514185,0.00168067,0,0.520823,-2.04932,-2.45351,3.19
2qd7,-17.0526,1.80099,0.693147,0,0,0,0,0.0871302,0,2.7233,-4.77515,-6.00381,9.1
3d8y,-7.97645,0.485193,0,0,0,0.367931,0,0,0,0.550433,-1.78957,-2.1728,3.4
1ex8,-50.0334,7.29375,2.77259,0.159753,0.141947,3.44916,-40.8507,0.201729,0.00286564,2.06233,-4.47324,-7.72169,6.33
4k7o,-7.93493,0.305072,0,0,0,0,0,0.0312435,0.00260941,0.18479,-1.95232,-2.22288,4.3
2ha5,-7.87286,7.31091e-005,0,0,0,0.391739,-1.20474,0.205746,0,0.37979,-2.37589,-1.60896,4.34
4jz1,-16.9436,0.919451,1.38629,0,0,0,-2.63108,0.192798,0.076711,3.168,-5.17773,-6.00479,6.7
2hb3,-17.0931,1.61611,0.693147,0,0,0,0,0.128195,0,2.99733,-5.20487,-6.00118,11.35
3ryy,-10.6307,0.504753,0,0.898459,0.00462127,0,0,0.111318,0,1.48887,-1.5021,-2.93243,7.42
2jdm,-13.1371,5.75208,2.77259,1.78737,2.69874,0,0,0,4.71496e-006,0.1614,-1.40249,-2.08168,5.4
4b2i,-7.83985,0.320496,0,0,0,0,0,0.359485,0,0,-1.44641,-2.23296,3
4a6b,-16.2453,0.31116,0,0,0,0,0,0.16137,0.000267752,3.27429,-6.17155,-6.82221,8.38
1wdn,-18.1574,3.12768,1.38629,0,0,1.99934,-5.3152,0.107215,0,1.03423,-3.11725,-3.07854,6.3
1qji,-16.1057,0.128587,0,0.266064,0.250376,3.78408,-8.92116,0.266208,0.00126319,4.8831,-3.97563,-5.23035,4.85
1x8j,-7.66019,0,0,0,0,0,0,0.000215477,0,0,-2.00221,-2.49777,6.96
1fh7,-18.8304,3.57249,2.07944,0,0,1.69576,-2.8927,0.151376,0.00183066,0.3228,-3.33602,-3.66167,5.24
2cgf,-11.3986,0.877258,0,0,0,0.400607,0,0.0718776,4.65664e-005,0,-2.79483,-3.61742,6.41
2yi7,-13.3373,1.53329,0,0,0,0,0,0.346067,0,1.45743,-2.90322,-4.16935,8.32
4qjx,-13.0456,0.677718,0,0.906988,0.0483035,0,0,0.203192,0.0539034,2.3641,-2.44564,-4.33633,7.28
4att,-17.3428,4.26305,2.48491,0,0,0,0,0,0,1.76463,-2.74938,-3.28022,6.98
1ch8,-30.0578,2.85613,1.38629,0.0235855,0.0132477,3.37578,-23.9805,0.169835,0.0140887,0.287856,-3.38887,-5.69891,7
3ms9,-7.74974,0.0113352,0,0,0,0,0,0.145331,0,0.5226,-1.88077,-2.65139,5.22
1wur,-35.1308,5.69793,1.79176,0.293303,0.0464892,0.245303,-17.2773,0.0276064,0.000354751,0.685056,-4.53996,-6.9433,6.66
4ijh,-12.7271,0.522867,0,0,0,0,-2.29304,0.116112,0,1.10187,-3.29684,-4.19477,4.33
4cwo,-12.7587,1.23252,0,0,0,0,0,0.240624,0,0.781033,-2.92515,-4.13295,5.21
1jsv,-10.9573,0.765852,0,0,0,0,0,0.309816,0.0854529,1.33507,-2.72448,-3.59885,5.7
3zbx,-13.2787,0.456616,0,0,0,0,0,0.392525,0,1.30363,-3.66202,-5.42638,8.22
4z93,-10.09,0.00567227,0,0,0,0,0,0.47442,0.00238824,1.77983,-2.8106,-4.01207,7.35
1mtr,-19.9692,1.16896,0.693147,0,0,0,-5.79633,0.119151,0.00986883,1.87026,-5.60598,-6.25305,8.4
2j4i,-14.5116,0.265561,0,0,0,0,0,0.541122,0.000412229,2.8119,-5.48324,-5.39065,9
3vd9,-15.5365,3.26945,0.693147,0.255628,0.00562089,0,0,0.25722,0,0.251233,-2.20842,-2.80566,4
4c6u,-10.5375,0.12185,0,0,0,0,0,0.0569291,0.191813,1.7702,-4.02323,-3.61947,4.59
4uoh,-23.6169,2.7804,0.693147,0.0358284,0.000163467,0.48404,-16.8029,0.252375,0,0.520823,-1.90902,-4.35432,4.77
3si4,-10.9208,0.187579,0,0,0,0,0,0.173377,0,2.37063,-3.68055,-4.03265,3.88
1owe,-12.2326,0.836378,1.38629,0,0,0,-2.42595,0.0976736,0,1.10187,-2.96173,-3.36026,6.2
3sur,-18.7811,2.49495,1.38629,0,0,1.36237,-5.64771,0.523213,0,0.1614,-3.73132,-3.58689,4.15
1dud,-12.619,1.04002,0.693147,0,0,0.818273,-1.34849,0.211706,0,0.520823,-3.14591,-3.45713,4.82
2f6t,-14.6704,1.49499,1.38629,0,0,1.78312,-2.13146,0.174243,0,0.748779,-3.27729,-4.16134,4.62
2olb,-24.288,1.74502,0,0,0,2.76134,-11.4588,0.0438385,8.4608e-005,3.79803,-6.43899,-6.22836,5.54
1bn4,-11.5566,0.637703,0,1.01195,0.1133,0,0,0.140809,3.84174e-006,2.2259,-1.83793,-3.4795,9.31
3v7t,-14.2135,0.442045,1.09861,0,0,0,-3.40016,0.140966,2.75022e-005,2.04063,-4.36196,-4.39766,7.21
4e4l,-12.1645,0.195302,0,0,0,0,0,0.57501,0,0.521066,-3.65508,-4.49389,8.77
2cen,-19.1436,1.09614,0,0,0,0,0,0.277008,9.11236e-007,4.01786,-6.70281,-7.66047,8.3
1egh,-18.4009,4.01753,2.19722,0,0,0.616537,-4.7551,0,0,0.00862288,-2.30535,-2.52474,5.7
1bq4,-21.9362,0.55541,0,0,0,2.15153,-24.0622,0,0,0.902622,-2.60711,-3.21791,5.22
2ojg,-11.5636,0.471847,0,0,0,0,0,0.36239,3.29015e-009,1.10187,-3.10401,-4.22636,5.64
4nja,-15.2898,1.76368,0,0,0,0,-3.94659,0.0218752,0,1.06137,-3.16207,-3.66948,6.22
3hvi,-36.555,4.70841,1.79176,1.72696,0.883288,4.44548,-19.7953,0.445417,4.56567e-005,3.39263,-5.11402,-8.01206,8.3
1ogg,-16.4486,1.18771,0,0,0,0,-1.18038,0.424118,0.00237981,1.81803,-5.23651,-5.04885,5.19
3iae,-36.7957,4.9939,1.38629,1.01839,0.223502,1.59955,-16.6561,0.0392313,0.00643642,0.853889,-5.94471,-7.75906,3.89
2nmx,-10.1649,0.428722,0,0.914951,0.0902536,0,0,0.109259,0,1.47327,-1.59145,-2.78655,5.57
3djv,-14.2068,1.96302,0,0,0,0,-3.4168,0.00389299,0,0.37979,-2.4565,-3.03225,4.55
1gz4,-17.0112,1.12769,0.693147,0,0,3.24171,-4.8687,0.359277,0,0.685056,-4.06664,-4.88027,3.7
1lnm,-12.0327,0.43807,0,0,0,0,0,0.345064,0,0.4606,-4.02971,-3.71912,8.7
3d83,-13.8843,0.153281,0,0,0,0,0,0.302218,0,2.5205,-4.4548,-6.19325,8.36
4s1g,-16.1126,0.930756,0.693147,0,0,0,-4.25062,0.261035,0,2.19187,-4.36449,-4.80336,9.22
4qf7,-9.52588,0.357907,0,0,0,0,0,0.00215452,0.835828,0.9676,-3.01348,-3.67472,8.6
4dff,-10.4457,0.962656,0,0,0,0,0,0.168376,0,1.5366,-2.33456,-3.18216,7.46
3zsq,-13.9766,1.38264,0.693147,0,0,0.71426,-0.372031,0.0828955,0,4.31227,-3.96624,-4.72738,4.96
2j7d,-19.6494,3.39655,2.48491,0,0,0,-3.71672,0.27841,0.00892064,0.7834,-3.74645,-3.98756,7.13
3zps,-15.3717,0.174605,0,0,0,0,0,0.0548817,0.0632797,4.84405,-6.62526,-6.26922,8.3
1ppk,-15.9944,1.78824,0,0,0,2.17689,0,0.0523633,0.00898377,3.94197,-5.22684,-4.82062,7.66
2pwg,-17.9943,2.73319,0.693147,0,0,0.370331,-6.07677,0.203044,0.0121026,0,-2.96067,-3.17789,4.82
1ecq,-23.5435,2.06698,0.693147,0.277041,0.448245,3.80538,-23.1729,0.0752075,0.344329,0.978066,-2.46643,-3.54865,3
2bys,-14.2955,0.192768,0,0,0,0,0,0.593495,0.0193502,1.50847,-5.08198,-5.41256,9.52
3mxd,-18.9783,2.02819,0.693147,0,0,0,0,0.197493,0.0368798,3.2459,-5.52773,-6.75941,8.83
1w11,-17.1677,1.43723,0.693147,0,0,0,-2.4468,0.30609,0.00541256,3.21353,-5.1058,-5.18235,8.22
3d2e,-33.252,4.95432,1.38629,0.0331663,0.00319142,2.09158,-20.0527,0.272105,0,0.685056,-3.85003,-6.1079,6.42
4llj,-6.81025,0.128427,0,0,0,0,0,0.0238565,0,-0.232967,-1.35976,-1.96055,3.42
1b5i,-20.4283,1.33001,0,0,0,0.560187,-8.00872,0.0490444,0,3.89043,-5.79308,-5.5838,7.05
2z94,-21.4488,0,0,1.49871,0.0242413,10.7857,-26.9886,0,0,0,-0.0344479,-1.09809,5.85
2nmz,-17.1971,0.468032,0.693147,0,0,0,-2.05054,0.0455909,0.144798,4.17642,-6.12651,-6.93093,8.37
1mh5,-18.5925,1.86654,0,0,0,0.407115,-5.13935,0.232773,0.00145058,3.68353,-4.57833,-5.09839,9.21
1fkf,-17.085,1.57582,0,0,0,0,0,0.523554,0.00209335,1.866,-5.60505,-5.04117,9.4
187l,-6.78794,0,0,0,0,0,0,0.158649,0.00413321,-0.465934,-1.47395,-1.90102,3.37
3tfu,-20.9456,2.15547,1.38629,0,0,2.47086,-6.85291,0.373404,0.0277255,2.03899,-4.93758,-5.19582,3.28
1zoh,-9.95985,0,0,0,0,0,0,0.235281,0,0,-3.39485,-3.16972,7
1jys,-7.08123,0.1712,0,0,0,0,0,0.106156,0,0,-1.55685,-1.91583,3.52
4i7k,-6.85746,0,0,0,0,0,0,0.214448,0.00187729,-0.232967,-1.40738,-2.02828,3.04
4ury,-10.8408,0.220394,0,0,0,0.885273,-1.68451,0.13126,0.0104577,1.3357,-3.0995,-3.45967,2.22
1g36,-13.8464,0.66912,0,0,0,0,-2.40162,0.341743,0.0103897,2.22287,-3.94738,-4.33834,7.17
3ipq,-18.9954,0.353646,0,0,0,1.47282,-2.56619,0.358305,0,3.26232,-6.23962,-7.93638,7.57
4np2,-11.3969,0.699569,0,0,0,3.09593,-4.05488,0.200974,0.000556828,0.6684,-2.10802,-2.64311,2.26
4omc,-26.8961,2.05061,0.693147,0,0,2.92866,-13.8399,0.261752,0,7.02,-6.90895,-7.02752,10.78
3ok9,-16.9757,1.07042,0.693147,0,0,0,0,0.247389,0.0650556,2.99733,-5.47569,-6.65018,11.23
3acl,-12.6798,0.000938439,0,0,0,0,0,0.264181,0,1.82793,-4.37012,-5.26984,6.22
2q5k,-16.9371,0.588965,0,0,0,0,0,0.234317,0,4.12233,-6.12026,-7.1156,11.3
4az5,-17.5981,2.09235,0.693147,0,0,1.08961,-5.82059,0.598821,0,0.1614,-3.51626,-3.26211,5.99
1om1,-13.3461,0.355273,0,0,0,2.88952,-3.06006,0.103186,0.00962753,0.781033,-3.31904,-4.69793,6.77
2a4m,-8.36143,0.0922336,0,0,0,0.897863,-1.06128,0.131455,0.414971,0.896033,-2.13613,-2.82305,4.52
4xy8,-10.7157,0.503102,0,0,0,0,0,0.304245,0,1.0296,-2.94768,-3.51517,6.4
3p3s,-17.883,1.58091,0.693147,0,0,0.751844,-10.2661,0.0791054,0.110614,0.289633,-2.91886,-3.60194,7.59
1m7d,-13.4276,1.11179,0.693147,0,0,0,0,0.128687,8.71991e-006,1.429,-4.19851,-4.01874,6.23
4pp0,-21.061,3.21164,2.07944,0,0,0.541116,-4.72214,0.151041,0,1.3671,-4.4371,-4.81737,4.4
3qwc,-11.3091,0.180773,0,0,0,0,0,0.169385,0,2.37063,-3.99286,-4.12621,4.26
1x38,-22.8311,4.21558,1.79176,0,0,1.52824,-6.0017,0.0618695,0.00816976,0.451033,-3.7922,-4.48847,8.77
1c5t,-10.3097,0.56228,0,0,0,0,-2.51176,0.143442,0,0.289633,-2.21097,-2.47608,4.1
5cqu,-11.2575,0.0284916,0,0,0,1.46802,-0.765584,0.1944,0,1.84083,-4.07417,-3.7781,6.54
4rqv,-10.0033,0.0169833,0,0,0,0,0,0.307698,0.119278,1.34103,-2.9601,-3.94418,5.05
2zmm,-15.542,0.489617,0,0,0,2.24766,-6.38849,0.16179,0,2.4817,-4.02888,-4.54221,7.6
1nfy,-13.5695,0.19844,0,0,0,0,-0.481252,0.194094,0,1.8247,-4.85041,-5.1131,8.89
4q09,-13.587,1.33658,0.693147,0.580592,0.114855,0,0,0.0015542,0,1.8803,-2.56615,-4.53396,8.17
1a9m,-14.8484,0.389775,0,0,0,1.90386,-0.303458,0.0168491,0.00114558,4.8617,-5.67547,-6.09327,6.92
2vpn,-15.6013,2.23986,0,0,0,0.530501,-4.49683,0.21397,0,0.227633,-2.73976,-2.80748,6.72
3aqt,-8.54251,0.812371,0,0,0,0,0,0.156184,0,-0.232967,-1.52255,-2.0298,6.72
1fkb,-16.5649,1.63817,0,0,0,0,0,0.414589,0,1.007,-5.13482,-4.79195,9.7
4us3,-15.719,1.83783,1.38629,0.417303,0.360688,3.3747,-4.13281,0.508792,0,0.896033,-2.37377,-4.34291,5.32
3ekt,-16.5751,1.23667,0.693147,0,0,0,0,0.169405,0.020307,2.49033,-5.08251,-6.23635,10.59
3p3t,-11.4413,0.806466,0,0,0,0,0,0.375236,0.0290377,1.4286,-2.9362,-3.68779,7.24
4tkh,-10.9632,1.05006,0.693147,0,0,0,-2.50332,0.00138807,0,1.79423,-2.26906,-2.56013,5.74
2uxi,-9.92726,1.0398,0,0,0,0,0,0.0699498,0.0171274,1.20887,-1.85378,-3.0365,7.3
1bai,-18.7059,1.18693,0,0,0,1.42814,-2.17478,0.0608756,0.00060365,8.43633,-6.50733,-7.29963,7.7
2ves,-14.8645,1.23725,0,1.58308,0.900819,0,0,0.432513,0.0115505,2.04303,-3.27548,-5.16044,7.7
2a5s,-16.7481,2.61186,0.693147,0,0,1.14479,-5.02272,0.200498,0,0.455666,-3.0056,-2.74321,6.7
3a1s,-15.5816,2.57061,0,0,0,0.170455,-1.06644,0.0372263,0.00119406,0.520823,-3.08319,-3.73802,4.83
1m5w,-13.1126,0.944953,0,0,0,2.21222,-4.85404,0.0177754,0.0532003,0.55659,-2.95289,-2.8358,4.27
3r6c,-14.0532,1.00838,0.693147,0,0,0,-2.32258,0.315823,0.0922989,1.02427,-3.15841,-4.54964,4.72
3pbb,-11.2549,0.000594988,0,0.848159,0.0340677,0,0,0.118255,0,2.827,-2.893,-3.67862,7.02
3ttp,-15.8935,1.38225,0,0,0,0,0,0.1291,0.00541758,2.49033,-4.78502,-5.58651,9.12
4lm0,-6.26703,0.0948055,0,0,0,0,0,0.0207889,0,0.289633,-1.17638,-1.78145,3.25
1z71,-14.8016,0.480553,0,0,0,0,-0.256401,0.23796,0,3.33303,-5.39337,-5.6252,9.18
3jy0,-11.7046,0.693586,0,0,0,0.913424,-1.64826,0.269316,0,0.6684,-2.46877,-3.73641,8.3
4n8q,-8.12975,0.152223,0,0,0,0,-1.24127,0.144415,1.86202e-005,0.289633,-1.79088,-2.1706,3.42
2ces,-19.8789,3.90992,2.48491,0,0,0,-3.74992,0.264497,0.00602011,0.1614,-3.30669,-3.49304,7.25
1ogd,-9.95382,1.42244,0,0,0,0,0,0.0416585,0.000458092,0,-1.92661,-1.98113,3.03
3uxd,-8.76846,0.0443054,0,0,0,0,0,0.261571,0.011914,0,-2.33537,-2.93482,4.41
4bb9,-18.1513,3.52653,0,0,0,0.807119,-2.59105,0.0547743,0,-0.0668104,-3.10071,-3.47315,6
2xm2,-13.6514,1.60001,0,0,0,0,0,0.172441,0.0113068,0.622,-3.60105,-3.66058,4.62
1hos,-15.1754,0.339293,0,0,0,1.48669,0,0.114191,0,5.06467,-5.78227,-6.5105,8.55
3ekw,-18.3171,1.0548,0.693147,0,0,0,0,0.0728828,2.5327e-005,3.87545,-6.68031,-7.11324,7.96
2v3u,-15.5029,2.3899,0.693147,0,0,1.40851,-5.78661,0.096631,0,0.389033,-2.4786,-2.17678,3
1dgm,-8.45669,0.261376,0,0,0,0,0,0.0647417,0.00663487,0.622,-2.1915,-2.65576,5.05
4qp2,-7.19467,0.17512,0,0,0,0,0,0.169076,0,0,-1.46172,-2.05363,3.03
1c5y,-11.0405,0.632597,1.38629,0,0,0,-2.57862,0.187679,0,0.289633,-2.45589,-2.74367,4.2
2qv7,-15.6753,2.17937,0.693147,0,0,0.221724,0,0.0938294,0,0.520823,-3.74237,-4.43042,3.66
3w5n,-14.0666,2.4398,0.693147,0,0,0,0,0.514855,0.00960647,0,-2.89761,-2.62418,3.87
2fu8,-24.5069,0.734598,0,1.14887,0.364184,4.82102,-29.4491,0.0892428,5.8088e-007,0.849633,-1.24875,-2.39716,4.7
3b92,-16.8244,0.19804,0,0.782028,0.264337,2.38138,-12.378,0.0608503,0,1.94827,-2.38285,-4.01736,8
1fzo,-29.2936,4.98013,1.79176,0,0,0.848525,-2.73382,0.41137,1.12846e-005,8.39793,-7.7571,-8.41243,7.89
1sr7,-13.241,0.0804236,0,0,0,0,0,0.111587,0,2.6036,-4.78384,-5.57488,10.1
2qg2,-10.8639,0.124639,0,0,0,0,0,0.322749,0,2.0904,-3.39916,-4.17438,5.4
1fzq,-21.8645,3.85684,1.09861,0,0,1.11901,-4.54274,0.149315,0,0.520823,-3.77617,-4.90403,7.62
1utl,-8.67291,0.205395,0,0,0,0,-2.63817,0.141802,0,0.550433,-1.94887,-1.80868,2.47
1jvu,-17.9507,2.84328,0.693147,0,0,0,-6.09378,0.000685943,0,0.37979,-2.81267,-3.32411,5.15
5e2r,-11.5638,0.565133,0,0.852192,0.0736472,0,0,0.202955,5.2132e-005,1.42293,-1.82118,-3.67742,7.06
3vfb,-17.4747,1.51593,0.693147,0,0,0,0,0.148049,0.000562917,3.2303,-5.23306,-6.58487,9.04
1f8c,-21.924,2.92581,0.693147,0,0,3.94584,-12.6771,0.00546283,0.0248544,1.31163,-3.20797,-3.66246,7.4
3g08,-18.6623,1.67793,0,0,0,0,0,0.19574,0,5.4682,-6.33464,-6.77151,8.16
3s54,-15.8501,1.15119,0.693147,0,0,0,0,0.140397,0.0584924,2.49033,-4.96415,-5.86785,9.64
1ik4,-20.4016,4.90922,2.89037,0,0,0.547348,-3.40065,0,0.0217693,0.24159,-2.84192,-2.95377,7.41
3kmc,-12.2972,0.992072,0,1.12133,0.873077,0,0,0.143168,0.000991775,3.30422,-3.31921,-4.64232,6.4
3k1j,-23.3323,4.1619,1.38629,0,0,0.700064,-4.3401,0.35972,0,0.520823,-4.2152,-5.21359,6.4
3djx,-10.3133,1.03724,0,0,0,0.140965,-0.62585,0.00342545,0,0.35659,-2.15683,-2.68097,2.81
2qrm,-15.0686,1.73229,0.693147,0,0,0,0,0.0701028,0,0.740666,-3.8637,-4.66669,4.03
1tcw,-11.6338,0.0891776,0,0,0,0,0,0.129126,0,3.38789,-4.20205,-4.68008,6.02
3n0n,-11.2609,0.397296,0,0.862621,0.0280236,0,0,0.139272,0,1.1333,-1.82836,-3.51968,7.3
1e2l,-13.8155,1.68707,0,0,0,0,0,0.109698,0.0188297,0.6592,-3.34977,-3.97996,4.29
4ibe,-9.79551,0.0634664,0,0,0,0.312168,-1.95189,0.207175,0,2.08507,-2.54932,-3.21671,4.15
1bm7,-12.2512,0.229469,0,0,0,0.182767,-4.46841,0.207698,0.278787,1.48842,-2.93023,-3.85347,7.52
3jzg,-10.7996,0.228206,0,0,0,0.757535,-0.538525,0.554257,0,4.03686,-3.85915,-3.35354,4.4
4qge,-13.2968,1.59496,0,0,0,0,0,0.041817,1.94244e-005,2.46807,-3.14779,-4.27879,9.3
4j44,-14.7586,1.07998,0.693147,0,0,1.01626,-7.24541,0.0778971,0,3.31967,-3.46179,-2.97767,5.73
4gu9,-8.4986,0.0854592,0,0,0,0,0,0.374706,0,1.014,-1.92822,-3.07901,4.37
3eeb,-43.8556,6.54436,1.38629,0,0,0.387889,-35.918,0,0,-2.28844,-4.34689,-4.81745,5.89
2y8c,-10.8856,0.25931,0,0,0,0,0,0.19537,0,3.47049,-3.60178,-4.14315,6.4
1nfx,-13.0235,0.115021,0,0,0,0,-0.266351,0.203351,0.000122503,2.41323,-4.69824,-5.10874,8.52
1xow,-11.8509,0.624757,0.693147,0,0,0,0,0.00050654,0,0,-3.04638,-4.3945,9.28
2i2b,-12.1516,1.65571,0.693147,0,0,0,0,0.193767,0,0.4606,-2.5451,-3.03862,2.44
2pqb,-35.3166,5.42885,2.77259,0,0,7.29524,-21.2561,0,0,0.723479,-5.16825,-5.65541,7.2
1a4w,-14.1828,0.533095,0,0,0,0,-1.85955,0.160167,0.0323729,3.6433,-4.86134,-4.80756,5.92
1lcp,-23.5083,0.331722,0,2.32977,0.738622,25.2046,-26.4632,0,0,-0.312377,-0.97091,-2.1771,6.64
1g48,-10.3121,0.517924,0,0.836453,0.0740758,0,0,0.139381,0.00856487,1.6247,-1.46302,-3.0338,8.41
1loq,-21.2062,5.01884,2.07944,0,0,0.397849,-2.06223,0,7.49307e-005,0.35659,-3.12657,-3.9263,3.7
4p6w,-13.1047,0.146992,0,0,0,0,0,0.0890799,0,1.671,-4.5625,-5.35224,9.15
3cow,-20.8537,3.29942,1.38629,0,0,1.53842,0,0.262506,0,1.57122,-5.15788,-6.00648,6.9
3oim,-11.0865,0.4527,0,0.793769,0.0353402,0,0,0.0504323,0,0.979633,-1.89142,-3.42556,6.74
1bp0,-17.8531,2.70717,1.38629,0,0,0,-5.67341,0.00930675,0,0.35659,-2.93911,-3.56899,5.4
4ffs,-17.6002,1.82392,0.693147,0,0,1.12611,-2.83857,0.204954,0,1.3826,-4.03586,-5.4244,10.44
4lzr,-9.28164,0.419022,0,0,0,0,0,0.120959,0,2.4886,-2.53921,-3.14927,4.7
3zq9,-17.6212,2.84773,1.79176,0,0,2.0745,-6.31586,0.107428,0,0.6456,-2.70059,-2.93622,6.02
2oxy,-8.64088,0,0,0,0,0,0,0.290944,0,0,-2.73187,-2.45806,6.52
2iko,-14.0404,0.786109,0.693147,0,0,0,-4.10304,0.110506,0,1.71587,-3.35785,-4.15086,5.45
3mna,-10.7331,0.484302,0,0.867086,0.0288603,0,0,0.0802314,9.53363e-006,2.48727,-1.74881,-3.23429,7.39
2bt9,-14.324,3.20721,1.38629,0,0,0,0,0.293959,0,0.1614,-2.26312,-2.22661,6.19
3ts4,-18.0585,0.21465,0,0.300184,0.199818,2.42316,-11.1364,0.22059,5.15462e-005,4.72113,-3.64493,-5.98199,8.72
2zgx,-13.9749,0.758245,0,0,0,0.00897976,-3.03795,0.192448,0,2.15327,-3.97313,-4.06881,6.74
3kdm,-11.3249,0.431514,0,0,0,0,0,0.39581,0.00528056,0,-3.36629,-3.54509,7
1o5e,-15.0681,0.824008,0,0,0,0,-3.89259,0.222819,0.161334,1.10187,-3.88335,-4.60173,5.74
2yhw,-17.888,4.11445,2.77259,0,0,0,0,0,0,0.622,-3.20767,-3.4229,5.6
4fzj,-6.86417,2.51072e-007,0,0,0,0,-0.516305,0.308239,0.0161288,0.289633,-1.36532,-1.84979,3.15
2v2h,-18.3935,3.87607,2.07944,0,0,0,-5.50838,0,0,0.00862288,-2.35459,-2.37444,3.77
3hl7,-10.5378,0.231507,0,0,0,0,0,0.321837,0,1.54687,-2.78665,-4.13319,7.64
4yhq,-17.1949,1.61271,0.693147,0,0,0,0,0.318033,0.741512,2.25737,-5.34713,-6.36286,8.77
4i8n,-11.7826,0.443224,0,0,0,2.15662,-1.93508,0.0682556,0.00188314,2.14793,-2.84494,-4.31119,4.46
1ypg,-17.1651,1.61813,0,0,0,0.139291,-2.84888,0.360578,0.0157748,1.4983,-4.23445,-5.0817,8
1pdz,-14.0387,0.964383,0.693147,0,0,2.84545,-11.4633,0,0,0.00862288,-1.40323,-1.81692,3.7
2evl,-17.9563,2.04361,1.38629,0,0,0,0,0.374904,0.00414516,7.5496,-5.71123,-6.2223,6.7
3juq,-14.8233,0.535574,0,0,0,0,-8.06921,0.572398,0,0.958033,-3.07686,-3.11071,4.91
4wa9,-13.3631,0.340179,0,0,0,0,-0.115375,0.525556,0,2.5818,-4.14478,-5.3403,8.42
1z4o,-20.1502,3.7461,0.693147,0,0,0.277874,-4.16036,0.18439,9.41481e-007,-0.0808104,-3.64884,-3.5675,4.52
3kdd,-17.8887,0.600608,0,0,0,0,0,0.322737,0.140313,3.1641,-6.34401,-7.66964,8.46
3c2o,-13.4586,0.40724,0,0,0,0,-9.62391,0.119102,0.00035053,0.579266,-2.11119,-2.56465,3.35
2ypp,-11.1605,1.03927,0.693147,0,0,1.09978,-2.51723,0.032723,0,0.663066,-2.16676,-2.60399,4.41
1o3i,-13.6554,0.628994,0.693147,0,0,0,-4.04119,0.303959,0.015088,0.812233,-3.26364,-3.83591,7.3
1pme,-11.4054,0.097372,0,0,0,0,0,0.385599,0.00715439,1.3295,-3.26738,-4.68578,9.4
2h4n,-9.78145,0.346674,0,1.05349,0.0822866,0,0,0.0479888,0,1.07663,-1.24469,-2.5172,8.7
3vvy,-10.3919,0.0269406,0,0,0,0,0,0.163547,0.0108454,0.389033,-2.80837,-4.29911,4.84
3hmo,-12.7992,0.209193,0,0,0,0.0458536,-2.58608,0.53748,0.000411958,0.3228,-2.87325,-4.58565,7.52
1laf,-18.014,1.93723,0,0,0,1.45328,-7.36781,0.163524,0,0.939466,-3.67878,-3.65186,7.85
3cm2,-14.1221,0.234626,0,0,0,1.66512,-6.46133,0.296369,0,2.3875,-3.71355,-3.75677,6.47
3iob,-13.2785,1.59962,0.693147,0,0,0.364307,-0.0852634,0.181914,0,0.622,-3.17183,-3.65435,3.42
2pvj,-11.7244,0.112859,0,0,0,0,0,0.369185,0,2.29287,-3.48414,-4.9698,8.1
1hvr,-17.2521,0.860529,0,0,0,0,0,0.34182,0,2.6659,-5.48412,-7.10839,9.51
2xn5,-11.9709,0.37097,0,0,0,0,-1.94357,0.218698,0,1.99587,-3.21123,-4.08895,6.69
4ovh,-13.0924,0.707935,0,0,0,0.215843,-5.53423,0.0769797,0.00259548,2.02267,-2.86848,-3.23396,4.85
4g4p,-19.2367,3.54247,1.38629,0,0,2.82864,-5.77862,0.0686189,0,1.03423,-3.22866,-3.02374,6.89
3g2k,-16.1354,1.72532,1.38629,0,0,0,0,0.202639,0,1.1446,-4.29281,-5.27116,4.79
2zwz,-22.1122,3.47062,1.38629,0,0,3.40635,-11.0234,0.182525,7.82573e-005,0.1614,-3.38663,-2.96422,7.79
2nsl,-19.9955,3.93888,1.38629,0,0,0.240632,-2.71961,0.060523,3.69519e-005,0.646223,-3.45962,-4.21443,4.68
3m96,-12.3565,0.501011,0,0.99746,0.124055,0,0,0.139007,0,2.22883,-2.4578,-4.00916,7.22
2obf,-17.506,0.989982,0,0,0,0.456558,-4.63174,0.231668,0.0311151,1.18807,-4.60956,-5.49114,8.85
1ghw,-14.1834,1.24012,0,0,0,0.522339,-4.8845,0.181769,0.205572,0.812233,-2.82165,-3.47465,4.2
