name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
4b2l,15.9198,-19.0112,-5.48,0.9989,0,127.644,0,1.5086,1.5829,1.8514,3.24
1xbo,26.9644,-31.7991,-5.48,3.0825,0,207.6697,0,1.693,3.1417,3.2319,6.04
4aci,27.5338,-36.3619,-5.48,6.0159,3,36.9322,0,4.5714,4.2567,4.5399,2.22
1j4r,23.0464,-33.2319,-5.48,0.9365,0,272.9995,0,2.7944,7.3911,2.8581,7.72
4jne,27.5871,-32.8655,-5.48,9.6496,2,44.079,0,2.6124,2.666,8.6178,5.86
3gi5,24.2112,-31.3425,-5.48,2.2283,0,235.7617,0,2.4622,4.6691,3.5797,11.22
3ljg,26.0033,-32.2509,-5.48,3.9462,0,241.5988,0,0.5563,5.6913,5.733,7.73
2rd6,26.9398,-27.0586,-5.48,1.8233,0,154.2627,0,0.0354,0.0834,1,8.3
3ubd,24.3546,-29.6965,-5.48,1.9764,0,266.4022,0,0.9012,4.4407,5.2944,5.54
2wf5,3.7822,-4.0327,-5.48,3.3776,0,47.8354,0,0.0199,0.2306,7.1583,6
1izi,33.4843,-41.8645,-5.48,6.6877,0,263.6298,0,3.0431,5.337,6.5614,6.59
2idw,27.4099,-33.2565,-5.48,2.9695,0,234.0294,0,2.2668,3.5798,3.72,8.89
3f68,28.7954,-35.3014,-5.48,1.8264,0,246.3265,0,2.0663,4.4397,1.9918,5.06
1w9v,23.4896,-30.8905,-5.48,5.126,0,166.1802,0,6.1151,1.2857,4.3568,6.34
4el0,22.3395,-24.312,-5.48,4.5632,0,131.1468,0,1.1687,0.8037,4.5912,4.49
3ny3,6.548,-15.3607,-5.48,6.2411,0,78.9125,0,1.1761,7.6366,7.8896,4.71
4ido,28.3383,-31.8882,-5.48,9.2733,1,59.1076,0,2.1394,1.4104,6.8399,4.93
2c1p,23.4729,-25.5072,-5.48,1.6465,0,187.5667,0,0.0261,2.0081,2.8975,5.4
1qxk,20.0852,-25.6535,-5.48,4.4326,0,192.158,0,1.2239,4.3444,6.6851,5.05
3ohi,7.3557,-14.9442,-5.48,4.1409,1.2721,47.6909,0,5.5208,2.0677,6.8815,4.85
4gu9,16.2356,-17.5407,-5.48,0.9459,0,76.0792,0,0.0011,1.304,0,4.37
4kp5,23.5155,-25.5818,-5.48,1.0608,1.1037,120.8174,0,0.8241,1.2422,1.6531,6.08
2xxx,11.4298,-12.677,-5.48,4.1601,0,44.0221,0,0.2484,0.9989,4.6283,6.41
3sbh,21.309,-24.8504,-5.48,0.9597,1.1037,115.1262,0,1.9925,1.5489,1.5468,7.28
3hl8,18.927,-21.0717,-5.48,0.1159,0,151.8329,0,0,2.1446,1,4.49
2zn7,25.6093,-32.5779,-5.48,2.2672,0,210.9882,0,1.9723,4.9963,2.0156,7.89
1ceb,18.4754,-20.8779,-5.48,2.0672,0,104.8836,0,1.8551,0.5474,1.4758,6
1xk5,-33.6453,11.6255,-5.48,1.2006,0,64.4054,0,7.8975,14.1222,11.1918,6
4baq,34.8852,-42.9794,-5.48,5.8577,0,225.5422,0,4.4112,3.6831,3.3022,9.01
4ahu,17.8372,-19.2118,-5.48,0,0,117.366,0,1.3625,0.0121,0,2.27
5e2r,29.4015,-33.3361,-5.48,0.9214,1.0307,158.665,0,0.5789,3.3557,0,7.06
1fki,31.1016,-31.1045,-5.48,0.956,0,191.7215,0,0.0029,0,0,7
3mi3,8.9719,-13.9949,-5.48,1.4802,1,45.5828,0,4.4273,0.5957,3.0438,5.45
2xd9,34.5057,-37.5965,-5.48,5.7548,0,172.6186,0,1.4331,1.6577,2.8519,6.46
2i3v,11.9234,-12.7189,-5.48,3.9928,0,49.1576,0,0.2531,0.5424,4.6283,6.55
2j77,19.4641,-23.9796,-5.48,4.5165,0,107.2122,0,4.5091,0.0064,3.5661,4.89
3uyr,-16.1389,-6.1603,-5.48,1.7774,0,241.7202,0,5.6288,16.6704,13.1006,6.9
4jwk,2.7866,-10.3298,-5.48,2.2381,0,58.7259,0,5.1084,2.4348,3.7095,8.32
1u33,6.1842,-15.9019,-5.48,6.1265,0,159.8727,0,6.3723,3.3454,11.2288,4.6
1g3e,22.0801,-29.5999,-5.48,2.4495,1.9998,81.5891,0,6.9646,0.5552,2.2133,5.38
3brn,30.0107,-30.0752,-5.48,1.944,0,196.1613,0,0.0149,0.0497,1.894,8.7
1tjp,15.9804,-18.4729,-5.48,4.679,0,143.4668,0,1.0103,1.4822,7.5861,4.42
4mnp,12.7854,-13.5717,-5.48,5.4331,0,59.329,0,0.4723,0.314,6.6392,7.34
2ra6,22.4962,-24.1341,-5.48,0.8806,0,162.5615,0,1.3785,0.2594,1.2917,4.52
1tcw,18.8309,-23.9706,-5.48,2.4672,0,171.312,0,1.2006,3.9392,3.8256,6.02
4aq4,10.887,-11.7015,-5.48,3.8312,0,71.2056,0,0.5953,0.2192,5.8225,6.17
4mn3,38.0902,-44.3582,-5.48,7.1271,0,297.7625,0,1.4439,4.8242,7.7204,5.75
3l79,19.0295,-20.9568,-5.48,4.6302,0,79.4674,0,1.2732,0.654,3.6272,2.46
1ql9,30.7449,-35.305,-5.48,0,0,280.2218,0,2.7424,1.8178,1.1566,5.35
1k1o,8.0946,-18.593,-5.48,2.956,0,139.2847,0,2.2453,8.2531,5.1002,6.17
1afk,-6.442,-1.9312,-5.48,3.7937,0,31.1597,0,6.5894,1.7838,7.7599,6.62
1d3p,34.7076,-37.8861,-5.48,0.6824,0,315.5642,0,0.6514,2.5271,2.654,7.39
4oc1,13.4564,-21.8718,-5.48,3.9823,0.0002,161.562,0,0.72,7.6955,6.177,6.6
4zj4,30.8772,-34.5956,-5.48,4.605,0,214.6189,0,1.5315,2.1868,4.4435,8.1
5alb,28.3777,-33.2295,-5.48,0.6664,0,324.8395,0,3.2422,1.6095,4.876,10.71
2qi5,31.2866,-38.2851,-5.48,3.0092,0,274.8222,0,2.8737,4.1249,3.6719,10.85
4bcp,27.6027,-36.2444,-5.48,2.1825,0,200.6393,0,3.5294,5.1123,0,6.25
1zfq,15.8907,-20.0968,-5.48,0.9267,1.0601,65.7229,0,3.1031,1.103,1,7.52
2ihq,31.0044,-36.9527,-5.48,1.2616,0,254.8628,0,4.7273,1.221,1,8.49
4xtw,24.4667,-30.8336,-5.48,6.4509,0,177.3559,0,1.978,4.3889,6.6184,9.03
2rio,1.6861,-16.5783,-5.48,3.4476,2,42.3957,0,11.0166,3.8756,6.8113,4.69
3n35,8.1758,-10.1283,-5.48,2.227,0,68.9378,0,1.197,0.7555,4.2405,3.37
3su5,32.4949,-40.3528,-5.48,4.2983,0,217.3553,0,0.3447,7.5133,1.9195,5.58
3s54,13.1739,-27.5853,-5.48,1.2915,0,233.46,0,10.8423,3.5691,3.72,9.64
4w9f,34.4005,-39.7391,-5.48,2.6289,0,262.7772,0,1.3345,4.004,2.0571,5.49
2bpy,25.8905,-30.8531,-5.48,1.2745,0,261.5187,0,0.0038,4.9588,3.7037,7.4
4rlt,17.2347,-21.4851,-5.48,1.208,0,175.1185,0,2.842,1.4084,3.3276,4.96
3nox,22.2243,-28.7896,-5.48,0.7716,0,199.08,0,3.403,3.1623,1,8.66
1pzp,15.1556,-18.8581,-5.48,0,0,165.6082,0,0.0174,3.6852,2.343,3.31
4wop,1.8311,-12.5573,-5.48,7.1935,0,31.3759,0,4.4765,6.2498,8.0546,4.76
4ra1,8.4888,-11.5007,-5.48,4.7746,0,69.7212,0,1.8542,1.1577,7.064,5.94
3umo,25.9301,-31.9584,-5.48,5.0344,4,64.9997,0,2.7357,3.2926,8.6178,3.89
4tkh,23.7832,-24.0582,-5.48,1.3729,0,171.4844,0,0,0.275,2.3715,5.74
3l3m,29.2695,-34.1714,-5.48,1.9921,0,210.237,0,2.5417,2.3602,1,8.22
1n1m,20.7296,-24.6945,-5.48,2.6708,0,114.1493,0,2.9285,1.0363,1.1958,5.7
2wqp,18.4832,-22.4438,-5.48,7.4752,1.8963,96.3907,0,1.9692,1.9914,11.9985,5.51
1y3x,28.6379,-31.2184,-5.48,3.202,0,166.9736,0,0.2621,2.3185,1.7548,5.14
2qhz,19.6656,-29.2536,-5.48,0.215,0,270.308,0,1.6356,7.9525,3.3478,7.28
3sm2,24.7815,-30.4659,-5.48,1.1647,0,255.1802,0,2.2508,3.4336,3.4219,9.7
2ce9,24.6159,-28.4929,-5.48,3.6023,0,248.1589,0,0.1739,3.7032,7.0521,6.03
1wcq,19.3859,-21.7836,-5.48,6.554,0,93.7807,0,0.1926,2.205,6.4684,6.26
3ipq,63.0962,-67.6428,-5.48,1.7588,0,547.6068,0,0.2902,4.2564,3.0396,7.57
3dp4,25.8657,-27.4985,-5.48,5.41,0,81.0874,0,1.2969,0.3358,2.1633,7.37
5bry,20.5802,-29.3791,-5.48,1.1428,0,261.5988,0,4.7484,4.0505,4.1112,11.82
2tmn,13.2267,-20.7327,-5.48,2.7687,1.54,56.2862,0,5.4313,2.0747,3.8539,5.89
2xmy,21.6225,-33.4484,-5.48,2.2909,0,210.9195,0,5.473,6.3529,1.7034,9.96
3bxe,7.4958,-9.657,-5.48,4.6029,0,20.6665,0,1.7738,0.3874,5.3183,5.48
2jdh,17.7231,-20.7902,-5.48,1.8117,3.9496,35.8724,0,1.5799,1.4872,7.3257,6.51
4ca5,43.3871,-53.8412,-5.48,3.8029,1.9998,311.0428,0,5.1307,5.3234,4.9966,9.39
4f3k,32.8626,-34.2486,-5.48,4.3717,0,232.2011,0,0.0015,1.3845,5.0783,10.16
2hw2,32.6613,-35.1632,-5.48,0,0,349.3782,0,0.538,1.9639,4.3727,2.97
4m2w,19.8543,-22.8631,-5.48,1.4112,1.0135,83.4768,0,1.8087,1.2001,1.2532,7.28
1wuq,23.4882,-30.7539,-5.48,10.0984,1,66.2077,0,4.3256,2.9401,8.6841,8.27
3b67,23.241,-37.0851,-5.48,2.4984,0,263.4163,0,3.2817,10.5624,2.9528,8.85
1oth,42.7938,-44.1754,-5.48,14.2215,0,60.7265,0,0.3385,1.0431,6.2146,7
3q7q,6.5047,-15.8702,-5.48,5.4343,1.9951,20.5345,0,3.6143,5.7512,8.6693,5.65
4psb,21.8261,-23.6752,-5.48,0,0,203.1143,0,0.027,1.8221,2.1755,4.64
2fgu,34.3604,-41.3452,-5.48,3.2748,0,307.5245,0,3.8182,3.1666,4.3176,9.18
2eum,3.4463,-11.6903,-5.48,2.6775,0,239.5441,0,1.5911,6.6529,12.0154,6.7
1kui,23.6435,-31.2088,-5.48,2.3124,1.8963,165.3579,0,3.8498,3.7155,4.9908,3.77
5e13,13.2844,-14.8963,-5.48,4.4251,0,62.7609,0,0.3973,1.2147,4.9635,4.24
4y5d,30.5376,-36.0932,-5.48,1.1495,0,250.7166,0,4.7265,0.8291,1,5.92
4zbf,43.8843,-45.2307,-5.48,0.7646,0,351.1564,0,0.0064,1.3399,1.5189,7.13
4zwz,2.8327,-8.703,-5.48,1.841,1.0002,76.9245,0,1.5333,4.337,7.0146,8.7
1gai,23.4104,-27.8695,-5.48,9.1568,0,228.4846,0,0.0015,4.4576,13.6433,8
2gv6,18.0953,-24.2436,-5.48,3.8859,0,124.1578,0,2.7344,3.4138,3.4148,7.34
2xbp,28.599,-40.269,-5.48,9.5263,3,59.3391,0,4.9588,6.7111,8.6178,5.02
1b32,33.2811,-37.6707,-5.48,7.561,0,198.6343,0,0.6798,3.7098,6.3684,7.1
1pxo,18.9548,-29.556,-5.48,1.1815,0,172.0505,0,7.3989,3.2024,0,8.7
4k0o,1.9464,-4.6344,-5.48,2.1872,0,88.7111,0,0.1388,2.5492,7.2382,3
1sv3,13.4168,-13.7591,-5.48,0.2561,0,85.3322,0,0.3319,0.0104,1,4.35
4bf1,26.2237,-30.5495,-5.48,0.9419,1.0307,134.2626,0,1.2434,3.0824,0,8.62
4b9k,40.9841,-45.9063,-5.48,3.353,0,291.3122,0,1.1084,3.8138,1.8969,6.17
4ezr,-11.6057,-13.3673,-5.48,5.4469,0,204.4412,0,4.104,20.8689,13.3691,5.2
4yha,11.7819,-15.3821,-5.48,0.9914,1.0601,23.5773,0,1.3755,2.2247,1,6.65
3l7d,18.679,-22.2729,-5.48,2.5105,0,128.8091,0,0.9777,2.6162,2.6027,2.18
1o35,17.847,-20.2673,-5.48,1.9621,0,92.2565,0,2.2552,0.1651,1,5
1ws4,15.3792,-16.9128,-5.48,3.3541,0,89.0733,0,1.5314,0.0022,3.9811,3
3g32,8.2121,-8.899,-5.48,1.0971,0,41.1438,0,0.0582,0.6287,1.9763,3.71
2cgr,30.4473,-32.87,-5.48,2.6976,0,205.3765,0,0.6839,1.7388,2.2066,7.28
1c84,23.8037,-30.9762,-5.48,2.8724,0,135.9176,0,4.3856,2.7868,0,5
3v3q,-3.3347,-24.4334,-5.48,0.7638,0,194.7882,0,19.6714,8.0967,2.4953,6.6
3hk1,17.0584,-21.696,-5.48,1.0142,0,156.9581,0,0.065,4.5725,2.1623,6.17
1lst,24.303,-24.4591,-5.48,5.0017,0,86.03,0,0.017,0.1392,3.0438,7.85
2qd8,17.9998,-27.8745,-5.48,1.4684,0,235.6643,0,6.4946,3.3801,3.9385,9.07
4ynl,16.8902,-23.2828,-5.48,14.0913,0,69.6751,0,2.0663,4.3263,14.6149,4.62
3rz5,20.3637,-23.1905,-5.48,0.9571,1.0307,105.6469,0,1.1448,1.682,1.5866,7.89
1b5h,23.8574,-29.2801,-5.48,6.7528,0,162.6233,0,1.7953,3.6273,6.9458,6.01
4k6i,49.3653,-51.2383,-5.48,1.199,0,356.8672,0,0.0515,1.8215,0,6.2
4xu3,24.205,-29.1619,-5.48,5.6313,0,170.8824,0,1.1444,3.8125,5.9062,9.5
3kgt,15.4392,-20.5625,-5.48,0.078,0,175.9152,0,2.9083,2.2149,2.25,5.51
1ro6,29.2442,-29.7135,-5.48,0.79,0,216.481,0,0.0015,0.4678,1.4584,6.46
1fcy,58.4641,-59.4291,-5.48,1.5874,0,415.7864,0,0.027,0.938,0,8.52
4g8n,18.0075,-20.4467,-5.48,4.8632,0,70.8658,0,0.7037,1.7355,3.7374,7.2
4i7m,22.0906,-25.6972,-5.48,0.6819,0,184.6925,0,3.168,0.4385,1.4333,4.14
1mrn,-3.2636,-8.839,-5.48,4.2853,1,145.1214,0,6.7101,5.3925,13.2668,4.52
4g5f,18.7697,-19.8061,-5.48,1.7272,0,95.0182,0,0.5336,0.5028,1,3.05
3uil,3.1333,-5.3248,-5.48,0,0,49.3926,0,0.0731,2.1183,2.318,6
3aqt,16.826,-16.826,-5.48,0.936,0,104.899,0,0,0,1.5833,6.72
4e3g,9.1885,-9.5915,-5.48,0,0,57.021,0,0.3584,0.0445,1,4.97
1yp9,20.569,-28.6169,-5.48,2.2118,0,170.0093,0,5.8538,2.1942,1.6178,5.11
4c9x,34.9114,-39.9294,-5.48,0.4471,0,316.1972,0,2.2141,2.804,1.5777,7.32
4m0r,23.3879,-33.2117,-5.48,1.5771,0,192.0015,0,0.0901,9.7337,0,5.21
1td7,18.8667,-20.9947,-5.48,0.1904,0,127.1678,0,0.003,2.125,0,4.37
4mrg,14.084,-14.084,-5.48,0.3243,0,64.2814,0,0,0,0,2.96
4oc2,26.6883,-31.7777,-5.48,5.1635,0.8393,163.8172,0,0.0256,5.0639,5.928,8.28
3zze,29.7473,-32.9441,-5.48,2.0639,0,226.9884,0,0,3.1968,2.3386,8.89
4yc9,18.068,-23.0887,-5.48,1.213,0,179.7068,0,0.0234,4.9973,2.9173,8.89
1yej,22.0542,-30.6783,-5.48,1.8382,1,227.3956,0,5.2117,3.4124,5.3034,7.46
4xtz,25.4738,-33.8201,-5.48,6.5491,0,180.1038,0,2.7482,5.5981,5.7055,9.82
2qci,20.6292,-28.9567,-5.48,1.3493,0,248.3124,0,4.7906,3.5369,3.9385,8.34
2vba,23.525,-28.66,-5.48,0,0,198.1199,0,4.1563,0.9786,0,4.6
1pb8,26.011,-26.1595,-5.48,6.5153,0,44.0443,0,0.065,0.0835,2.4355,5.15
4ljh,18.5467,-21.9011,-5.48,1.1647,1.9902,92.2057,0,2.0116,1.3428,4.007,4.71
4tmk,7.6397,-23.2055,-5.48,10.7995,0,133.488,0,5.1575,10.4082,13.2668,7.7
4det,12.8302,-17.1723,-5.48,0,0,164.8205,0,2.9069,1.4351,2.9655,5.68
1bjv,21.0621,-25.0357,-5.48,2.6587,0,117.9869,0,0.52,3.4535,1.2223,5.54
1e3v,14.1584,-18.8103,-5.48,0,0,176.4857,0,4.3313,0.3206,2.8588,4.34
1rql,20.4157,-22.026,-5.48,1.8726,1,36.4231,0,1.0445,0.5658,0,2.75
3zm9,23.0657,-26.2513,-5.48,0.1464,0,241.2234,0,1.8263,1.3593,3.1018,7.42
1qb1,10.224,-24.5305,-5.48,2.443,0,164.1955,0,8.6545,5.652,3.2501,6.77
1b55,-22.7412,9.6694,-5.48,4.3888,0,43.339,0,5.146,7.9258,13.6245,7.4
2r9x,18.7235,-22.8937,-5.48,3.1037,0,111.0493,0,1.1553,3.0148,2.3225,4.85
4bs0,22.7182,-23.44,-5.48,1.9801,0,96.9777,0,0.7118,0.01,0,5.7
1hsl,21.2941,-23.3762,-5.48,5.1035,0,58.1059,0,1.7455,0.3367,2.3234,7.19
1b51,21.7388,-27.0001,-5.48,6.5134,0,159.9936,0,1.3023,3.959,7.4038,7.37
2epn,27.5486,-29.5418,-5.48,3.3835,0,166.9919,0,1.987,0.0063,2.6473,7.22
4asd,40.9112,-46.0258,-5.48,2.6715,0,299.0003,0,1.0053,4.1092,1.3125,9.28
4epy,20.8649,-24.9473,-5.48,1.4313,0,157.806,0,1.9286,2.1538,1.4752,3.47
3sus,28.7847,-29.8716,-5.48,3.3192,0,172.2729,0,1.0465,0.0404,2.676,4.15
4xir,36.0127,-38.1184,-5.48,0.9934,0,274.5561,0,0.1453,1.9603,1.0948,6.94
3rm4,22.4992,-25.4352,-5.48,1.1922,0,174.5622,0,1.6573,1.2787,1.7385,5.77
1bm7,24.4596,-28.5431,-5.48,0.6456,0,178.6899,0,2.7111,1.3724,0,7.52
4q0k,26.8346,-27.5679,-5.48,0.8459,0,212.2371,0,0,0.7333,2.1755,4.87
4fz3,2.2375,-12.0862,-5.48,3.6338,0,175.2609,0,0.0262,9.8224,10.1705,3.73
3fjz,5.7399,-9.7642,-5.48,5.0188,0,9.5077,0,3.4947,0.5296,5.309,4.05
1s5z,-5.8599,2.0749,-5.48,1.1369,0,56.4123,0,0.306,3.479,7.0127,3.21
3e12,4.8022,-8.1524,-5.48,7.368,0,36.1204,0,2.0938,1.2564,10.2198,5.99
2j7g,18.5174,-22.4566,-5.48,4.1786,0,131.9953,0,3.3871,0.5521,4.8529,7
3iod,14.0808,-27.1624,-5.48,4.2371,0,165.5898,0,11.5811,1.5004,4.6264,4.1
4k7o,10.9069,-15.8276,-5.48,0.3657,0,117.9298,0,4.0685,0.8523,1.8248,4.3
3ipu,29.4887,-33.2636,-5.48,0,0,288.2587,0,1.3832,2.3918,2.3213,7.32
2iuz,16.4209,-18.6931,-5.48,0.9969,0,127.5252,0,1.5878,0.6845,1.9676,5.55
3rz1,2.9041,-19.2474,-5.48,0.844,1.0601,97.3869,0,1.637,14.7064,2.6711,8.74
2i4u,24.3067,-32.079,-5.48,1.4704,0,259.7753,0,3.7153,4.057,3.4007,11.57
3ok9,17.7028,-30.8221,-5.48,1.2534,0,264.7932,0,9.5114,3.6079,3.8379,11.23
2vvp,6.0129,-11.7408,-5.48,7.1165,0,36.9875,0,3.6339,2.0939,8.5297,3.4
2obf,35.2646,-41.0584,-5.48,1.3406,0,297.6958,0,2.6717,3.1221,1.4568,8.85
1o7o,13.7171,-17.85,-5.48,4.1656,2,76.6339,0,1.6097,2.5233,8.8162,4.49
3fee,11.7823,-15.8428,-5.48,4.3618,0,20.5698,0,2.2567,1.8038,2.5829,6.64
3rbu,18.3575,-26.5901,-5.48,3.6057,3,43.4188,0,5.6653,2.5672,5.5089,9.43
1nfw,29.4519,-32.1688,-5.48,0.392,0,249.1772,0,1.3479,1.369,1.4743,8.96
4css,19.0174,-21.361,-5.48,2.8949,0,151.2953,0,0.0272,2.3164,4.4881,8.46
2f9k,28.5463,-36.464,-5.48,2.9978,5,29.2885,0,5.0428,2.875,4.9239,7.07
4v24,50.9345,-54.3274,-5.48,1.4937,0,430.9036,0,1.1741,2.2189,2.5614,8.37
3hzv,-1.2447,-5.5688,-5.48,5.3789,0,64.7058,0,0.0653,6.7482,9.9404,6.52
3efs,-5.2378,-0.9595,-5.48,3.7091,0,44.0383,0,1.308,4.8893,8.6178,5.34
4rak,37.791,-44.0132,-5.48,0.8405,0,341.3794,0,0.2873,5.935,1.6467,7.85
4kyh,14.855,-17.0453,-5.48,0.9408,0,118.7914,0,0.7556,1.4348,2.1389,5.92
1o2o,16.0416,-23.6939,-5.48,2.582,0,126.1865,0,3.4043,4.248,2.021,6.36
4dbm,21.7128,-28.4947,-5.48,0,0,228.1873,0,4.6959,2.086,1.4388,7.62
2qi4,33.3345,-37.9875,-5.48,2.5576,0,280.8132,0,0.7383,3.9147,3.4727,10.44
4o05,40.4932,-42.1978,-5.48,0.9915,0,307.4041,0,0.2961,1.4084,1,7.43
4avs,21.297,-24.1956,-5.48,1.0111,1.9865,50.5954,0,1.1119,1.7867,1,3.49
1w3k,13.2193,-14.1995,-5.48,3.8483,0,105.2836,0,0.3025,0.6777,6.4266,4.3
1c5s,23.2445,-23.2515,-5.48,2.384,0,83.8367,0,0.0009,0.0061,0,6
1hyo,21.7327,-24.6236,-5.48,3.0412,1.9644,47.2532,0,0.8829,2.0079,3.2766,4.07
1hlk,18.2252,-20.9377,-5.48,0.5947,0.9693,111.315,0,1.1412,1.5714,2.1084,5
3ctt,14.194,-19.1382,-5.48,2.9433,0,123.751,0,4.9222,0.0221,4.1607,6.35
2fmb,44.6497,-52.4735,-5.48,8.7019,0,278.0879,0,2.9845,4.8393,5.706,8.7
3r7o,36.3806,-40.1871,-5.48,1.322,0,292.9912,0,1.0667,2.7397,1.558,8.36
1kzk,35.1567,-42.0583,-5.48,2.403,0,314.1402,0,3.475,3.4265,3.204,10.39
4csd,26.7262,-26.7286,-5.48,5.3544,0,88.619,0,0,0.0024,2.7357,5.91
3zpu,45.6309,-49.9619,-5.48,5.907,0,290.7737,0,2.123,2.208,3.6202,8.38
3ekv,24.8,-29.5483,-5.48,0.7965,0,257.8472,0,1.1076,3.6407,3.4219,9.41
2o4s,41.1088,-46.0928,-5.48,3.1336,0,335.6438,0,3.5757,1.4083,3.5639,10.51
1c5o,19.6041,-19.6303,-5.48,2.0656,0,61.9748,0,0,0.0262,0,3.49
4ab9,14.6713,-20.0426,-5.48,1.8232,0,94.3014,0,5.0828,0.2885,1,3.33
3pwm,18.4814,-28.7882,-5.48,0.9338,0,253.9525,0,6.6035,3.7034,3.72,9.1
2i2b,15.2665,-16.486,-5.48,3.8691,0,40.6013,0,1.0558,0.1636,2.6044,2.44
4hdp,25.6642,-32.6904,-5.48,2.04,0,258.3067,0,3.2514,3.7749,3.8379,7.51
4wkb,37.8038,-38.2183,-5.48,4.6091,0,202.6542,0,0.0354,0.3791,2.4869,11.57
3k02,-0.8369,-7.1853,-5.48,4.5102,0,265.8851,0,0.3374,7.6847,17.3701,5
4db7,5.8937,-9.942,-5.48,2.49,0,35.2614,0,3.2562,0.7921,3.1172,6.56
2x6x,-1.6305,-1.1362,-5.48,4.1695,0,143.9499,0,0.0042,2.7625,13.7157,3.68
2z1w,8.0469,-14.3651,-5.48,1.5001,0,69.5164,0,5.946,0.3722,1.6635,4.08
1tlp,7.5373,-20.5043,-5.48,3.6476,1,130.0183,0,6.3882,6.5787,7.1879,7.55
2vot,28.5675,-33.0655,-5.48,3.9156,0,212.2522,0,2.7404,1.7576,4.0336,7.14
4azc,26.5168,-27.328,-5.48,3.3051,0,150.9373,0,0.8073,0.004,2.676,5.86
5egm,29.4354,-32.8477,-5.48,1.1316,0,228.9228,0,0.1723,3.2401,1.2484,8.62
1i7z,22.3327,-26.1556,-5.48,0,0,212.3104,0,2.6044,1.2185,1.6268,6.4
1o2r,21.3623,-26.4115,-5.48,2.3942,0,148.6858,0,0.9261,4.123,1.7427,5.21
3a9i,7.0273,-12.4659,-5.48,0.8395,1,50.8034,0,4.8,0.6386,3.0438,4.15
1r6n,17.6159,-30.1223,-5.48,1.757,0,196.8776,0,2.4837,10.0227,1.6644,7.4
1n4h,35.4917,-36.8778,-5.48,0.6981,0,248.4288,0,0.0901,1.296,0,6.55
2ews,23.6263,-27.5132,-5.48,5.9109,2,67.4301,0,0.9642,2.9227,6.8979,6.62
3b26,25.499,-26.486,-5.48,0.9335,0,152.8907,0,0,0.987,0,6.64
3t0x,58.3971,-60.6044,-5.48,0.9795,0,490.8355,0,0.7148,1.4926,2.1777,8
1aaq,21.2741,-32.3883,-5.48,5.6043,0,199.0928,0,8.1469,2.9672,5.8999,8.4
3ckb,-7.9388,3.5361,-5.48,2.3372,0,116.4968,0,1.4454,2.9573,11.8956,2.98
1utn,18.9901,-19.029,-5.48,2.1828,0,75.3726,0,0.0276,0.0114,1,3.49
4xu1,35.8885,-40.7341,-5.48,8.0185,0,178.6747,0,1.058,3.7876,4.8565,9.49
4muv,25.636,-27.4061,-5.48,5.5153,0,69.054,0,1.7395,0.0306,1.7868,5.76
2dw7,3.5599,-14.6661,-5.48,2.3506,1.6194,20.1497,0,9.1965,1.9097,4.2139,4.7
2isw,15.006,-20.2754,-5.48,3.9277,1.8914,13.3867,0,4.8731,0.3962,4.4121,7.43
1swg,24.5412,-25.277,-5.48,1.9506,0,167.794,0,0.2775,0.4583,2.4805,7.36
3arw,26.0573,-27.913,-5.48,0,0,217.7179,0,0.2788,1.5768,1.1875,6.15
4m2u,19.3878,-22.3703,-5.48,0.8839,1.0601,91.9156,0,1.8199,1.1626,1.2532,8.04
3vw1,37.8794,-44.8922,-5.48,0,0,360.9824,0,4.0063,3.0065,1.1026,4.67
4g8v,-2.1873,-5.3508,-5.48,1.1061,0,65.181,0,7.0708,0.4673,4.4726,5.8
4d8z,8.8366,-11.966,-5.48,2.7901,0,41.4435,0,2.6239,0.5055,3.0007,6.29
1ghy,22.6386,-34.206,-5.48,2.3714,1,126.2852,0,9.388,2.1793,0,8.1
1bma,22.0885,-31.7037,-5.48,2.5645,0,213.5529,0,5.4245,4.1908,2.8623,4.59
1lkk,11.6082,-16.5058,-5.48,6.5094,0,144.5861,0,0.0089,4.8888,10.7938,6.85
5afv,13.8286,-18.5374,-5.48,0,0,145.5839,0,2.5789,2.1299,1.5531,5.59
2a5b,4.1588,-8.3913,-5.48,0.736,0,72.9644,0,2.1955,2.0371,3.1577,3.93
4ggz,33.4489,-34.664,-5.48,3.7996,0,195.2427,0,0.5186,0.6965,2.4805,10.18
1ct8,21.4254,-30.0313,-5.48,3.5334,0,221.9955,0,3.5743,5.0316,5.1656,6.52
1ppk,18.0413,-25.9583,-5.48,4.0196,0,163.9937,0,4.4145,3.5024,4.74,7.66
2wed,24.2339,-34.474,-5.48,3.4627,0,216.017,0,5.8307,4.4094,3.0646,6.1
1bty,20.2036,-21.6544,-5.48,2.6057,0,63.8573,0,1.3098,0.1409,0,4.74
4h3g,34.0158,-36.5706,-5.48,3.4126,0,190.193,0,1.0145,1.5403,1,8.22
4pp5,46.0882,-49.2995,-5.48,2.0582,0,315.7702,0,0,3.2113,0,7.74
2qta,31.2899,-38.6984,-5.48,4.9428,2,145.4333,0,5.6779,1.7307,4.8305,5.76
